TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4687.00000        8.45255
TAB:  US_Colorado_Arapahoe Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .997636 cc2=  .774030 lx=  8.59255 if=  88 il= 107 5/8/2020   n=  19 now=    4687 end=       5391      3148      4588 U=    22.42 T=   93.1 p1=  15.0 p2=    86.9 ed=   146 6/16/2020   x1=  88. x2= 107. y1=   .23 y2=  -.62     
GP: Confirmed US_Colorado_Arapahoe 5/8/2020        107    4687     5391    3148     4588    14   146 6/16/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .997341 cc2=  .767926 lx=  8.56255 if=  89 il= 107 5/8/2020   n=  18 now=    4687 end=       5231      3148      4588 U=    21.28 T=   92.6 p1=  11.6 p2=    89.6 ed=   142 6/12/2020   x1=  89. x2= 107. y1=   .17 y2=  -.68     
GP: Confirmed US_Colorado_Arapahoe 5/8/2020        107    4687     5231    3148     4588    14   142 6/12/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .996903 cc2=  .761200 lx=  8.54255 if=  90 il= 107 5/8/2020   n=  17 now=    4687 end=       5128      3148      4588 U=    20.15 T=   92.5 p1=   9.4 p2=    91.4 ed=   140 6/10/2020   x1=  90. x2= 107. y1=   .13 y2=  -.72     
GP: Confirmed US_Colorado_Arapahoe 5/8/2020        107    4687     5128    3148     4588    14   140 6/10/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .996460 cc2=  .753925 lx=  8.59255 if=  91 il= 107 5/8/2020   n=  16 now=    4687 end=       5391      3148      4588 U=    21.20 T=   93.9 p1=  15.0 p2=    86.9 ed=   143 6/13/2020   x1=  91. x2= 107. y1=   .13 y2=  -.62     
GP: Confirmed US_Colorado_Arapahoe 5/8/2020        107    4687     5391    3148     4588    14   143 6/13/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .996884 cc2=  .746884 lx=  8.82255 if=  92 il= 107 5/8/2020   n=  15 now=    4687 end=       6785      3148      4588 U=    27.94 T=   99.6 p1=  44.8 p2=    69.1 ed=   165 7/5/2020    x1=  92. x2= 107. y1=   .27 y2=  -.26     
GP: Confirmed US_Colorado_Arapahoe 5/8/2020        107    4687     6785    3148     4588    14   165 7/5/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999265 cc2=  .741066 lx= 10.45255 if=  93 il= 107 5/8/2020   n=  14 now=    4687 end=      34632      3148      4588 U=    83.33 T=  179.9 p1= 638.9 p2=    13.5 ed=   376 2/1/2021    x1=  93. x2= 107. y1=  1.04 y2=   .87     
GP: Confirmed US_Colorado_Arapahoe 5/8/2020        107    4687    -        3148     4588    14   376 2/1/2021  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999140 cc2=  .731878 lx= 10.45255 if=  94 il= 107 5/8/2020   n=  13 now=    4687 end=      34632      3148      4588 U=    81.82 T=  178.6 p1= 638.9 p2=    13.5 ed=   371 1/27/2021   x1=  94. x2= 107. y1=  1.03 y2=   .87     
GP: Confirmed US_Colorado_Arapahoe 5/8/2020        107    4687    -        3148     4588    14   371 1/27/2021 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998954 cc2=  .721603 lx= 10.45255 if=  95 il= 107 5/8/2020   n=  12 now=    4687 end=      34632      3148      4588 U=    82.25 T=  178.9 p1= 638.9 p2=    13.5 ed=   373 1/29/2021   x1=  95. x2= 107. y1=  1.02 y2=   .87     
GP: Confirmed US_Colorado_Arapahoe 5/8/2020        107    4687    -        3148     4588    14   373 1/29/2021 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998680 cc2=  .710005 lx= 10.45255 if=  96 il= 107 5/8/2020   n=  11 now=    4687 end=      34632      3148      4588 U=    84.13 T=  180.6 p1= 638.9 p2=    13.5 ed=   379 2/4/2021    x1=  96. x2= 107. y1=  1.01 y2=   .87     
GP: Confirmed US_Colorado_Arapahoe 5/8/2020        107    4687    -        3148     4588    14   379 2/4/2021  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998487 cc2=  .696976 lx= 10.45255 if=  97 il= 107 5/8/2020   n=  10 now=    4687 end=      34632      3148      4588 U=    82.59 T=  179.2 p1= 638.9 p2=    13.5 ed=   374 1/30/2021   x1=  97. x2= 107. y1=  1.00 y2=   .87     
GP: Confirmed US_Colorado_Arapahoe 5/8/2020        107    4687    -        3148     4588    14   374 1/30/2021 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .997996 cc2=  .681768 lx= 10.45255 if=  98 il= 107 5/8/2020   n=   9 now=    4687 end=      34632      3148      4588 U=    82.65 T=  179.3 p1= 638.9 p2=    13.5 ed=   374 1/30/2021   x1=  98. x2= 107. y1=   .98 y2=   .87     
GP: Confirmed US_Colorado_Arapahoe 5/8/2020        107    4687    -        3148     4588    14   374 1/30/2021 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .997275 cc2=  .663942 lx= 10.45255 if=  99 il= 107 5/8/2020   n=   8 now=    4687 end=      34632      3148      4588 U=    83.29 T=  179.9 p1= 638.9 p2=    13.5 ed=   376 2/1/2021    x1=  99. x2= 107. y1=   .97 y2=   .87     
GP: Confirmed US_Colorado_Arapahoe 5/8/2020        107    4687    -        3148     4588    14   376 2/1/2021  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .996369 cc2=  .642816 lx= 10.45255 if= 100 il= 107 5/8/2020   n=   7 now=    4687 end=      34632      3148      4588 U=    84.18 T=  180.6 p1= 638.9 p2=    13.5 ed=   379 2/4/2021    x1= 100. x2= 107. y1=   .96 y2=   .87     
GP: Confirmed US_Colorado_Arapahoe 5/8/2020        107    4687    -        3148     4588    14   379 2/4/2021  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .995956 cc2=  .617991 lx= 10.45255 if= 101 il= 107 5/8/2020   n=   6 now=    4687 end=      34632      3148      4588 U=    82.16 T=  178.9 p1= 638.9 p2=    13.5 ed=   372 1/28/2021   x1= 101. x2= 107. y1=   .95 y2=   .87     
GP: Confirmed US_Colorado_Arapahoe 5/8/2020        107    4687    -        3148     4588    14   372 1/28/2021 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .994888 cc2=  .586640 lx=  8.56255 if= 102 il= 107 5/8/2020   n=   5 now=    4687 end=       5231      3148      4588 U=    19.18 T=   94.0 p1=  11.6 p2=    89.6 ed=   139 6/9/2020    x1= 102. x2= 107. y1=  -.42 y2=  -.68     
GP: Confirmed US_Colorado_Arapahoe 5/8/2020        107    4687     5231    3148     4588    14   139 6/9/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .998880 cc2=  .871880 lx=  8.45255 if=  47 il= 108 5/9/2020   n=  61 now=    4687 end=       4686      3228      4761 U=    19.55 T=   88.7 p1=    .0 p2=   100.0 ed=   134 6/4/2020    x1=  47. x2= 108. y1=  2.13 y2=  -.99 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998881 cc2=  .871880 lx=  8.45755 if=  47 il= 108 5/9/2020   n=  61 now=    4687 end=       4686      3228      4761 U=    19.55 T=   88.7 p1=    .0 p2=   100.0 ed=   134 6/4/2020    x1=  47. x2= 108. y1=  2.13 y2=  -.99 BEST
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     4686    3228     4761    10   134 6/4/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .998831 cc2=  .870794 lx=  8.46255 if=  48 il= 108 5/9/2020   n=  60 now=    4687 end=       4734      3228      4761 U=    19.93 T=   88.9 p1=   1.0 p2=    99.0 ed=   135 6/5/2020    x1=  48. x2= 108. y1=  2.05 y2=  -.96 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998832 cc2=  .870794 lx=  8.45955 if=  48 il= 108 5/9/2020   n=  60 now=    4687 end=       4734      3228      4761 U=    19.93 T=   88.9 p1=   1.0 p2=    99.0 ed=   135 6/5/2020    x1=  48. x2= 108. y1=  2.05 y2=  -.96 BEST
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     4734    3228     4761    10   135 6/5/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .998773 cc2=  .869674 lx=  8.46255 if=  49 il= 108 5/9/2020   n=  59 now=    4687 end=       4734      3228      4761 U=    19.96 T=   88.8 p1=   1.0 p2=    99.0 ed=   135 6/5/2020    x1=  49. x2= 108. y1=  2.00 y2=  -.96 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998774 cc2=  .869674 lx=  8.45855 if=  49 il= 108 5/9/2020   n=  59 now=    4687 end=       4734      3228      4761 U=    19.96 T=   88.8 p1=   1.0 p2=    99.0 ed=   135 6/5/2020    x1=  49. x2= 108. y1=  2.00 y2=  -.96 BEST
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     4734    3228     4761    10   135 6/5/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .998713 cc2=  .868524 lx=  8.45255 if=  50 il= 108 5/9/2020   n=  58 now=    4687 end=       4686      3228      4761 U=    19.45 T=   88.8 p1=    .0 p2=   100.0 ed=   134 6/4/2020    x1=  50. x2= 108. y1=  2.00 y2=  -.99 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998714 cc2=  .868524 lx=  8.45755 if=  50 il= 108 5/9/2020   n=  58 now=    4687 end=       4686      3228      4761 U=    19.45 T=   88.8 p1=    .0 p2=   100.0 ed=   134 6/4/2020    x1=  50. x2= 108. y1=  2.00 y2=  -.99 BEST
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     4686    3228     4761    10   134 6/4/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .998660 cc2=  .867354 lx=  8.46255 if=  51 il= 108 5/9/2020   n=  57 now=    4687 end=       4734      3228      4761 U=    20.11 T=   88.7 p1=   1.0 p2=    99.0 ed=   136 6/6/2020    x1=  51. x2= 108. y1=  1.87 y2=  -.96 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998660 cc2=  .867354 lx=  8.46055 if=  51 il= 108 5/9/2020   n=  57 now=    4687 end=       4734      3228      4761 U=    20.11 T=   88.7 p1=   1.0 p2=    99.0 ed=   136 6/6/2020    x1=  51. x2= 108. y1=  1.87 y2=  -.96 BEST
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     4734    3228     4761    10   136 6/6/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .998608 cc2=  .866154 lx=  8.45255 if=  52 il= 108 5/9/2020   n=  56 now=    4687 end=       4686      3228      4761 U=    19.98 T=   88.3 p1=    .0 p2=   100.0 ed=   135 6/5/2020    x1=  52. x2= 108. y1=  1.82 y2=  -.99 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998609 cc2=  .866154 lx=  8.45655 if=  52 il= 108 5/9/2020   n=  56 now=    4687 end=       4686      3228      4761 U=    19.98 T=   88.3 p1=    .0 p2=   100.0 ed=   135 6/5/2020    x1=  52. x2= 108. y1=  1.82 y2=  -.99 BEST
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     4686    3228     4761    10   135 6/5/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .998568 cc2=  .864937 lx=  8.45255 if=  53 il= 108 5/9/2020   n=  55 now=    4687 end=       4686      3228      4761 U=    20.11 T=   88.2 p1=    .0 p2=   100.0 ed=   135 6/5/2020    x1=  53. x2= 108. y1=  1.75 y2=  -.99 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998568 cc2=  .864937 lx=  8.45155 if=  53 il= 108 5/9/2020   n=  55 now=    4687 end=       4686      3228      4761 U=    20.11 T=   88.2 p1=    .0 p2=   100.0 ed=   135 6/5/2020    x1=  53. x2= 108. y1=  1.75 y2=  -.99 BEST
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     4686    3228     4761    10   135 6/5/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998570 cc2=  .863730 lx=  8.44255 if=  54 il= 108 5/9/2020   n=  54 now=    4687 end=       4640      3228      4761 U=    19.56 T=   88.2 p1=  -1.0 p2=   101.0 ed=   134 6/4/2020    x1=  54. x2= 108. y1=  1.75 y2= -1.01     
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     4640    3228     4761    10   134 6/4/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998504 cc2=  .862421 lx=  8.44255 if=  55 il= 108 5/9/2020   n=  53 now=    4687 end=       4640      3228      4761 U=    19.43 T=   88.3 p1=  -1.0 p2=   101.0 ed=   134 6/4/2020    x1=  55. x2= 108. y1=  1.71 y2= -1.01     
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     4640    3228     4761    10   134 6/4/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998421 cc2=  .861060 lx=  8.44255 if=  56 il= 108 5/9/2020   n=  52 now=    4687 end=       4640      3228      4761 U=    19.32 T=   88.4 p1=  -1.0 p2=   101.0 ed=   134 6/4/2020    x1=  56. x2= 108. y1=  1.68 y2= -1.01     
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     4640    3228     4761    10   134 6/4/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998328 cc2=  .859653 lx=  8.44255 if=  57 il= 108 5/9/2020   n=  51 now=    4687 end=       4640      3228      4761 U=    18.95 T=   88.8 p1=  -1.0 p2=   101.0 ed=   133 6/3/2020    x1=  57. x2= 108. y1=  1.68 y2= -1.01     
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     4640    3228     4761    10   133 6/3/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998274 cc2=  .858246 lx=  8.44255 if=  58 il= 108 5/9/2020   n=  50 now=    4687 end=       4640      3228      4761 U=    18.95 T=   88.8 p1=  -1.0 p2=   101.0 ed=   133 6/3/2020    x1=  58. x2= 108. y1=  1.62 y2= -1.01     
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     4640    3228     4761    10   133 6/3/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .998226 cc2=  .856805 lx=  8.45255 if=  59 il= 108 5/9/2020   n=  49 now=    4687 end=       4686      3228      4761 U=    19.24 T=   89.0 p1=    .0 p2=   100.0 ed=   134 6/4/2020    x1=  59. x2= 108. y1=  1.56 y2=  -.99 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998226 cc2=  .856805 lx=  8.45355 if=  59 il= 108 5/9/2020   n=  49 now=    4687 end=       4686      3228      4761 U=    19.24 T=   89.0 p1=    .0 p2=   100.0 ed=   134 6/4/2020    x1=  59. x2= 108. y1=  1.56 y2=  -.99 BEST
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     4686    3228     4761    10   134 6/4/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .998159 cc2=  .855302 lx=  8.46255 if=  60 il= 108 5/9/2020   n=  48 now=    4687 end=       4734      3228      4761 U=    19.22 T=   89.6 p1=   1.0 p2=    99.0 ed=   134 6/4/2020    x1=  60. x2= 108. y1=  1.54 y2=  -.96 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998159 cc2=  .855302 lx=  8.46055 if=  60 il= 108 5/9/2020   n=  48 now=    4687 end=       4734      3228      4761 U=    19.22 T=   89.6 p1=   1.0 p2=    99.0 ed=   134 6/4/2020    x1=  60. x2= 108. y1=  1.54 y2=  -.96 BEST
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     4734    3228     4761    10   134 6/4/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .998182 cc2=  .853845 lx=  8.47255 if=  61 il= 108 5/9/2020   n=  47 now=    4687 end=       4781      3228      4761 U=    19.43 T=   89.8 p1=   2.0 p2=    98.0 ed=   135 6/5/2020    x1=  61. x2= 108. y1=  1.48 y2=  -.93 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998182 cc2=  .853845 lx=  8.47455 if=  61 il= 108 5/9/2020   n=  47 now=    4687 end=       4781      3228      4761 U=    19.43 T=   89.8 p1=   2.0 p2=    98.0 ed=   135 6/5/2020    x1=  61. x2= 108. y1=  1.48 y2=  -.93 BEST
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     4781    3228     4761    10   135 6/5/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998235 cc2=  .852370 lx=  8.49255 if=  62 il= 108 5/9/2020   n=  46 now=    4687 end=       4878      3228      4761 U=    19.71 T=   90.6 p1=   4.1 p2=    96.1 ed=   137 6/7/2020    x1=  62. x2= 108. y1=  1.45 y2=  -.88     
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     4878    3228     4761    10   137 6/7/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998422 cc2=  .850980 lx=  8.51255 if=  63 il= 108 5/9/2020   n=  45 now=    4687 end=       4976      3228      4761 U=    20.16 T=   91.1 p1=   6.2 p2=    94.2 ed=   138 6/8/2020    x1=  63. x2= 108. y1=  1.40 y2=  -.84     
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     4976    3228     4761    10   138 6/8/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998691 cc2=  .849620 lx=  8.54255 if=  64 il= 108 5/9/2020   n=  44 now=    4687 end=       5128      3228      4761 U=    21.00 T=   91.8 p1=   9.4 p2=    91.4 ed=   141 6/11/2020   x1=  64. x2= 108. y1=  1.33 y2=  -.77     
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     5128    3228     4761    10   141 6/11/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998914 cc2=  .848158 lx=  8.58255 if=  65 il= 108 5/9/2020   n=  43 now=    4687 end=       5337      3228      4761 U=    22.04 T=   92.9 p1=  13.9 p2=    87.8 ed=   144 6/14/2020   x1=  65. x2= 108. y1=  1.26 y2=  -.69     
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     5337    3228     4761    10   144 6/14/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999092 cc2=  .846593 lx=  8.61255 if=  66 il= 108 5/9/2020   n=  42 now=    4687 end=       5500      3228      4761 U=    23.06 T=   93.5 p1=  17.3 p2=    85.2 ed=   147 6/17/2020   x1=  66. x2= 108. y1=  1.19 y2=  -.63     
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     5500    3228     4761    10   147 6/17/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999148 cc2=  .844845 lx=  8.63255 if=  67 il= 108 5/9/2020   n=  41 now=    4687 end=       5611      3228      4761 U=    23.57 T=   94.0 p1=  19.7 p2=    83.5 ed=   149 6/19/2020   x1=  67. x2= 108. y1=  1.15 y2=  -.59     
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     5611    3228     4761    10   149 6/19/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999213 cc2=  .843039 lx=  8.66255 if=  68 il= 108 5/9/2020   n=  40 now=    4687 end=       5782      3228      4761 U=    24.42 T=   94.8 p1=  23.4 p2=    81.1 ed=   152 6/22/2020   x1=  68. x2= 108. y1=  1.10 y2=  -.54     
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     5782    3228     4761    10   152 6/22/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999244 cc2=  .841130 lx=  8.68255 if=  69 il= 108 5/9/2020   n=  39 now=    4687 end=       5899      3228      4761 U=    24.97 T=   95.4 p1=  25.9 p2=    79.5 ed=   154 6/24/2020   x1=  69. x2= 108. y1=  1.06 y2=  -.51     
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     5899    3228     4761    10   154 6/24/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999272 cc2=  .839143 lx=  8.71255 if=  70 il= 108 5/9/2020   n=  38 now=    4687 end=       6078      3228      4761 U=    25.74 T=   96.2 p1=  29.7 p2=    77.1 ed=   156 6/26/2020   x1=  70. x2= 108. y1=  1.02 y2=  -.46     
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     6078    3228     4761    10   156 6/26/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999295 cc2=  .837074 lx=  8.74255 if=  71 il= 108 5/9/2020   n=  37 now=    4687 end=       6263      3228      4761 U=    26.68 T=   97.0 p1=  33.6 p2=    74.8 ed=   159 6/29/2020   x1=  71. x2= 108. y1=   .98 y2=  -.41     
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     6263    3228     4761    10   159 6/29/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999277 cc2=  .834878 lx=  8.76255 if=  72 il= 108 5/9/2020   n=  36 now=    4687 end=       6390      3228      4761 U=    27.34 T=   97.6 p1=  36.3 p2=    73.3 ed=   162 7/2/2020    x1=  72. x2= 108. y1=   .94 y2=  -.38     
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     6390    3228     4761    10   162 7/2/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999231 cc2=  .832564 lx=  8.77255 if=  73 il= 108 5/9/2020   n=  35 now=    4687 end=       6454      3228      4761 U=    27.63 T=   97.9 p1=  37.7 p2=    72.6 ed=   163 7/3/2020    x1=  73. x2= 108. y1=   .90 y2=  -.37     
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     6454    3228     4761    10   163 7/3/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999179 cc2=  .830148 lx=  8.78255 if=  74 il= 108 5/9/2020   n=  34 now=    4687 end=       6519      3228      4761 U=    27.95 T=   98.1 p1=  39.1 p2=    71.9 ed=   164 7/4/2020    x1=  74. x2= 108. y1=   .86 y2=  -.35     
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     6519    3228     4761    10   164 7/4/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999116 cc2=  .827617 lx=  8.80255 if=  75 il= 108 5/9/2020   n=  33 now=    4687 end=       6651      3228      4761 U=    28.28 T=   98.8 p1=  41.9 p2=    70.5 ed=   165 7/5/2020    x1=  75. x2= 108. y1=   .84 y2=  -.32     
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     6651    3228     4761    10   165 7/5/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999080 cc2=  .825002 lx=  8.83255 if=  76 il= 108 5/9/2020   n=  32 now=    4687 end=       6853      3228      4761 U=    29.16 T=   99.7 p1=  46.2 p2=    68.4 ed=   168 7/8/2020    x1=  76. x2= 108. y1=   .81 y2=  -.28     
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     6853    3228     4761    10   168 7/8/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999024 cc2=  .822247 lx=  8.85255 if=  77 il= 108 5/9/2020   n=  31 now=    4687 end=       6992      3228      4761 U=    29.46 T=  100.4 p1=  49.2 p2=    67.0 ed=   169 7/9/2020    x1=  77. x2= 108. y1=   .79 y2=  -.26     
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     6992    3228     4761    10   169 7/9/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999043 cc2=  .819438 lx=  8.91255 if=  78 il= 108 5/9/2020   n=  30 now=    4687 end=       7424      3228      4761 U=    31.86 T=  102.2 p1=  58.4 p2=    63.1 ed=   177 7/17/2020   x1=  78. x2= 108. y1=   .76 y2=  -.18     
GP: Confirmed US_Colorado_Arapahoe 5/9/2020        108    4687     7424    3228     4761    10   177 7/17/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998946 cc2=  .816372 lx=  8.91255 if=  79 il= 108 5/9/2020   n=  29 now=    4687 end=       7424      3228      4761 U=    31.75 T=  102.2 p1=  58.4 p2=    63.1 ed=   177 7/17/2020   x1=  79. x2= 108. y1=   .73 y2=  -.18     
