TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8619.00000        9.06172
TAB:  US_California_San_Diego Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_California_San_Diego Deaths    cc1=  .995221 cc2=  .830822 lx=  6.18036 if=  86 il= 122 5/23/2020  n=  36 now=     296 end=        483       249       442 U=    32.07 T=  108.8 p1=  63.2 p2=    61.3 ed=   184 7/24/2020   x1=  86. x2= 122. y1=   .71 y2=  -.41     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      483     249      442     5   184 7/24/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .994858 cc2=  .828191 lx=  6.20036 if=  87 il= 122 5/23/2020  n=  35 now=     296 end=        492       249       442 U=    33.33 T=  109.3 p1=  66.2 p2=    60.2 ed=   187 7/27/2020   x1=  87. x2= 122. y1=   .67 y2=  -.38     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      492     249      442     5   187 7/27/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .994406 cc2=  .825375 lx=  6.19036 if=  88 il= 122 5/23/2020  n=  34 now=     296 end=        488       249       442 U=    32.31 T=  109.2 p1=  64.9 p2=    60.7 ed=   185 7/25/2020   x1=  88. x2= 122. y1=   .66 y2=  -.40     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      488     249      442     5   185 7/25/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .993965 cc2=  .822467 lx=  6.22036 if=  89 il= 122 5/23/2020  n=  33 now=     296 end=        502       249       442 U=    32.22 T=  110.6 p1=  69.6 p2=    59.0 ed=   186 7/26/2020   x1=  89. x2= 122. y1=   .67 y2=  -.35     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      502     249      442     5   186 7/26/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996806 cc2=  .820029 lx=  7.63036 if=  91 il= 122 5/23/2020  n=  31 now=     296 end=       2059       249       442 U=    83.26 T=  184.3 p1= 595.6 p2=    14.4 ed=   380 2/5/2021    x1=  91. x2= 122. y1=  1.12 y2=   .75     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296    -         249      442     5   380 2/5/2021  
AAA2     1 US_California_San_Diego Deaths    cc1=  .996559 cc2=  .816953 lx=  7.40036 if=  92 il= 122 5/23/2020  n=  30 now=     296 end=       1636       249       442 U=    75.93 T=  170.1 p1= 452.7 p2=    18.1 ed=   349 1/5/2021    x1=  92. x2= 122. y1=  1.03 y2=   .63     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296    -         249      442     5   349 1/5/2021  
AAA2     1 US_California_San_Diego Deaths    cc1=  .996369 cc2=  .813795 lx=  7.13036 if=  93 il= 122 5/23/2020  n=  29 now=     296 end=       1249       249       442 U=    65.85 T=  153.5 p1= 322.0 p2=    23.7 ed=   308 11/25/2020  x1=  93. x2= 122. y1=   .92 y2=   .48     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296    -         249      442     5   308 11/25/2020
AAA2     1 US_California_San_Diego Deaths    cc1=  .996059 cc2=  .810364 lx=  6.98036 if=  94 il= 122 5/23/2020  n=  28 now=     296 end=       1075       249       442 U=    63.68 T=  146.2 p1= 263.2 p2=    27.5 ed=   296 11/13/2020  x1=  94. x2= 122. y1=   .82 y2=   .38     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296    -         249      442     5   296 11/13/2020
AAA2     1 US_California_San_Diego Deaths    cc1=  .996751 cc2=  .807769 lx=  6.67036 if=  95 il= 122 5/23/2020  n=  27 now=     296 end=        788       249       442 U=    50.84 T=  129.2 p1= 166.2 p2=    37.6 ed=   249 9/27/2020   x1=  95. x2= 122. y1=   .67 y2=   .14     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      788     249      442     5   249 9/27/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996938 cc2=  .804488 lx=  6.49036 if=  96 il= 122 5/23/2020  n=  26 now=     296 end=        658       249       442 U=    43.01 T=  120.8 p1= 122.3 p2=    45.0 ed=   222 8/31/2020   x1=  96. x2= 122. y1=   .58 y2=  -.03     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      658     249      442     5   222 8/31/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996684 cc2=  .800568 lx=  6.42036 if=  97 il= 122 5/23/2020  n=  25 now=     296 end=        614       249       442 U=    39.77 T=  117.9 p1= 107.4 p2=    48.2 ed=   211 8/20/2020   x1=  97. x2= 122. y1=   .53 y2=  -.10     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      614     249      442     5   211 8/20/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996273 cc2=  .796273 lx=  6.40036 if=  98 il= 122 5/23/2020  n=  24 now=     296 end=        602       249       442 U=    39.83 T=  117.0 p1= 103.4 p2=    49.2 ed=   211 8/20/2020   x1=  98. x2= 122. y1=   .48 y2=  -.12     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      602     249      442     5   211 8/20/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .995973 cc2=  .791849 lx=  6.32036 if=  99 il= 122 5/23/2020  n=  23 now=     296 end=        555       249       442 U=    35.57 T=  114.2 p1=  87.5 p2=    53.3 ed=   198 8/7/2020    x1=  99. x2= 122. y1=   .43 y2=  -.22     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      555     249      442     5   198 8/7/2020  
AAA2     1 US_California_San_Diego Deaths    cc1=  .995468 cc2=  .786953 lx=  6.37036 if= 100 il= 122 5/23/2020  n=  22 now=     296 end=        584       249       442 U=    36.83 T=  116.1 p1=  97.3 p2=    50.7 ed=   203 8/12/2020   x1= 100. x2= 122. y1=   .44 y2=  -.16     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      584     249      442     5   203 8/12/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .995077 cc2=  .781876 lx=  6.54036 if= 101 il= 122 5/23/2020  n=  21 now=     296 end=        692       249       442 U=    44.34 T=  123.0 p1= 133.8 p2=    42.8 ed=   227 9/5/2020    x1= 101. x2= 122. y1=   .50 y2=   .02     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      692     249      442     5   227 9/5/2020  
AAA2     1 US_California_San_Diego Deaths    cc1=  .994390 cc2=  .776172 lx=  6.47036 if= 102 il= 122 5/23/2020  n=  20 now=     296 end=        645       249       442 U=    41.90 T=  120.0 p1= 117.9 p2=    45.9 ed=   218 8/27/2020   x1= 102. x2= 122. y1=   .43 y2=  -.05     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      645     249      442     5   218 8/27/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .993621 cc2=  .770014 lx=  6.38036 if= 103 il= 122 5/23/2020  n=  19 now=     296 end=        590       249       442 U=    36.81 T=  116.6 p1=  99.3 p2=    50.2 ed=   203 8/12/2020   x1= 103. x2= 122. y1=   .37 y2=  -.15     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      590     249      442     5   203 8/12/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .992960 cc2=  .763544 lx=  6.63036 if= 104 il= 122 5/23/2020  n=  18 now=     296 end=        757       249       442 U=    44.98 T=  126.8 p1= 155.7 p2=    39.1 ed=   232 9/10/2020   x1= 104. x2= 122. y1=   .51 y2=   .11     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      757     249      442     5   232 9/10/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .993082 cc2=  .757379 lx=  7.69036 if= 105 il= 122 5/23/2020  n=  17 now=     296 end=       2187       249       442 U=    89.44 T=  191.4 p1= 638.9 p2=    13.5 ed=   402 2/27/2021   x1= 105. x2= 122. y1=   .97 y2=   .78     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296    -         249      442     5   402 2/27/2021 
AAA2     1 US_California_San_Diego Deaths    cc1=  .992317 cc2=  .749782 lx=  7.40036 if= 106 il= 122 5/23/2020  n=  16 now=     296 end=       1636       249       442 U=    73.94 T=  168.8 p1= 452.7 p2=    18.1 ed=   343 12/30/2020  x1= 106. x2= 122. y1=   .85 y2=   .63     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296    -         249      442     5   343 12/30/2020
AAA2     1 US_California_San_Diego Deaths    cc1=  .990908 cc2=  .740908 lx=  7.69036 if= 107 il= 122 5/23/2020  n=  15 now=     296 end=       2187       249       442 U=    86.49 T=  189.1 p1= 638.9 p2=    13.5 ed=   393 2/18/2021   x1= 107. x2= 122. y1=   .95 y2=   .78     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296    -         249      442     5   393 2/18/2021 
AAA2     1 US_California_San_Diego Deaths    cc1=  .988979 cc2=  .730781 lx=  7.69036 if= 108 il= 122 5/23/2020  n=  14 now=     296 end=       2187       249       442 U=    85.30 T=  188.2 p1= 638.9 p2=    13.5 ed=   389 2/14/2021   x1= 108. x2= 122. y1=   .94 y2=   .78     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296    -         249      442     5   389 2/14/2021 
AAA2     1 US_California_San_Diego Deaths    cc1=  .986422 cc2=  .719161 lx=  7.69036 if= 109 il= 122 5/23/2020  n=  13 now=     296 end=       2187       249       442 U=    86.43 T=  189.1 p1= 638.9 p2=    13.5 ed=   393 2/18/2021   x1= 109. x2= 122. y1=   .93 y2=   .78     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296    -         249      442     5   393 2/18/2021 
AAA2     1 US_California_San_Diego Deaths    cc1=  .983099 cc2=  .705749 lx=  7.56036 if= 110 il= 122 5/23/2020  n=  12 now=     296 end=       1920       249       442 U=    75.35 T=  175.8 p1= 548.6 p2=    15.4 ed=   353 1/9/2021    x1= 110. x2= 122. y1=   .87 y2=   .71     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296    -         249      442     5   353 1/9/2021  
AAA2     1 US_California_San_Diego Deaths    cc1=  .981735 cc2=  .693060 lx=  7.69036 if= 111 il= 122 5/23/2020  n=  11 now=     296 end=       2187       249       442 U=    93.78 T=  194.8 p1= 638.9 p2=    13.5 ed=   416 3/13/2021   x1= 111. x2= 122. y1=   .89 y2=   .78     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296    -         249      442     5   416 3/13/2021 
AAA2     1 US_California_San_Diego Deaths    cc1=  .980579 cc2=  .679068 lx=  7.69036 if= 112 il= 122 5/23/2020  n=  10 now=     296 end=       2187       249       442 U=    85.25 T=  188.2 p1= 638.9 p2=    13.5 ed=   389 2/14/2021   x1= 112. x2= 122. y1=   .89 y2=   .78     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296    -         249      442     5   389 2/14/2021 
AAA2     1 US_California_San_Diego Deaths    cc1=  .974141 cc2=  .657913 lx=  7.69036 if= 113 il= 122 5/23/2020  n=   9 now=     296 end=       2187       249       442 U=    93.67 T=  194.7 p1= 638.9 p2=    13.5 ed=   415 3/12/2021   x1= 113. x2= 122. y1=   .87 y2=   .78     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296    -         249      442     5   415 3/12/2021 
AAA2     1 US_California_San_Diego Deaths    cc1=  .976310 cc2=  .642977 lx=  7.69036 if= 114 il= 122 5/23/2020  n=   8 now=     296 end=       2187       249       442 U=    83.26 T=  186.6 p1= 638.9 p2=    13.5 ed=   383 2/8/2021    x1= 114. x2= 122. y1=   .87 y2=   .78     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296    -         249      442     5   383 2/8/2021  
AAA2     1 US_California_San_Diego Deaths    cc1=  .968560 cc2=  .615007 lx=  7.69036 if= 115 il= 122 5/23/2020  n=   7 now=     296 end=       2187       249       442 U=    90.31 T=  192.1 p1= 638.9 p2=    13.5 ed=   405 3/2/2021    x1= 115. x2= 122. y1=   .85 y2=   .78     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296    -         249      442     5   405 3/2/2021  
AAA2     1 US_California_San_Diego Deaths    cc1=  .979985 cc2=  .602020 lx=  6.40036 if= 116 il= 122 5/23/2020  n=   6 now=     296 end=        602       249       442 U=    33.16 T=  117.9 p1= 103.4 p2=    49.2 ed=   196 8/5/2020    x1= 116. x2= 122. y1=   .06 y2=  -.12     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      602     249      442     5   196 8/5/2020  
AAA2     1 US_California_San_Diego Deaths    cc1=  .979550 cc2=  .571302 lx=  5.78036 if= 117 il= 122 5/23/2020  n=   5 now=     296 end=        323       249       442 U=     9.79 T=  108.9 p1=   9.1 p2=    91.6 ed=   132 6/2/2020    x1= 117. x2= 122. y1=  -.83 y2= -1.34     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      323     249      442     5   132 6/2/2020  
AAA2     1 US_California_San_Diego Deaths    cc1=  .996950 cc2=  .870961 lx=  5.84036 if=  61 il= 123 5/24/2020  n=  62 now=     296 end=        343       249       366 U=    21.41 T=   98.8 p1=  15.9 p2=    86.3 ed=   149 6/19/2020   x1=  61. x2= 123. y1=  1.76 y2= -1.13     
GP: Deaths    US_California_San_Diego 5/24/2020       123     296      343     249      366     4   149 6/19/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996951 cc2=  .869951 lx=  5.85036 if=  62 il= 123 5/24/2020  n=  61 now=     296 end=        347       249       366 U=    21.28 T=   99.6 p1=  17.2 p2=    85.3 ed=   149 6/19/2020   x1=  62. x2= 123. y1=  1.77 y2= -1.10     
GP: Deaths    US_California_San_Diego 5/24/2020       123     296      347     249      366     4   149 6/19/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .997192 cc2=  .869155 lx=  5.87036 if=  63 il= 123 5/24/2020  n=  60 now=     296 end=        354       249       366 U=    22.34 T=   99.7 p1=  19.6 p2=    83.6 ed=   152 6/22/2020   x1=  63. x2= 123. y1=  1.64 y2= -1.04     
GP: Deaths    US_California_San_Diego 5/24/2020       123     296      354     249      366     4   152 6/22/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .997196 cc2=  .868097 lx=  5.88036 if=  64 il= 123 5/24/2020  n=  59 now=     296 end=        357       249       366 U=    22.88 T=   99.8 p1=  20.6 p2=    82.9 ed=   153 6/23/2020   x1=  64. x2= 123. y1=  1.56 y2= -1.01     
GP: Deaths    US_California_San_Diego 5/24/2020       123     296      357     249      366     4   153 6/23/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .997125 cc2=  .866936 lx=  5.88036 if=  65 il= 123 5/24/2020  n=  58 now=     296 end=        357       249       366 U=    22.49 T=  100.2 p1=  20.6 p2=    82.9 ed=   153 6/23/2020   x1=  65. x2= 123. y1=  1.56 y2= -1.01     
GP: Deaths    US_California_San_Diego 5/24/2020       123     296      357     249      366     4   153 6/23/2020 
AAA1     1 US_California_San_Diego Deaths    cc1=  .997230 cc2=  .865924 lx=  5.90036 if=  66 il= 123 5/24/2020  n=  57 now=     296 end=        365       249       366 U=    24.02 T=   99.9 p1=  23.3 p2=    81.1 ed=   156 6/26/2020   x1=  66. x2= 123. y1=  1.41 y2=  -.96 BEST
AAA2     1 US_California_San_Diego Deaths    cc1=  .997230 cc2=  .865924 lx=  5.90236 if=  66 il= 123 5/24/2020  n=  57 now=     296 end=        365       249       366 U=    24.02 T=   99.9 p1=  23.3 p2=    81.1 ed=   156 6/26/2020   x1=  66. x2= 123. y1=  1.41 y2=  -.96 BEST
GP: Deaths    US_California_San_Diego 5/24/2020       123     296      365     249      366     4   156 6/26/2020 
AAA1     1 US_California_San_Diego Deaths    cc1=  .997083 cc2=  .864630 lx=  5.90036 if=  67 il= 123 5/24/2020  n=  56 now=     296 end=        365       249       366 U=    23.98 T=  100.0 p1=  23.3 p2=    81.1 ed=   156 6/26/2020   x1=  67. x2= 123. y1=  1.37 y2=  -.96 BEST
AAA2     1 US_California_San_Diego Deaths    cc1=  .997084 cc2=  .864630 lx=  5.90336 if=  67 il= 123 5/24/2020  n=  56 now=     296 end=        365       249       366 U=    23.98 T=  100.0 p1=  23.3 p2=    81.1 ed=   156 6/26/2020   x1=  67. x2= 123. y1=  1.37 y2=  -.96 BEST
GP: Deaths    US_California_San_Diego 5/24/2020       123     296      365     249      366     4   156 6/26/2020 
AAA1     1 US_California_San_Diego Deaths    cc1=  .996928 cc2=  .863297 lx=  5.90036 if=  68 il= 123 5/24/2020  n=  55 now=     296 end=        365       249       366 U=    23.56 T=  100.4 p1=  23.3 p2=    81.1 ed=   155 6/25/2020   x1=  68. x2= 123. y1=  1.37 y2=  -.96 BEST
AAA2     1 US_California_San_Diego Deaths    cc1=  .996929 cc2=  .863297 lx=  5.90536 if=  68 il= 123 5/24/2020  n=  55 now=     296 end=        365       249       366 U=    23.56 T=  100.4 p1=  23.3 p2=    81.1 ed=   155 6/25/2020   x1=  68. x2= 123. y1=  1.37 y2=  -.96 BEST
GP: Deaths    US_California_San_Diego 5/24/2020       123     296      365     249      366     4   155 6/25/2020 
AAA1     1 US_California_San_Diego Deaths    cc1=  .996834 cc2=  .861994 lx=  5.91036 if=  69 il= 123 5/24/2020  n=  54 now=     296 end=        368       249       366 U=    23.36 T=  101.2 p1=  24.3 p2=    80.4 ed=   156 6/26/2020   x1=  69. x2= 123. y1=  1.38 y2=  -.93 BEST
AAA2     1 US_California_San_Diego Deaths    cc1=  .996835 cc2=  .861994 lx=  5.91436 if=  69 il= 123 5/24/2020  n=  54 now=     296 end=        368       249       366 U=    23.36 T=  101.2 p1=  24.3 p2=    80.4 ed=   156 6/26/2020   x1=  69. x2= 123. y1=  1.38 y2=  -.93 BEST
GP: Deaths    US_California_San_Diego 5/24/2020       123     296      368     249      366     4   156 6/26/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996948 cc2=  .860865 lx=  5.94036 if=  70 il= 123 5/24/2020  n=  53 now=     296 end=        380       249       366 U=    24.31 T=  102.1 p1=  28.4 p2=    77.9 ed=   159 6/29/2020   x1=  70. x2= 123. y1=  1.32 y2=  -.86     
GP: Deaths    US_California_San_Diego 5/24/2020       123     296      380     249      366     4   159 6/29/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .997027 cc2=  .859666 lx=  5.96036 if=  71 il= 123 5/24/2020  n=  52 now=     296 end=        387       249       366 U=    26.08 T=  101.8 p1=  30.7 p2=    76.5 ed=   163 7/3/2020    x1=  71. x2= 123. y1=  1.18 y2=  -.81     
GP: Deaths    US_California_San_Diego 5/24/2020       123     296      387     249      366     4   163 7/3/2020  
AAA2     1 US_California_San_Diego Deaths    cc1=  .996852 cc2=  .858177 lx=  5.96036 if=  72 il= 123 5/24/2020  n=  51 now=     296 end=        387       249       366 U=    25.84 T=  102.0 p1=  30.7 p2=    76.5 ed=   162 7/2/2020    x1=  72. x2= 123. y1=  1.16 y2=  -.81     
GP: Deaths    US_California_San_Diego 5/24/2020       123     296      387     249      366     4   162 7/2/2020  
AAA2     1 US_California_San_Diego Deaths    cc1=  .996669 cc2=  .856641 lx=  5.96036 if=  73 il= 123 5/24/2020  n=  50 now=     296 end=        387       249       366 U=    25.58 T=  102.2 p1=  30.7 p2=    76.5 ed=   162 7/2/2020    x1=  73. x2= 123. y1=  1.14 y2=  -.81     
GP: Deaths    US_California_San_Diego 5/24/2020       123     296      387     249      366     4   162 7/2/2020  
AAA2     1 US_California_San_Diego Deaths    cc1=  .996505 cc2=  .855083 lx=  5.97036 if=  74 il= 123 5/24/2020  n=  49 now=     296 end=        391       249       366 U=    25.56 T=  102.8 p1=  32.1 p2=    75.7 ed=   163 7/3/2020    x1=  74. x2= 123. y1=  1.12 y2=  -.79     
