TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       40426.00000       10.60723
TAB:  US_New_York_Suffolk Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   121 5/22/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .997794 cc2=  .879943 lx=  7.59786 if=  67 il= 138 6/8/2020   n=  71 now=    1935 end=       1993      1935      1965 U=    14.58 T=   86.9 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1=  67. x2= 138. y1=  1.36 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .997806 cc2=  .879943 lx=  7.59986 if=  67 il= 138 6/8/2020   n=  71 now=    1935 end=       1993      1935      1965 U=    14.58 T=   86.9 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1=  67. x2= 138. y1=  1.36 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   121 5/22/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .997519 cc2=  .877133 lx=  7.59786 if=  70 il= 138 6/8/2020   n=  68 now=    1935 end=       1993      1935      1965 U=    14.18 T=   88.3 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1=  70. x2= 138. y1=  1.29 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .997537 cc2=  .877133 lx=  7.59986 if=  70 il= 138 6/8/2020   n=  68 now=    1935 end=       1993      1935      1965 U=    14.18 T=   88.3 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1=  70. x2= 138. y1=  1.29 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   121 5/22/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .997435 cc2=  .876168 lx=  7.59786 if=  71 il= 138 6/8/2020   n=  67 now=    1935 end=       1993      1935      1965 U=    14.20 T=   88.2 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1=  71. x2= 138. y1=  1.21 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .997465 cc2=  .876168 lx=  7.60086 if=  71 il= 138 6/8/2020   n=  67 now=    1935 end=       1993      1935      1965 U=    14.20 T=   88.2 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1=  71. x2= 138. y1=  1.21 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   121 5/22/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .997347 cc2=  .875178 lx=  7.59786 if=  72 il= 138 6/8/2020   n=  66 now=    1935 end=       1993      1935      1965 U=    14.17 T=   88.3 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1=  72. x2= 138. y1=  1.15 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .997393 cc2=  .875178 lx=  7.60086 if=  72 il= 138 6/8/2020   n=  66 now=    1935 end=       1993      1935      1965 U=    14.17 T=   88.3 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1=  72. x2= 138. y1=  1.15 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   121 5/22/2020 
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .996895 cc2=  .870907 lx=  7.60786 if=  76 il= 138 6/8/2020   n=  62 now=    1935 end=       2013      1935      1965 U=    15.78 T=   87.2 p1=   4.0 p2=    96.1 ed=   124 5/25/2020   x1=  76. x2= 138. y1=   .71 y2= -3.22     
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     2013    1935     1965    47   124 5/25/2020 
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .996745 cc2=  .869744 lx=  7.60786 if=  77 il= 138 6/8/2020   n=  61 now=    1935 end=       2013      1935      1965 U=    15.95 T=   86.6 p1=   4.0 p2=    96.1 ed=   124 5/25/2020   x1=  77. x2= 138. y1=   .60 y2= -3.22     
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     2013    1935     1965    47   124 5/25/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .996650 cc2=  .868613 lx=  7.59786 if=  78 il= 138 6/8/2020   n=  60 now=    1935 end=       1993      1935      1965 U=    14.85 T=   85.9 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  78. x2= 138. y1=   .53 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .996715 cc2=  .868613 lx=  7.60186 if=  78 il= 138 6/8/2020   n=  60 now=    1935 end=       1993      1935      1965 U=    14.85 T=   85.9 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  78. x2= 138. y1=   .53 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .996560 cc2=  .867461 lx=  7.59786 if=  79 il= 138 6/8/2020   n=  59 now=    1935 end=       1993      1935      1965 U=    14.90 T=   85.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  79. x2= 138. y1=   .45 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .996604 cc2=  .867461 lx=  7.60086 if=  79 il= 138 6/8/2020   n=  59 now=    1935 end=       1993      1935      1965 U=    14.90 T=   85.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  79. x2= 138. y1=   .45 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .996499 cc2=  .866310 lx=  7.59786 if=  80 il= 138 6/8/2020   n=  58 now=    1935 end=       1993      1935      1965 U=    14.90 T=   85.8 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  80. x2= 138. y1=   .39 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .996522 cc2=  .866310 lx=  7.59986 if=  80 il= 138 6/8/2020   n=  58 now=    1935 end=       1993      1935      1965 U=    14.90 T=   85.8 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  80. x2= 138. y1=   .39 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .996446 cc2=  .865140 lx=  7.59786 if=  81 il= 138 6/8/2020   n=  57 now=    1935 end=       1993      1935      1965 U=    14.98 T=   85.5 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  81. x2= 138. y1=   .30 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .996454 cc2=  .865140 lx=  7.59886 if=  81 il= 138 6/8/2020   n=  57 now=    1935 end=       1993      1935      1965 U=    14.98 T=   85.5 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  81. x2= 138. y1=   .30 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .996452 cc2=  .863999 lx=  7.59786 if=  82 il= 138 6/8/2020   n=  56 now=    1935 end=       1993      1935      1965 U=    15.00 T=   85.4 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  82. x2= 138. y1=   .23 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .996452 cc2=  .863999 lx=  7.59786 if=  82 il= 138 6/8/2020   n=  56 now=    1935 end=       1993      1935      1965 U=    15.00 T=   85.4 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  82. x2= 138. y1=   .23 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .996493 cc2=  .862863 lx=  7.59786 if=  83 il= 138 6/8/2020   n=  55 now=    1935 end=       1993      1935      1965 U=    14.95 T=   85.6 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  83. x2= 138. y1=   .17 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .996498 cc2=  .862863 lx=  7.59686 if=  83 il= 138 6/8/2020   n=  55 now=    1935 end=       1993      1935      1965 U=    14.95 T=   85.6 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  83. x2= 138. y1=   .17 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .996537 cc2=  .861697 lx=  7.59786 if=  84 il= 138 6/8/2020   n=  54 now=    1935 end=       1993      1935      1965 U=    14.93 T=   85.6 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  84. x2= 138. y1=   .11 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .996563 cc2=  .861697 lx=  7.59586 if=  84 il= 138 6/8/2020   n=  54 now=    1935 end=       1993      1935      1965 U=    14.93 T=   85.6 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  84. x2= 138. y1=   .11 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .996600 cc2=  .860518 lx=  7.59786 if=  85 il= 138 6/8/2020   n=  53 now=    1935 end=       1993      1935      1965 U=    14.88 T=   85.8 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  85. x2= 138. y1=   .06 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .996666 cc2=  .860518 lx=  7.59486 if=  85 il= 138 6/8/2020   n=  53 now=    1935 end=       1993      1935      1965 U=    14.88 T=   85.8 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  85. x2= 138. y1=   .06 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .996665 cc2=  .859304 lx=  7.59786 if=  86 il= 138 6/8/2020   n=  52 now=    1935 end=       1993      1935      1965 U=    14.60 T=   86.8 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1=  86. x2= 138. y1=   .06 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .996791 cc2=  .859304 lx=  7.59286 if=  86 il= 138 6/8/2020   n=  52 now=    1935 end=       1993      1935      1965 U=    14.60 T=   86.8 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1=  86. x2= 138. y1=   .06 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   121 5/22/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .996589 cc2=  .857914 lx=  7.59786 if=  87 il= 138 6/8/2020   n=  51 now=    1935 end=       1993      1935      1965 U=    14.32 T=   87.8 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1=  87. x2= 138. y1=   .06 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .996780 cc2=  .857914 lx=  7.59286 if=  87 il= 138 6/8/2020   n=  51 now=    1935 end=       1993      1935      1965 U=    14.32 T=   87.8 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1=  87. x2= 138. y1=   .06 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   121 5/22/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .996495 cc2=  .856467 lx=  7.58786 if=  88 il= 138 6/8/2020   n=  50 now=    1935 end=       1974      1935      1965 U=    12.63 T=   88.6 p1=   2.0 p2=    98.0 ed=   118 5/19/2020   x1=  88. x2= 138. y1=   .05 y2= -3.91 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .996655 cc2=  .856467 lx=  7.59186 if=  88 il= 138 6/8/2020   n=  50 now=    1935 end=       1974      1935      1965 U=    12.63 T=   88.6 p1=   2.0 p2=    98.0 ed=   118 5/19/2020   x1=  88. x2= 138. y1=   .05 y2= -3.91 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1974    1935     1965    47   118 5/19/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .995108 cc2=  .830709 lx=  7.58786 if= 102 il= 138 6/8/2020   n=  36 now=    1935 end=       1974      1935      1965 U=    11.54 T=   92.8 p1=   2.0 p2=    98.0 ed=   120 5/21/2020   x1= 102. x2= 138. y1=  -.79 y2= -3.91 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .995196 cc2=  .830709 lx=  7.58586 if= 102 il= 138 6/8/2020   n=  36 now=    1935 end=       1974      1935      1965 U=    11.54 T=   92.8 p1=   2.0 p2=    98.0 ed=   120 5/21/2020   x1= 102. x2= 138. y1=  -.79 y2= -3.91 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1974    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .995166 cc2=  .828500 lx=  7.58786 if= 103 il= 138 6/8/2020   n=  35 now=    1935 end=       1974      1935      1965 U=    11.33 T=   93.7 p1=   2.0 p2=    98.0 ed=   120 5/21/2020   x1= 103. x2= 138. y1=  -.82 y2= -3.91 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .995178 cc2=  .828500 lx=  7.58686 if= 103 il= 138 6/8/2020   n=  35 now=    1935 end=       1974      1935      1965 U=    11.33 T=   93.7 p1=   2.0 p2=    98.0 ed=   120 5/21/2020   x1= 103. x2= 138. y1=  -.82 y2= -3.91 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1974    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .995904 cc2=  .826873 lx=  7.58786 if= 104 il= 138 6/8/2020   n=  34 now=    1935 end=       1974      1935      1965 U=    11.16 T=   94.3 p1=   2.0 p2=    98.0 ed=   120 5/21/2020   x1= 104. x2= 138. y1=  -.87 y2= -3.91 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .995982 cc2=  .826873 lx=  7.58986 if= 104 il= 138 6/8/2020   n=  34 now=    1935 end=       1974      1935      1965 U=    11.16 T=   94.3 p1=   2.0 p2=    98.0 ed=   120 5/21/2020   x1= 104. x2= 138. y1=  -.87 y2= -3.91 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1974    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .999014 cc2=  .827515 lx=  7.59786 if= 105 il= 138 6/8/2020   n=  33 now=    1935 end=       1993      1935      1965 U=    15.02 T=   85.3 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 105. x2= 138. y1= -1.31 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .999049 cc2=  .827515 lx=  7.60086 if= 105 il= 138 6/8/2020   n=  33 now=    1935 end=       1993      1935      1965 U=    15.02 T=   85.3 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 105. x2= 138. y1= -1.31 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .998944 cc2=  .824867 lx=  7.59786 if= 106 il= 138 6/8/2020   n=  32 now=    1935 end=       1993      1935      1965 U=    14.99 T=   85.5 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 106. x2= 138. y1= -1.37 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .998969 cc2=  .824867 lx=  7.59986 if= 106 il= 138 6/8/2020   n=  32 now=    1935 end=       1993      1935      1965 U=    14.99 T=   85.5 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 106. x2= 138. y1= -1.37 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .998863 cc2=  .822086 lx=  7.59786 if= 107 il= 138 6/8/2020   n=  31 now=    1935 end=       1993      1935      1965 U=    14.90 T=   85.8 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 107. x2= 138. y1= -1.43 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .998879 cc2=  .822086 lx=  7.59986 if= 107 il= 138 6/8/2020   n=  31 now=    1935 end=       1993      1935      1965 U=    14.90 T=   85.8 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 107. x2= 138. y1= -1.43 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .998756 cc2=  .819150 lx=  7.59786 if= 108 il= 138 6/8/2020   n=  30 now=    1935 end=       1993      1935      1965 U=    14.99 T=   85.4 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 108. x2= 138. y1= -1.51 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .998767 cc2=  .819150 lx=  7.59986 if= 108 il= 138 6/8/2020   n=  30 now=    1935 end=       1993      1935      1965 U=    14.99 T=   85.4 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 108. x2= 138. y1= -1.51 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .998660 cc2=  .816086 lx=  7.59786 if= 109 il= 138 6/8/2020   n=  29 now=    1935 end=       1993      1935      1965 U=    14.92 T=   85.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 109. x2= 138. y1= -1.56 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .998664 cc2=  .816086 lx=  7.59886 if= 109 il= 138 6/8/2020   n=  29 now=    1935 end=       1993      1935      1965 U=    14.92 T=   85.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 109. x2= 138. y1= -1.56 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .998536 cc2=  .812841 lx=  7.59786 if= 110 il= 138 6/8/2020   n=  28 now=    1935 end=       1993      1935      1965 U=    14.92 T=   85.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 110. x2= 138. y1= -1.63 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .998536 cc2=  .812841 lx=  7.59786 if= 110 il= 138 6/8/2020   n=  28 now=    1935 end=       1993      1935      1965 U=    14.92 T=   85.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 110. x2= 138. y1= -1.63 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .998399 cc2=  .809416 lx=  7.59786 if= 111 il= 138 6/8/2020   n=  27 now=    1935 end=       1993      1935      1965 U=    14.76 T=   86.2 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1= 111. x2= 138. y1= -1.68 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .998399 cc2=  .809416 lx=  7.59786 if= 111 il= 138 6/8/2020   n=  27 now=    1935 end=       1993      1935      1965 U=    14.76 T=   86.2 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1= 111. x2= 138. y1= -1.68 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   121 5/22/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .998214 cc2=  .805764 lx=  7.59786 if= 112 il= 138 6/8/2020   n=  26 now=    1935 end=       1993      1935      1965 U=    14.92 T=   85.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 112. x2= 138. y1= -1.76 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .998215 cc2=  .805764 lx=  7.59686 if= 112 il= 138 6/8/2020   n=  26 now=    1935 end=       1993      1935      1965 U=    14.92 T=   85.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 112. x2= 138. y1= -1.76 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .998037 cc2=  .801921 lx=  7.59786 if= 113 il= 138 6/8/2020   n=  25 now=    1935 end=       1993      1935      1965 U=    14.87 T=   85.9 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 113. x2= 138. y1= -1.82 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .998052 cc2=  .801921 lx=  7.59586 if= 113 il= 138 6/8/2020   n=  25 now=    1935 end=       1993      1935      1965 U=    14.87 T=   85.9 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 113. x2= 138. y1= -1.82 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .997818 cc2=  .797818 lx=  7.59786 if= 114 il= 138 6/8/2020   n=  24 now=    1935 end=       1993      1935      1965 U=    14.66 T=   86.6 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1= 114. x2= 138. y1= -1.87 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .997860 cc2=  .797818 lx=  7.59486 if= 114 il= 138 6/8/2020   n=  24 now=    1935 end=       1993      1935      1965 U=    14.66 T=   86.6 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1= 114. x2= 138. y1= -1.87 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   121 5/22/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .997535 cc2=  .793411 lx=  7.59786 if= 115 il= 138 6/8/2020   n=  23 now=    1935 end=       1993      1935      1965 U=    14.91 T=   85.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 115. x2= 138. y1= -1.96 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .997583 cc2=  .793411 lx=  7.59486 if= 115 il= 138 6/8/2020   n=  23 now=    1935 end=       1993      1935      1965 U=    14.91 T=   85.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 115. x2= 138. y1= -1.96 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .997256 cc2=  .788742 lx=  7.59786 if= 116 il= 138 6/8/2020   n=  22 now=    1935 end=       1993      1935      1965 U=    14.88 T=   85.8 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 116. x2= 138. y1= -2.03 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .997373 cc2=  .788742 lx=  7.59286 if= 116 il= 138 6/8/2020   n=  22 now=    1935 end=       1993      1935      1965 U=    14.88 T=   85.8 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 116. x2= 138. y1= -2.03 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .997015 cc2=  .783814 lx=  7.58786 if= 117 il= 138 6/8/2020   n=  21 now=    1935 end=       1974      1935      1965 U=    11.82 T=   91.8 p1=   2.0 p2=    98.0 ed=   119 5/20/2020   x1= 117. x2= 138. y1= -2.14 y2= -3.91 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1= 1.000000 cc2=  .783814 lx=  7.48886 if= 117 il= 138 6/8/2020   n=  21 now=    1935 end=       1974      1935      1965 U=    11.82 T=   91.8 p1=   2.0 p2=    98.0 ed=   119 5/20/2020   x1= 117. x2= 138. y1= -2.14 y2= -3.91 BEST
