TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        9590.00000        9.16848
TAB:  US_California_Riverside Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_California_Riverside 5/12/2020       111     365      411     225      343     8   154 6/24/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .996661 cc2=  .827630 lx=  5.97990 if=  77 il= 111 5/12/2020  n=  34 now=     365 end=        395       225       343 U=    22.74 T=   98.0 p1=   8.2 p2=    92.4 ed=   151 6/21/2020   x1=  77. x2= 111. y1=   .92 y2=  -.57     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      395     225      343     8   151 6/21/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .996730 cc2=  .825232 lx=  5.93990 if=  78 il= 111 5/12/2020  n=  33 now=     365 end=        379       225       343 U=    21.43 T=   97.1 p1=   3.8 p2=    96.3 ed=   147 6/17/2020   x1=  78. x2= 111. y1=   .89 y2=  -.65     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      379     225      343     8   147 6/17/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .996612 cc2=  .822535 lx=  5.90990 if=  79 il= 111 5/12/2020  n=  32 now=     365 end=        368       225       343 U=    21.12 T=   96.1 p1=    .8 p2=    99.2 ed=   145 6/15/2020   x1=  79. x2= 111. y1=   .81 y2=  -.71     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      368     225      343     8   145 6/15/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .996862 cc2=  .820086 lx=  5.86990 if=  80 il= 111 5/12/2020  n=  31 now=     365 end=        354       225       343 U=    19.89 T=   95.3 p1=  -3.0 p2=   103.1 ed=   142 6/12/2020   x1=  80. x2= 111. y1=   .77 y2=  -.79     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      354     225      343     8   142 6/12/2020 
AAA1     1 US_California_Riverside Deaths    cc1=  .997000 cc2=  .817395 lx=  5.83990 if=  81 il= 111 5/12/2020  n=  30 now=     365 end=        343       225       343 U=    18.60 T=   95.0 p1=  -6.0 p2=   106.4 ed=   138 6/8/2020    x1=  81. x2= 111. y1=   .75 y2=  -.86 BEST
AAA2     1 US_California_Riverside Deaths    cc1=  .997000 cc2=  .817395 lx=  5.83790 if=  81 il= 111 5/12/2020  n=  30 now=     365 end=        343       225       343 U=    18.60 T=   95.0 p1=  -6.0 p2=   106.4 ed=   138 6/8/2020    x1=  81. x2= 111. y1=   .75 y2=  -.86 BEST
GP: Deaths    US_California_Riverside 5/12/2020       111     365      343     225      343     8   138 6/8/2020  
AAA2     1 US_California_Riverside Deaths    cc1=  .996798 cc2=  .814224 lx=  5.81990 if=  82 il= 111 5/12/2020  n=  29 now=     365 end=        336       225       343 U=    17.56 T=   95.1 p1=  -7.9 p2=   108.6 ed=   136 6/6/2020    x1=  82. x2= 111. y1=   .74 y2=  -.91     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      336     225      343     8   136 6/6/2020  
AAA1     1 US_California_Riverside Deaths    cc1=  .996471 cc2=  .810776 lx=  5.82990 if=  83 il= 111 5/12/2020  n=  28 now=     365 end=        340       225       343 U=    18.26 T=   94.9 p1=  -6.8 p2=   107.4 ed=   137 6/7/2020    x1=  83. x2= 111. y1=   .65 y2=  -.88 BEST
AAA2     1 US_California_Riverside Deaths    cc1=  .996471 cc2=  .810776 lx=  5.82890 if=  83 il= 111 5/12/2020  n=  28 now=     365 end=        340       225       343 U=    18.26 T=   94.9 p1=  -6.8 p2=   107.4 ed=   137 6/7/2020    x1=  83. x2= 111. y1=   .65 y2=  -.88 BEST
GP: Deaths    US_California_Riverside 5/12/2020       111     365      340     225      343     8   137 6/7/2020  
AAA2     1 US_California_Riverside Deaths    cc1=  .996172 cc2=  .807189 lx=  5.80990 if=  84 il= 111 5/12/2020  n=  27 now=     365 end=        333       225       343 U=    17.17 T=   95.0 p1=  -8.8 p2=   109.6 ed=   135 6/5/2020    x1=  84. x2= 111. y1=   .64 y2=  -.93     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      333     225      343     8   135 6/5/2020  
AAA1     1 US_California_Riverside Deaths    cc1=  .995778 cc2=  .803328 lx=  5.82990 if=  85 il= 111 5/12/2020  n=  26 now=     365 end=        340       225       343 U=    17.42 T=   95.6 p1=  -6.8 p2=   107.4 ed=   136 6/6/2020    x1=  85. x2= 111. y1=   .61 y2=  -.88 BEST
AAA2     1 US_California_Riverside Deaths    cc1=  .995779 cc2=  .803328 lx=  5.82690 if=  85 il= 111 5/12/2020  n=  26 now=     365 end=        340       225       343 U=    17.42 T=   95.6 p1=  -6.8 p2=   107.4 ed=   136 6/6/2020    x1=  85. x2= 111. y1=   .61 y2=  -.88 BEST
GP: Deaths    US_California_Riverside 5/12/2020       111     365      340     225      343     8   136 6/6/2020  
AAA2     1 US_California_Riverside Deaths    cc1=  .995511 cc2=  .799395 lx=  5.86990 if=  86 il= 111 5/12/2020  n=  25 now=     365 end=        354       225       343 U=    19.50 T=   95.6 p1=  -3.0 p2=   103.1 ed=   141 6/11/2020   x1=  86. x2= 111. y1=   .49 y2=  -.79     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      354     225      343     8   141 6/11/2020 
AAA1     1 US_California_Riverside Deaths    cc1=  .995203 cc2=  .795203 lx=  5.83990 if=  87 il= 111 5/12/2020  n=  24 now=     365 end=        343       225       343 U=    18.02 T=   95.5 p1=  -6.0 p2=   106.4 ed=   138 6/8/2020    x1=  87. x2= 111. y1=   .47 y2=  -.86 BEST
AAA2     1 US_California_Riverside Deaths    cc1=  .995204 cc2=  .795203 lx=  5.83590 if=  87 il= 111 5/12/2020  n=  24 now=     365 end=        343       225       343 U=    18.02 T=   95.5 p1=  -6.0 p2=   106.4 ed=   138 6/8/2020    x1=  87. x2= 111. y1=   .47 y2=  -.86 BEST
GP: Deaths    US_California_Riverside 5/12/2020       111     365      343     225      343     8   138 6/8/2020  
AAA1     1 US_California_Riverside Deaths    cc1=  .994581 cc2=  .790457 lx=  5.83990 if=  88 il= 111 5/12/2020  n=  23 now=     365 end=        343       225       343 U=    17.99 T=   95.6 p1=  -6.0 p2=   106.4 ed=   138 6/8/2020    x1=  88. x2= 111. y1=   .42 y2=  -.86 BEST
AAA2     1 US_California_Riverside Deaths    cc1=  .994581 cc2=  .790457 lx=  5.84090 if=  88 il= 111 5/12/2020  n=  23 now=     365 end=        343       225       343 U=    17.99 T=   95.6 p1=  -6.0 p2=   106.4 ed=   138 6/8/2020    x1=  88. x2= 111. y1=   .42 y2=  -.86 BEST
GP: Deaths    US_California_Riverside 5/12/2020       111     365      343     225      343     8   138 6/8/2020  
AAA1     1 US_California_Riverside Deaths    cc1=  .993850 cc2=  .785335 lx=  5.84990 if=  89 il= 111 5/12/2020  n=  22 now=     365 end=        347       225       343 U=    18.69 T=   95.4 p1=  -4.9 p2=   105.2 ed=   139 6/9/2020    x1=  89. x2= 111. y1=   .34 y2=  -.84 BEST
AAA2     1 US_California_Riverside Deaths    cc1=  .993850 cc2=  .785335 lx=  5.84790 if=  89 il= 111 5/12/2020  n=  22 now=     365 end=        347       225       343 U=    18.69 T=   95.4 p1=  -4.9 p2=   105.2 ed=   139 6/9/2020    x1=  89. x2= 111. y1=   .34 y2=  -.84 BEST
GP: Deaths    US_California_Riverside 5/12/2020       111     365      347     225      343     8   139 6/9/2020  
AAA1     1 US_California_Riverside Deaths    cc1=  .993115 cc2=  .779914 lx=  5.82990 if=  90 il= 111 5/12/2020  n=  21 now=     365 end=        340       225       343 U=    17.36 T=   95.7 p1=  -6.8 p2=   107.4 ed=   136 6/6/2020    x1=  90. x2= 111. y1=   .33 y2=  -.88 BEST
AAA2     1 US_California_Riverside Deaths    cc1=  .993115 cc2=  .779914 lx=  5.82490 if=  90 il= 111 5/12/2020  n=  21 now=     365 end=        340       225       343 U=    17.36 T=   95.7 p1=  -6.8 p2=   107.4 ed=   136 6/6/2020    x1=  90. x2= 111. y1=   .33 y2=  -.88 BEST
GP: Deaths    US_California_Riverside 5/12/2020       111     365      340     225      343     8   136 6/6/2020  
AAA1     1 US_California_Riverside Deaths    cc1=  .992244 cc2=  .774026 lx=  5.85990 if=  91 il= 111 5/12/2020  n=  20 now=     365 end=        350       225       343 U=    18.26 T=   96.2 p1=  -4.1 p2=   104.3 ed=   139 6/9/2020    x1=  91. x2= 111. y1=   .28 y2=  -.81 BEST
AAA2     1 US_California_Riverside Deaths    cc1=  .992244 cc2=  .774026 lx=  5.85690 if=  91 il= 111 5/12/2020  n=  20 now=     365 end=        350       225       343 U=    18.26 T=   96.2 p1=  -4.1 p2=   104.3 ed=   139 6/9/2020    x1=  91. x2= 111. y1=   .28 y2=  -.81 BEST
GP: Deaths    US_California_Riverside 5/12/2020       111     365      350     225      343     8   139 6/9/2020  
AAA2     1 US_California_Riverside Deaths    cc1=  .991151 cc2=  .767544 lx=  5.88990 if=  92 il= 111 5/12/2020  n=  19 now=     365 end=        361       225       343 U=    19.05 T=   96.8 p1=  -1.1 p2=   101.1 ed=   141 6/11/2020   x1=  92. x2= 111. y1=   .25 y2=  -.75     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      361     225      343     8   141 6/11/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .989898 cc2=  .760483 lx=  5.93990 if=  93 il= 111 5/12/2020  n=  18 now=     365 end=        379       225       343 U=    21.26 T=   97.3 p1=   3.8 p2=    96.3 ed=   147 6/17/2020   x1=  93. x2= 111. y1=   .20 y2=  -.65     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      379     225      343     8   147 6/17/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .988229 cc2=  .752527 lx=  5.90990 if=  94 il= 111 5/12/2020  n=  17 now=     365 end=        368       225       343 U=    19.30 T=   97.4 p1=    .8 p2=    99.2 ed=   142 6/12/2020   x1=  94. x2= 111. y1=   .18 y2=  -.71     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      368     225      343     8   142 6/12/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .986751 cc2=  .744215 lx=  6.04990 if=  95 il= 111 5/12/2020  n=  16 now=     365 end=        424       225       343 U=    22.78 T=  100.6 p1=  16.2 p2=    86.1 ed=   154 6/24/2020   x1=  95. x2= 111. y1=   .25 y2=  -.46     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      424     225      343     8   154 6/24/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .987938 cc2=  .737938 lx=  7.89990 if=  96 il= 111 5/12/2020  n=  15 now=     365 end=       2697       225       343 U=    87.01 T=  190.2 p1= 638.9 p2=    13.5 ed=   395 2/20/2021   x1=  96. x2= 111. y1=  1.08 y2=   .91     
GP: Deaths    US_California_Riverside 5/12/2020       111     365    -         225      343     8   395 2/20/2021 
AAA2     1 US_California_Riverside Deaths    cc1=  .988647 cc2=  .730449 lx=  6.79990 if=  97 il= 111 5/12/2020  n=  14 now=     365 end=        897       225       343 U=    48.12 T=  126.6 p1= 145.8 p2=    40.7 ed=   240 9/18/2020   x1=  97. x2= 111. y1=   .62 y2=   .32     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      897     225      343     8   240 9/18/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .987095 cc2=  .719834 lx=  6.29990 if=  98 il= 111 5/12/2020  n=  13 now=     365 end=        544       225       343 U=    31.40 T=  107.1 p1=  49.0 p2=    67.1 ed=   181 7/21/2020   x1=  98. x2= 111. y1=   .29 y2=  -.12     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      544     225      343     8   181 7/21/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .984014 cc2=  .706664 lx=  6.16990 if=  99 il= 111 5/12/2020  n=  12 now=     365 end=        478       225       343 U=    27.51 T=  103.2 p1=  31.0 p2=    76.4 ed=   168 7/8/2020    x1=  99. x2= 111. y1=   .15 y2=  -.28     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      478     225      343     8   168 7/8/2020  
AAA2     1 US_California_Riverside Deaths    cc1=  .980071 cc2=  .691396 lx=  6.01990 if= 100 il= 111 5/12/2020  n=  11 now=     365 end=        411       225       343 U=    23.20 T=   99.3 p1=  12.6 p2=    88.8 ed=   154 6/24/2020   x1= 100. x2= 111. y1=  -.03 y2=  -.50     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      411     225      343     8   154 6/24/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .970009 cc2=  .636675 lx=  7.89990 if= 103 il= 111 5/12/2020  n=   8 now=     365 end=       2697       225       343 U=    95.26 T=  197.7 p1= 638.9 p2=    13.5 ed=   422 3/19/2021   x1= 103. x2= 111. y1=   .99 y2=   .91     
GP: Deaths    US_California_Riverside 5/12/2020       111     365    -         225      343     8   422 3/19/2021 
AAA2     1 US_California_Riverside Deaths    cc1=  .971301 cc2=  .617748 lx=  7.89990 if= 104 il= 111 5/12/2020  n=   7 now=     365 end=       2697       225       343 U=    89.88 T=  192.8 p1= 638.9 p2=    13.5 ed=   404 3/1/2021    x1= 104. x2= 111. y1=   .99 y2=   .91     
GP: Deaths    US_California_Riverside 5/12/2020       111     365    -         225      343     8   404 3/1/2021  
AAA2     1 US_California_Riverside Deaths    cc1=  .973414 cc2=  .595450 lx=  7.89990 if= 105 il= 111 5/12/2020  n=   6 now=     365 end=       2697       225       343 U=    81.25 T=  184.9 p1= 638.9 p2=    13.5 ed=   376 2/1/2021    x1= 105. x2= 111. y1=   .98 y2=   .91     
GP: Deaths    US_California_Riverside 5/12/2020       111     365    -         225      343     8   376 2/1/2021  
AAA2     1 US_California_Riverside Deaths    cc1=  .967422 cc2=  .559174 lx=  7.89990 if= 106 il= 111 5/12/2020  n=   5 now=     365 end=       2697       225       343 U=    80.78 T=  184.5 p1= 638.9 p2=    13.5 ed=   375 1/31/2021   x1= 106. x2= 111. y1=   .97 y2=   .91     
GP: Deaths    US_California_Riverside 5/12/2020       111     365    -         225      343     8   375 1/31/2021 
AAA2     1 US_California_Riverside Deaths    cc1=  .996574 cc2=  .865268 lx=  6.75990 if=  55 il= 112 5/13/2020  n=  57 now=     365 end=        862       225       343 U=    39.63 T=  123.7 p1= 136.2 p2=    42.3 ed=   217 8/26/2020   x1=  55. x2= 112. y1=  1.73 y2=   .30     
GP: Deaths    US_California_Riverside 5/13/2020       112     365      862     225      343     7   217 8/26/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .996672 cc2=  .864219 lx=  6.67990 if=  56 il= 112 5/13/2020  n=  56 now=     365 end=        796       225       343 U=    37.70 T=  120.8 p1= 118.1 p2=    45.9 ed=   209 8/18/2020   x1=  56. x2= 112. y1=  1.72 y2=   .23     
GP: Deaths    US_California_Riverside 5/13/2020       112     365      796     225      343     7   209 8/18/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .996665 cc2=  .863034 lx=  6.60990 if=  57 il= 112 5/13/2020  n=  55 now=     365 end=        742       225       343 U=    35.96 T=  118.4 p1= 103.3 p2=    49.2 ed=   203 8/12/2020   x1=  57. x2= 112. y1=  1.71 y2=   .18     
GP: Deaths    US_California_Riverside 5/13/2020       112     365      742     225      343     7   203 8/12/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .996560 cc2=  .861720 lx=  6.56990 if=  58 il= 112 5/13/2020  n=  54 now=     365 end=        713       225       343 U=    35.94 T=  117.1 p1=  95.3 p2=    51.2 ed=   201 8/10/2020   x1=  58. x2= 112. y1=  1.65 y2=   .14     
GP: Deaths    US_California_Riverside 5/13/2020       112     365      713     225      343     7   201 8/10/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .996613 cc2=  .860530 lx=  6.49990 if=  59 il= 112 5/13/2020  n=  53 now=     365 end=        665       225       343 U=    34.16 T=  114.7 p1=  82.2 p2=    54.9 ed=   195 8/4/2020    x1=  59. x2= 112. y1=  1.63 y2=   .08     
GP: Deaths    US_California_Riverside 5/13/2020       112     365      665     225      343     7   195 8/4/2020  
AAA2     1 US_California_Riverside Deaths    cc1=  .996552 cc2=  .859191 lx=  6.44990 if=  60 il= 112 5/13/2020  n=  52 now=     365 end=        632       225       343 U=    34.54 T=  113.1 p1=  73.2 p2=    57.8 ed=   194 8/3/2020    x1=  60. x2= 112. y1=  1.54 y2=   .03     
GP: Deaths    US_California_Riverside 5/13/2020       112     365      632     225      343     7   194 8/3/2020  
AAA2     1 US_California_Riverside Deaths    cc1=  .996946 cc2=  .858271 lx=  6.36990 if=  61 il= 112 5/13/2020  n=  51 now=     365 end=        583       225       343 U=    32.51 T=  110.5 p1=  59.7 p2=    62.6 ed=   187 7/27/2020   x1=  61. x2= 112. y1=  1.52 y2=  -.05     
GP: Deaths    US_California_Riverside 5/13/2020       112     365      583     225      343     7   187 7/27/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .997198 cc2=  .857170 lx=  6.30990 if=  62 il= 112 5/13/2020  n=  50 now=     365 end=        549       225       343 U=    30.86 T=  108.5 p1=  50.4 p2=    66.5 ed=   181 7/21/2020   x1=  62. x2= 112. y1=  1.51 y2=  -.11     
GP: Deaths    US_California_Riverside 5/13/2020       112     365      549     225      343     7   181 7/21/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .997309 cc2=  .855888 lx=  6.25990 if=  63 il= 112 5/13/2020  n=  49 now=     365 end=        523       225       343 U=    30.03 T=  106.9 p1=  43.3 p2=    69.8 ed=   177 7/17/2020   x1=  63. x2= 112. y1=  1.46 y2=  -.17     
GP: Deaths    US_California_Riverside 5/13/2020       112     365      523     225      343     7   177 7/17/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .997515 cc2=  .854658 lx=  6.19990 if=  64 il= 112 5/13/2020  n=  48 now=     365 end=        492       225       343 U=    28.92 T=  105.0 p1=  34.8 p2=    74.2 ed=   173 7/13/2020   x1=  64. x2= 112. y1=  1.42 y2=  -.24     
GP: Deaths    US_California_Riverside 5/13/2020       112     365      492     225      343     7   173 7/13/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .997807 cc2=  .853469 lx=  6.14990 if=  65 il= 112 5/13/2020  n=  47 now=     365 end=        468       225       343 U=    27.43 T=  103.5 p1=  28.2 p2=    78.0 ed=   168 7/8/2020    x1=  65. x2= 112. y1=  1.40 y2=  -.31     
GP: Deaths    US_California_Riverside 5/13/2020       112     365      468     225      343     7   168 7/8/2020  
AAA2     1 US_California_Riverside Deaths    cc1=  .997939 cc2=  .852074 lx=  6.10990 if=  66 il= 112 5/13/2020  n=  46 now=     365 end=        450       225       343 U=    26.14 T=  102.4 p1=  23.3 p2=    81.1 ed=   164 7/4/2020    x1=  66. x2= 112. y1=  1.39 y2=  -.37     
GP: Deaths    US_California_Riverside 5/13/2020       112     365      450     225      343     7   164 7/4/2020  
AAA2     1 US_California_Riverside Deaths    cc1=  .997927 cc2=  .850485 lx=  6.08990 if=  67 il= 112 5/13/2020  n=  45 now=     365 end=        441       225       343 U=    25.23 T=  102.0 p1=  20.8 p2=    82.8 ed=   161 7/1/2020    x1=  67. x2= 112. y1=  1.39 y2=  -.39     
