TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       20415.00000        9.92403
TAB:  Dominican_Republic Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Dominican_Republic Deaths    cc1=  .997682 cc2=  .860321 lx=  6.51895 if=  86 il= 138 6/8/2020   n=  52 now=     544 end=        677       539       673 U=    31.09 T=   92.2 p1=  24.4 p2=    80.4 ed=   165 7/5/2020    x1=  86. x2= 138. y1=   .20 y2= -1.47 BEST
AAA2     1 Dominican_Republic Deaths    cc1=  .997682 cc2=  .860321 lx=  6.51695 if=  86 il= 138 6/8/2020   n=  52 now=     544 end=        677       539       673 U=    31.09 T=   92.2 p1=  24.4 p2=    80.4 ed=   165 7/5/2020    x1=  86. x2= 138. y1=   .20 y2= -1.47 BEST
GP: Deaths    Dominican_Republic 6/8/2020        138     544      677     539      673    11   165 7/5/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .997653 cc2=  .858978 lx=  6.52895 if=  87 il= 138 6/8/2020   n=  51 now=     544 end=        684       539       673 U=    32.50 T=   91.5 p1=  25.7 p2=    79.5 ed=   168 7/8/2020    x1=  87. x2= 138. y1=   .14 y2= -1.43     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      684     539      673    11   168 7/8/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .997525 cc2=  .857497 lx=  6.52895 if=  88 il= 138 6/8/2020   n=  50 now=     544 end=        684       539       673 U=    32.61 T=   91.4 p1=  25.7 p2=    79.5 ed=   168 7/8/2020    x1=  88. x2= 138. y1=   .10 y2= -1.43     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      684     539      673    11   168 7/8/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .997379 cc2=  .855958 lx=  6.52895 if=  89 il= 138 6/8/2020   n=  49 now=     544 end=        684       539       673 U=    32.72 T=   91.2 p1=  25.7 p2=    79.5 ed=   168 7/8/2020    x1=  89. x2= 138. y1=   .07 y2= -1.43     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      684     539      673    11   168 7/8/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .997218 cc2=  .854361 lx=  6.52895 if=  90 il= 138 6/8/2020   n=  48 now=     544 end=        684       539       673 U=    32.93 T=   90.9 p1=  25.7 p2=    79.5 ed=   168 7/8/2020    x1=  90. x2= 138. y1=   .03 y2= -1.43     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      684     539      673    11   168 7/8/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .997040 cc2=  .852703 lx=  6.52895 if=  91 il= 138 6/8/2020   n=  47 now=     544 end=        684       539       673 U=    33.62 T=   89.9 p1=  25.7 p2=    79.5 ed=   169 7/9/2020    x1=  91. x2= 138. y1=  -.03 y2= -1.43     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      684     539      673    11   169 7/9/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .996921 cc2=  .851056 lx=  6.52895 if=  92 il= 138 6/8/2020   n=  46 now=     544 end=        684       539       673 U=    33.38 T=   90.3 p1=  25.7 p2=    79.5 ed=   169 7/9/2020    x1=  92. x2= 138. y1=  -.05 y2= -1.43     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      684     539      673    11   169 7/9/2020  
AAA1     1 Dominican_Republic Deaths    cc1=  .996769 cc2=  .849327 lx=  6.51895 if=  93 il= 138 6/8/2020   n=  45 now=     544 end=        677       539       673 U=    32.09 T=   90.7 p1=  24.4 p2=    80.4 ed=   166 7/6/2020    x1=  93. x2= 138. y1=  -.07 y2= -1.47 BEST
AAA2     1 Dominican_Republic Deaths    cc1=  .996769 cc2=  .849327 lx=  6.52095 if=  93 il= 138 6/8/2020   n=  45 now=     544 end=        677       539       673 U=    32.09 T=   90.7 p1=  24.4 p2=    80.4 ed=   166 7/6/2020    x1=  93. x2= 138. y1=  -.07 y2= -1.47 BEST
GP: Deaths    Dominican_Republic 6/8/2020        138     544      677     539      673    11   166 7/6/2020  
AAA1     1 Dominican_Republic Deaths    cc1=  .996553 cc2=  .847482 lx=  6.51895 if=  94 il= 138 6/8/2020   n=  44 now=     544 end=        677       539       673 U=    31.93 T=   91.0 p1=  24.4 p2=    80.4 ed=   166 7/6/2020    x1=  94. x2= 138. y1=  -.09 y2= -1.47 BEST
AAA2     1 Dominican_Republic Deaths    cc1=  .996553 cc2=  .847482 lx=  6.51895 if=  94 il= 138 6/8/2020   n=  44 now=     544 end=        677       539       673 U=    31.93 T=   91.0 p1=  24.4 p2=    80.4 ed=   166 7/6/2020    x1=  94. x2= 138. y1=  -.09 y2= -1.47 BEST
GP: Deaths    Dominican_Republic 6/8/2020        138     544      677     539      673    11   166 7/6/2020  
AAA1     1 Dominican_Republic Deaths    cc1=  .996312 cc2=  .845556 lx=  6.51895 if=  95 il= 138 6/8/2020   n=  43 now=     544 end=        677       539       673 U=    31.66 T=   91.4 p1=  24.4 p2=    80.4 ed=   166 7/6/2020    x1=  95. x2= 138. y1=  -.12 y2= -1.47 BEST
AAA2     1 Dominican_Republic Deaths    cc1=  .996312 cc2=  .845556 lx=  6.51895 if=  95 il= 138 6/8/2020   n=  43 now=     544 end=        677       539       673 U=    31.66 T=   91.4 p1=  24.4 p2=    80.4 ed=   166 7/6/2020    x1=  95. x2= 138. y1=  -.12 y2= -1.47 BEST
GP: Deaths    Dominican_Republic 6/8/2020        138     544      677     539      673    11   166 7/6/2020  
AAA1     1 Dominican_Republic Deaths    cc1=  .996055 cc2=  .843557 lx=  6.51895 if=  96 il= 138 6/8/2020   n=  42 now=     544 end=        677       539       673 U=    31.30 T=   91.9 p1=  24.4 p2=    80.4 ed=   165 7/5/2020    x1=  96. x2= 138. y1=  -.13 y2= -1.47 BEST
AAA2     1 Dominican_Republic Deaths    cc1=  .996055 cc2=  .843557 lx=  6.52095 if=  96 il= 138 6/8/2020   n=  42 now=     544 end=        677       539       673 U=    31.30 T=   91.9 p1=  24.4 p2=    80.4 ed=   165 7/5/2020    x1=  96. x2= 138. y1=  -.13 y2= -1.47 BEST
GP: Deaths    Dominican_Republic 6/8/2020        138     544      677     539      673    11   165 7/5/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .995830 cc2=  .841527 lx=  6.52895 if=  97 il= 138 6/8/2020   n=  41 now=     544 end=        684       539       673 U=    31.67 T=   92.7 p1=  25.7 p2=    79.5 ed=   167 7/7/2020    x1=  97. x2= 138. y1=  -.14 y2= -1.43     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      684     539      673    11   167 7/7/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .995739 cc2=  .839565 lx=  6.53895 if=  98 il= 138 6/8/2020   n=  40 now=     544 end=        691       539       673 U=    32.33 T=   93.1 p1=  27.0 p2=    78.7 ed=   169 7/9/2020    x1=  98. x2= 138. y1=  -.15 y2= -1.39     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      691     539      673    11   169 7/9/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .995798 cc2=  .837684 lx=  6.56895 if=  99 il= 138 6/8/2020   n=  39 now=     544 end=        712       539       673 U=    34.60 T=   93.9 p1=  30.9 p2=    76.4 ed=   175 7/15/2020   x1=  99. x2= 138. y1=  -.15 y2= -1.28     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      712     539      673    11   175 7/15/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .996071 cc2=  .835943 lx=  6.59895 if= 100 il= 138 6/8/2020   n=  38 now=     544 end=        734       539       673 U=    37.46 T=   94.0 p1=  34.9 p2=    74.1 ed=   182 7/22/2020   x1= 100. x2= 138. y1=  -.16 y2= -1.17     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      734     539      673    11   182 7/22/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .996318 cc2=  .834096 lx=  6.64895 if= 101 il= 138 6/8/2020   n=  37 now=     544 end=        771       539       673 U=    42.27 T=   94.7 p1=  41.7 p2=    70.6 ed=   194 8/3/2020    x1= 101. x2= 138. y1=  -.15 y2= -1.02     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      771     539      673    11   194 8/3/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .996388 cc2=  .831989 lx=  6.68895 if= 102 il= 138 6/8/2020   n=  36 now=     544 end=        803       539       673 U=    45.50 T=   96.2 p1=  47.6 p2=    67.7 ed=   203 8/12/2020   x1= 102. x2= 138. y1=  -.13 y2=  -.92     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      803     539      673    11   203 8/12/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .996695 cc2=  .830029 lx=  6.76895 if= 103 il= 138 6/8/2020   n=  35 now=     544 end=        870       539       673 U=    53.44 T=   98.7 p1=  59.9 p2=    62.5 ed=   224 9/2/2020    x1= 103. x2= 138. y1=  -.08 y2=  -.74     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      870     539      673    11   224 9/2/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .996716 cc2=  .827685 lx=  6.83895 if= 104 il= 138 6/8/2020   n=  34 now=     544 end=        933       539       673 U=    59.82 T=  102.2 p1=  71.5 p2=    58.3 ed=   243 9/21/2020   x1= 104. x2= 138. y1=  -.03 y2=  -.60     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      933     539      673    11   243 9/21/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .996562 cc2=  .819785 lx=  7.19895 if= 107 il= 138 6/8/2020   n=  31 now=     544 end=       1338       539       673 U=    95.30 T=  128.9 p1= 146.0 p2=    40.7 ed=   353 1/9/2021    x1= 107. x2= 138. y1=   .23 y2=  -.10     
GP: Deaths    Dominican_Republic 6/8/2020        138     544     1338     539      673    11   353 1/9/2021  
AAA2     1 Dominican_Republic Deaths    cc1=  .996246 cc2=  .816641 lx=  7.26895 if= 108 il= 138 6/8/2020   n=  30 now=     544 end=       1435       539       673 U=   101.57 T=  135.9 p1= 163.8 p2=    37.9 ed=   375 1/31/2021   x1= 108. x2= 138. y1=   .27 y2=  -.02     
GP: Deaths    Dominican_Republic 6/8/2020        138     544     1435     539      673    11   375 1/31/2021 
AAA2     1 Dominican_Republic Deaths    cc1=  .995914 cc2=  .813340 lx=  7.38895 if= 109 il= 138 6/8/2020   n=  29 now=     544 end=       1618       539       673 U=   110.85 T=  148.5 p1= 197.4 p2=    33.6 ed=   410 3/7/2021    x1= 109. x2= 138. y1=   .36 y2=   .09     
GP: Deaths    Dominican_Republic 6/8/2020        138     544     1618     539      673    11   410 3/7/2021  
AAA2     1 Dominican_Republic Deaths    cc1=  .995815 cc2=  .810120 lx=  7.97895 if= 110 il= 138 6/8/2020   n=  28 now=     544 end=       2918       539       673 U=   163.32 T=  223.6 p1= 436.4 p2=    18.6 ed=   609 9/22/2021   x1= 110. x2= 138. y1=   .70 y2=   .52     
GP: Deaths    Dominican_Republic 6/8/2020        138     544    -         539      673    11   609 9/22/2021 
AAA2     1 Dominican_Republic Deaths    cc1=  .995997 cc2=  .807015 lx=  8.29895 if= 111 il= 138 6/8/2020   n=  27 now=     544 end=       4019       539       673 U=   198.18 T=  276.3 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 111. x2= 138. y1=   .83 y2=   .70     
GP: Deaths    Dominican_Republic 6/8/2020        138     544    -         539      673    11   999 undefine  
AAA2     1 Dominican_Republic Deaths    cc1=  .995726 cc2=  .803276 lx=  8.29895 if= 112 il= 138 6/8/2020   n=  26 now=     544 end=       4019       539       673 U=   202.00 T=  278.9 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 112. x2= 138. y1=   .83 y2=   .70     
GP: Deaths    Dominican_Republic 6/8/2020        138     544    -         539      673    11   999 undefine  
AAA2     1 Dominican_Republic Deaths    cc1=  .995260 cc2=  .799144 lx=  8.29895 if= 113 il= 138 6/8/2020   n=  25 now=     544 end=       4019       539       673 U=   217.53 T=  289.8 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 113. x2= 138. y1=   .81 y2=   .70     
GP: Deaths    Dominican_Republic 6/8/2020        138     544    -         539      673    11   999 undefine  
AAA2     1 Dominican_Republic Deaths    cc1=  .995489 cc2=  .795489 lx=  8.29895 if= 114 il= 138 6/8/2020   n=  24 now=     544 end=       4019       539       673 U=   212.71 T=  286.4 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 114. x2= 138. y1=   .81 y2=   .70     
GP: Deaths    Dominican_Republic 6/8/2020        138     544    -         539      673    11   999 undefine  
AAA2     1 Dominican_Republic Deaths    cc1=  .995379 cc2=  .791255 lx=  8.29895 if= 115 il= 138 6/8/2020   n=  23 now=     544 end=       4019       539       673 U=   211.70 T=  285.7 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 115. x2= 138. y1=   .81 y2=   .70     
GP: Deaths    Dominican_Republic 6/8/2020        138     544    -         539      673    11   999 undefine  
AAA2     1 Dominican_Republic Deaths    cc1=  .993875 cc2=  .775657 lx=  8.29895 if= 118 il= 138 6/8/2020   n=  20 now=     544 end=       4019       539       673 U=   210.09 T=  284.6 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 118. x2= 138. y1=   .79 y2=   .70     
GP: Deaths    Dominican_Republic 6/8/2020        138     544    -         539      673    11   999 undefine  
AAA2     1 Dominican_Republic Deaths    cc1=  .993479 cc2=  .769872 lx=  8.29895 if= 119 il= 138 6/8/2020   n=  19 now=     544 end=       4019       539       673 U=   210.92 T=  285.2 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 119. x2= 138. y1=   .79 y2=   .70     
GP: Deaths    Dominican_Republic 6/8/2020        138     544    -         539      673    11   999 undefine  
AAA2     1 Dominican_Republic Deaths    cc1=  .993372 cc2=  .763956 lx=  7.18895 if= 120 il= 138 6/8/2020   n=  18 now=     544 end=       1324       539       673 U=    96.25 T=  127.8 p1= 143.4 p2=    41.1 ed=   354 1/10/2021   x1= 120. x2= 138. y1=   .08 y2=  -.11     
GP: Deaths    Dominican_Republic 6/8/2020        138     544     1324     539      673    11   354 1/10/2021 
AAA2     1 Dominican_Republic Deaths    cc1=  .992798 cc2=  .757096 lx=  6.78895 if= 121 il= 138 6/8/2020   n=  17 now=     544 end=        887       539       673 U=    58.84 T=   97.1 p1=  63.1 p2=    61.3 ed=   235 9/13/2020   x1= 121. x2= 138. y1=  -.41 y2=  -.69     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      887     539      673    11   235 9/13/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .994176 cc2=  .751640 lx=  6.57895 if= 122 il= 138 6/8/2020   n=  16 now=     544 end=        719       539       673 U=    35.82 T=   93.6 p1=  32.2 p2=    75.7 ed=   178 7/18/2020   x1= 122. x2= 138. y1=  -.79 y2= -1.24     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      719     539      673    11   178 7/18/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .995095 cc2=  .745095 lx=  6.48895 if= 123 il= 138 6/8/2020   n=  15 now=     544 end=        657       539       673 U=    25.11 T=   97.5 p1=  20.8 p2=    82.8 ed=   156 6/26/2020   x1= 123. x2= 138. y1= -1.02 y2= -1.61     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      657     539      673    11   156 6/26/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .994445 cc2=  .736246 lx=  6.45895 if= 124 il= 138 6/8/2020   n=  14 now=     544 end=        638       539       673 U=    21.18 T=  100.4 p1=  17.3 p2=    85.3 ed=   150 6/20/2020   x1= 124. x2= 138. y1= -1.12 y2= -1.78     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      638     539      673    11   150 6/20/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .993242 cc2=  .725981 lx=  6.47895 if= 125 il= 138 6/8/2020   n=  13 now=     544 end=        651       539       673 U=    23.32 T=   99.2 p1=  19.7 p2=    83.6 ed=   154 6/24/2020   x1= 125. x2= 138. y1= -1.11 y2= -1.66     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      651     539      673    11   154 6/24/2020 
AAA1     1 Dominican_Republic Deaths    cc1=  .991617 cc2=  .714267 lx=  6.49895 if= 126 il= 138 6/8/2020   n=  12 now=     544 end=        664       539       673 U=    25.06 T=   98.8 p1=  22.1 p2=    81.9 ed=   157 6/27/2020   x1= 126. x2= 138. y1= -1.09 y2= -1.56 BEST
AAA2     1 Dominican_Republic Deaths    cc1=  .991617 cc2=  .714267 lx=  6.50195 if= 126 il= 138 6/8/2020   n=  12 now=     544 end=        664       539       673 U=    25.06 T=   98.8 p1=  22.1 p2=    81.9 ed=   157 6/27/2020   x1= 126. x2= 138. y1= -1.09 y2= -1.56 BEST
GP: Deaths    Dominican_Republic 6/8/2020        138     544      664     539      673    11   157 6/27/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .990183 cc2=  .701508 lx=  6.72895 if= 127 il= 138 6/8/2020   n=  11 now=     544 end=        836       539       673 U=    51.07 T=   96.0 p1=  53.7 p2=    65.1 ed=   216 8/25/2020   x1= 127. x2= 138. y1=  -.61 y2=  -.82     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      836     539      673    11   216 8/25/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .987447 cc2=  .685935 lx=  6.58895 if= 128 il= 138 6/8/2020   n=  10 now=     544 end=        727       539       673 U=    34.87 T=   95.9 p1=  33.6 p2=    74.8 ed=   178 7/18/2020   x1= 128. x2= 138. y1=  -.92 y2= -1.21     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      727     539      673    11   178 7/18/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .983832 cc2=  .667604 lx=  8.00895 if= 129 il= 138 6/8/2020   n=   9 now=     544 end=       3007       539       673 U=   200.04 T=  246.4 p1= 452.8 p2=    18.1 ed=   718 1/9/2022    x1= 129. x2= 138. y1=   .59 y2=   .54     
GP: Deaths    Dominican_Republic 6/8/2020        138     544    -         539      673    11   718 1/9/2022  
AAA2     1 Dominican_Republic Deaths    cc1=  .980386 cc2=  .647052 lx=  6.48895 if= 130 il= 138 6/8/2020   n=   8 now=     544 end=        657       539       673 U=    26.21 T=   95.7 p1=  20.8 p2=    82.8 ed=   157 6/27/2020   x1= 130. x2= 138. y1= -1.31 y2= -1.61     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      657     539      673    11   157 6/27/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .976635 cc2=  .623081 lx=  6.36895 if= 131 il= 138 6/8/2020   n=   7 now=     544 end=        583       539       673 U=    10.93 T=  110.3 p1=   7.2 p2=    93.3 ed=   136 6/6/2020    x1= 131. x2= 138. y1= -1.89 y2= -2.54     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      583     539      673    11   136 6/6/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .968233 cc2=  .590268 lx=  8.29895 if= 132 il= 138 6/8/2020   n=   6 now=     544 end=       4019       539       673 U=   267.66 T=  324.8 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 132. x2= 138. y1=   .72 y2=   .70     
GP: Deaths    Dominican_Republic 6/8/2020        138     544    -         539      673    11   999 undefine  
AAA2     1 Dominican_Republic Deaths    cc1=  .970639 cc2=  .562391 lx=  6.29895 if= 133 il= 138 6/8/2020   n=   5 now=     544 end=        543       539       673 U=     2.87 T=  124.6 p1=   -.2 p2=   100.2 ed=   131 6/1/2020    x1= 133. x2= 138. y1= -2.94 y2= -4.68     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      543     539      673    11   131 6/1/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .994455 cc2=  .885990 lx=  6.37895 if=  55 il= 139 6/9/2020   n=  84 now=     544 end=        589       544       693 U=    19.18 T=   90.5 p1=   8.3 p2=    92.4 ed=   135 6/5/2020    x1=  55. x2= 139. y1=  1.85 y2= -2.53     
GP: Deaths    Dominican_Republic 6/9/2020        139     544      589     544      693    15   135 6/5/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .994376 cc2=  .885268 lx=  6.37895 if=  56 il= 139 6/9/2020   n=  83 now=     544 end=        589       544       693 U=    18.96 T=   91.1 p1=   8.3 p2=    92.4 ed=   135 6/5/2020    x1=  56. x2= 139. y1=  1.85 y2= -2.53     
