TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       21459.00000        9.97390
TAB:  Afghanistan Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Afghanistan Deaths    cc1=  .998405 cc2=  .872417 lx=  7.34064 if=  76 il= 138 6/8/2020   n=  62 now=     384 end=       1541       369      1453 U=    52.09 T=  156.6 p1= 301.3 p2=    24.9 ed=   279 10/27/2020  x1=  76. x2= 138. y1=  1.55 y2=   .36     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   279 10/27/2020
AAA2     1 Afghanistan Deaths    cc1=  .998376 cc2=  .871376 lx=  7.30064 if=  77 il= 138 6/8/2020   n=  61 now=     384 end=       1481       369      1453 U=    50.41 T=  154.6 p1= 285.7 p2=    25.9 ed=   273 10/21/2020  x1=  77. x2= 138. y1=  1.54 y2=   .33     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   273 10/21/2020
AAA2     1 Afghanistan Deaths    cc1=  .998301 cc2=  .870264 lx=  7.29064 if=  78 il= 138 6/8/2020   n=  60 now=     384 end=       1466       369      1453 U=    49.99 T=  154.1 p1= 281.8 p2=    26.2 ed=   272 10/20/2020  x1=  78. x2= 138. y1=  1.52 y2=   .32     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   272 10/20/2020
AAA1     1 Afghanistan Deaths    cc1=  .998218 cc2=  .869118 lx=  7.28064 if=  79 il= 138 6/8/2020   n=  59 now=     384 end=       1451       369      1453 U=    48.95 T=  153.4 p1= 277.9 p2=    26.5 ed=   268 10/16/2020  x1=  79. x2= 138. y1=  1.52 y2=   .31 BEST
AAA2     1 Afghanistan Deaths    cc1=  .998218 cc2=  .869118 lx=  7.28164 if=  79 il= 138 6/8/2020   n=  59 now=     384 end=       1451       369      1453 U=    48.95 T=  153.4 p1= 277.9 p2=    26.5 ed=   268 10/16/2020  x1=  79. x2= 138. y1=  1.52 y2=   .31 BEST
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   268 10/16/2020
AAA2     1 Afghanistan Deaths    cc1=  .998140 cc2=  .867951 lx=  7.30064 if=  80 il= 138 6/8/2020   n=  58 now=     384 end=       1481       369      1453 U=    50.23 T=  154.5 p1= 285.7 p2=    25.9 ed=   273 10/21/2020  x1=  80. x2= 138. y1=  1.48 y2=   .33     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   273 10/21/2020
AAA2     1 Afghanistan Deaths    cc1=  .997955 cc2=  .865502 lx=  7.31064 if=  82 il= 138 6/8/2020   n=  56 now=     384 end=       1496       369      1453 U=    50.25 T=  154.9 p1= 289.6 p2=    25.7 ed=   273 10/21/2020  x1=  82. x2= 138. y1=  1.45 y2=   .34     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   273 10/21/2020
AAA2     1 Afghanistan Deaths    cc1=  .997844 cc2=  .864214 lx=  7.31064 if=  83 il= 138 6/8/2020   n=  55 now=     384 end=       1496       369      1453 U=    50.33 T=  154.9 p1= 289.6 p2=    25.7 ed=   273 10/21/2020  x1=  83. x2= 138. y1=  1.43 y2=   .34     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   273 10/21/2020
AAA2     1 Afghanistan Deaths    cc1=  .997728 cc2=  .862888 lx=  7.30064 if=  84 il= 138 6/8/2020   n=  54 now=     384 end=       1481       369      1453 U=    50.12 T=  154.5 p1= 285.7 p2=    25.9 ed=   272 10/20/2020  x1=  84. x2= 138. y1=  1.41 y2=   .33     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   272 10/20/2020
AAA1     1 Afghanistan Deaths    cc1=  .997607 cc2=  .861524 lx=  7.28064 if=  85 il= 138 6/8/2020   n=  53 now=     384 end=       1451       369      1453 U=    50.91 T=  154.0 p1= 277.9 p2=    26.5 ed=   274 10/22/2020  x1=  85. x2= 138. y1=  1.36 y2=   .31 BEST
AAA2     1 Afghanistan Deaths    cc1=  .997607 cc2=  .861524 lx=  7.28364 if=  85 il= 138 6/8/2020   n=  53 now=     384 end=       1451       369      1453 U=    50.91 T=  154.0 p1= 277.9 p2=    26.5 ed=   274 10/22/2020  x1=  85. x2= 138. y1=  1.36 y2=   .31 BEST
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   274 10/22/2020
AAA2     1 Afghanistan Deaths    cc1=  .997618 cc2=  .860257 lx=  7.23064 if=  86 il= 138 6/8/2020   n=  52 now=     384 end=       1381       369      1453 U=    48.82 T=  151.5 p1= 259.6 p2=    27.8 ed=   266 10/14/2020  x1=  86. x2= 138. y1=  1.34 y2=   .28     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   266 10/14/2020
AAA2     1 Afghanistan Deaths    cc1=  .997528 cc2=  .858853 lx=  7.19064 if=  87 il= 138 6/8/2020   n=  51 now=     384 end=       1326       369      1453 U=    46.98 T=  149.6 p1= 245.3 p2=    29.0 ed=   260 10/8/2020   x1=  87. x2= 138. y1=  1.33 y2=   .25     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   260 10/8/2020 
AAA2     1 Afghanistan Deaths    cc1=  .997381 cc2=  .857353 lx=  7.19064 if=  88 il= 138 6/8/2020   n=  50 now=     384 end=       1326       369      1453 U=    47.17 T=  149.6 p1= 245.3 p2=    29.0 ed=   260 10/8/2020   x1=  88. x2= 138. y1=  1.31 y2=   .25     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   260 10/8/2020 
AAA2     1 Afghanistan Deaths    cc1=  .997231 cc2=  .855810 lx=  7.17064 if=  89 il= 138 6/8/2020   n=  49 now=     384 end=       1300       369      1453 U=    46.83 T=  148.8 p1= 238.5 p2=    29.5 ed=   259 10/7/2020   x1=  89. x2= 138. y1=  1.28 y2=   .23     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   259 10/7/2020 
AAA2     1 Afghanistan Deaths    cc1=  .996901 cc2=  .852564 lx=  7.16064 if=  91 il= 138 6/8/2020   n=  47 now=     384 end=       1287       369      1453 U=    46.00 T=  148.3 p1= 235.2 p2=    29.8 ed=   256 10/4/2020   x1=  91. x2= 138. y1=  1.24 y2=   .22     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   256 10/4/2020 
AAA2     1 Afghanistan Deaths    cc1=  .996701 cc2=  .850836 lx=  7.15064 if=  92 il= 138 6/8/2020   n=  46 now=     384 end=       1274       369      1453 U=    45.43 T=  147.8 p1= 231.8 p2=    30.1 ed=   254 10/2/2020   x1=  92. x2= 138. y1=  1.23 y2=   .21     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   254 10/2/2020 
AAA2     1 Afghanistan Deaths    cc1=  .996481 cc2=  .849039 lx=  7.16064 if=  93 il= 138 6/8/2020   n=  45 now=     384 end=       1287       369      1453 U=    44.97 T=  148.0 p1= 235.2 p2=    29.8 ed=   254 10/2/2020   x1=  93. x2= 138. y1=  1.22 y2=   .22     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   254 10/2/2020 
AAA2     1 Afghanistan Deaths    cc1=  .996293 cc2=  .847221 lx=  7.20064 if=  94 il= 138 6/8/2020   n=  44 now=     384 end=       1340       369      1453 U=    46.09 T=  149.7 p1= 249.0 p2=    28.7 ed=   258 10/6/2020   x1=  94. x2= 138. y1=  1.21 y2=   .25     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   258 10/6/2020 
AAA2     1 Afghanistan Deaths    cc1=  .996071 cc2=  .845315 lx=  7.23064 if=  95 il= 138 6/8/2020   n=  43 now=     384 end=       1381       369      1453 U=    46.64 T=  150.9 p1= 259.6 p2=    27.8 ed=   261 10/9/2020   x1=  95. x2= 138. y1=  1.20 y2=   .28     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   261 10/9/2020 
AAA2     1 Afghanistan Deaths    cc1=  .995857 cc2=  .843358 lx=  7.29064 if=  96 il= 138 6/8/2020   n=  42 now=     384 end=       1466       369      1453 U=    49.07 T=  153.8 p1= 281.8 p2=    26.2 ed=   269 10/17/2020  x1=  96. x2= 138. y1=  1.18 y2=   .32     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   269 10/17/2020
AAA1     1 Afghanistan Deaths    cc1=  .995553 cc2=  .841250 lx=  7.28064 if=  97 il= 138 6/8/2020   n=  41 now=     384 end=       1451       369      1453 U=    47.97 T=  153.1 p1= 277.9 p2=    26.5 ed=   266 10/14/2020  x1=  97. x2= 138. y1=  1.17 y2=   .31 BEST
AAA2     1 Afghanistan Deaths    cc1=  .995553 cc2=  .841250 lx=  7.28464 if=  97 il= 138 6/8/2020   n=  41 now=     384 end=       1451       369      1453 U=    47.97 T=  153.1 p1= 277.9 p2=    26.5 ed=   266 10/14/2020  x1=  97. x2= 138. y1=  1.17 y2=   .31 BEST
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   266 10/14/2020
AAA2     1 Afghanistan Deaths    cc1=  .995098 cc2=  .836984 lx=  7.44064 if=  99 il= 138 6/8/2020   n=  39 now=     384 end=       1703       369      1453 U=    51.10 T=  159.7 p1= 343.5 p2=    22.5 ed=   280 10/28/2020  x1=  99. x2= 138. y1=  1.19 y2=   .43     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   280 10/28/2020
AAA2     1 Afghanistan Deaths    cc1=  .994995 cc2=  .834866 lx=  7.61064 if= 100 il= 138 6/8/2020   n=  38 now=     384 end=       2019       369      1453 U=    55.02 T=  167.2 p1= 425.8 p2=    19.0 ed=   297 11/14/2020  x1= 100. x2= 138. y1=  1.22 y2=   .53     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   297 11/14/2020
AAA2     1 Afghanistan Deaths    cc1=  .995335 cc2=  .830936 lx=  7.95064 if= 102 il= 138 6/8/2020   n=  36 now=     384 end=       2837       369      1453 U=    66.40 T=  185.3 p1= 638.8 p2=    13.5 ed=   342 12/29/2020  x1= 102. x2= 138. y1=  1.26 y2=   .71     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   342 12/29/2020
AAA2     1 Afghanistan Deaths    cc1=  .994949 cc2=  .828283 lx=  7.95064 if= 103 il= 138 6/8/2020   n=  35 now=     384 end=       2837       369      1453 U=    66.57 T=  185.5 p1= 638.8 p2=    13.5 ed=   342 12/29/2020  x1= 103. x2= 138. y1=  1.24 y2=   .71     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   342 12/29/2020
AAA2     1 Afghanistan Deaths    cc1=  .994508 cc2=  .825477 lx=  7.95064 if= 104 il= 138 6/8/2020   n=  34 now=     384 end=       2837       369      1453 U=    66.67 T=  185.5 p1= 638.8 p2=    13.5 ed=   342 12/29/2020  x1= 104. x2= 138. y1=  1.22 y2=   .71     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   342 12/29/2020
AAA2     1 Afghanistan Deaths    cc1=  .994009 cc2=  .822510 lx=  7.95064 if= 105 il= 138 6/8/2020   n=  33 now=     384 end=       2837       369      1453 U=    68.33 T=  186.7 p1= 638.8 p2=    13.5 ed=   347 1/3/2021    x1= 105. x2= 138. y1=  1.20 y2=   .71     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   347 1/3/2021  
AAA2     1 Afghanistan Deaths    cc1=  .993572 cc2=  .819494 lx=  7.95064 if= 106 il= 138 6/8/2020   n=  32 now=     384 end=       2837       369      1453 U=    67.06 T=  185.8 p1= 638.8 p2=    13.5 ed=   344 12/31/2020  x1= 106. x2= 138. y1=  1.19 y2=   .71     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   344 12/31/2020
AAA2     1 Afghanistan Deaths    cc1=  .992264 cc2=  .812659 lx=  7.95064 if= 108 il= 138 6/8/2020   n=  30 now=     384 end=       2837       369      1453 U=    66.36 T=  185.3 p1= 638.8 p2=    13.5 ed=   341 12/28/2020  x1= 108. x2= 138. y1=  1.16 y2=   .71     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   341 12/28/2020
AAA2     1 Afghanistan Deaths    cc1=  .991465 cc2=  .808891 lx=  7.95064 if= 109 il= 138 6/8/2020   n=  29 now=     384 end=       2837       369      1453 U=    66.11 T=  185.1 p1= 638.8 p2=    13.5 ed=   341 12/28/2020  x1= 109. x2= 138. y1=  1.15 y2=   .71     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   341 12/28/2020
AAA2     1 Afghanistan Deaths    cc1=  .989578 cc2=  .800596 lx=  7.95064 if= 111 il= 138 6/8/2020   n=  27 now=     384 end=       2837       369      1453 U=    64.19 T=  183.8 p1= 638.8 p2=    13.5 ed=   335 12/22/2020  x1= 111. x2= 138. y1=  1.13 y2=   .71     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   335 12/22/2020
AAA2     1 Afghanistan Deaths    cc1=  .988538 cc2=  .796088 lx=  7.95064 if= 112 il= 138 6/8/2020   n=  26 now=     384 end=       2837       369      1453 U=    63.71 T=  183.4 p1= 638.8 p2=    13.5 ed=   333 12/20/2020  x1= 112. x2= 138. y1=  1.12 y2=   .71     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   333 12/20/2020
AAA2     1 Afghanistan Deaths    cc1=  .987494 cc2=  .791378 lx=  7.95064 if= 113 il= 138 6/8/2020   n=  25 now=     384 end=       2837       369      1453 U=    62.76 T=  182.7 p1= 638.8 p2=    13.5 ed=   330 12/17/2020  x1= 113. x2= 138. y1=  1.11 y2=   .71     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   330 12/17/2020
AAA2     1 Afghanistan Deaths    cc1=  .986813 cc2=  .786813 lx=  7.95064 if= 114 il= 138 6/8/2020   n=  24 now=     384 end=       2837       369      1453 U=    66.89 T=  185.7 p1= 638.8 p2=    13.5 ed=   343 12/30/2020  x1= 114. x2= 138. y1=  1.07 y2=   .71     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   343 12/30/2020
AAA2     1 Afghanistan Deaths    cc1=  .985108 cc2=  .780984 lx=  7.95064 if= 115 il= 138 6/8/2020   n=  23 now=     384 end=       2837       369      1453 U=    70.50 T=  188.3 p1= 638.8 p2=    13.5 ed=   354 1/10/2021   x1= 115. x2= 138. y1=  1.04 y2=   .71     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   354 1/10/2021 
AAA2     1 Afghanistan Deaths    cc1=  .984623 cc2=  .776109 lx=  7.95064 if= 116 il= 138 6/8/2020   n=  22 now=     384 end=       2837       369      1453 U=    67.87 T=  186.4 p1= 638.8 p2=    13.5 ed=   346 1/2/2021    x1= 116. x2= 138. y1=  1.04 y2=   .71     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   346 1/2/2021  
AAA2     1 Afghanistan Deaths    cc1=  .977687 cc2=  .727687 lx=  7.95064 if= 123 il= 138 6/8/2020   n=  15 now=     384 end=       2837       369      1453 U=    65.35 T=  184.6 p1= 638.8 p2=    13.5 ed=   338 12/25/2020  x1= 123. x2= 138. y1=   .94 y2=   .71     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   338 12/25/2020
AAA2     1 Afghanistan Deaths    cc1=  .985779 cc2=  .652446 lx=  7.95064 if= 130 il= 138 6/8/2020   n=   8 now=     384 end=       2837       369      1453 U=    49.01 T=  172.9 p1= 638.8 p2=    13.5 ed=   288 11/5/2020   x1= 130. x2= 138. y1=   .88 y2=   .71     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   288 11/5/2020 
AAA2     1 Afghanistan Deaths    cc1=  .986062 cc2=  .632508 lx=  7.95064 if= 131 il= 138 6/8/2020   n=   7 now=     384 end=       2837       369      1453 U=    46.54 T=  171.2 p1= 638.8 p2=    13.5 ed=   281 10/29/2020  x1= 131. x2= 138. y1=   .86 y2=   .71     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   281 10/29/2020
AAA2     1 Afghanistan Deaths    cc1=  .975314 cc2=  .567065 lx=  7.95064 if= 133 il= 138 6/8/2020   n=   5 now=     384 end=       2837       369      1453 U=    47.34 T=  171.8 p1= 638.8 p2=    13.5 ed=   283 10/31/2020  x1= 133. x2= 138. y1=   .82 y2=   .71     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   283 10/31/2020
AAA2     1 Afghanistan Deaths    cc1=  .997932 cc2=  .886129 lx=  6.98064 if=  60 il= 139 6/9/2020   n=  79 now=     384 end=       1075       384      1723 U=    41.28 T=  140.2 p1= 179.9 p2=    35.7 ed=   237 9/15/2020   x1=  60. x2= 139. y1=  1.94 y2=   .03     
GP: Deaths    Afghanistan 6/9/2020        139     384     1075     384    -         5   237 9/15/2020 
AAA2     1 Afghanistan Deaths    cc1=  .997914 cc2=  .885405 lx=  7.00064 if=  61 il= 139 6/9/2020   n=  78 now=     384 end=       1097       384      1723 U=    41.11 T=  141.0 p1= 185.7 p2=    35.0 ed=   238 9/16/2020   x1=  61. x2= 139. y1=  1.95 y2=   .05     
GP: Deaths    Afghanistan 6/9/2020        139     384     1097     384    -         5   238 9/16/2020 
AAA2     1 Afghanistan Deaths    cc1=  .997994 cc2=  .884766 lx=  7.04064 if=  62 il= 139 6/9/2020   n=  77 now=     384 end=       1142       384      1723 U=    41.28 T=  142.6 p1= 197.4 p2=    33.6 ed=   239 9/17/2020   x1=  62. x2= 139. y1=  1.95 y2=   .09     
GP: Deaths    Afghanistan 6/9/2020        139     384     1142     384    -         5   239 9/17/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998256 cc2=  .884295 lx=  7.12064 if=  63 il= 139 6/9/2020   n=  76 now=     384 end=       1237       384      1723 U=    44.61 T=  146.0 p1= 222.1 p2=    31.0 ed=   251 9/29/2020   x1=  63. x2= 139. y1=  1.86 y2=   .16     
GP: Deaths    Afghanistan 6/9/2020        139     384    -         384    -         5   251 9/29/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998225 cc2=  .883517 lx=  7.14064 if=  64 il= 139 6/9/2020   n=  75 now=     384 end=       1262       384      1723 U=    47.59 T=  147.3 p1= 228.6 p2=    30.4 ed=   259 10/7/2020   x1=  64. x2= 139. y1=  1.75 y2=   .17     
GP: Deaths    Afghanistan 6/9/2020        139     384    -         384    -         5   259 10/7/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998261 cc2=  .882791 lx=  7.11064 if=  65 il= 139 6/9/2020   n=  74 now=     384 end=       1224       384      1723 U=    46.36 T=  145.9 p1= 218.8 p2=    31.4 ed=   255 10/3/2020   x1=  65. x2= 139. y1=  1.74 y2=   .15     
GP: Deaths    Afghanistan 6/9/2020        139     384    -         384    -         5   255 10/3/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998245 cc2=  .881998 lx=  7.09064 if=  66 il= 139 6/9/2020   n=  73 now=     384 end=       1200       384      1723 U=    45.34 T=  144.9 p1= 212.5 p2=    32.0 ed=   251 9/29/2020   x1=  66. x2= 139. y1=  1.74 y2=   .13     
GP: Deaths    Afghanistan 6/9/2020        139     384    -         384    -         5   251 9/29/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998190 cc2=  .881149 lx=  7.08064 if=  67 il= 139 6/9/2020   n=  72 now=     384 end=       1188       384      1723 U=    44.52 T=  144.4 p1= 209.4 p2=    32.3 ed=   249 9/27/2020   x1=  67. x2= 139. y1=  1.74 y2=   .12     
GP: Deaths    Afghanistan 6/9/2020        139     384    -         384    -         5   249 9/27/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998113 cc2=  .880262 lx=  7.08064 if=  68 il= 139 6/9/2020   n=  71 now=     384 end=       1188       384      1723 U=    43.90 T=  144.4 p1= 209.4 p2=    32.3 ed=   247 9/25/2020   x1=  68. x2= 139. y1=  1.74 y2=   .12     
GP: Deaths    Afghanistan 6/9/2020        139     384    -         384    -         5   247 9/25/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998047 cc2=  .879369 lx=  7.09064 if=  69 il= 139 6/9/2020   n=  70 now=     384 end=       1200       384      1723 U=    43.47 T=  144.7 p1= 212.5 p2=    32.0 ed=   247 9/25/2020   x1=  69. x2= 139. y1=  1.74 y2=   .13     
GP: Deaths    Afghanistan 6/9/2020        139     384    -         384    -         5   247 9/25/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998039 cc2=  .878516 lx=  7.12064 if=  70 il= 139 6/9/2020   n=  69 now=     384 end=       1237       384      1723 U=    43.41 T=  145.8 p1= 222.1 p2=    31.0 ed=   248 9/26/2020   x1=  70. x2= 139. y1=  1.75 y2=   .16     
GP: Deaths    Afghanistan 6/9/2020        139     384    -         384    -         5   248 9/26/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998170 cc2=  .877784 lx=  7.19064 if=  71 il= 139 6/9/2020   n=  68 now=     384 end=       1326       384      1723 U=    46.22 T=  148.9 p1= 245.3 p2=    29.0 ed=   258 10/6/2020   x1=  71. x2= 139. y1=  1.69 y2=   .22     
