TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4439.00000        8.39818
TAB:  Italy_P.A._Trento_P_A_Trento Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998836 cc2=  .816262 lx=  6.22988 if=  67 il=  96 4/27/2020  n=  29 now=     464 end=        507       407       454 U=    15.90 T=   72.0 p1=   9.3 p2=    91.5 ed=   109 5/10/2020   x1=  67. x2=  96. y1=   .31 y2= -1.51     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      507     407      454    12   109 5/10/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998932 cc2=  .813237 lx=  6.24988 if=  68 il=  96 4/27/2020  n=  28 now=     464 end=        517       407       454 U=    16.94 T=   71.9 p1=  11.4 p2=    89.7 ed=   111 5/12/2020   x1=  68. x2=  96. y1=   .23 y2= -1.42     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      517     407      454    12   111 5/12/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998890 cc2=  .809908 lx=  6.25988 if=  69 il=  96 4/27/2020  n=  27 now=     464 end=        523       407       454 U=    17.64 T=   71.6 p1=  12.7 p2=    88.7 ed=   113 5/14/2020   x1=  69. x2=  96. y1=   .15 y2= -1.38     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      523     407      454    12   113 5/14/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998764 cc2=  .806314 lx=  6.25988 if=  70 il=  96 4/27/2020  n=  26 now=     464 end=        523       407       454 U=    17.53 T=   71.8 p1=  12.7 p2=    88.7 ed=   113 5/14/2020   x1=  70. x2=  96. y1=   .10 y2= -1.38     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      523     407      454    12   113 5/14/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998648 cc2=  .802531 lx=  6.26988 if=  71 il=  96 4/27/2020  n=  25 now=     464 end=        528       407       454 U=    18.10 T=   71.7 p1=  13.8 p2=    87.9 ed=   114 5/15/2020   x1=  71. x2=  96. y1=   .04 y2= -1.34     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      528     407      454    12   114 5/15/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998483 cc2=  .798483 lx=  6.26988 if=  72 il=  96 4/27/2020  n=  24 now=     464 end=        528       407       454 U=    18.55 T=   71.1 p1=  13.8 p2=    87.9 ed=   114 5/15/2020   x1=  72. x2=  96. y1=  -.05 y2= -1.34     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      528     407      454    12   114 5/15/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998394 cc2=  .794269 lx=  6.24988 if=  73 il=  96 4/27/2020  n=  23 now=     464 end=        517       407       454 U=    17.42 T=   71.2 p1=  11.4 p2=    89.7 ed=   112 5/13/2020   x1=  73. x2=  96. y1=  -.10 y2= -1.42     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      517     407      454    12   112 5/13/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998186 cc2=  .789672 lx=  6.24988 if=  74 il=  96 4/27/2020  n=  22 now=     464 end=        517       407       454 U=    17.14 T=   71.6 p1=  11.4 p2=    89.7 ed=   112 5/13/2020   x1=  74. x2=  96. y1=  -.14 y2= -1.42     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      517     407      454    12   112 5/13/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997963 cc2=  .784763 lx=  6.25988 if=  75 il=  96 4/27/2020  n=  21 now=     464 end=        523       407       454 U=    17.71 T=   71.5 p1=  12.7 p2=    88.7 ed=   113 5/14/2020   x1=  75. x2=  96. y1=  -.20 y2= -1.38     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      523     407      454    12   113 5/14/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997673 cc2=  .779456 lx=  6.26988 if=  76 il=  96 4/27/2020  n=  20 now=     464 end=        528       407       454 U=    18.43 T=   71.2 p1=  13.8 p2=    87.9 ed=   114 5/15/2020   x1=  76. x2=  96. y1=  -.26 y2= -1.34     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      528     407      454    12   114 5/15/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997321 cc2=  .773714 lx=  6.25988 if=  77 il=  96 4/27/2020  n=  19 now=     464 end=        523       407       454 U=    18.07 T=   71.0 p1=  12.7 p2=    88.7 ed=   113 5/14/2020   x1=  77. x2=  96. y1=  -.33 y2= -1.38     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      523     407      454    12   113 5/14/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996933 cc2=  .767517 lx=  6.23988 if=  78 il=  96 4/27/2020  n=  18 now=     464 end=        512       407       454 U=    17.43 T=   70.5 p1=  10.3 p2=    90.6 ed=   111 5/12/2020   x1=  78. x2=  96. y1=  -.43 y2= -1.47     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      512     407      454    12   111 5/12/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996840 cc2=  .761138 lx=  6.20988 if=  79 il=  96 4/27/2020  n=  17 now=     464 end=        497       407       454 U=    15.72 T=   70.8 p1=   7.1 p2=    93.4 ed=   107 5/8/2020    x1=  79. x2=  96. y1=  -.52 y2= -1.60     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      497     407      454    12   107 5/8/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996587 cc2=  .754051 lx=  6.18988 if=  80 il=  96 4/27/2020  n=  16 now=     464 end=        487       407       454 U=    14.62 T=   71.0 p1=   5.0 p2=    95.3 ed=   105 5/6/2020    x1=  80. x2=  96. y1=  -.61 y2= -1.71     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      487     407      454    12   105 5/6/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996337 cc2=  .746337 lx=  6.15988 if=  81 il=  96 4/27/2020  n=  15 now=     464 end=        473       407       454 U=    12.98 T=   71.5 p1=   1.9 p2=    98.1 ed=   102 5/3/2020    x1=  81. x2=  96. y1=  -.73 y2= -1.89     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      473     407      454    12   102 5/3/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .995430 cc2=  .728169 lx=  6.12988 if=  83 il=  96 4/27/2020  n=  13 now=     464 end=        459       407       454 U=    11.03 T=   72.7 p1=  -1.1 p2=   101.1 ed=    98 4/29/2020   x1=  83. x2=  96. y1=  -.93 y2= -2.11 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .995430 cc2=  .728169 lx=  6.13088 if=  83 il=  96 4/27/2020  n=  13 now=     464 end=        459       407       454 U=    11.03 T=   72.7 p1=  -1.1 p2=   101.1 ed=    98 4/29/2020   x1=  83. x2=  96. y1=  -.93 y2= -2.11 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      459     407      454    12    98 4/29/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .994608 cc2=  .717258 lx=  6.11988 if=  84 il=  96 4/27/2020  n=  12 now=     464 end=        454       407       454 U=    10.26 T=   73.5 p1=  -2.2 p2=   102.2 ed=    97 4/28/2020   x1=  84. x2=  96. y1= -1.03 y2= -2.20 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .994609 cc2=  .717258 lx=  6.11888 if=  84 il=  96 4/27/2020  n=  12 now=     464 end=        454       407       454 U=    10.26 T=   73.5 p1=  -2.2 p2=   102.2 ed=    97 4/28/2020   x1=  84. x2=  96. y1= -1.03 y2= -2.20 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      454     407      454    12    97 4/28/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .993210 cc2=  .704535 lx=  6.10988 if=  85 il=  96 4/27/2020  n=  11 now=     464 end=        450       407       454 U=     9.17 T=   75.0 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  85. x2=  96. y1= -1.09 y2= -2.29 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .993216 cc2=  .704535 lx=  6.11288 if=  85 il=  96 4/27/2020  n=  11 now=     464 end=        450       407       454 U=     9.17 T=   75.0 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  85. x2=  96. y1= -1.09 y2= -2.29 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      450     407      454    12    96 4/27/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .993630 cc2=  .692119 lx=  6.18988 if=  86 il=  96 4/27/2020  n=  10 now=     464 end=        487       407       454 U=    14.85 T=   70.6 p1=   5.0 p2=    95.3 ed=   105 5/6/2020    x1=  86. x2=  96. y1= -1.04 y2= -1.71     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      487     407      454    12   105 5/6/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .991502 cc2=  .675275 lx=  6.18988 if=  87 il=  96 4/27/2020  n=   9 now=     464 end=        487       407       454 U=    14.44 T=   71.3 p1=   5.0 p2=    95.3 ed=   105 5/6/2020    x1=  87. x2=  96. y1= -1.09 y2= -1.71     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      487     407      454    12   105 5/6/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .989953 cc2=  .656619 lx=  6.47988 if=  88 il=  96 4/27/2020  n=   8 now=     464 end=        651       407       454 U=    34.56 T=   70.0 p1=  40.3 p2=    71.3 ed=   151 6/21/2020   x1=  88. x2=  96. y1=  -.52 y2=  -.75     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      651     407      454    12   151 6/21/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .979432 cc2=  .601468 lx=  8.13988 if=  90 il=  96 4/27/2020  n=   6 now=     464 end=       3428       407       454 U=   164.38 T=  220.4 p1= 638.8 p2=    13.5 ed=   608 9/21/2021   x1=  90. x2=  96. y1=   .79 y2=   .76     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464    -         407      454    12   608 9/21/2021 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .975676 cc2=  .567428 lx=  6.04988 if=  91 il=  96 4/27/2020  n=   5 now=     464 end=        424       407       454 U=     5.22 T=   79.3 p1=  -8.6 p2=   109.4 ed=    91 4/22/2020   x1=  91. x2=  96. y1= -2.23 y2= -3.19     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/27/2020        96     464      424     407      454    12    91 4/22/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997873 cc2=  .853535 lx=  6.11988 if=  50 il=  97 4/28/2020  n=  47 now=     464 end=        454       412       453 U=    11.39 T=   70.6 p1=  -2.2 p2=   102.2 ed=    97 4/28/2020   x1=  50. x2=  97. y1=  1.81 y2= -2.31 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997879 cc2=  .853535 lx=  6.11688 if=  50 il=  97 4/28/2020  n=  47 now=     464 end=        454       412       453 U=    11.39 T=   70.6 p1=  -2.2 p2=   102.2 ed=    97 4/28/2020   x1=  50. x2=  97. y1=  1.81 y2= -2.31 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/28/2020        97     464      454     412      453     9    97 4/28/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997737 cc2=  .851872 lx=  6.11988 if=  51 il=  97 4/28/2020  n=  46 now=     464 end=        454       412       453 U=    11.48 T=   70.4 p1=  -2.2 p2=   102.2 ed=    97 4/28/2020   x1=  51. x2=  97. y1=  1.69 y2= -2.31 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997742 cc2=  .851872 lx=  6.11688 if=  51 il=  97 4/28/2020  n=  46 now=     464 end=        454       412       453 U=    11.48 T=   70.4 p1=  -2.2 p2=   102.2 ed=    97 4/28/2020   x1=  51. x2=  97. y1=  1.69 y2= -2.31 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/28/2020        97     464      454     412      453     9    97 4/28/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997588 cc2=  .850146 lx=  6.11988 if=  52 il=  97 4/28/2020  n=  45 now=     464 end=        454       412       453 U=    11.23 T=   71.0 p1=  -2.2 p2=   102.2 ed=    97 4/28/2020   x1=  52. x2=  97. y1=  1.69 y2= -2.31 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997595 cc2=  .850146 lx=  6.11688 if=  52 il=  97 4/28/2020  n=  45 now=     464 end=        454       412       453 U=    11.23 T=   71.0 p1=  -2.2 p2=   102.2 ed=    97 4/28/2020   x1=  52. x2=  97. y1=  1.69 y2= -2.31 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/28/2020        97     464      454     412      453     9    97 4/28/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997470 cc2=  .848399 lx=  6.11988 if=  53 il=  97 4/28/2020  n=  44 now=     464 end=        454       412       453 U=    11.64 T=   70.1 p1=  -2.2 p2=   102.2 ed=    97 4/28/2020   x1=  53. x2=  97. y1=  1.47 y2= -2.31 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997472 cc2=  .848399 lx=  6.11788 if=  53 il=  97 4/28/2020  n=  44 now=     464 end=        454       412       453 U=    11.64 T=   70.1 p1=  -2.2 p2=   102.2 ed=    97 4/28/2020   x1=  53. x2=  97. y1=  1.47 y2= -2.31 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/28/2020        97     464      454     412      453     9    97 4/28/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997336 cc2=  .846580 lx=  6.11988 if=  54 il=  97 4/28/2020  n=  43 now=     464 end=        454       412       453 U=    11.38 T=   70.7 p1=  -2.2 p2=   102.2 ed=    97 4/28/2020   x1=  54. x2=  97. y1=  1.47 y2= -2.31 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997343 cc2=  .846580 lx=  6.11688 if=  54 il=  97 4/28/2020  n=  43 now=     464 end=        454       412       453 U=    11.38 T=   70.7 p1=  -2.2 p2=   102.2 ed=    97 4/28/2020   x1=  54. x2=  97. y1=  1.47 y2= -2.31 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/28/2020        97     464      454     412      453     9    97 4/28/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997149 cc2=  .844650 lx=  6.11988 if=  55 il=  97 4/28/2020  n=  42 now=     464 end=        454       412       453 U=    11.22 T=   71.0 p1=  -2.2 p2=   102.2 ed=    97 4/28/2020   x1=  55. x2=  97. y1=  1.43 y2= -2.31 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997154 cc2=  .844650 lx=  6.11688 if=  55 il=  97 4/28/2020  n=  42 now=     464 end=        454       412       453 U=    11.22 T=   71.0 p1=  -2.2 p2=   102.2 ed=    97 4/28/2020   x1=  55. x2=  97. y1=  1.43 y2= -2.31 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/28/2020        97     464      454     412      453     9    97 4/28/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996996 cc2=  .842692 lx=  6.11988 if=  56 il=  97 4/28/2020  n=  41 now=     464 end=        454       412       453 U=    10.95 T=   71.7 p1=  -2.2 p2=   102.2 ed=    97 4/28/2020   x1=  56. x2=  97. y1=  1.43 y2= -2.31 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996996 cc2=  .842692 lx=  6.11888 if=  56 il=  97 4/28/2020  n=  41 now=     464 end=        454       412       453 U=    10.95 T=   71.7 p1=  -2.2 p2=   102.2 ed=    97 4/28/2020   x1=  56. x2=  97. y1=  1.43 y2= -2.31 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/28/2020        97     464      454     412      453     9    97 4/28/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997112 cc2=  .840939 lx=  6.11988 if=  57 il=  97 4/28/2020  n=  40 now=     464 end=        454       412       453 U=    11.10 T=   71.3 p1=  -2.2 p2=   102.2 ed=    97 4/28/2020   x1=  57. x2=  97. y1=  1.29 y2= -2.31 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997127 cc2=  .840939 lx=  6.12488 if=  57 il=  97 4/28/2020  n=  40 now=     464 end=        454       412       453 U=    11.10 T=   71.3 p1=  -2.2 p2=   102.2 ed=    97 4/28/2020   x1=  57. x2=  97. y1=  1.29 y2= -2.31 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/28/2020        97     464      454     412      453     9    97 4/28/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997183 cc2=  .839069 lx=  6.12988 if=  58 il=  97 4/28/2020  n=  39 now=     464 end=        459       412       453 U=    11.18 T=   72.2 p1=  -1.1 p2=   101.1 ed=    98 4/29/2020   x1=  58. x2=  97. y1=  1.27 y2= -2.22     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/28/2020        97     464      459     412      453     9    98 4/29/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997817 cc2=  .837689 lx=  6.13988 if=  59 il=  97 4/28/2020  n=  38 now=     464 end=        463       412       453 U=    12.02 T=   71.4 p1=   -.2 p2=   100.2 ed=    99 4/30/2020   x1=  59. x2=  97. y1=  1.03 y2= -2.13     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/28/2020        97     464      463     412      453     9    99 4/30/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997833 cc2=  .835611 lx=  6.14988 if=  60 il=  97 4/28/2020  n=  37 now=     464 end=        468       412       453 U=    12.32 T=   71.7 p1=    .9 p2=    99.1 ed=   100 5/1/2020    x1=  60. x2=  97. y1=   .95 y2= -2.05     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/28/2020        97     464      468     412      453     9   100 5/1/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997934 cc2=  .833535 lx=  6.15988 if=  61 il=  97 4/28/2020  n=  36 now=     464 end=        473       412       453 U=    12.55 T=   72.2 p1=   1.9 p2=    98.1 ed=   101 5/2/2020    x1=  61. x2=  97. y1=   .89 y2= -1.97     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/28/2020        97     464      473     412      453     9   101 5/2/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998361 cc2=  .831694 lx=  6.16988 if=  62 il=  97 4/28/2020  n=  35 now=     464 end=        478       412       453 U=    13.12 T=   72.0 p1=   3.0 p2=    97.1 ed=   102 5/3/2020    x1=  62. x2=  97. y1=   .76 y2= -1.90     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/28/2020        97     464      478     412      453     9   102 5/3/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998655 cc2=  .829624 lx=  6.17988 if=  63 il=  97 4/28/2020  n=  34 now=     464 end=        482       412       453 U=    13.77 T=   71.7 p1=   3.9 p2=    96.3 ed=   104 5/5/2020    x1=  63. x2=  97. y1=   .63 y2= -1.84     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/28/2020        97     464      482     412      453     9   104 5/5/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998740 cc2=  .827242 lx=  6.18988 if=  64 il=  97 4/28/2020  n=  33 now=     464 end=        487       412       453 U=    14.16 T=   71.8 p1=   5.0 p2=    95.3 ed=   105 5/6/2020    x1=  64. x2=  97. y1=   .55 y2= -1.78     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/28/2020        97     464      487     412      453     9   105 5/6/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998883 cc2=  .824805 lx=  6.19988 if=  65 il=  97 4/28/2020  n=  32 now=     464 end=        492       412       453 U=    14.71 T=   71.7 p1=   6.0 p2=    94.3 ed=   106 5/7/2020    x1=  65. x2=  97. y1=   .45 y2= -1.72     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/28/2020        97     464      492     412      453     9   106 5/7/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998956 cc2=  .822180 lx=  6.20988 if=  66 il=  97 4/28/2020  n=  31 now=     464 end=        497       412       453 U=    15.35 T=   71.4 p1=   7.1 p2=    93.4 ed=   107 5/8/2020    x1=  66. x2=  97. y1=   .35 y2= -1.67     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/28/2020        97     464      497     412      453     9   107 5/8/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998910 cc2=  .819305 lx=  6.21988 if=  67 il=  97 4/28/2020  n=  30 now=     464 end=        502       412       453 U=    15.60 T=   71.8 p1=   8.2 p2=    92.4 ed=   108 5/9/2020    x1=  67. x2=  97. y1=   .31 y2= -1.62     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/28/2020        97     464      502     412      453     9   108 5/9/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998975 cc2=  .816401 lx=  6.22988 if=  68 il=  97 4/28/2020  n=  29 now=     464 end=        507       412       453 U=    16.29 T=   71.5 p1=   9.3 p2=    91.5 ed=   109 5/10/2020   x1=  68. x2=  97. y1=   .21 y2= -1.57     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/28/2020        97     464      507     412      453     9   109 5/10/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998922 cc2=  .813226 lx=  6.23988 if=  69 il=  97 4/28/2020  n=  28 now=     464 end=        512       412       453 U=    16.97 T=   71.2 p1=  10.3 p2=    90.6 ed=   111 5/12/2020   x1=  69. x2=  97. y1=   .13 y2= -1.52     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 4/28/2020        97     464      512     412      453     9   111 5/12/2020 
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998802 cc2=  .809820 lx=  6.23988 if=  70 il=  97 4/28/2020  n=  27 now=     464 end=        512       412       453 U=    16.85 T=   71.4 p1=  10.3 p2=    90.6 ed=   111 5/12/2020   x1=  70. x2=  97. y1=   .08 y2= -1.52     
