TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7851.00000        8.96840
TAB:  Italy_Lazio Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Italy_Lazio Deaths    cc1=  .998623 cc2=  .838495 lx=  6.17118 if=  56 il=  94 4/25/2020  n=  38 now=     766 end=        478       387       472 U=    14.94 T=   70.9 p1= -37.6 p2=   160.3 ed=   106 5/7/2020    x1=  56. x2=  94. y1=  1.00 y2= -1.55     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      478     387      472     9   106 5/7/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .998517 cc2=  .836296 lx=  6.17118 if=  57 il=  94 4/25/2020  n=  37 now=     766 end=        478       387       472 U=    14.94 T=   70.9 p1= -37.6 p2=   160.3 ed=   106 5/7/2020    x1=  57. x2=  94. y1=   .93 y2= -1.55     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      478     387      472     9   106 5/7/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .998401 cc2=  .834002 lx=  6.17118 if=  58 il=  94 4/25/2020  n=  36 now=     766 end=        478       387       472 U=    14.83 T=   71.0 p1= -37.6 p2=   160.3 ed=   106 5/7/2020    x1=  58. x2=  94. y1=   .88 y2= -1.55     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      478     387      472     9   106 5/7/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .998314 cc2=  .831647 lx=  6.18118 if=  59 il=  94 4/25/2020  n=  35 now=     766 end=        483       387       472 U=    15.08 T=   71.4 p1= -36.9 p2=   158.6 ed=   106 5/7/2020    x1=  59. x2=  94. y1=   .82 y2= -1.50     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      483     387      472     9   106 5/7/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .998240 cc2=  .829209 lx=  6.19118 if=  60 il=  94 4/25/2020  n=  34 now=     766 end=        488       387       472 U=    15.07 T=   72.0 p1= -36.3 p2=   157.0 ed=   107 5/8/2020    x1=  60. x2=  94. y1=   .80 y2= -1.46     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      488     387      472     9   107 5/8/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .998475 cc2=  .826977 lx=  6.20118 if=  61 il=  94 4/25/2020  n=  33 now=     766 end=        493       387       472 U=    15.44 T=   72.1 p1= -35.6 p2=   155.4 ed=   108 5/9/2020    x1=  61. x2=  94. y1=   .72 y2= -1.42     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      493     387      472     9   108 5/9/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .998832 cc2=  .824755 lx=  6.23118 if=  62 il=  94 4/25/2020  n=  32 now=     766 end=        508       387       472 U=    16.72 T=   72.3 p1= -33.7 p2=   150.8 ed=   111 5/12/2020   x1=  62. x2=  94. y1=   .61 y2= -1.30     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      508     387      472     9   111 5/12/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998909 cc2=  .822132 lx=  6.25118 if=  63 il=  94 4/25/2020  n=  31 now=     766 end=        518       387       472 U=    17.64 T=   72.3 p1= -32.4 p2=   147.9 ed=   113 5/14/2020   x1=  63. x2=  94. y1=   .53 y2= -1.23     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      518     387      472     9   113 5/14/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998852 cc2=  .819246 lx=  6.25118 if=  64 il=  94 4/25/2020  n=  30 now=     766 end=        518       387       472 U=    17.74 T=   72.2 p1= -32.4 p2=   147.9 ed=   114 5/15/2020   x1=  64. x2=  94. y1=   .46 y2= -1.23     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      518     387      472     9   114 5/15/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998775 cc2=  .816201 lx=  6.26118 if=  65 il=  94 4/25/2020  n=  29 now=     766 end=        523       387       472 U=    18.19 T=   72.3 p1= -31.7 p2=   146.5 ed=   115 5/16/2020   x1=  65. x2=  94. y1=   .40 y2= -1.19     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      523     387      472     9   115 5/16/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998659 cc2=  .812964 lx=  6.27118 if=  66 il=  94 4/25/2020  n=  28 now=     766 end=        529       387       472 U=    18.25 T=   72.8 p1= -30.9 p2=   144.8 ed=   115 5/16/2020   x1=  66. x2=  94. y1=   .37 y2= -1.16     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      529     387      472     9   115 5/16/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998694 cc2=  .806244 lx=  6.31118 if=  68 il=  94 4/25/2020  n=  26 now=     766 end=        550       387       472 U=    19.93 T=   73.2 p1= -28.2 p2=   139.3 ed=   120 5/21/2020   x1=  68. x2=  94. y1=   .26 y2= -1.04     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      550     387      472     9   120 5/21/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998627 cc2=  .802511 lx=  6.33118 if=  69 il=  94 4/25/2020  n=  25 now=     766 end=        561       387       472 U=    20.75 T=   73.5 p1= -26.8 p2=   136.5 ed=   122 5/23/2020   x1=  69. x2=  94. y1=   .22 y2=  -.99     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      561     387      472     9   122 5/23/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998524 cc2=  .798524 lx=  6.35118 if=  70 il=  94 4/25/2020  n=  24 now=     766 end=        573       387       472 U=    21.16 T=   74.2 p1= -25.2 p2=   133.7 ed=   124 5/25/2020   x1=  70. x2=  94. y1=   .20 y2=  -.93     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      573     387      472     9   124 5/25/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998724 cc2=  .794600 lx=  6.42118 if=  71 il=  94 4/25/2020  n=  23 now=     766 end=        614       387       472 U=    24.12 T=   75.4 p1= -19.8 p2=   124.8 ed=   132 6/2/2020    x1=  71. x2=  94. y1=   .18 y2=  -.77     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      614     387      472     9   132 6/2/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .998693 cc2=  .790178 lx=  6.48118 if=  72 il=  94 4/25/2020  n=  22 now=     766 end=        652       387       472 U=    26.80 T=   76.6 p1= -14.9 p2=   117.5 ed=   139 6/9/2020    x1=  72. x2=  94. y1=   .17 y2=  -.65     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      652     387      472     9   139 6/9/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .998515 cc2=  .785315 lx=  6.49118 if=  73 il=  94 4/25/2020  n=  21 now=     766 end=        659       387       472 U=    27.78 T=   76.5 p1= -14.0 p2=   116.2 ed=   142 6/12/2020   x1=  73. x2=  94. y1=   .13 y2=  -.63     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      659     387      472     9   142 6/12/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998371 cc2=  .780153 lx=  6.45118 if=  74 il=  94 4/25/2020  n=  20 now=     766 end=        633       387       472 U=    26.04 T=   75.6 p1= -17.4 p2=   121.0 ed=   137 6/7/2020    x1=  74. x2=  94. y1=   .06 y2=  -.71     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      633     387      472     9   137 6/7/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .998148 cc2=  .774542 lx=  6.42118 if=  75 il=  94 4/25/2020  n=  19 now=     766 end=        614       387       472 U=    25.07 T=   74.7 p1= -19.8 p2=   124.8 ed=   133 6/3/2020    x1=  75. x2=  94. y1=  -.01 y2=  -.77     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      614     387      472     9   133 6/3/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .997982 cc2=  .768566 lx=  6.37118 if=  76 il=  94 4/25/2020  n=  18 now=     766 end=        584       387       472 U=    23.13 T=   73.5 p1= -23.8 p2=   131.2 ed=   128 5/29/2020   x1=  76. x2=  94. y1=  -.11 y2=  -.88     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      584     387      472     9   128 5/29/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .997896 cc2=  .762194 lx=  6.32118 if=  77 il=  94 4/25/2020  n=  17 now=     766 end=        556       387       472 U=    20.72 T=   73.0 p1= -27.4 p2=   137.8 ed=   121 5/22/2020   x1=  77. x2=  94. y1=  -.19 y2= -1.01     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      556     387      472     9   121 5/22/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .996894 cc2=  .738695 lx=  6.22118 if=  80 il=  94 4/25/2020  n=  14 now=     766 end=        503       387       472 U=    16.57 T=   71.9 p1= -34.3 p2=   152.3 ed=   110 5/11/2020   x1=  80. x2=  94. y1=  -.49 y2= -1.34     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      503     387      472     9   110 5/11/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .996777 cc2=  .729516 lx=  6.18118 if=  81 il=  94 4/25/2020  n=  13 now=     766 end=        483       387       472 U=    14.38 T=   72.4 p1= -36.9 p2=   158.6 ed=   106 5/7/2020    x1=  81. x2=  94. y1=  -.60 y2= -1.50     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      483     387      472     9   106 5/7/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .995540 cc2=  .706865 lx=  6.21118 if=  83 il=  94 4/25/2020  n=  11 now=     766 end=        498       387       472 U=    15.78 T=   72.3 p1= -35.0 p2=   153.8 ed=   109 5/10/2020   x1=  83. x2=  94. y1=  -.68 y2= -1.38     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      498     387      472     9   109 5/10/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .994205 cc2=  .692694 lx=  6.20118 if=  84 il=  94 4/25/2020  n=  10 now=     766 end=        493       387       472 U=    15.57 T=   72.0 p1= -35.6 p2=   155.4 ed=   108 5/9/2020    x1=  84. x2=  94. y1=  -.77 y2= -1.42     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      493     387      472     9   108 5/9/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .992673 cc2=  .676446 lx=  6.15118 if=  85 il=  94 4/25/2020  n=   9 now=     766 end=        469       387       472 U=    12.52 T=   73.4 p1= -38.8 p2=   163.3 ed=   102 5/3/2020    x1=  85. x2=  94. y1=  -.93 y2= -1.65     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      469     387      472     9   102 5/3/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .990558 cc2=  .657225 lx=  6.34118 if=  86 il=  94 4/25/2020  n=   8 now=     766 end=        567       387       472 U=    23.75 T=   71.2 p1= -26.0 p2=   135.1 ed=   127 5/28/2020   x1=  86. x2=  94. y1=  -.62 y2=  -.96     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      567     387      472     9   127 5/28/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .989850 cc2=  .636297 lx=  6.09118 if=  87 il=  94 4/25/2020  n=   7 now=     766 end=        441       387       472 U=    10.28 T=   73.2 p1= -42.4 p2=   173.7 ed=    97 4/28/2020   x1=  87. x2=  94. y1= -1.34 y2= -2.02     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      441     387      472     9    97 4/28/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .995583 cc2=  .617619 lx=  6.02118 if=  88 il=  94 4/25/2020  n=   6 now=     766 end=        412       387       472 U=     5.43 T=   79.0 p1= -46.2 p2=   185.9 ed=    91 4/22/2020   x1=  88. x2=  94. y1= -1.66 y2= -2.77     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      412     387      472     9    91 4/22/2020 
AAA1     1 Italy_Lazio Deaths    cc1=  .999168 cc2=  .860493 lx=  6.16118 if=  44 il=  95 4/26/2020  n=  51 now=     766 end=        473       389       472 U=    14.83 T=   71.0 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  44. x2=  95. y1=  1.82 y2= -1.62 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .999168 cc2=  .860493 lx=  6.16118 if=  44 il=  95 4/26/2020  n=  51 now=     766 end=        473       389       472 U=    14.83 T=   71.0 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  44. x2=  95. y1=  1.82 y2= -1.62 BEST
GP: Deaths    Italy_Lazio 4/26/2020        95     766      473     389      472    10   105 5/6/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .999122 cc2=  .859094 lx=  6.16118 if=  45 il=  95 4/26/2020  n=  50 now=     766 end=        473       389       472 U=    14.54 T=   71.4 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  45. x2=  95. y1=  1.82 y2= -1.62 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .999123 cc2=  .859094 lx=  6.16218 if=  45 il=  95 4/26/2020  n=  50 now=     766 end=        473       389       472 U=    14.54 T=   71.4 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  45. x2=  95. y1=  1.82 y2= -1.62 BEST
GP: Deaths    Italy_Lazio 4/26/2020        95     766      473     389      472    10   105 5/6/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .999166 cc2=  .857744 lx=  6.17118 if=  46 il=  95 4/26/2020  n=  49 now=     766 end=        478       389       472 U=    15.33 T=   70.9 p1= -37.6 p2=   160.3 ed=   107 5/8/2020    x1=  46. x2=  95. y1=  1.62 y2= -1.57     
GP: Deaths    Italy_Lazio 4/26/2020        95     766      478     389      472    10   107 5/8/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .999121 cc2=  .856264 lx=  6.17118 if=  47 il=  95 4/26/2020  n=  48 now=     766 end=        478       389       472 U=    15.53 T=   70.6 p1= -37.6 p2=   160.3 ed=   107 5/8/2020    x1=  47. x2=  95. y1=  1.52 y2= -1.57     
GP: Deaths    Italy_Lazio 4/26/2020        95     766      478     389      472    10   107 5/8/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .999138 cc2=  .854800 lx=  6.16118 if=  48 il=  95 4/26/2020  n=  47 now=     766 end=        473       389       472 U=    15.18 T=   70.4 p1= -38.3 p2=   161.9 ed=   106 5/7/2020    x1=  48. x2=  95. y1=  1.47 y2= -1.62 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .999138 cc2=  .854800 lx=  6.16218 if=  48 il=  95 4/26/2020  n=  47 now=     766 end=        473       389       472 U=    15.18 T=   70.4 p1= -38.3 p2=   161.9 ed=   106 5/7/2020    x1=  48. x2=  95. y1=  1.47 y2= -1.62 BEST
GP: Deaths    Italy_Lazio 4/26/2020        95     766      473     389      472    10   106 5/7/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .999123 cc2=  .853258 lx=  6.16118 if=  49 il=  95 4/26/2020  n=  46 now=     766 end=        473       389       472 U=    14.86 T=   70.9 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  49. x2=  95. y1=  1.47 y2= -1.62 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .999124 cc2=  .853258 lx=  6.15918 if=  49 il=  95 4/26/2020  n=  46 now=     766 end=        473       389       472 U=    14.86 T=   70.9 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  49. x2=  95. y1=  1.47 y2= -1.62 BEST
GP: Deaths    Italy_Lazio 4/26/2020        95     766      473     389      472    10   105 5/6/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .999065 cc2=  .851623 lx=  6.16118 if=  50 il=  95 4/26/2020  n=  45 now=     766 end=        473       389       472 U=    15.01 T=   70.7 p1= -38.3 p2=   161.9 ed=   106 5/7/2020    x1=  50. x2=  95. y1=  1.38 y2= -1.62 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .999066 cc2=  .851623 lx=  6.16018 if=  50 il=  95 4/26/2020  n=  45 now=     766 end=        473       389       472 U=    15.01 T=   70.7 p1= -38.3 p2=   161.9 ed=   106 5/7/2020    x1=  50. x2=  95. y1=  1.38 y2= -1.62 BEST
GP: Deaths    Italy_Lazio 4/26/2020        95     766      473     389      472    10   106 5/7/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .999009 cc2=  .849937 lx=  6.16118 if=  51 il=  95 4/26/2020  n=  44 now=     766 end=        473       389       472 U=    14.93 T=   70.8 p1= -38.3 p2=   161.9 ed=   106 5/7/2020    x1=  51. x2=  95. y1=  1.33 y2= -1.62 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .999010 cc2=  .849937 lx=  6.15818 if=  51 il=  95 4/26/2020  n=  44 now=     766 end=        473       389       472 U=    14.93 T=   70.8 p1= -38.3 p2=   161.9 ed=   106 5/7/2020    x1=  51. x2=  95. y1=  1.33 y2= -1.62 BEST
GP: Deaths    Italy_Lazio 4/26/2020        95     766      473     389      472    10   106 5/7/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .998940 cc2=  .848185 lx=  6.16118 if=  52 il=  95 4/26/2020  n=  43 now=     766 end=        473       389       472 U=    14.82 T=   71.0 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  52. x2=  95. y1=  1.28 y2= -1.62 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .998943 cc2=  .848185 lx=  6.15718 if=  52 il=  95 4/26/2020  n=  43 now=     766 end=        473       389       472 U=    14.82 T=   71.0 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  52. x2=  95. y1=  1.28 y2= -1.62 BEST
GP: Deaths    Italy_Lazio 4/26/2020        95     766      473     389      472    10   105 5/6/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .998868 cc2=  .846370 lx=  6.16118 if=  53 il=  95 4/26/2020  n=  42 now=     766 end=        473       389       472 U=    14.78 T=   71.0 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  53. x2=  95. y1=  1.22 y2= -1.62 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .998870 cc2=  .846370 lx=  6.15818 if=  53 il=  95 4/26/2020  n=  42 now=     766 end=        473       389       472 U=    14.78 T=   71.0 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  53. x2=  95. y1=  1.22 y2= -1.62 BEST
GP: Deaths    Italy_Lazio 4/26/2020        95     766      473     389      472    10   105 5/6/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .998796 cc2=  .844493 lx=  6.16118 if=  54 il=  95 4/26/2020  n=  41 now=     766 end=        473       389       472 U=    14.70 T=   71.2 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  54. x2=  95. y1=  1.17 y2= -1.62 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .998796 cc2=  .844493 lx=  6.16018 if=  54 il=  95 4/26/2020  n=  41 now=     766 end=        473       389       472 U=    14.70 T=   71.2 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  54. x2=  95. y1=  1.17 y2= -1.62 BEST
GP: Deaths    Italy_Lazio 4/26/2020        95     766      473     389      472    10   105 5/6/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .998714 cc2=  .840600 lx=  6.17118 if=  56 il=  95 4/26/2020  n=  39 now=     766 end=        478       389       472 U=    15.19 T=   71.1 p1= -37.6 p2=   160.3 ed=   106 5/7/2020    x1=  56. x2=  95. y1=  1.00 y2= -1.57     
GP: Deaths    Italy_Lazio 4/26/2020        95     766      478     389      472    10   106 5/7/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .998619 cc2=  .838490 lx=  6.17118 if=  57 il=  95 4/26/2020  n=  38 now=     766 end=        478       389       472 U=    15.19 T=   71.1 p1= -37.6 p2=   160.3 ed=   106 5/7/2020    x1=  57. x2=  95. y1=   .93 y2= -1.57     
GP: Deaths    Italy_Lazio 4/26/2020        95     766      478     389      472    10   106 5/7/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .998514 cc2=  .836293 lx=  6.17118 if=  58 il=  95 4/26/2020  n=  37 now=     766 end=        478       389       472 U=    15.09 T=   71.3 p1= -37.6 p2=   160.3 ed=   106 5/7/2020    x1=  58. x2=  95. y1=   .88 y2= -1.57     
GP: Deaths    Italy_Lazio 4/26/2020        95     766      478     389      472    10   106 5/7/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .998428 cc2=  .834029 lx=  6.18118 if=  59 il=  95 4/26/2020  n=  36 now=     766 end=        483       389       472 U=    15.36 T=   71.6 p1= -36.9 p2=   158.6 ed=   107 5/8/2020    x1=  59. x2=  95. y1=   .82 y2= -1.53     
GP: Deaths    Italy_Lazio 4/26/2020        95     766      483     389      472    10   107 5/8/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .998364 cc2=  .831698 lx=  6.18118 if=  60 il=  95 4/26/2020  n=  35 now=     766 end=        483       389       472 U=    15.10 T=   72.0 p1= -36.9 p2=   158.6 ed=   107 5/8/2020    x1=  60. x2=  95. y1=   .79 y2= -1.53     
GP: Deaths    Italy_Lazio 4/26/2020        95     766      483     389      472    10   107 5/8/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .998567 cc2=  .829536 lx=  6.20118 if=  61 il=  95 4/26/2020  n=  34 now=     766 end=        493       389       472 U=    15.75 T=   72.4 p1= -35.6 p2=   155.4 ed=   109 5/10/2020   x1=  61. x2=  95. y1=   .72 y2= -1.44     
GP: Deaths    Italy_Lazio 4/26/2020        95     766      493     389      472    10   109 5/10/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998872 cc2=  .827373 lx=  6.22118 if=  62 il=  95 4/26/2020  n=  33 now=     766 end=        503       389       472 U=    16.79 T=   72.2 p1= -34.3 p2=   152.3 ed=   111 5/12/2020   x1=  62. x2=  95. y1=   .61 y2= -1.36     
GP: Deaths    Italy_Lazio 4/26/2020        95     766      503     389      472    10   111 5/12/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998923 cc2=  .824845 lx=  6.23118 if=  63 il=  95 4/26/2020  n=  32 now=     766 end=        508       389       472 U=    17.43 T=   72.0 p1= -33.7 p2=   150.8 ed=   113 5/14/2020   x1=  63. x2=  95. y1=   .52 y2= -1.32     
GP: Deaths    Italy_Lazio 4/26/2020        95     766      508     389      472    10   113 5/14/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998859 cc2=  .822082 lx=  6.24118 if=  64 il=  95 4/26/2020  n=  31 now=     766 end=        513       389       472 U=    17.84 T=   72.1 p1= -33.0 p2=   149.3 ed=   114 5/15/2020   x1=  64. x2=  95. y1=   .46 y2= -1.28     
