TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020         712.00000        6.56808
TAB:  Diamond_Princess Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Diamond_Princess Deaths    cc1=  .960736 cc2=  .853525 lx=  2.56495 if=  42 il= 128 5/29/2020  n=  86 now=      13 end=         13        13         0 U=   -90.49 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  42. x2= 128. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .961057 cc2=  .853224 lx=  2.56495 if=  43 il= 128 5/29/2020  n=  85 now=      13 end=         13        13         0 U=   -89.44 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  43. x2= 128. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .960928 cc2=  .852462 lx=  2.56495 if=  44 il= 128 5/29/2020  n=  84 now=      13 end=         13        13         0 U=   -88.39 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  44. x2= 128. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .960295 cc2=  .851186 lx=  2.56495 if=  45 il= 128 5/29/2020  n=  83 now=      13 end=         13        13         0 U=   -87.33 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  45. x2= 128. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .959101 cc2=  .849337 lx=  2.56495 if=  46 il= 128 5/29/2020  n=  82 now=      13 end=         13        13         0 U=   -86.28 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  46. x2= 128. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .957287 cc2=  .846855 lx=  2.56495 if=  47 il= 128 5/29/2020  n=  81 now=      13 end=         13        13         0 U=   -85.23 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  47. x2= 128. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .954794 cc2=  .843683 lx=  2.56495 if=  48 il= 128 5/29/2020  n=  80 now=      13 end=         13        13         0 U=   -84.18 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  48. x2= 128. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .951572 cc2=  .839769 lx=  2.56495 if=  49 il= 128 5/29/2020  n=  79 now=      13 end=         13        13         0 U=   -67.36 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  49. x2= 128. y1=  -.48 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .950798 cc2=  .838289 lx=  2.56495 if=  50 il= 128 5/29/2020  n=  78 now=      13 end=         13        13         0 U=   -66.51 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  50. x2= 128. y1=  -.48 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .949252 cc2=  .836024 lx=  2.56495 if=  51 il= 128 5/29/2020  n=  77 now=      13 end=         13        13         0 U=   -65.66 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  51. x2= 128. y1=  -.48 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .946824 cc2=  .832863 lx=  2.56495 if=  52 il= 128 5/29/2020  n=  76 now=      13 end=         13        13         0 U=   -64.81 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  52. x2= 128. y1=  -.48 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .943395 cc2=  .828687 lx=  2.56495 if=  53 il= 128 5/29/2020  n=  75 now=      13 end=         13        13         0 U=   -63.95 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  53. x2= 128. y1=  -.48 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .938846 cc2=  .823376 lx=  2.56495 if=  54 il= 128 5/29/2020  n=  74 now=      13 end=         13        13         0 U=   -63.10 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  54. x2= 128. y1=  -.48 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .900158 cc2=  .780635 lx=  2.56495 if=  59 il= 128 5/29/2020  n=  69 now=      13 end=         13        13         0 U=   -48.74 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  59. x2= 128. y1=  -.72 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .887522 cc2=  .767136 lx=  2.56495 if=  60 il= 128 5/29/2020  n=  68 now=      13 end=         13        13         0 U=   -48.03 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  60. x2= 128. y1=  -.72 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .873799 cc2=  .752531 lx=  2.56495 if=  61 il= 128 5/29/2020  n=  67 now=      13 end=         13        13         0 U=   -47.33 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  61. x2= 128. y1=  -.72 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .862067 cc2=  .739897 lx=  2.56495 if=  62 il= 128 5/29/2020  n=  66 now=      13 end=         13        13         0 U=   -32.49 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  62. x2= 128. y1= -1.34 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .857814 cc2=  .734723 lx=  2.56495 if=  63 il= 128 5/29/2020  n=  65 now=      13 end=         13        13         0 U=   -32.00 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  63. x2= 128. y1= -1.34 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .850936 cc2=  .726901 lx=  2.56495 if=  64 il= 128 5/29/2020  n=  64 now=      13 end=         13        13         0 U=   -31.51 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  64. x2= 128. y1= -1.34 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .840652 cc2=  .715652 lx=  2.56495 if=  65 il= 128 5/29/2020  n=  63 now=      13 end=         13        13         0 U=   -31.02 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  65. x2= 128. y1= -1.34 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .825891 cc2=  .699903 lx=  2.56495 if=  66 il= 128 5/29/2020  n=  62 now=      13 end=         13        13         0 U=   -30.52 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  66. x2= 128. y1= -1.34 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .810310 cc2=  .683310 lx=  2.59495 if=  67 il= 128 5/29/2020  n=  61 now=      13 end=         13        13         0 U=    26.79 T=   34.1 p1=    .0 p2=   100.0 ed=    97 4/28/2020   x1=  67. x2= 128. y1= -1.23 y2= -3.51     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0    97 4/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .799841 cc2=  .671804 lx=  2.58495 if=  68 il= 128 5/29/2020  n=  60 now=      13 end=         13        13         0 U=    22.66 T=   39.3 p1=    .0 p2=   100.0 ed=    92 4/23/2020   x1=  68. x2= 128. y1= -1.26 y2= -3.91     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0    92 4/23/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .788445 cc2=  .659346 lx=  2.58495 if=  69 il= 128 5/29/2020  n=  59 now=      13 end=         13        13         0 U=    22.29 T=   40.8 p1=    .0 p2=   100.0 ed=    93 4/24/2020   x1=  69. x2= 128. y1= -1.26 y2= -3.91     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0    93 4/24/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .775983 cc2=  .645794 lx=  2.58495 if=  70 il= 128 5/29/2020  n=  58 now=      13 end=         13        13         0 U=    25.94 T=   26.5 p1=    .0 p2=   100.0 ed=    87 4/18/2020   x1=  70. x2= 128. y1= -1.68 y2= -3.91     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0    87 4/18/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .763981 cc2=  .632675 lx=  2.57495 if=  71 il= 128 5/29/2020  n=  57 now=      13 end=         13        13         0 U=    19.83 T=   36.7 p1=    .0 p2=   100.0 ed=    83 4/14/2020   x1=  71. x2= 128. y1= -1.73 y2= -4.61     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0    83 4/14/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .750680 cc2=  .618227 lx=  2.57495 if=  72 il= 128 5/29/2020  n=  56 now=      13 end=         13        13         0 U=    19.49 T=   38.3 p1=    .0 p2=   100.0 ed=    84 4/15/2020   x1=  72. x2= 128. y1= -1.73 y2= -4.61     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0    84 4/15/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .735907 cc2=  .602276 lx=  2.57495 if=  73 il= 128 5/29/2020  n=  55 now=      13 end=         13        13         0 U=    19.14 T=   39.9 p1=    .0 p2=   100.0 ed=    85 4/16/2020   x1=  73. x2= 128. y1= -1.73 y2= -4.61     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0    85 4/16/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .774597 cc2=  .638514 lx=  2.56495 if=  75 il= 128 5/29/2020  n=  53 now=      13 end=         13        13         0 U=   -21.35 T=   33.5 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  75. x2= 128. y1= -1.79 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .821584 cc2=  .682909 lx=  2.56495 if=  77 il= 128 5/29/2020  n=  51 now=      13 end=         13        13         0 U=   -20.54 T=   33.5 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  77. x2= 128. y1= -1.79 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .970302 cc2=  .870798 lx=  2.56495 if=  29 il= 129 5/30/2020  n= 100 now=      13 end=         13        13         0 U= -1509.49 T=   33.5 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  29. x2= 129. y1=   .63 y2=   .69     
GP: Deaths    Diamond_Princess 5/30/2020       129      13       13      13        0     0   129 5/30/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .968656 cc2=  .868656 lx=  2.56495 if=  30 il= 129 5/30/2020  n=  99 now=      13 end=         13        13         0 U= -1494.39 T=   33.5 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  30. x2= 129. y1=   .63 y2=   .69     
GP: Deaths    Diamond_Princess 5/30/2020       129      13       13      13        0     0   129 5/30/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .966915 cc2=  .866411 lx=  2.56495 if=  31 il= 129 5/30/2020  n=  98 now=      13 end=         13        13         0 U= -1479.30 T=   33.5 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  31. x2= 129. y1=   .63 y2=   .69     
GP: Deaths    Diamond_Princess 5/30/2020       129      13       13      13        0     0   129 5/30/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .965168 cc2=  .864153 lx=  2.56495 if=  32 il= 129 5/30/2020  n=  97 now=      13 end=         13        13         0 U=  -312.52 T=   33.5 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  32. x2= 129. y1=   .38 y2=   .69     
GP: Deaths    Diamond_Princess 5/30/2020       129      13       13      13        0     0   129 5/30/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .963228 cc2=  .861693 lx=  2.56495 if=  33 il= 129 5/30/2020  n=  96 now=      13 end=         13        13         0 U=  -309.30 T=   33.5 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  33. x2= 129. y1=   .38 y2=   .69     
GP: Deaths    Diamond_Princess 5/30/2020       129      13       13      13        0     0   129 5/30/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .961042 cc2=  .858980 lx=  2.56495 if=  34 il= 129 5/30/2020  n=  95 now=      13 end=         13        13         0 U=  -306.07 T=   33.5 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  34. x2= 129. y1=   .38 y2=   .69     
GP: Deaths    Diamond_Princess 5/30/2020       129      13       13      13        0     0   129 5/30/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .958658 cc2=  .856060 lx=  2.56495 if=  35 il= 129 5/30/2020  n=  94 now=      13 end=         13        13         0 U=  -177.77 T=   33.5 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  35. x2= 129. y1=   .16 y2=   .69     
GP: Deaths    Diamond_Princess 5/30/2020       129      13       13      13        0     0   129 5/30/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .956501 cc2=  .853359 lx=  2.56495 if=  36 il= 129 5/30/2020  n=  93 now=      13 end=         13        13         0 U=  -175.88 T=   33.5 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  36. x2= 129. y1=   .16 y2=   .69     
GP: Deaths    Diamond_Princess 5/30/2020       129      13       13      13        0     0   129 5/30/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .953956 cc2=  .850261 lx=  2.56495 if=  37 il= 129 5/30/2020  n=  92 now=      13 end=         13        13         0 U=   -96.80 T=   33.5 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  37. x2= 129. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/30/2020       129      13       13      13        0     0   129 5/30/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .955874 cc2=  .851617 lx=  2.56495 if=  38 il= 129 5/30/2020  n=  91 now=      13 end=         13        13         0 U=   -95.75 T=   33.5 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  38. x2= 129. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/30/2020       129      13       13      13        0     0   129 5/30/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .957546 cc2=  .852718 lx=  2.56495 if=  39 il= 129 5/30/2020  n=  90 now=      13 end=         13        13         0 U=   -94.70 T=   33.5 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  39. x2= 129. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/30/2020       129      13       13      13        0     0   129 5/30/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .958938 cc2=  .853529 lx=  2.56495 if=  40 il= 129 5/30/2020  n=  89 now=      13 end=         13        13         0 U=   -93.65 T=   33.5 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  40. x2= 129. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/30/2020       129      13       13      13        0     0   129 5/30/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .960015 cc2=  .854015 lx=  2.56495 if=  41 il= 129 5/30/2020  n=  88 now=      13 end=         13        13         0 U=   -92.59 T=   33.5 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  41. x2= 129. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/30/2020       129      13       13      13        0     0   129 5/30/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .960736 cc2=  .854136 lx=  2.56495 if=  42 il= 129 5/30/2020  n=  87 now=      13 end=         13        13         0 U=   -91.54 T=   33.5 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  42. x2= 129. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/30/2020       129      13       13      13        0     0   129 5/30/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .961057 cc2=  .853846 lx=  2.56495 if=  43 il= 129 5/30/2020  n=  86 now=      13 end=         13        13         0 U=   -90.49 T=   33.5 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  43. x2= 129. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/30/2020       129      13       13      13        0     0   129 5/30/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .960928 cc2=  .853095 lx=  2.56495 if=  44 il= 129 5/30/2020  n=  85 now=      13 end=         13        13         0 U=   -89.44 T=   33.5 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  44. x2= 129. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/30/2020       129      13       13      13        0     0   129 5/30/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .960295 cc2=  .851829 lx=  2.56495 if=  45 il= 129 5/30/2020  n=  84 now=      13 end=         13        13         0 U=   -88.39 T=   33.5 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  45. x2= 129. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/30/2020       129      13       13      13        0     0   129 5/30/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .959101 cc2=  .849992 lx=  2.56495 if=  46 il= 129 5/30/2020  n=  83 now=      13 end=         13        13         0 U=   -87.33 T=   33.5 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  46. x2= 129. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/30/2020       129      13       13      13        0     0   129 5/30/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .957287 cc2=  .847522 lx=  2.56495 if=  47 il= 129 5/30/2020  n=  82 now=      13 end=         13        13         0 U=   -86.28 T=   33.5 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  47. x2= 129. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/30/2020       129      13       13      13        0     0   129 5/30/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .954794 cc2=  .844362 lx=  2.56495 if=  48 il= 129 5/30/2020  n=  81 now=      13 end=         13        13         0 U=   -85.23 T=   33.5 p1=    .0 p2=   100.0 ed=   129 5/30/2020   x1=  48. x2= 129. y1=  -.26 y2=   .69     
