TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8191.00000        9.01079
TAB:  Azerbaijan Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Azerbaijan Confirmed cc1=  .999047 cc2=  .710372 lx=  9.08079 if= 111 il= 122 5/23/2020  n=  11 now=    8191 end=       8784      3982      5900 U=    27.39 T=  115.6 p1=   7.2 p2=    93.2 ed=   180 7/20/2020   x1= 111. x2= 122. y1=   .17 y2=  -.23     
GP: Confirmed Azerbaijan 5/23/2020       122    8191     8784    3982     5900    11   180 7/20/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .999666 cc2=  .698155 lx=  8.81079 if= 112 il= 122 5/23/2020  n=  10 now=    8191 end=       6706      3982      5900 U=    18.75 T=  109.8 p1= -18.1 p2=   122.1 ed=   154 6/24/2020   x1= 112. x2= 122. y1=  -.12 y2=  -.65     
GP: Confirmed Azerbaijan 5/23/2020       122    8191     6706    3982     5900    11   154 6/24/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .999656 cc2=  .683428 lx=  8.74079 if= 113 il= 122 5/23/2020  n=   9 now=    8191 end=       6252      3982      5900 U=    16.62 T=  108.8 p1= -23.7 p2=   131.0 ed=   147 6/17/2020   x1= 113. x2= 122. y1=  -.25 y2=  -.80     
GP: Confirmed Azerbaijan 5/23/2020       122    8191     6252    3982     5900    11   147 6/17/2020 
AAA1     1 Azerbaijan Confirmed cc1=  .999647 cc2=  .666314 lx=  8.68079 if= 114 il= 122 5/23/2020  n=   8 now=    8191 end=       5888      3982      5900 U=    14.43 T=  108.5 p1= -28.1 p2=   139.1 ed=   142 6/12/2020   x1= 114. x2= 122. y1=  -.38 y2=  -.94 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .999647 cc2=  .666314 lx=  8.68079 if= 114 il= 122 5/23/2020  n=   8 now=    8191 end=       5888      3982      5900 U=    14.43 T=  108.5 p1= -28.1 p2=   139.1 ed=   142 6/12/2020   x1= 114. x2= 122. y1=  -.38 y2=  -.94 BEST
GP: Confirmed Azerbaijan 5/23/2020       122    8191     5888    3982     5900    11   142 6/12/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .999809 cc2=  .646256 lx=  8.84079 if= 115 il= 122 5/23/2020  n=   7 now=    8191 end=       6910      3982      5900 U=    19.49 T=  110.4 p1= -15.6 p2=   118.5 ed=   156 6/26/2020   x1= 115. x2= 122. y1=  -.24 y2=  -.60     
GP: Confirmed Azerbaijan 5/23/2020       122    8191     6910    3982     5900    11   156 6/26/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .999790 cc2=  .621826 lx=  8.99079 if= 116 il= 122 5/23/2020  n=   6 now=    8191 end=       8028      3982      5900 U=    24.37 T=  113.4 p1=  -2.0 p2=   102.0 ed=   170 7/10/2020   x1= 116. x2= 122. y1=  -.11 y2=  -.35     
GP: Confirmed Azerbaijan 5/23/2020       122    8191     8028    3982     5900    11   170 7/10/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .999673 cc2=  .591425 lx=  8.92079 if= 117 il= 122 5/23/2020  n=   5 now=    8191 end=       7486      3982      5900 U=    21.91 T=  111.9 p1=  -8.6 p2=   109.4 ed=   163 7/3/2020    x1= 117. x2= 122. y1=  -.23 y2=  -.46     
GP: Confirmed Azerbaijan 5/23/2020       122    8191     7486    3982     5900    11   163 7/3/2020  
AAA2     1 Azerbaijan Confirmed cc1=  .992696 cc2=  .884231 lx=  8.77079 if=  39 il= 123 5/24/2020  n=  84 now=    8191 end=       6443      4122      6203 U=    29.54 T=   99.2 p1= -21.3 p2=   127.1 ed=   168 7/8/2020    x1=  39. x2= 123. y1=  2.04 y2=  -.81     
GP: Confirmed Azerbaijan 5/24/2020       123    8191     6443    4122     6203    11   168 7/8/2020  
AAA2     1 Azerbaijan Confirmed cc1=  .992541 cc2=  .883432 lx=  8.76079 if=  40 il= 123 5/24/2020  n=  83 now=    8191 end=       6379      4122      6203 U=    28.97 T=   99.0 p1= -22.1 p2=   128.4 ed=   167 7/7/2020    x1=  40. x2= 123. y1=  2.04 y2=  -.83     
GP: Confirmed Azerbaijan 5/24/2020       123    8191     6379    4122     6203    11   167 7/7/2020  
AAA2     1 Azerbaijan Confirmed cc1=  .992331 cc2=  .882566 lx=  8.76079 if=  41 il= 123 5/24/2020  n=  82 now=    8191 end=       6379      4122      6203 U=    28.62 T=   99.3 p1= -22.1 p2=   128.4 ed=   166 7/6/2020    x1=  41. x2= 123. y1=  2.04 y2=  -.83     
GP: Confirmed Azerbaijan 5/24/2020       123    8191     6379    4122     6203    11   166 7/6/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .992073 cc2=  .881642 lx=  8.75079 if=  42 il= 123 5/24/2020  n=  81 now=    8191 end=       6315      4122      6203 U=    28.06 T=   99.1 p1= -22.9 p2=   129.7 ed=   165 7/5/2020    x1=  42. x2= 123. y1=  2.03 y2=  -.85 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .992074 cc2=  .881642 lx=  8.75279 if=  42 il= 123 5/24/2020  n=  81 now=    8191 end=       6315      4122      6203 U=    28.06 T=   99.1 p1= -22.9 p2=   129.7 ed=   165 7/5/2020    x1=  42. x2= 123. y1=  2.03 y2=  -.85 BEST
GP: Confirmed Azerbaijan 5/24/2020       123    8191     6315    4122     6203    11   165 7/5/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .991780 cc2=  .880669 lx=  8.75079 if=  43 il= 123 5/24/2020  n=  80 now=    8191 end=       6315      4122      6203 U=    28.66 T=   98.6 p1= -22.9 p2=   129.7 ed=   166 7/6/2020    x1=  43. x2= 123. y1=  1.94 y2=  -.85 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .991780 cc2=  .880669 lx=  8.75079 if=  43 il= 123 5/24/2020  n=  80 now=    8191 end=       6315      4122      6203 U=    28.66 T=   98.6 p1= -22.9 p2=   129.7 ed=   166 7/6/2020    x1=  43. x2= 123. y1=  1.94 y2=  -.85 BEST
GP: Confirmed Azerbaijan 5/24/2020       123    8191     6315    4122     6203    11   166 7/6/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .991543 cc2=  .879740 lx=  8.74079 if=  44 il= 123 5/24/2020  n=  79 now=    8191 end=       6252      4122      6203 U=    28.07 T=   98.4 p1= -23.7 p2=   131.0 ed=   164 7/4/2020    x1=  44. x2= 123. y1=  1.94 y2=  -.88 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .991544 cc2=  .879740 lx=  8.74579 if=  44 il= 123 5/24/2020  n=  79 now=    8191 end=       6252      4122      6203 U=    28.07 T=   98.4 p1= -23.7 p2=   131.0 ed=   164 7/4/2020    x1=  44. x2= 123. y1=  1.94 y2=  -.88 BEST
GP: Confirmed Azerbaijan 5/24/2020       123    8191     6252    4122     6203    11   164 7/4/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .991253 cc2=  .878744 lx=  8.74079 if=  45 il= 123 5/24/2020  n=  78 now=    8191 end=       6252      4122      6203 U=    28.32 T=   98.2 p1= -23.7 p2=   131.0 ed=   165 7/5/2020    x1=  45. x2= 123. y1=  1.88 y2=  -.88 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .991253 cc2=  .878744 lx=  8.74179 if=  45 il= 123 5/24/2020  n=  78 now=    8191 end=       6252      4122      6203 U=    28.32 T=   98.2 p1= -23.7 p2=   131.0 ed=   165 7/5/2020    x1=  45. x2= 123. y1=  1.88 y2=  -.88 BEST
GP: Confirmed Azerbaijan 5/24/2020       123    8191     6252    4122     6203    11   165 7/5/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .990995 cc2=  .877767 lx=  8.74079 if=  46 il= 123 5/24/2020  n=  77 now=    8191 end=       6252      4122      6203 U=    27.96 T=   98.5 p1= -23.7 p2=   131.0 ed=   164 7/4/2020    x1=  46. x2= 123. y1=  1.88 y2=  -.88 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .990996 cc2=  .877767 lx=  8.73679 if=  46 il= 123 5/24/2020  n=  77 now=    8191 end=       6252      4122      6203 U=    27.96 T=   98.5 p1= -23.7 p2=   131.0 ed=   164 7/4/2020    x1=  46. x2= 123. y1=  1.88 y2=  -.88 BEST
GP: Confirmed Azerbaijan 5/24/2020       123    8191     6252    4122     6203    11   164 7/4/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .990678 cc2=  .876717 lx=  8.73079 if=  47 il= 123 5/24/2020  n=  76 now=    8191 end=       6190      4122      6203 U=    27.37 T=   98.4 p1= -24.4 p2=   132.3 ed=   162 7/2/2020    x1=  47. x2= 123. y1=  1.88 y2=  -.90 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .990678 cc2=  .876717 lx=  8.73279 if=  47 il= 123 5/24/2020  n=  76 now=    8191 end=       6190      4122      6203 U=    27.37 T=   98.4 p1= -24.4 p2=   132.3 ed=   162 7/2/2020    x1=  47. x2= 123. y1=  1.88 y2=  -.90 BEST
GP: Confirmed Azerbaijan 5/24/2020       123    8191     6190    4122     6203    11   162 7/2/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .990313 cc2=  .875605 lx=  8.73079 if=  48 il= 123 5/24/2020  n=  75 now=    8191 end=       6190      4122      6203 U=    27.32 T=   98.4 p1= -24.4 p2=   132.3 ed=   162 7/2/2020    x1=  48. x2= 123. y1=  1.85 y2=  -.90 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .990313 cc2=  .875605 lx=  8.73079 if=  48 il= 123 5/24/2020  n=  75 now=    8191 end=       6190      4122      6203 U=    27.32 T=   98.4 p1= -24.4 p2=   132.3 ed=   162 7/2/2020    x1=  48. x2= 123. y1=  1.85 y2=  -.90 BEST
GP: Confirmed Azerbaijan 5/24/2020       123    8191     6190    4122     6203    11   162 7/2/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .989926 cc2=  .874456 lx=  8.73079 if=  49 il= 123 5/24/2020  n=  74 now=    8191 end=       6190      4122      6203 U=    26.95 T=   98.8 p1= -24.4 p2=   132.3 ed=   162 7/2/2020    x1=  49. x2= 123. y1=  1.85 y2=  -.90 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .989926 cc2=  .874456 lx=  8.72879 if=  49 il= 123 5/24/2020  n=  74 now=    8191 end=       6190      4122      6203 U=    26.95 T=   98.8 p1= -24.4 p2=   132.3 ed=   162 7/2/2020    x1=  49. x2= 123. y1=  1.85 y2=  -.90 BEST
GP: Confirmed Azerbaijan 5/24/2020       123    8191     6190    4122     6203    11   162 7/2/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .989511 cc2=  .873263 lx=  8.73079 if=  50 il= 123 5/24/2020  n=  73 now=    8191 end=       6190      4122      6203 U=    26.59 T=   99.1 p1= -24.4 p2=   132.3 ed=   161 7/1/2020    x1=  50. x2= 123. y1=  1.85 y2=  -.90 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .989511 cc2=  .873263 lx=  8.72879 if=  50 il= 123 5/24/2020  n=  73 now=    8191 end=       6190      4122      6203 U=    26.59 T=   99.1 p1= -24.4 p2=   132.3 ed=   161 7/1/2020    x1=  50. x2= 123. y1=  1.85 y2=  -.90 BEST
GP: Confirmed Azerbaijan 5/24/2020       123    8191     6190    4122     6203    11   161 7/1/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .989096 cc2=  .872055 lx=  8.73079 if=  51 il= 123 5/24/2020  n=  72 now=    8191 end=       6190      4122      6203 U=    26.71 T=   99.0 p1= -24.4 p2=   132.3 ed=   162 7/2/2020    x1=  51. x2= 123. y1=  1.80 y2=  -.90 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .989096 cc2=  .872055 lx=  8.73279 if=  51 il= 123 5/24/2020  n=  72 now=    8191 end=       6190      4122      6203 U=    26.71 T=   99.0 p1= -24.4 p2=   132.3 ed=   162 7/2/2020    x1=  51. x2= 123. y1=  1.80 y2=  -.90 BEST
GP: Confirmed Azerbaijan 5/24/2020       123    8191     6190    4122     6203    11   162 7/2/2020  
AAA1     1 Azerbaijan Confirmed cc1=  .988646 cc2=  .870794 lx=  8.73079 if=  52 il= 123 5/24/2020  n=  71 now=    8191 end=       6190      4122      6203 U=    26.34 T=   99.3 p1= -24.4 p2=   132.3 ed=   161 7/1/2020    x1=  52. x2= 123. y1=  1.80 y2=  -.90 BEST
AAA2     1 Azerbaijan Confirmed cc1=  .988646 cc2=  .870794 lx=  8.73579 if=  52 il= 123 5/24/2020  n=  71 now=    8191 end=       6190      4122      6203 U=    26.34 T=   99.3 p1= -24.4 p2=   132.3 ed=   161 7/1/2020    x1=  52. x2= 123. y1=  1.80 y2=  -.90 BEST
GP: Confirmed Azerbaijan 5/24/2020       123    8191     6190    4122     6203    11   161 7/1/2020  
AAA2     1 Azerbaijan Confirmed cc1=  .984458 cc2=  .857458 lx=  8.86079 if=  62 il= 123 5/24/2020  n=  61 now=    8191 end=       7050      4122      6203 U=    29.01 T=  104.9 p1= -13.9 p2=   116.2 ed=   173 7/13/2020   x1=  62. x2= 123. y1=  1.48 y2=  -.62     
GP: Confirmed Azerbaijan 5/24/2020       123    8191     7050    4122     6203    11   173 7/13/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .984749 cc2=  .854560 lx=  9.00079 if=  65 il= 123 5/24/2020  n=  58 now=    8191 end=       8109      4122      6203 U=    33.14 T=  110.1 p1=  -1.0 p2=   101.0 ed=   188 7/28/2020   x1=  65. x2= 123. y1=  1.36 y2=  -.39     
GP: Confirmed Azerbaijan 5/24/2020       123    8191     8109    4122     6203    11   188 7/28/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .986025 cc2=  .849942 lx=  9.48079 if=  70 il= 123 5/24/2020  n=  53 now=    8191 end=      13105      4122      6203 U=    46.71 T=  129.8 p1=  60.0 p2=    62.5 ed=   240 9/18/2020   x1=  70. x2= 123. y1=  1.28 y2=   .15     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    13105    4122     6203    11   240 9/18/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .986388 cc2=  .849027 lx=  9.65079 if=  71 il= 123 5/24/2020  n=  52 now=    8191 end=      15534      4122      6203 U=    51.25 T=  137.5 p1=  89.6 p2=    52.7 ed=   258 10/6/2020   x1=  71. x2= 123. y1=  1.30 y2=   .28     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    15534    4122     6203    11   258 10/6/2020 
AAA2     1 Azerbaijan Confirmed cc1=  .988216 cc2=  .848188 lx= 10.39079 if=  73 il= 123 5/24/2020  n=  50 now=    8191 end=      32558      4122      6203 U=    72.09 T=  175.3 p1= 297.5 p2=    25.2 ed=   345 1/1/2021    x1=  73. x2= 123. y1=  1.42 y2=   .73     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   345 1/1/2021  
AAA2     1 Azerbaijan Confirmed cc1=  .989207 cc2=  .847785 lx= 11.01079 if=  74 il= 123 5/24/2020  n=  49 now=    8191 end=      60523      4122      6203 U=    89.65 T=  211.6 p1= 638.9 p2=    13.5 ed=   423 3/20/2021   x1=  74. x2= 123. y1=  1.53 y2=   .99     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   423 3/20/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .990078 cc2=  .847221 lx= 11.01079 if=  75 il= 123 5/24/2020  n=  48 now=    8191 end=      60523      4122      6203 U=    91.20 T=  213.1 p1= 638.9 p2=    13.5 ed=   428 3/25/2021   x1=  75. x2= 123. y1=  1.51 y2=   .99     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   428 3/25/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .989972 cc2=  .840900 lx= 11.01079 if=  79 il= 123 5/24/2020  n=  44 now=    8191 end=      60523      4122      6203 U=   103.38 T=  225.2 p1= 638.9 p2=    13.5 ed=   469 5/5/2021    x1=  79. x2= 123. y1=  1.41 y2=   .99     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   469 5/5/2021  
AAA2     1 Azerbaijan Confirmed cc1=  .989344 cc2=  .838588 lx= 11.01079 if=  80 il= 123 5/24/2020  n=  43 now=    8191 end=      60523      4122      6203 U=   104.99 T=  226.8 p1= 638.9 p2=    13.5 ed=   474 5/10/2021   x1=  80. x2= 123. y1=  1.40 y2=   .99     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   474 5/10/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .988846 cc2=  .836348 lx= 11.01079 if=  81 il= 123 5/24/2020  n=  42 now=    8191 end=      60523      4122      6203 U=   104.90 T=  226.7 p1= 638.9 p2=    13.5 ed=   474 5/10/2021   x1=  81. x2= 123. y1=  1.39 y2=   .99     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   474 5/10/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .987981 cc2=  .831807 lx= 11.01079 if=  83 il= 123 5/24/2020  n=  40 now=    8191 end=      60523      4122      6203 U=   105.65 T=  227.4 p1= 638.9 p2=    13.5 ed=   476 5/12/2021   x1=  83. x2= 123. y1=  1.37 y2=   .99     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   476 5/12/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .987747 cc2=  .829633 lx= 11.01079 if=  84 il= 123 5/24/2020  n=  39 now=    8191 end=      60523      4122      6203 U=   106.30 T=  228.1 p1= 638.9 p2=    13.5 ed=   478 5/14/2021   x1=  84. x2= 123. y1=  1.36 y2=   .99     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   478 5/14/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .987841 cc2=  .825619 lx= 11.01079 if=  86 il= 123 5/24/2020  n=  37 now=    8191 end=      60523      4122      6203 U=   105.89 T=  227.7 p1= 638.9 p2=    13.5 ed=   477 5/13/2021   x1=  86. x2= 123. y1=  1.34 y2=   .99     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   477 5/13/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .988275 cc2=  .823876 lx= 11.01079 if=  87 il= 123 5/24/2020  n=  36 now=    8191 end=      60523      4122      6203 U=   104.95 T=  226.7 p1= 638.9 p2=    13.5 ed=   474 5/10/2021   x1=  87. x2= 123. y1=  1.33 y2=   .99     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   474 5/10/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .988778 cc2=  .822111 lx= 11.01079 if=  88 il= 123 5/24/2020  n=  35 now=    8191 end=      60523      4122      6203 U=   103.48 T=  225.3 p1= 638.9 p2=    13.5 ed=   469 5/5/2021    x1=  88. x2= 123. y1=  1.33 y2=   .99     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   469 5/5/2021  
AAA2     1 Azerbaijan Confirmed cc1=  .989739 cc2=  .818241 lx= 11.01079 if=  90 il= 123 5/24/2020  n=  33 now=    8191 end=      60523      4122      6203 U=   102.17 T=  224.0 p1= 638.9 p2=    13.5 ed=   465 5/1/2021    x1=  90. x2= 123. y1=  1.31 y2=   .99     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   465 5/1/2021  
AAA2     1 Azerbaijan Confirmed cc1=  .990515 cc2=  .816437 lx= 11.01079 if=  91 il= 123 5/24/2020  n=  32 now=    8191 end=      60523      4122      6203 U=   101.22 T=  223.0 p1= 638.9 p2=    13.5 ed=   461 4/27/2021   x1=  91. x2= 123. y1=  1.30 y2=   .99     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   461 4/27/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .991438 cc2=  .814661 lx= 11.01079 if=  92 il= 123 5/24/2020  n=  31 now=    8191 end=      60523      4122      6203 U=    99.74 T=  221.6 p1= 638.9 p2=    13.5 ed=   456 4/22/2021   x1=  92. x2= 123. y1=  1.30 y2=   .99     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   456 4/22/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .992343 cc2=  .812738 lx= 11.01079 if=  93 il= 123 5/24/2020  n=  30 now=    8191 end=      60523      4122      6203 U=    98.97 T=  220.8 p1= 638.9 p2=    13.5 ed=   454 4/20/2021   x1=  93. x2= 123. y1=  1.29 y2=   .99     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   454 4/20/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .993492 cc2=  .810917 lx= 11.01079 if=  94 il= 123 5/24/2020  n=  29 now=    8191 end=      60523      4122      6203 U=    97.04 T=  218.9 p1= 638.9 p2=    13.5 ed=   447 4/13/2021   x1=  94. x2= 123. y1=  1.29 y2=   .99     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   447 4/13/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .994490 cc2=  .808795 lx= 11.01079 if=  95 il= 123 5/24/2020  n=  28 now=    8191 end=      60523      4122      6203 U=    95.21 T=  217.1 p1= 638.9 p2=    13.5 ed=   441 4/7/2021    x1=  95. x2= 123. y1=  1.28 y2=   .99     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   441 4/7/2021  
AAA2     1 Azerbaijan Confirmed cc1=  .995343 cc2=  .806360 lx= 11.01079 if=  96 il= 123 5/24/2020  n=  27 now=    8191 end=      60523      4122      6203 U=    93.57 T=  215.5 p1= 638.9 p2=    13.5 ed=   436 4/2/2021    x1=  96. x2= 123. y1=  1.28 y2=   .99     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   436 4/2/2021  
AAA2     1 Azerbaijan Confirmed cc1=  .996087 cc2=  .803637 lx= 11.01079 if=  97 il= 123 5/24/2020  n=  26 now=    8191 end=      60523      4122      6203 U=    92.15 T=  214.1 p1= 638.9 p2=    13.5 ed=   431 3/28/2021   x1=  97. x2= 123. y1=  1.27 y2=   .99     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   431 3/28/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .996778 cc2=  .800662 lx= 11.01079 if=  98 il= 123 5/24/2020  n=  25 now=    8191 end=      60523      4122      6203 U=    91.17 T=  213.1 p1= 638.9 p2=    13.5 ed=   428 3/25/2021   x1=  98. x2= 123. y1=  1.26 y2=   .99     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   428 3/25/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .997556 cc2=  .797556 lx= 11.01079 if=  99 il= 123 5/24/2020  n=  24 now=    8191 end=      60523      4122      6203 U=    89.50 T=  211.5 p1= 638.9 p2=    13.5 ed=   422 3/19/2021   x1=  99. x2= 123. y1=  1.26 y2=   .99     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   422 3/19/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .998188 cc2=  .794064 lx= 11.01079 if= 100 il= 123 5/24/2020  n=  23 now=    8191 end=      60523      4122      6203 U=    88.34 T=  210.3 p1= 638.9 p2=    13.5 ed=   418 3/15/2021   x1= 100. x2= 123. y1=  1.25 y2=   .99     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   418 3/15/2021 
AAA2     1 Azerbaijan Confirmed cc1=  .998817 cc2=  .790303 lx= 11.01079 if= 101 il= 123 5/24/2020  n=  22 now=    8191 end=      60523      4122      6203 U=    86.54 T=  208.5 p1= 638.9 p2=    13.5 ed=   412 3/9/2021    x1= 101. x2= 123. y1=  1.24 y2=   .99     
GP: Confirmed Azerbaijan 5/24/2020       123    8191    -        4122     6203    11   412 3/9/2021  
AAA2     1 Azerbaijan Confirmed cc1=  .999231 cc2=  .786030 lx= 11.01079 if= 102 il= 123 5/24/2020  n=  21 now=    8191 end=      60523      4122      6203 U=    84.52 T=  206.5 p1= 638.9 p2=    13.5 ed=   406 3/3/2021    x1= 102. x2= 123. y1=  1.24 y2=   .99     
