TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       18198.00000        9.80907
TAB:  Oman Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Oman Deaths    cc1=  .983559 cc2=  .775044 lx=  4.36884 if=  72 il=  94 4/25/2020  n=  22 now=      83 end=         78        10        13 U=    29.38 T=  115.3 p1=  -6.0 p2=   106.4 ed=   184 7/24/2020   x1=  72. x2=  94. y1=  1.47 y2=   .73     
GP: Deaths    Oman 4/25/2020        94      83       78      10       13     3   184 7/24/2020 
AAA2     1 Oman Deaths    cc1=  .984445 cc2=  .771244 lx=  6.41884 if=  73 il=  94 4/25/2020  n=  21 now=      83 end=        613        10        13 U=    63.63 T=  184.0 p1= 638.6 p2=    13.5 ed=   334 12/21/2020  x1=  73. x2=  94. y1=  1.74 y2=  1.41     
GP: Deaths    Oman 4/25/2020        94      83    -          10       13     3   334 12/21/2020
AAA2     1 Oman Deaths    cc1=  .985700 cc2=  .767482 lx=  6.41884 if=  74 il=  94 4/25/2020  n=  20 now=      83 end=        613        10        13 U=    60.60 T=  179.7 p1= 638.6 p2=    13.5 ed=   322 12/9/2020   x1=  74. x2=  94. y1=  1.74 y2=  1.41     
GP: Deaths    Oman 4/25/2020        94      83    -          10       13     3   322 12/9/2020 
AAA2     1 Oman Deaths    cc1=  .985577 cc2=  .761970 lx=  5.11884 if=  75 il=  94 4/25/2020  n=  19 now=      83 end=        167        10        13 U=    42.03 T=  137.5 p1= 101.2 p2=    49.7 ed=   236 9/14/2020   x1=  75. x2=  94. y1=  1.49 y2=  1.04     
GP: Deaths    Oman 4/25/2020        94      83      167      10       13     3   236 9/14/2020 
AAA2     1 Oman Deaths    cc1=  .984150 cc2=  .754734 lx=  4.39884 if=  76 il=  94 4/25/2020  n=  18 now=      83 end=         81        10        13 U=    31.59 T=  117.4 p1=  -2.4 p2=   102.5 ed=   191 7/31/2020   x1=  76. x2=  94. y1=  1.31 y2=   .74     
GP: Deaths    Oman 4/25/2020        94      83       81      10       13     3   191 7/31/2020 
AAA2     1 Oman Deaths    cc1=  .981422 cc2=  .745720 lx=  4.17884 if=  77 il=  94 4/25/2020  n=  17 now=      83 end=         65        10        13 U=    27.45 T=  111.3 p1= -21.7 p2=   127.7 ed=   176 7/16/2020   x1=  77. x2=  94. y1=  1.25 y2=   .63     
GP: Deaths    Oman 4/25/2020        94      83       65      10       13     3   176 7/16/2020 
AAA2     1 Oman Deaths    cc1=  .979114 cc2=  .736578 lx=  6.41884 if=  78 il=  94 4/25/2020  n=  16 now=      83 end=        613        10        13 U=    62.36 T=  182.2 p1= 638.6 p2=    13.5 ed=   329 12/16/2020  x1=  78. x2=  94. y1=  1.67 y2=  1.41     
GP: Deaths    Oman 4/25/2020        94      83    -          10       13     3   329 12/16/2020
AAA2     1 Oman Deaths    cc1=  .979125 cc2=  .729125 lx=  4.28884 if=  79 il=  94 4/25/2020  n=  15 now=      83 end=         72        10        13 U=    31.66 T=  115.7 p1= -13.3 p2=   115.3 ed=   190 7/30/2020   x1=  79. x2=  94. y1=  1.16 y2=   .69     
GP: Deaths    Oman 4/25/2020        94      83       72      10       13     3   190 7/30/2020 
AAA2     1 Oman Deaths    cc1=  .977129 cc2=  .718930 lx=  3.46884 if=  80 il=  94 4/25/2020  n=  14 now=      83 end=         32        10        13 U=    19.74 T=   97.0 p1= -61.4 p2=   259.4 ed=   143 6/13/2020   x1=  80. x2=  94. y1=   .86 y2=   .15     
GP: Deaths    Oman 4/25/2020        94      83       32      10       13     3   143 6/13/2020 
AAA2     1 Oman Deaths    cc1=  .972516 cc2=  .705255 lx=  3.17884 if=  81 il=  94 4/25/2020  n=  13 now=      83 end=         24        10        13 U=    18.16 T=   91.6 p1= -71.1 p2=   345.8 ed=   134 6/4/2020    x1=  81. x2=  94. y1=   .58 y2=  -.13     
GP: Deaths    Oman 4/25/2020        94      83       24      10       13     3   134 6/4/2020  
AAA2     1 Oman Deaths    cc1=  .978997 cc2=  .701647 lx=  2.92884 if=  82 il=  94 4/25/2020  n=  12 now=      83 end=         18        10        13 U=    13.31 T=   87.8 p1= -78.3 p2=   461.1 ed=   119 5/20/2020   x1=  82. x2=  94. y1=   .43 y2=  -.47     
GP: Deaths    Oman 4/25/2020        94      83       18      10       13     3   119 5/20/2020 
AAA1     1 Oman Deaths    cc1=  .982752 cc2=  .694076 lx=  2.76884 if=  83 il=  94 4/25/2020  n=  11 now=      83 end=         15        10        13 U=    10.12 T=   86.3 p1= -81.9 p2=   553.3 ed=   110 5/11/2020   x1=  83. x2=  94. y1=   .32 y2=  -.76 BEST
AAA2     1 Oman Deaths    cc1=  .982752 cc2=  .694076 lx=  2.76584 if=  83 il=  94 4/25/2020  n=  11 now=      83 end=         15        10        13 U=    10.12 T=   86.3 p1= -81.9 p2=   553.3 ed=   110 5/11/2020   x1=  83. x2=  94. y1=   .32 y2=  -.76 BEST
GP: Deaths    Oman 4/25/2020        94      83       15      10       13     3   110 5/11/2020 
AAA1     1 Oman Deaths    cc1=  .982547 cc2=  .681036 lx=  2.66884 if=  84 il=  94 4/25/2020  n=  10 now=      83 end=         14        10        13 U=     7.98 T=   86.0 p1= -83.1 p2=   592.9 ed=   104 5/5/2020    x1=  84. x2=  94. y1=   .25 y2= -1.00 BEST
AAA2     1 Oman Deaths    cc1=  .982548 cc2=  .681036 lx=  2.66584 if=  84 il=  94 4/25/2020  n=  10 now=      83 end=         14        10        13 U=     7.98 T=   86.0 p1= -83.1 p2=   592.9 ed=   104 5/5/2020    x1=  84. x2=  94. y1=   .25 y2= -1.00 BEST
GP: Deaths    Oman 4/25/2020        94      83       14      10       13     3   104 5/5/2020  
AAA1     1 Oman Deaths    cc1=  .977313 cc2=  .661085 lx=  2.62884 if=  85 il=  94 4/25/2020  n=   9 now=      83 end=         13        10        13 U=     6.73 T=   86.5 p1= -84.3 p2=   638.5 ed=   102 5/3/2020    x1=  85. x2=  94. y1=   .22 y2= -1.12 BEST
AAA2     1 Oman Deaths    cc1=  .977313 cc2=  .661085 lx=  2.62584 if=  85 il=  94 4/25/2020  n=   9 now=      83 end=         13        10        13 U=     6.73 T=   86.5 p1= -84.3 p2=   638.5 ed=   102 5/3/2020    x1=  85. x2=  94. y1=   .22 y2= -1.12 BEST
GP: Deaths    Oman 4/25/2020        94      83       13      10       13     3   102 5/3/2020  
AAA2     1 Oman Deaths    cc1=  .982828 cc2=  .649495 lx=  6.41884 if=  86 il=  94 4/25/2020  n=   8 now=      83 end=        613        10        13 U=    68.39 T=  190.8 p1= 638.6 p2=    13.5 ed=   352 1/8/2021    x1=  86. x2=  94. y1=  1.53 y2=  1.41     
GP: Deaths    Oman 4/25/2020        94      83    -          10       13     3   352 1/8/2021  
AAA2     1 Oman Deaths    cc1=  .980589 cc2=  .627036 lx=  3.75884 if=  87 il=  94 4/25/2020  n=   7 now=      83 end=         42        10        13 U=    23.28 T=  102.8 p1= -49.4 p2=   197.6 ed=   157 6/27/2020   x1=  87. x2=  94. y1=   .68 y2=   .38     
GP: Deaths    Oman 4/25/2020        94      83       42      10       13     3   157 6/27/2020 
AAA2     1 Oman Deaths    cc1=  .972088 cc2=  .594123 lx=  6.41884 if=  88 il=  94 4/25/2020  n=   6 now=      83 end=        613        10        13 U=    72.20 T=  196.2 p1= 638.6 p2=    13.5 ed=   366 1/22/2021   x1=  88. x2=  94. y1=  1.50 y2=  1.41     
GP: Deaths    Oman 4/25/2020        94      83    -          10       13     3   366 1/22/2021 
AAA2     1 Oman Deaths    cc1=  .971007 cc2=  .562759 lx=  3.13884 if=  89 il=  94 4/25/2020  n=   5 now=      83 end=         23        10        13 U=    14.08 T=   91.5 p1= -72.3 p2=   360.9 ed=   124 5/25/2020   x1=  89. x2=  94. y1=   .18 y2=  -.18     
GP: Deaths    Oman 4/25/2020        94      83       23      10       13     3   124 5/25/2020 
AAA2     1 Oman Deaths    cc1=  .988720 cc2=  .796269 lx=  4.28884 if=  69 il=  95 4/26/2020  n=  26 now=      83 end=         72        10        13 U=    33.78 T=  118.2 p1= -13.3 p2=   115.3 ed=   197 8/6/2020    x1=  69. x2=  95. y1=  1.46 y2=   .69     
GP: Deaths    Oman 4/26/2020        95      83       72      10       13     4   197 8/6/2020  
AAA2     1 Oman Deaths    cc1=  .987960 cc2=  .791843 lx=  4.05884 if=  70 il=  95 4/26/2020  n=  25 now=      83 end=         57        10        13 U=    29.84 T=  111.8 p1= -31.3 p2=   145.6 ed=   182 7/22/2020   x1=  70. x2=  95. y1=  1.40 y2=   .56     
GP: Deaths    Oman 4/26/2020        95      83       57      10       13     4   182 7/22/2020 
AAA2     1 Oman Deaths    cc1=  .986560 cc2=  .786560 lx=  3.94884 if=  71 il=  95 4/26/2020  n=  24 now=      83 end=         51        10        13 U=    27.43 T=  108.7 p1= -38.6 p2=   162.7 ed=   173 7/13/2020   x1=  71. x2=  95. y1=  1.37 y2=   .50     
GP: Deaths    Oman 4/26/2020        95      83       51      10       13     4   173 7/13/2020 
AAA2     1 Oman Deaths    cc1=  .984884 cc2=  .780760 lx=  4.07884 if=  72 il=  95 4/26/2020  n=  23 now=      83 end=         59        10        13 U=    27.67 T=  110.9 p1= -28.9 p2=   140.7 ed=   176 7/16/2020   x1=  72. x2=  95. y1=  1.41 y2=   .57     
GP: Deaths    Oman 4/26/2020        95      83       59      10       13     4   176 7/16/2020 
AAA2     1 Oman Deaths    cc1=  .985368 cc2=  .776854 lx=  6.41884 if=  73 il=  95 4/26/2020  n=  22 now=      83 end=        613        10        13 U=    66.66 T=  189.3 p1= 638.6 p2=    13.5 ed=   346 1/2/2021    x1=  73. x2=  95. y1=  1.74 y2=  1.41     
GP: Deaths    Oman 4/26/2020        95      83    -          10       13     4   346 1/2/2021  
AAA2     1 Oman Deaths    cc1=  .986308 cc2=  .773107 lx=  5.19884 if=  74 il=  95 4/26/2020  n=  21 now=      83 end=        181        10        13 U=    47.52 T=  145.5 p1= 118.1 p2=    45.9 ed=   257 10/5/2020   x1=  74. x2=  95. y1=  1.51 y2=  1.06     
GP: Deaths    Oman 4/26/2020        95      83      181      10       13     4   257 10/5/2020 
AAA2     1 Oman Deaths    cc1=  .986253 cc2=  .768035 lx=  4.31884 if=  75 il=  95 4/26/2020  n=  20 now=      83 end=         75        10        13 U=    34.08 T=  118.9 p1=  -9.6 p2=   110.7 ed=   199 8/8/2020    x1=  75. x2=  95. y1=  1.29 y2=   .70     
GP: Deaths    Oman 4/26/2020        95      83       75      10       13     4   199 8/8/2020  
AAA2     1 Oman Deaths    cc1=  .985064 cc2=  .761457 lx=  3.85884 if=  76 il=  95 4/26/2020  n=  19 now=      83 end=         47        10        13 U=    26.76 T=  106.8 p1= -43.4 p2=   176.6 ed=   169 7/9/2020    x1=  76. x2=  95. y1=  1.15 y2=   .44     
GP: Deaths    Oman 4/26/2020        95      83       47      10       13     4   169 7/9/2020  
AAA2     1 Oman Deaths    cc1=  .982708 cc2=  .753293 lx=  3.67884 if=  77 il=  95 4/26/2020  n=  18 now=      83 end=         39        10        13 U=    23.24 T=  102.4 p1= -53.0 p2=   212.8 ed=   157 6/27/2020   x1=  77. x2=  95. y1=  1.09 y2=   .32     
GP: Deaths    Oman 4/26/2020        95      83       39      10       13     4   157 6/27/2020 
AAA2     1 Oman Deaths    cc1=  .980180 cc2=  .744478 lx=  4.49884 if=  78 il=  95 4/26/2020  n=  17 now=      83 end=         89        10        13 U=    38.89 T=  125.6 p1=   7.2 p2=    93.3 ed=   217 8/26/2020   x1=  78. x2=  95. y1=  1.22 y2=   .79     
GP: Deaths    Oman 4/26/2020        95      83       89      10       13     4   217 8/26/2020 
AAA2     1 Oman Deaths    cc1=  .980412 cc2=  .737876 lx=  3.49884 if=  79 il=  95 4/26/2020  n=  16 now=      83 end=         33        10        13 U=    22.98 T=   99.1 p1= -60.2 p2=   251.5 ed=   153 6/23/2020   x1=  79. x2=  95. y1=   .88 y2=   .18     
GP: Deaths    Oman 4/26/2020        95      83       33      10       13     4   153 6/23/2020 
AAA2     1 Oman Deaths    cc1=  .978932 cc2=  .728932 lx=  3.10884 if=  80 il=  95 4/26/2020  n=  15 now=      83 end=         22        10        13 U=    16.42 T=   91.5 p1= -73.5 p2=   377.3 ed=   130 5/31/2020   x1=  80. x2=  95. y1=   .70 y2=  -.22     
GP: Deaths    Oman 4/26/2020        95      83       22      10       13     4   130 5/31/2020 
AAA2     1 Oman Deaths    cc1=  .975231 cc2=  .717032 lx=  2.92884 if=  81 il=  95 4/26/2020  n=  14 now=      83 end=         18        10        13 U=    15.53 T=   87.7 p1= -78.3 p2=   461.1 ed=   124 5/25/2020   x1=  81. x2=  95. y1=   .43 y2=  -.47     
GP: Deaths    Oman 4/26/2020        95      83       18      10       13     4   124 5/25/2020 
AAA1     1 Oman Deaths    cc1=  .980282 cc2=  .713021 lx=  2.76884 if=  82 il=  95 4/26/2020  n=  13 now=      83 end=         15        10        13 U=    11.96 T=   85.9 p1= -81.9 p2=   553.3 ed=   114 5/15/2020   x1=  82. x2=  95. y1=   .32 y2=  -.76 BEST
AAA2     1 Oman Deaths    cc1=  .980282 cc2=  .713021 lx=  2.76584 if=  82 il=  95 4/26/2020  n=  13 now=      83 end=         15        10        13 U=    11.96 T=   85.9 p1= -81.9 p2=   553.3 ed=   114 5/15/2020   x1=  82. x2=  95. y1=   .32 y2=  -.76 BEST
GP: Deaths    Oman 4/26/2020        95      83       15      10       13     4   114 5/15/2020 
AAA1     1 Oman Deaths    cc1=  .982900 cc2=  .705550 lx=  2.65884 if=  83 il=  95 4/26/2020  n=  12 now=      83 end=         14        10        13 U=     9.43 T=   85.3 p1= -83.1 p2=   592.9 ed=   107 5/8/2020    x1=  83. x2=  95. y1=   .24 y2= -1.03 BEST
AAA2     1 Oman Deaths    cc1=  .982901 cc2=  .705550 lx=  2.65584 if=  83 il=  95 4/26/2020  n=  12 now=      83 end=         14        10        13 U=     9.43 T=   85.3 p1= -83.1 p2=   592.9 ed=   107 5/8/2020    x1=  83. x2=  95. y1=   .24 y2= -1.03 BEST
GP: Deaths    Oman 4/26/2020        95      83       14      10       13     4   107 5/8/2020  
AAA1     1 Oman Deaths    cc1=  .982148 cc2=  .693473 lx=  2.57884 if=  84 il=  95 4/26/2020  n=  11 now=      83 end=         13        10        13 U=     7.52 T=   85.3 p1= -84.3 p2=   638.5 ed=   103 5/4/2020    x1=  84. x2=  95. y1=   .18 y2= -1.29 BEST
AAA2     1 Oman Deaths    cc1=  .982149 cc2=  .693473 lx=  2.58284 if=  84 il=  95 4/26/2020  n=  11 now=      83 end=         13        10        13 U=     7.52 T=   85.3 p1= -84.3 p2=   638.5 ed=   103 5/4/2020    x1=  84. x2=  95. y1=   .18 y2= -1.29 BEST
GP: Deaths    Oman 4/26/2020        95      83       13      10       13     4   103 5/4/2020  
AAA2     1 Oman Deaths    cc1=  .977268 cc2=  .675757 lx=  2.54884 if=  85 il=  95 4/26/2020  n=  10 now=      83 end=         12        10        13 U=     6.44 T=   86.0 p1= -85.5 p2=   691.7 ed=   101 5/2/2020    x1=  85. x2=  95. y1=   .15 y2= -1.40     
GP: Deaths    Oman 4/26/2020        95      83       12      10       13     4   101 5/2/2020  
AAA2     1 Oman Deaths    cc1=  .978136 cc2=  .661909 lx=  3.61884 if=  86 il=  95 4/26/2020  n=   9 now=      83 end=         37        10        13 U=    27.45 T=  102.5 p1= -55.4 p2=   224.3 ed=   167 7/7/2020    x1=  86. x2=  95. y1=   .60 y2=   .27     
GP: Deaths    Oman 4/26/2020        95      83       37      10       13     4   167 7/7/2020  
AAA2     1 Oman Deaths    cc1=  .973828 cc2=  .640495 lx=  2.89884 if=  87 il=  95 4/26/2020  n=   8 now=      83 end=         18        10        13 U=    12.93 T=   88.3 p1= -78.3 p2=   461.1 ed=   118 5/19/2020   x1=  87. x2=  95. y1=   .10 y2=  -.52     
GP: Deaths    Oman 4/26/2020        95      83       18      10       13     4   118 5/19/2020 
AAA2     1 Oman Deaths    cc1=  .962800 cc2=  .609246 lx=  3.39884 if=  88 il=  95 4/26/2020  n=   7 now=      83 end=         29        10        13 U=    24.85 T=   97.3 p1= -65.1 p2=   286.2 ed=   155 6/25/2020   x1=  88. x2=  95. y1=   .37 y2=   .09     
GP: Deaths    Oman 4/26/2020        95      83       29      10       13     4   155 6/25/2020 
AAA1     1 Oman Deaths    cc1=  .954134 cc2=  .576170 lx=  2.58884 if=  89 il=  95 4/26/2020  n=   6 now=      83 end=         13        10        13 U=     7.42 T=   85.7 p1= -84.3 p2=   638.5 ed=   103 5/4/2020    x1=  89. x2=  95. y1=  -.44 y2= -1.25 BEST
AAA2     1 Oman Deaths    cc1=  .954135 cc2=  .576170 lx=  2.58384 if=  89 il=  95 4/26/2020  n=   6 now=      83 end=         13        10        13 U=     7.42 T=   85.7 p1= -84.3 p2=   638.5 ed=   103 5/4/2020    x1=  89. x2=  95. y1=  -.44 y2= -1.25 BEST
GP: Deaths    Oman 4/26/2020        95      83       13      10       13     4   103 5/4/2020  
AAA2     1 Oman Deaths    cc1=  .925819 cc2=  .517571 lx=  2.47884 if=  90 il=  95 4/26/2020  n=   5 now=      83 end=         11        10        13 U=     6.11 T=   84.4 p1= -86.7 p2=   754.5 ed=    98 4/29/2020   x1=  90. x2=  95. y1=  -.92 y2= -1.74     
GP: Deaths    Oman 4/26/2020        95      83       11      10       13     4    98 4/29/2020 
AAA2     1 Oman Deaths    cc1=  .988867 cc2=  .799884 lx=  3.99884 if=  69 il=  96 4/27/2020  n=  27 now=      83 end=         54        10        11 U=    31.48 T=  112.6 p1= -34.9 p2=   153.7 ed=   186 7/26/2020   x1=  69. x2=  96. y1=  1.39 y2=   .53     
GP: Deaths    Oman 4/27/2020        96      83       54      10       11     2   186 7/26/2020 
AAA2     1 Oman Deaths    cc1=  .988164 cc2=  .795714 lx=  3.79884 if=  70 il=  96 4/27/2020  n=  26 now=      83 end=         44        10        11 U=    27.91 T=  107.2 p1= -47.0 p2=   188.6 ed=   173 7/13/2020   x1=  70. x2=  96. y1=  1.33 y2=   .40     
GP: Deaths    Oman 4/27/2020        96      83       44      10       11     2   173 7/13/2020 
AAA2     1 Oman Deaths    cc1=  .986869 cc2=  .790753 lx=  3.70884 if=  71 il=  96 4/27/2020  n=  25 now=      83 end=         40        10        11 U=    25.78 T=  104.8 p1= -51.8 p2=   207.5 ed=   165 7/5/2020    x1=  71. x2=  96. y1=  1.31 y2=   .34     
GP: Deaths    Oman 4/27/2020        96      83       40      10       11     2   165 7/5/2020  
AAA2     1 Oman Deaths    cc1=  .985262 cc2=  .785262 lx=  3.77884 if=  72 il=  96 4/27/2020  n=  24 now=      83 end=         43        10        11 U=    25.53 T=  105.9 p1= -48.2 p2=   193.0 ed=   166 7/6/2020    x1=  72. x2=  96. y1=  1.33 y2=   .39     
GP: Deaths    Oman 4/27/2020        96      83       43      10       11     2   166 7/6/2020  
AAA2     1 Oman Deaths    cc1=  .985121 cc2=  .780997 lx=  5.22884 if=  73 il=  96 4/27/2020  n=  23 now=      83 end=        186        10        11 U=    52.48 T=  152.4 p1= 124.1 p2=    44.6 ed=   276 10/24/2020  x1=  73. x2=  96. y1=  1.51 y2=  1.07     
GP: Deaths    Oman 4/27/2020        96      83      186      10       11     2   276 10/24/2020
AAA2     1 Oman Deaths    cc1=  .985905 cc2=  .777390 lx=  4.28884 if=  74 il=  96 4/27/2020  n=  22 now=      83 end=         72        10        11 U=    37.07 T=  121.4 p1= -13.3 p2=   115.3 ed=   208 8/17/2020   x1=  74. x2=  96. y1=  1.28 y2=   .69     
GP: Deaths    Oman 4/27/2020        96      83       72      10       11     2   208 8/17/2020 
AAA2     1 Oman Deaths    cc1=  .985807 cc2=  .772607 lx=  3.75884 if=  75 il=  96 4/27/2020  n=  21 now=      83 end=         42        10        11 U=    28.21 T=  106.6 p1= -49.4 p2=   197.6 ed=   173 7/13/2020   x1=  75. x2=  96. y1=  1.12 y2=   .38     
GP: Deaths    Oman 4/27/2020        96      83       42      10       11     2   173 7/13/2020 
AAA2     1 Oman Deaths    cc1=  .984689 cc2=  .766471 lx=  3.45884 if=  76 il=  96 4/27/2020  n=  20 now=      83 end=         31        10        11 U=    22.93 T=   99.3 p1= -62.7 p2=   267.7 ed=   153 6/23/2020   x1=  76. x2=  96. y1=  1.02 y2=   .15     
GP: Deaths    Oman 4/27/2020        96      83       31      10       11     2   153 6/23/2020 
AAA2     1 Oman Deaths    cc1=  .982487 cc2=  .758880 lx=  3.30884 if=  77 il=  96 4/27/2020  n=  19 now=      83 end=         27        10        11 U=    19.89 T=   96.1 p1= -67.5 p2=   307.4 ed=   143 6/13/2020   x1=  77. x2=  96. y1=   .96 y2=   .01     
GP: Deaths    Oman 4/27/2020        96      83       27      10       11     2   143 6/13/2020 
AAA2     1 Oman Deaths    cc1=  .979722 cc2=  .750306 lx=  3.53884 if=  78 il=  96 4/27/2020  n=  18 now=      83 end=         34        10        11 U=    26.47 T=  101.6 p1= -59.0 p2=   244.1 ed=   164 7/4/2020    x1=  78. x2=  96. y1=   .89 y2=   .21     
GP: Deaths    Oman 4/27/2020        96      83       34      10       11     2   164 7/4/2020  
AAA2     1 Oman Deaths    cc1=  .979892 cc2=  .744190 lx=  3.09884 if=  79 il=  96 4/27/2020  n=  17 now=      83 end=         22        10        11 U=    18.46 T=   91.8 p1= -73.5 p2=   377.3 ed=   135 6/5/2020    x1=  79. x2=  96. y1=   .69 y2=  -.23     
