TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020      739503.00000       13.51373
TAB:  Brazil Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Brazil 5/5/2020        104   38406    17256    7938    17736     3   136 6/6/2020  
AAA2     1 Brazil Deaths    cc1=  .998504 cc2=  .721154 lx=  9.85597 if=  92 il= 104 5/5/2020   n=  12 now=   38406 end=      19071      7938     17736 U=    17.43 T=  101.7 p1= -50.3 p2=   201.4 ed=   142 6/12/2020   x1=  92. x2= 104. y1=   .56 y2=  -.13     
GP: Deaths    Brazil 5/5/2020        104   38406    19071    7938    17736     3   142 6/12/2020 
AAA1     1 Brazil Deaths    cc1=  .998114 cc2=  .709439 lx=  9.80597 if=  93 il= 104 5/5/2020   n=  11 now=   38406 end=      18141      7938     17736 U=    16.83 T=  100.8 p1= -52.8 p2=   211.7 ed=   140 6/10/2020   x1=  93. x2= 104. y1=   .46 y2=  -.19 BEST
AAA2     1 Brazil Deaths    cc1=  .998114 cc2=  .709439 lx=  9.80797 if=  93 il= 104 5/5/2020   n=  11 now=   38406 end=      18141      7938     17736 U=    16.83 T=  100.8 p1= -52.8 p2=   211.7 ed=   140 6/10/2020   x1=  93. x2= 104. y1=   .46 y2=  -.19 BEST
GP: Deaths    Brazil 5/5/2020        104   38406    18141    7938    17736     3   140 6/10/2020 
AAA2     1 Brazil Deaths    cc1=  .997849 cc2=  .696338 lx=  9.65597 if=  94 il= 104 5/5/2020   n=  10 now=   38406 end=      15614      7938     17736 U=    14.51 T=   98.3 p1= -59.3 p2=   246.0 ed=   132 6/2/2020    x1=  94. x2= 104. y1=   .30 y2=  -.39     
GP: Deaths    Brazil 5/5/2020        104   38406    15614    7938    17736     3   132 6/2/2020  
AAA2     1 Brazil Deaths    cc1=  .998063 cc2=  .681836 lx=  9.49597 if=  95 il= 104 5/5/2020   n=   9 now=   38406 end=      13305      7938     17736 U=    11.46 T=   96.4 p1= -65.4 p2=   288.7 ed=   123 5/24/2020   x1=  95. x2= 104. y1=   .12 y2=  -.66     
GP: Deaths    Brazil 5/5/2020        104   38406    13305    7938    17736     3   123 5/24/2020 
AAA2     1 Brazil Deaths    cc1=  .997432 cc2=  .664099 lx=  9.45597 if=  96 il= 104 5/5/2020   n=   8 now=   38406 end=      12784      7938     17736 U=    10.49 T=   96.2 p1= -66.7 p2=   300.4 ed=   120 5/21/2020   x1=  96. x2= 104. y1=   .02 y2=  -.74     
GP: Deaths    Brazil 5/5/2020        104   38406    12784    7938    17736     3   120 5/21/2020 
AAA2     1 Brazil Deaths    cc1=  .996698 cc2=  .643144 lx=  9.56597 if=  97 il= 104 5/5/2020   n=   7 now=   38406 end=      14270      7938     17736 U=    12.38 T=   97.4 p1= -62.8 p2=   269.1 ed=   126 5/27/2020   x1=  97. x2= 104. y1=   .03 y2=  -.53     
GP: Deaths    Brazil 5/5/2020        104   38406    14270    7938    17736     3   126 5/27/2020 
AAA1     1 Brazil Deaths    cc1=  .995575 cc2=  .617611 lx=  9.81597 if=  98 il= 104 5/5/2020   n=   6 now=   38406 end=      18324      7938     17736 U=    16.59 T=  101.0 p1= -52.3 p2=   209.6 ed=   140 6/10/2020   x1=  98. x2= 104. y1=   .18 y2=  -.18 BEST
AAA2     1 Brazil Deaths    cc1=  .995575 cc2=  .617611 lx=  9.81397 if=  98 il= 104 5/5/2020   n=   6 now=   38406 end=      18324      7938     17736 U=    16.59 T=  101.0 p1= -52.3 p2=   209.6 ed=   140 6/10/2020   x1=  98. x2= 104. y1=   .18 y2=  -.18 BEST
GP: Deaths    Brazil 5/5/2020        104   38406    18324    7938    17736     3   140 6/10/2020 
AAA2     1 Brazil Deaths    cc1=  .995854 cc2=  .587606 lx= 12.55597 if=  99 il= 104 5/5/2020   n=   5 now=   38406 end=     283784      7938     17736 U=    66.59 T=  188.9 p1= 638.9 p2=    13.5 ed=   346 1/2/2021    x1=  99. x2= 104. y1=  1.35 y2=  1.27     
GP: Deaths    Brazil 5/5/2020        104   38406    -        7938    17736     3   346 1/2/2021  
AAA1     1 Brazil Deaths    cc1=  .998064 cc2=  .858036 lx= 10.08597 if=  55 il= 105 5/6/2020   n=  50 now=   38406 end=      24003      8588     23412 U=    21.89 T=  105.6 p1= -37.5 p2=   160.0 ed=   157 6/27/2020   x1=  55. x2= 105. y1=  2.31 y2=   .03 BEST
AAA2     1 Brazil Deaths    cc1=  .998064 cc2=  .858036 lx= 10.08797 if=  55 il= 105 5/6/2020   n=  50 now=   38406 end=      24003      8588     23412 U=    21.89 T=  105.6 p1= -37.5 p2=   160.0 ed=   157 6/27/2020   x1=  55. x2= 105. y1=  2.31 y2=   .03 BEST
GP: Deaths    Brazil 5/6/2020        105   38406    24003    8588    23412     3   157 6/27/2020 
AAA2     1 Brazil Deaths    cc1=  .998678 cc2=  .857256 lx= 10.19597 if=  56 il= 105 5/6/2020   n=  49 now=   38406 end=      26794      8588     23412 U=    23.57 T=  108.0 p1= -30.2 p2=   143.3 ed=   163 7/3/2020    x1=  56. x2= 105. y1=  2.21 y2=   .13     
GP: Deaths    Brazil 5/6/2020        105   38406    26794    8588    23412     3   163 7/3/2020  
AAA2     1 Brazil Deaths    cc1=  .998954 cc2=  .856096 lx= 10.27597 if=  57 il= 105 5/6/2020   n=  48 now=   38406 end=      29026      8588     23412 U=    24.73 T=  109.9 p1= -24.4 p2=   132.3 ed=   168 7/8/2020    x1=  57. x2= 105. y1=  2.14 y2=   .20     
GP: Deaths    Brazil 5/6/2020        105   38406    29026    8588    23412     3   168 7/8/2020  
AAA2     1 Brazil Deaths    cc1=  .999107 cc2=  .854770 lx= 10.34597 if=  58 il= 105 5/6/2020   n=  47 now=   38406 end=      31131      8588     23412 U=    25.82 T=  111.5 p1= -18.9 p2=   123.4 ed=   172 7/12/2020   x1=  58. x2= 105. y1=  2.07 y2=   .25     
GP: Deaths    Brazil 5/6/2020        105   38406    31131    8588    23412     3   172 7/12/2020 
AAA2     1 Brazil Deaths    cc1=  .999151 cc2=  .853286 lx= 10.39597 if=  59 il= 105 5/6/2020   n=  46 now=   38406 end=      32727      8588     23412 U=    26.31 T=  112.7 p1= -14.8 p2=   117.4 ed=   174 7/14/2020   x1=  59. x2= 105. y1=  2.04 y2=   .29     
GP: Deaths    Brazil 5/6/2020        105   38406    32727    8588    23412     3   174 7/14/2020 
AAA2     1 Brazil Deaths    cc1=  .999231 cc2=  .851789 lx= 10.45597 if=  60 il= 105 5/6/2020   n=  45 now=   38406 end=      34751      8588     23412 U=    27.37 T=  114.2 p1=  -9.5 p2=   110.5 ed=   178 7/18/2020   x1=  60. x2= 105. y1=  1.98 y2=   .33     
GP: Deaths    Brazil 5/6/2020        105   38406    34751    8588    23412     3   178 7/18/2020 
AAA2     1 Brazil Deaths    cc1=  .999216 cc2=  .850145 lx= 10.49597 if=  61 il= 105 5/6/2020   n=  44 now=   38406 end=      36169      8588     23412 U=    27.88 T=  115.1 p1=  -5.8 p2=   106.2 ed=   180 7/20/2020   x1=  61. x2= 105. y1=  1.94 y2=   .36     
GP: Deaths    Brazil 5/6/2020        105   38406    36169    8588    23412     3   180 7/20/2020 
AAA2     1 Brazil Deaths    cc1=  .999191 cc2=  .848435 lx= 10.52597 if=  62 il= 105 5/6/2020   n=  43 now=   38406 end=      37270      8588     23412 U=    28.33 T=  115.9 p1=  -3.0 p2=   103.0 ed=   182 7/22/2020   x1=  62. x2= 105. y1=  1.90 y2=   .38     
GP: Deaths    Brazil 5/6/2020        105   38406    37270    8588    23412     3   182 7/22/2020 
AAA2     1 Brazil Deaths    cc1=  .999149 cc2=  .846651 lx= 10.54597 if=  63 il= 105 5/6/2020   n=  42 now=   38406 end=      38023      8588     23412 U=    28.58 T=  116.4 p1=  -1.0 p2=   101.0 ed=   183 7/23/2020   x1=  63. x2= 105. y1=  1.87 y2=   .40     
GP: Deaths    Brazil 5/6/2020        105   38406    38023    8588    23412     3   183 7/23/2020 
AAA2     1 Brazil Deaths    cc1=  .999102 cc2=  .844799 lx= 10.56597 if=  64 il= 105 5/6/2020   n=  41 now=   38406 end=      38791      8588     23412 U=    28.93 T=  116.9 p1=   1.0 p2=    99.0 ed=   185 7/25/2020   x1=  64. x2= 105. y1=  1.83 y2=   .41     
GP: Deaths    Brazil 5/6/2020        105   38406    38791    8588    23412     3   185 7/25/2020 
AAA2     1 Brazil Deaths    cc1=  .999041 cc2=  .842867 lx= 10.58597 if=  65 il= 105 5/6/2020   n=  40 now=   38406 end=      39575      8588     23412 U=    29.02 T=  117.3 p1=   3.0 p2=    97.0 ed=   185 7/25/2020   x1=  65. x2= 105. y1=  1.80 y2=   .42     
GP: Deaths    Brazil 5/6/2020        105   38406    39575    8588    23412     3   185 7/25/2020 
AAA2     1 Brazil Deaths    cc1=  .998987 cc2=  .840873 lx= 10.60597 if=  66 il= 105 5/6/2020   n=  39 now=   38406 end=      40375      8588     23412 U=    29.16 T=  117.7 p1=   5.1 p2=    95.1 ed=   186 7/26/2020   x1=  66. x2= 105. y1=  1.77 y2=   .44     
GP: Deaths    Brazil 5/6/2020        105   38406    40375    8588    23412     3   186 7/26/2020 
AAA2     1 Brazil Deaths    cc1=  .998948 cc2=  .838819 lx= 10.65597 if=  67 il= 105 5/6/2020   n=  38 now=   38406 end=      42445      8588     23412 U=    29.70 T=  118.9 p1=  10.5 p2=    90.5 ed=   189 7/29/2020   x1=  67. x2= 105. y1=  1.75 y2=   .47     
GP: Deaths    Brazil 5/6/2020        105   38406    42445    8588    23412     3   189 7/29/2020 
AAA2     1 Brazil Deaths    cc1=  .998917 cc2=  .836695 lx= 10.70597 if=  68 il= 105 5/6/2020   n=  37 now=   38406 end=      44621      8588     23412 U=    30.08 T=  120.0 p1=  16.2 p2=    86.1 ed=   191 7/31/2020   x1=  68. x2= 105. y1=  1.73 y2=   .50     
GP: Deaths    Brazil 5/6/2020        105   38406    44621    8588    23412     3   191 7/31/2020 
AAA2     1 Brazil Deaths    cc1=  .998956 cc2=  .834557 lx= 10.80597 if=  69 il= 105 5/6/2020   n=  36 now=   38406 end=      49314      8588     23412 U=    31.39 T=  122.5 p1=  28.4 p2=    77.9 ed=   196 8/5/2020    x1=  69. x2= 105. y1=  1.71 y2=   .56     
GP: Deaths    Brazil 5/6/2020        105   38406    49314    8588    23412     3   196 8/5/2020  
AAA2     1 Brazil Deaths    cc1=  .998978 cc2=  .832311 lx= 10.90597 if=  70 il= 105 5/6/2020   n=  35 now=   38406 end=      54500      8588     23412 U=    32.50 T=  125.0 p1=  41.9 p2=    70.5 ed=   201 8/10/2020   x1=  70. x2= 105. y1=  1.69 y2=   .61     
GP: Deaths    Brazil 5/6/2020        105   38406    54500    8588    23412     3   201 8/10/2020 
AAA2     1 Brazil Deaths    cc1=  .999056 cc2=  .830025 lx= 11.05597 if=  71 il= 105 5/6/2020   n=  34 now=   38406 end=      63320      8588     23412 U=    35.02 T=  129.2 p1=  64.9 p2=    60.7 ed=   211 8/20/2020   x1=  71. x2= 105. y1=  1.66 y2=   .69     
GP: Deaths    Brazil 5/6/2020        105   38406    63320    8588    23412     3   211 8/20/2020 
AAA2     1 Brazil Deaths    cc1=  .998985 cc2=  .827486 lx= 11.10597 if=  72 il= 105 5/6/2020   n=  33 now=   38406 end=      66567      8588     23412 U=    35.25 T=  130.3 p1=  73.3 p2=    57.7 ed=   213 8/22/2020   x1=  72. x2= 105. y1=  1.65 y2=   .72     
GP: Deaths    Brazil 5/6/2020        105   38406    66567    8588    23412     3   213 8/22/2020 
AAA2     1 Brazil Deaths    cc1=  .998983 cc2=  .824905 lx= 11.23597 if=  73 il= 105 5/6/2020   n=  32 now=   38406 end=      75808      8588     23412 U=    37.28 T=  134.0 p1=  97.4 p2=    50.7 ed=   222 8/31/2020   x1=  73. x2= 105. y1=  1.64 y2=   .78     
GP: Deaths    Brazil 5/6/2020        105   38406    75808    8588    23412     3   222 8/31/2020 
AAA2     1 Brazil Deaths    cc1=  .998906 cc2=  .822129 lx= 11.30597 if=  74 il= 105 5/6/2020   n=  31 now=   38406 end=      81305      8588     23412 U=    37.66 T=  135.5 p1= 111.7 p2=    47.2 ed=   224 9/2/2020    x1=  74. x2= 105. y1=  1.63 y2=   .81     
GP: Deaths    Brazil 5/6/2020        105   38406    81305    8588    23412     3   224 9/2/2020  
AAA2     1 Brazil Deaths    cc1=  .998943 cc2=  .819337 lx= 11.53597 if=  75 il= 105 5/6/2020   n=  30 now=   38406 end=     102331      8588     23412 U=    40.46 T=  141.7 p1= 166.4 p2=    37.5 ed=   237 9/15/2020   x1=  75. x2= 105. y1=  1.65 y2=   .91     
GP: Deaths    Brazil 5/6/2020        105   38406   102331    8588    23412     3   237 9/15/2020 
AAA2     1 Brazil Deaths    cc1=  .999042 cc2=  .816468 lx= 11.88597 if=  76 il= 105 5/6/2020   n=  29 now=   38406 end=     145214      8588     23412 U=    45.42 T=  152.2 p1= 278.1 p2=    26.4 ed=   259 10/7/2020   x1=  76. x2= 105. y1=  1.68 y2=  1.04     
GP: Deaths    Brazil 5/6/2020        105   38406    -        8588    23412     3   259 10/7/2020 
AAA2     1 Brazil Deaths    cc1=  .998917 cc2=  .809934 lx= 12.22597 if=  78 il= 105 5/6/2020   n=  27 now=   38406 end=     204019      8588     23412 U=    51.17 T=  164.0 p1= 431.2 p2=    18.8 ed=   284 11/1/2020   x1=  78. x2= 105. y1=  1.68 y2=  1.15     
GP: Deaths    Brazil 5/6/2020        105   38406    -        8588    23412     3   284 11/1/2020 
AAA2     1 Brazil Deaths    cc1=  .998817 cc2=  .806367 lx= 12.06597 if=  79 il= 105 5/6/2020   n=  26 now=   38406 end=     173853      8588     23412 U=    49.19 T=  159.2 p1= 352.7 p2=    22.1 ed=   275 10/23/2020  x1=  79. x2= 105. y1=  1.63 y2=  1.10     
GP: Deaths    Brazil 5/6/2020        105   38406    -        8588    23412     3   275 10/23/2020
AAA2     1 Brazil Deaths    cc1=  .998728 cc2=  .802611 lx= 11.86597 if=  80 il= 105 5/6/2020   n=  25 now=   38406 end=     142339      8588     23412 U=    45.89 T=  152.4 p1= 270.6 p2=    27.0 ed=   260 10/8/2020   x1=  80. x2= 105. y1=  1.58 y2=  1.03     
GP: Deaths    Brazil 5/6/2020        105   38406    -        8588    23412     3   260 10/8/2020 
AAA2     1 Brazil Deaths    cc1=  .998569 cc2=  .798569 lx= 11.83597 if=  81 il= 105 5/6/2020   n=  24 now=   38406 end=     138132      8588     23412 U=    45.15 T=  151.1 p1= 259.7 p2=    27.8 ed=   257 10/5/2020   x1=  81. x2= 105. y1=  1.55 y2=  1.02     
GP: Deaths    Brazil 5/6/2020        105   38406    -        8588    23412     3   257 10/5/2020 
AAA2     1 Brazil Deaths    cc1=  .998397 cc2=  .794272 lx= 11.97597 if=  82 il= 105 5/6/2020   n=  23 now=   38406 end=     158890      8588     23412 U=    46.51 T=  154.8 p1= 313.7 p2=    24.2 ed=   264 10/12/2020  x1=  82. x2= 105. y1=  1.57 y2=  1.07     
GP: Deaths    Brazil 5/6/2020        105   38406    -        8588    23412     3   264 10/12/2020
AAA2     1 Brazil Deaths    cc1=  .998312 cc2=  .789797 lx= 12.55597 if=  83 il= 105 5/6/2020   n=  22 now=   38406 end=     283784      8588     23412 U=    54.91 T=  173.8 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1=  83. x2= 105. y1=  1.65 y2=  1.25     
GP: Deaths    Brazil 5/6/2020        105   38406    -        8588    23412     3   303 11/20/2020
AAA2     1 Brazil Deaths    cc1=  .998089 cc2=  .784888 lx= 12.55597 if=  84 il= 105 5/6/2020   n=  21 now=   38406 end=     283784      8588     23412 U=    55.79 T=  174.9 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  84. x2= 105. y1=  1.63 y2=  1.25     
GP: Deaths    Brazil 5/6/2020        105   38406    -        8588    23412     3   306 11/23/2020
AAA2     1 Brazil Deaths    cc1=  .997817 cc2=  .779599 lx= 12.55597 if=  85 il= 105 5/6/2020   n=  20 now=   38406 end=     283784      8588     23412 U=    56.17 T=  175.3 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1=  85. x2= 105. y1=  1.61 y2=  1.25     
GP: Deaths    Brazil 5/6/2020        105   38406    -        8588    23412     3   307 11/24/2020
AAA2     1 Brazil Deaths    cc1=  .997559 cc2=  .773952 lx= 12.11597 if=  86 il= 105 5/6/2020   n=  19 now=   38406 end=     182767      8588     23412 U=    50.73 T=  161.7 p1= 375.9 p2=    21.0 ed=   281 10/29/2020  x1=  86. x2= 105. y1=  1.49 y2=  1.12     
GP: Deaths    Brazil 5/6/2020        105   38406    -        8588    23412     3   281 10/29/2020
AAA2     1 Brazil Deaths    cc1=  .997597 cc2=  .768181 lx= 11.28597 if=  87 il= 105 5/6/2020   n=  18 now=   38406 end=      79695      8588     23412 U=    39.30 T=  136.5 p1= 107.5 p2=    48.2 ed=   229 9/7/2020    x1=  87. x2= 105. y1=  1.26 y2=   .80     
GP: Deaths    Brazil 5/6/2020        105   38406    79695    8588    23412     3   229 9/7/2020  
AAA2     1 Brazil Deaths    cc1=  .998238 cc2=  .762536 lx= 10.65597 if=  88 il= 105 5/6/2020   n=  17 now=   38406 end=      42445      8588     23412 U=    29.43 T=  118.8 p1=  10.5 p2=    90.5 ed=   188 7/28/2020   x1=  88. x2= 105. y1=  1.05 y2=   .47     
GP: Deaths    Brazil 5/6/2020        105   38406    42445    8588    23412     3   188 7/28/2020 
AAA2     1 Brazil Deaths    cc1=  .998636 cc2=  .756100 lx= 10.31597 if=  89 il= 105 5/6/2020   n=  16 now=   38406 end=      30211      8588     23412 U=    23.89 T=  110.5 p1= -21.3 p2=   127.1 ed=   166 7/6/2020    x1=  89. x2= 105. y1=   .90 y2=   .23     
GP: Deaths    Brazil 5/6/2020        105   38406    30211    8588    23412     3   166 7/6/2020  
AAA2     1 Brazil Deaths    cc1=  .998703 cc2=  .748703 lx= 10.13597 if=  90 il= 105 5/6/2020   n=  15 now=   38406 end=      25234      8588     23412 U=    20.76 T=  106.6 p1= -34.3 p2=   152.2 ed=   155 6/25/2020   x1=  90. x2= 105. y1=   .80 y2=   .07     
GP: Deaths    Brazil 5/6/2020        105   38406    25234    8588    23412     3   155 6/25/2020 
AAA1     1 Brazil Deaths    cc1=  .998472 cc2=  .740273 lx= 10.06597 if=  91 il= 105 5/6/2020   n=  14 now=   38406 end=      23528      8588     23412 U=    19.18 T=  105.1 p1= -38.7 p2=   163.2 ed=   150 6/20/2020   x1=  91. x2= 105. y1=   .74 y2=   .01 BEST
AAA2     1 Brazil Deaths    cc1=  .998472 cc2=  .740273 lx= 10.06797 if=  91 il= 105 5/6/2020   n=  14 now=   38406 end=      23528      8588     23412 U=    19.18 T=  105.1 p1= -38.7 p2=   163.2 ed=   150 6/20/2020   x1=  91. x2= 105. y1=   .74 y2=   .01 BEST
GP: Deaths    Brazil 5/6/2020        105   38406    23528    8588    23412     3   150 6/20/2020 
AAA2     1 Brazil Deaths    cc1=  .998367 cc2=  .731106 lx= 10.27597 if=  92 il= 105 5/6/2020   n=  13 now=   38406 end=      29026      8588     23412 U=    22.60 T=  109.5 p1= -24.4 p2=   132.3 ed=   162 7/2/2020    x1=  92. x2= 105. y1=   .77 y2=   .20     
GP: Deaths    Brazil 5/6/2020        105   38406    29026    8588    23412     3   162 7/2/2020  
AAA2     1 Brazil Deaths    cc1=  .997971 cc2=  .720621 lx= 10.33597 if=  93 il= 105 5/6/2020   n=  12 now=   38406 end=      30821      8588     23412 U=    23.73 T=  110.8 p1= -19.7 p2=   124.6 ed=   166 7/6/2020    x1=  93. x2= 105. y1=   .75 y2=   .25     
GP: Deaths    Brazil 5/6/2020        105   38406    30821    8588    23412     3   166 7/6/2020  
AAA2     1 Brazil Deaths    cc1=  .997465 cc2=  .708789 lx= 10.22597 if=  94 il= 105 5/6/2020   n=  11 now=   38406 end=      27610      8588     23412 U=    22.18 T=  108.4 p1= -28.1 p2=   139.1 ed=   160 6/30/2020   x1=  94. x2= 105. y1=   .65 y2=   .16     
GP: Deaths    Brazil 5/6/2020        105   38406    27610    8588    23412     3   160 6/30/2020 
AAA2     1 Brazil Deaths    cc1=  .997009 cc2=  .695498 lx= 10.02597 if=  95 il= 105 5/6/2020   n=  10 now=   38406 end=      22605      8588     23412 U=    18.48 T=  104.4 p1= -41.1 p2=   169.9 ed=   148 6/18/2020   x1=  95. x2= 105. y1=   .51 y2=  -.03     
GP: Deaths    Brazil 5/6/2020        105   38406    22605    8588    23412     3   148 6/18/2020 
AAA1     1 Brazil Deaths    cc1=  .996025 cc2=  .679798 lx= 10.07597 if=  96 il= 105 5/6/2020   n=   9 now=   38406 end=      23764      8588     23412 U=    18.83 T=  105.3 p1= -38.1 p2=   161.6 ed=   149 6/19/2020   x1=  96. x2= 105. y1=   .50 y2=   .02 BEST
AAA2     1 Brazil Deaths    cc1=  .996025 cc2=  .679798 lx= 10.07397 if=  96 il= 105 5/6/2020   n=   9 now=   38406 end=      23764      8588     23412 U=    18.83 T=  105.3 p1= -38.1 p2=   161.6 ed=   149 6/19/2020   x1=  96. x2= 105. y1=   .50 y2=   .02 BEST
GP: Deaths    Brazil 5/6/2020        105   38406    23764    8588    23412     3   149 6/19/2020 
AAA2     1 Brazil Deaths    cc1=  .995576 cc2=  .662243 lx= 10.90597 if=  97 il= 105 5/6/2020   n=   8 now=   38406 end=      54500      8588     23412 U=    32.02 T=  124.7 p1=  41.9 p2=    70.5 ed=   200 8/9/2020    x1=  97. x2= 105. y1=   .86 y2=   .61     
GP: Deaths    Brazil 5/6/2020        105   38406    54500    8588    23412     3   200 8/9/2020  
AAA2     1 Brazil Deaths    cc1=  .994808 cc2=  .641255 lx= 12.55597 if=  98 il= 105 5/6/2020   n=   7 now=   38406 end=     283784      8588     23412 U=    58.67 T=  178.5 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1=  98. x2= 105. y1=  1.37 y2=  1.25     
GP: Deaths    Brazil 5/6/2020        105   38406    -        8588    23412     3   316 12/3/2020 
AAA2     1 Brazil Deaths    cc1=  .993178 cc2=  .615214 lx= 12.55597 if=  99 il= 105 5/6/2020   n=   6 now=   38406 end=     283784      8588     23412 U=    61.64 T=  182.2 p1= 638.9 p2=    13.5 ed=   327 12/14/2020  x1=  99. x2= 105. y1=  1.35 y2=  1.25     
GP: Deaths    Brazil 5/6/2020        105   38406    -        8588    23412     3   327 12/14/2020
AAA2     1 Brazil Deaths    cc1=  .998023 cc2=  .859348 lx= 10.15597 if=  55 il= 106 5/7/2020   n=  51 now=   38406 end=      25744      9190     39020 U=    22.29 T=  106.7 p1= -33.0 p2=   149.2 ed=   159 6/29/2020   x1=  55. x2= 106. y1=  2.32 y2=   .03     
