TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       16251.00000        9.69591
TAB:  US_New_Jersey_Middlesex Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .998662 cc2=  .879139 lx=  7.01940 if=  70 il= 139 6/9/2020   n=  69 now=    1053 end=       1118      1053      1108 U=    16.71 T=   92.0 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  70. x2= 139. y1=  1.31 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .998674 cc2=  .879139 lx=  7.02240 if=  70 il= 139 6/9/2020   n=  69 now=    1053 end=       1118      1053      1108 U=    16.71 T=   92.0 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  70. x2= 139. y1=  1.31 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .998654 cc2=  .878269 lx=  7.01940 if=  71 il= 139 6/9/2020   n=  68 now=    1053 end=       1118      1053      1108 U=    17.17 T=   90.7 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  71. x2= 139. y1=  1.15 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .998680 cc2=  .878269 lx=  7.02440 if=  71 il= 139 6/9/2020   n=  68 now=    1053 end=       1118      1053      1108 U=    17.17 T=   90.7 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  71. x2= 139. y1=  1.15 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .998595 cc2=  .877328 lx=  7.01940 if=  72 il= 139 6/9/2020   n=  67 now=    1053 end=       1118      1053      1108 U=    17.14 T=   90.8 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  72. x2= 139. y1=  1.10 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .998621 cc2=  .877328 lx=  7.02440 if=  72 il= 139 6/9/2020   n=  67 now=    1053 end=       1118      1053      1108 U=    17.14 T=   90.8 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  72. x2= 139. y1=  1.10 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .998532 cc2=  .876363 lx=  7.02940 if=  73 il= 139 6/9/2020   n=  66 now=    1053 end=       1129      1053      1108 U=    18.07 T=   90.9 p1=   7.2 p2=    93.3 ed=   133 6/3/2020    x1=  73. x2= 139. y1=   .99 y2= -2.66     
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1129    1053     1108    29   133 6/3/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .998489 cc2=  .875397 lx=  7.01940 if=  74 il= 139 6/9/2020   n=  65 now=    1053 end=       1118      1053      1108 U=    17.18 T=   90.7 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  74. x2= 139. y1=   .97 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .998509 cc2=  .875397 lx=  7.02340 if=  74 il= 139 6/9/2020   n=  65 now=    1053 end=       1118      1053      1108 U=    17.18 T=   90.7 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  74. x2= 139. y1=   .97 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .998422 cc2=  .874388 lx=  7.01940 if=  75 il= 139 6/9/2020   n=  64 now=    1053 end=       1118      1053      1108 U=    17.06 T=   91.0 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  75. x2= 139. y1=   .94 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .998441 cc2=  .874388 lx=  7.02340 if=  75 il= 139 6/9/2020   n=  64 now=    1053 end=       1118      1053      1108 U=    17.06 T=   91.0 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  75. x2= 139. y1=   .94 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .998347 cc2=  .873347 lx=  7.01940 if=  76 il= 139 6/9/2020   n=  63 now=    1053 end=       1118      1053      1108 U=    17.05 T=   91.0 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  76. x2= 139. y1=   .88 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .998367 cc2=  .873347 lx=  7.02340 if=  76 il= 139 6/9/2020   n=  63 now=    1053 end=       1118      1053      1108 U=    17.05 T=   91.0 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  76. x2= 139. y1=   .88 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .998267 cc2=  .872279 lx=  7.01940 if=  77 il= 139 6/9/2020   n=  62 now=    1053 end=       1118      1053      1108 U=    17.47 T=   89.8 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  77. x2= 139. y1=   .73 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .998288 cc2=  .872279 lx=  7.02340 if=  77 il= 139 6/9/2020   n=  62 now=    1053 end=       1118      1053      1108 U=    17.47 T=   89.8 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  77. x2= 139. y1=   .73 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .998254 cc2=  .871254 lx=  7.01940 if=  78 il= 139 6/9/2020   n=  61 now=    1053 end=       1118      1053      1108 U=    17.41 T=   90.0 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  78. x2= 139. y1=   .69 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .998265 cc2=  .871254 lx=  7.02240 if=  78 il= 139 6/9/2020   n=  61 now=    1053 end=       1118      1053      1108 U=    17.41 T=   90.0 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  78. x2= 139. y1=   .69 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .998231 cc2=  .870194 lx=  7.01940 if=  79 il= 139 6/9/2020   n=  60 now=    1053 end=       1118      1053      1108 U=    17.38 T=   90.1 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  79. x2= 139. y1=   .64 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .998235 cc2=  .870194 lx=  7.02140 if=  79 il= 139 6/9/2020   n=  60 now=    1053 end=       1118      1053      1108 U=    17.38 T=   90.1 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  79. x2= 139. y1=   .64 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .998208 cc2=  .869109 lx=  7.01940 if=  80 il= 139 6/9/2020   n=  59 now=    1053 end=       1118      1053      1108 U=    17.23 T=   90.5 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  80. x2= 139. y1=   .61 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .998209 cc2=  .869109 lx=  7.02040 if=  80 il= 139 6/9/2020   n=  59 now=    1053 end=       1118      1053      1108 U=    17.23 T=   90.5 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  80. x2= 139. y1=   .61 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .998153 cc2=  .867964 lx=  7.01940 if=  81 il= 139 6/9/2020   n=  58 now=    1053 end=       1118      1053      1108 U=    17.18 T=   90.7 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  81. x2= 139. y1=   .56 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .998153 cc2=  .867964 lx=  7.01940 if=  81 il= 139 6/9/2020   n=  58 now=    1053 end=       1118      1053      1108 U=    17.18 T=   90.7 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  81. x2= 139. y1=   .56 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .998089 cc2=  .866782 lx=  7.01940 if=  82 il= 139 6/9/2020   n=  57 now=    1053 end=       1118      1053      1108 U=    17.04 T=   91.1 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  82. x2= 139. y1=   .53 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .998090 cc2=  .866782 lx=  7.01840 if=  82 il= 139 6/9/2020   n=  57 now=    1053 end=       1118      1053      1108 U=    17.04 T=   91.1 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  82. x2= 139. y1=   .53 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .998000 cc2=  .865547 lx=  7.01940 if=  83 il= 139 6/9/2020   n=  56 now=    1053 end=       1118      1053      1108 U=    16.92 T=   91.4 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  83. x2= 139. y1=   .50 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .998004 cc2=  .865547 lx=  7.01740 if=  83 il= 139 6/9/2020   n=  56 now=    1053 end=       1118      1053      1108 U=    16.92 T=   91.4 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  83. x2= 139. y1=   .50 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .997894 cc2=  .864263 lx=  7.01940 if=  84 il= 139 6/9/2020   n=  55 now=    1053 end=       1118      1053      1108 U=    17.07 T=   91.0 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  84. x2= 139. y1=   .41 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .997900 cc2=  .864263 lx=  7.01740 if=  84 il= 139 6/9/2020   n=  55 now=    1053 end=       1118      1053      1108 U=    17.07 T=   91.0 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  84. x2= 139. y1=   .41 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .997803 cc2=  .862963 lx=  7.01940 if=  85 il= 139 6/9/2020   n=  54 now=    1053 end=       1118      1053      1108 U=    17.18 T=   90.7 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  85. x2= 139. y1=   .33 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .997815 cc2=  .862963 lx=  7.01640 if=  85 il= 139 6/9/2020   n=  54 now=    1053 end=       1118      1053      1108 U=    17.18 T=   90.7 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  85. x2= 139. y1=   .33 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .997743 cc2=  .861660 lx=  7.01940 if=  86 il= 139 6/9/2020   n=  53 now=    1053 end=       1118      1053      1108 U=    17.29 T=   90.4 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  86. x2= 139. y1=   .25 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .997769 cc2=  .861660 lx=  7.01540 if=  86 il= 139 6/9/2020   n=  53 now=    1053 end=       1118      1053      1108 U=    17.29 T=   90.4 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  86. x2= 139. y1=   .25 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .997745 cc2=  .860384 lx=  7.00940 if=  87 il= 139 6/9/2020   n=  52 now=    1053 end=       1106      1053      1108 U=    16.10 T=   90.8 p1=   5.0 p2=    95.2 ed=   128 5/29/2020   x1=  87. x2= 139. y1=   .23 y2= -3.00 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .997790 cc2=  .860384 lx=  7.01440 if=  87 il= 139 6/9/2020   n=  52 now=    1053 end=       1106      1053      1108 U=    16.10 T=   90.8 p1=   5.0 p2=    95.2 ed=   128 5/29/2020   x1=  87. x2= 139. y1=   .23 y2= -3.00 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1106    1053     1108    29   128 5/29/2020 
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .997698 cc2=  .859023 lx=  7.00940 if=  88 il= 139 6/9/2020   n=  51 now=    1053 end=       1106      1053      1108 U=    15.99 T=   91.1 p1=   5.0 p2=    95.2 ed=   128 5/29/2020   x1=  88. x2= 139. y1=   .19 y2= -3.00 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .997728 cc2=  .859023 lx=  7.01340 if=  88 il= 139 6/9/2020   n=  51 now=    1053 end=       1106      1053      1108 U=    15.99 T=   91.1 p1=   5.0 p2=    95.2 ed=   128 5/29/2020   x1=  88. x2= 139. y1=   .19 y2= -3.00 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1106    1053     1108    29   128 5/29/2020 
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .997623 cc2=  .857595 lx=  7.00940 if=  89 il= 139 6/9/2020   n=  50 now=    1053 end=       1106      1053      1108 U=    15.88 T=   91.4 p1=   5.0 p2=    95.2 ed=   128 5/29/2020   x1=  89. x2= 139. y1=   .15 y2= -3.00 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .997642 cc2=  .857595 lx=  7.01240 if=  89 il= 139 6/9/2020   n=  50 now=    1053 end=       1106      1053      1108 U=    15.88 T=   91.4 p1=   5.0 p2=    95.2 ed=   128 5/29/2020   x1=  89. x2= 139. y1=   .15 y2= -3.00 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1106    1053     1108    29   128 5/29/2020 
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .996817 cc2=  .849375 lx=  7.00940 if=  94 il= 139 6/9/2020   n=  45 now=    1053 end=       1106      1053      1108 U=    15.32 T=   93.1 p1=   5.0 p2=    95.2 ed=   129 5/30/2020   x1=  94. x2= 139. y1=  -.06 y2= -3.00 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .996841 cc2=  .849375 lx=  7.01240 if=  94 il= 139 6/9/2020   n=  45 now=    1053 end=       1106      1053      1108 U=    15.32 T=   93.1 p1=   5.0 p2=    95.2 ed=   129 5/30/2020   x1=  94. x2= 139. y1=  -.06 y2= -3.00 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1106    1053     1108    29   129 5/30/2020 
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .996626 cc2=  .847555 lx=  7.00940 if=  95 il= 139 6/9/2020   n=  44 now=    1053 end=       1106      1053      1108 U=    15.12 T=   93.7 p1=   5.0 p2=    95.2 ed=   129 5/30/2020   x1=  95. x2= 139. y1=  -.09 y2= -3.00 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .996666 cc2=  .847555 lx=  7.01340 if=  95 il= 139 6/9/2020   n=  44 now=    1053 end=       1106      1053      1108 U=    15.12 T=   93.7 p1=   5.0 p2=    95.2 ed=   129 5/30/2020   x1=  95. x2= 139. y1=  -.09 y2= -3.00 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1106    1053     1108    29   129 5/30/2020 
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .996555 cc2=  .845799 lx=  7.01940 if=  96 il= 139 6/9/2020   n=  43 now=    1053 end=       1118      1053      1108 U=    15.88 T=   94.3 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  96. x2= 139. y1=  -.11 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .996592 cc2=  .845799 lx=  7.01540 if=  96 il= 139 6/9/2020   n=  43 now=    1053 end=       1118      1053      1108 U=    15.88 T=   94.3 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  96. x2= 139. y1=  -.11 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .996737 cc2=  .844238 lx=  7.01940 if=  97 il= 139 6/9/2020   n=  42 now=    1053 end=       1118      1053      1108 U=    16.41 T=   92.8 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  97. x2= 139. y1=  -.25 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .996738 cc2=  .844238 lx=  7.01840 if=  97 il= 139 6/9/2020   n=  42 now=    1053 end=       1118      1053      1108 U=    16.41 T=   92.8 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  97. x2= 139. y1=  -.25 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .996571 cc2=  .842267 lx=  7.01940 if=  98 il= 139 6/9/2020   n=  41 now=    1053 end=       1118      1053      1108 U=    16.28 T=   93.2 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  98. x2= 139. y1=  -.29 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .996572 cc2=  .842267 lx=  7.02040 if=  98 il= 139 6/9/2020   n=  41 now=    1053 end=       1118      1053      1108 U=    16.28 T=   93.2 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  98. x2= 139. y1=  -.29 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .996474 cc2=  .840300 lx=  7.01940 if=  99 il= 139 6/9/2020   n=  40 now=    1053 end=       1118      1053      1108 U=    16.56 T=   92.4 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  99. x2= 139. y1=  -.40 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .996493 cc2=  .840300 lx=  7.02240 if=  99 il= 139 6/9/2020   n=  40 now=    1053 end=       1118      1053      1108 U=    16.56 T=   92.4 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  99. x2= 139. y1=  -.40 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .996241 cc2=  .838127 lx=  7.01940 if= 100 il= 139 6/9/2020   n=  39 now=    1053 end=       1118      1053      1108 U=    16.50 T=   92.6 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1= 100. x2= 139. y1=  -.45 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .996280 cc2=  .838127 lx=  7.02440 if= 100 il= 139 6/9/2020   n=  39 now=    1053 end=       1118      1053      1108 U=    16.50 T=   92.6 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1= 100. x2= 139. y1=  -.45 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .996063 cc2=  .835934 lx=  7.02940 if= 101 il= 139 6/9/2020   n=  38 now=    1053 end=       1129      1053      1108 U=    17.65 T=   92.1 p1=   7.2 p2=    93.3 ed=   133 6/3/2020    x1= 101. x2= 139. y1=  -.51 y2= -2.66     
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1129    1053     1108    29   133 6/3/2020  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .995829 cc2=  .833607 lx=  7.02940 if= 102 il= 139 6/9/2020   n=  37 now=    1053 end=       1129      1053      1108 U=    17.65 T=   92.1 p1=   7.2 p2=    93.3 ed=   133 6/3/2020    x1= 102. x2= 139. y1=  -.56 y2= -2.66     
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1129    1053     1108    29   133 6/3/2020  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .995578 cc2=  .831179 lx=  7.02940 if= 103 il= 139 6/9/2020   n=  36 now=    1053 end=       1129      1053      1108 U=    17.24 T=   93.2 p1=   7.2 p2=    93.3 ed=   133 6/3/2020    x1= 103. x2= 139. y1=  -.57 y2= -2.66     
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1129    1053     1108    29   133 6/3/2020  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .995979 cc2=  .826948 lx=  7.03940 if= 105 il= 139 6/9/2020   n=  34 now=    1053 end=       1140      1053      1108 U=    18.98 T=   91.1 p1=   8.3 p2=    92.4 ed=   135 6/5/2020    x1= 105. x2= 139. y1=  -.73 y2= -2.53     
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1140    1053     1108    29   135 6/5/2020  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .995862 cc2=  .824364 lx=  7.04940 if= 106 il= 139 6/9/2020   n=  33 now=    1053 end=       1152      1053      1108 U=    20.60 T=   89.4 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1= 106. x2= 139. y1=  -.81 y2= -2.41     
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1152    1053     1108    29   138 6/8/2020  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .995505 cc2=  .821427 lx=  7.04940 if= 107 il= 139 6/9/2020   n=  32 now=    1053 end=       1152      1053      1108 U=    20.40 T=   89.9 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1= 107. x2= 139. y1=  -.84 y2= -2.41     
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1152    1053     1108    29   138 6/8/2020  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .995178 cc2=  .818401 lx=  7.04940 if= 108 il= 139 6/9/2020   n=  31 now=    1053 end=       1152      1053      1108 U=    20.21 T=   90.3 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1= 108. x2= 139. y1=  -.87 y2= -2.41     
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1152    1053     1108    29   138 6/8/2020  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .995065 cc2=  .815460 lx=  7.05940 if= 109 il= 139 6/9/2020   n=  30 now=    1053 end=       1163      1053      1108 U=    22.32 T=   87.6 p1=  10.4 p2=    90.5 ed=   140 6/10/2020   x1= 109. x2= 139. y1=  -.96 y2= -2.30     
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1163    1053     1108    29   140 6/10/2020 
