TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3064.00000        8.02748
TAB:  US_Washington_Snohomish Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .993167 cc2=  .852691 lx=  4.79543 if=  65 il= 115 5/16/2020  n=  50 now=     155 end=        133       125       134 U=    15.17 T=   73.6 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  65. x2= 115. y1=   .56 y2= -2.73 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      133     125      134    33   109 5/10/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .992157 cc2=  .846292 lx=  4.90343 if=  69 il= 115 5/16/2020  n=  46 now=     155 end=        134       125       134 U=    15.70 T=   74.4 p1= -13.5 p2=   115.7 ed=   111 5/12/2020   x1=  69. x2= 115. y1=   .34 y2= -2.59 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .992161 cc2=  .846292 lx=  4.90143 if=  69 il= 115 5/16/2020  n=  46 now=     155 end=        134       125       134 U=    15.70 T=   74.4 p1= -13.5 p2=   115.7 ed=   111 5/12/2020   x1=  69. x2= 115. y1=   .34 y2= -2.59 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      134     125      134    33   111 5/12/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .991818 cc2=  .844376 lx=  4.90343 if=  70 il= 115 5/16/2020  n=  45 now=     155 end=        134       125       134 U=    16.17 T=   73.1 p1= -13.5 p2=   115.7 ed=   111 5/12/2020   x1=  70. x2= 115. y1=   .19 y2= -2.59 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .991819 cc2=  .844376 lx=  4.90443 if=  70 il= 115 5/16/2020  n=  45 now=     155 end=        134       125       134 U=    16.17 T=   73.1 p1= -13.5 p2=   115.7 ed=   111 5/12/2020   x1=  70. x2= 115. y1=   .19 y2= -2.59 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      134     125      134    33   111 5/12/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .991264 cc2=  .842193 lx=  4.90343 if=  71 il= 115 5/16/2020  n=  44 now=     155 end=        134       125       134 U=    15.93 T=   73.8 p1= -13.5 p2=   115.7 ed=   111 5/12/2020   x1=  71. x2= 115. y1=   .17 y2= -2.59 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .991266 cc2=  .842193 lx=  4.90443 if=  71 il= 115 5/16/2020  n=  44 now=     155 end=        134       125       134 U=    15.93 T=   73.8 p1= -13.5 p2=   115.7 ed=   111 5/12/2020   x1=  71. x2= 115. y1=   .17 y2= -2.59 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      134     125      134    33   111 5/12/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .990727 cc2=  .839971 lx=  4.90343 if=  72 il= 115 5/16/2020  n=  43 now=     155 end=        134       125       134 U=    15.68 T=   74.4 p1= -13.5 p2=   115.7 ed=   111 5/12/2020   x1=  72. x2= 115. y1=   .15 y2= -2.59 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .990738 cc2=  .839971 lx=  4.90643 if=  72 il= 115 5/16/2020  n=  43 now=     155 end=        134       125       134 U=    15.68 T=   74.4 p1= -13.5 p2=   115.7 ed=   111 5/12/2020   x1=  72. x2= 115. y1=   .15 y2= -2.59 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      134     125      134    33   111 5/12/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .990345 cc2=  .837846 lx=  4.91343 if=  73 il= 115 5/16/2020  n=  42 now=     155 end=        136       125       134 U=    16.37 T=   74.7 p1= -12.3 p2=   114.0 ed=   113 5/14/2020   x1=  73. x2= 115. y1=   .10 y2= -2.46 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .990366 cc2=  .837846 lx=  4.90943 if=  73 il= 115 5/16/2020  n=  42 now=     155 end=        136       125       134 U=    16.37 T=   74.7 p1= -12.3 p2=   114.0 ed=   113 5/14/2020   x1=  73. x2= 115. y1=   .10 y2= -2.46 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      136     125      134    33   113 5/14/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .989882 cc2=  .833708 lx=  4.92343 if=  75 il= 115 5/16/2020  n=  40 now=     155 end=        137       125       134 U=    18.14 T=   72.3 p1= -11.6 p2=   113.1 ed=   115 5/16/2020   x1=  75. x2= 115. y1=  -.15 y2= -2.35 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .989898 cc2=  .833708 lx=  4.91943 if=  75 il= 115 5/16/2020  n=  40 now=     155 end=        137       125       134 U=    18.14 T=   72.3 p1= -11.6 p2=   113.1 ed=   115 5/16/2020   x1=  75. x2= 115. y1=  -.15 y2= -2.35 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      137     125      134    33   115 5/16/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .989103 cc2=  .830989 lx=  4.92343 if=  76 il= 115 5/16/2020  n=  39 now=     155 end=        137       125       134 U=    18.18 T=   72.2 p1= -11.6 p2=   113.1 ed=   115 5/16/2020   x1=  76. x2= 115. y1=  -.21 y2= -2.35 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .989118 cc2=  .830989 lx=  4.91943 if=  76 il= 115 5/16/2020  n=  39 now=     155 end=        137       125       134 U=    18.18 T=   72.2 p1= -11.6 p2=   113.1 ed=   115 5/16/2020   x1=  76. x2= 115. y1=  -.21 y2= -2.35 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      137     125      134    33   115 5/16/2020 
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .989024 cc2=  .806450 lx=  5.13343 if=  86 il= 115 5/16/2020  n=  29 now=     155 end=        169       125       134 U=    37.88 T=   70.0 p1=   9.0 p2=    91.7 ed=   159 6/29/2020   x1=  86. x2= 115. y1=  -.42 y2= -1.19     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      169     125      134    33   159 6/29/2020 
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .989837 cc2=  .804141 lx=  5.26343 if=  87 il= 115 5/16/2020  n=  28 now=     155 end=        193       125       134 U=    51.11 T=   72.5 p1=  24.5 p2=    80.3 ed=   193 8/2/2020    x1=  87. x2= 115. y1=  -.28 y2=  -.83     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      193     125      134    33   193 8/2/2020  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .990370 cc2=  .801388 lx=  5.50343 if=  88 il= 115 5/16/2020  n=  27 now=     155 end=        245       125       134 U=    74.33 T=   85.8 p1=  58.1 p2=    63.3 ed=   261 10/9/2020   x1=  88. x2= 115. y1=  -.03 y2=  -.39     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      245     125      134    33   261 10/9/2020 
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .991673 cc2=  .799222 lx=  7.04343 if=  89 il= 115 5/16/2020  n=  26 now=     155 end=       1145       125       134 U=   239.86 T=  305.8 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  89. x2= 115. y1=   .90 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .990738 cc2=  .794622 lx=  7.04343 if=  90 il= 115 5/16/2020  n=  25 now=     155 end=       1145       125       134 U=   239.85 T=  305.8 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  90. x2= 115. y1=   .90 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .989670 cc2=  .789670 lx=  7.04343 if=  91 il= 115 5/16/2020  n=  24 now=     155 end=       1145       125       134 U=   230.26 T=  298.1 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  91. x2= 115. y1=   .90 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .989591 cc2=  .785466 lx=  7.04343 if=  92 il= 115 5/16/2020  n=  23 now=     155 end=       1145       125       134 U=   250.30 T=  314.1 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  92. x2= 115. y1=   .89 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .988199 cc2=  .779685 lx=  7.04343 if=  93 il= 115 5/16/2020  n=  22 now=     155 end=       1145       125       134 U=   250.50 T=  314.2 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  93. x2= 115. y1=   .88 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .986573 cc2=  .773372 lx=  7.04343 if=  94 il= 115 5/16/2020  n=  21 now=     155 end=       1145       125       134 U=   239.11 T=  305.2 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  94. x2= 115. y1=   .88 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .984851 cc2=  .766633 lx=  7.04343 if=  95 il= 115 5/16/2020  n=  20 now=     155 end=       1145       125       134 U=   250.74 T=  314.4 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  95. x2= 115. y1=   .88 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .982518 cc2=  .758911 lx=  7.04343 if=  96 il= 115 5/16/2020  n=  19 now=     155 end=       1145       125       134 U=   264.65 T=  325.5 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  96. x2= 115. y1=   .87 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .981572 cc2=  .752156 lx=  7.04343 if=  97 il= 115 5/16/2020  n=  18 now=     155 end=       1145       125       134 U=   281.66 T=  339.0 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  97. x2= 115. y1=   .86 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .986308 cc2=  .750605 lx=  7.04343 if=  98 il= 115 5/16/2020  n=  17 now=     155 end=       1145       125       134 U=   266.01 T=  326.6 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  98. x2= 115. y1=   .86 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .989303 cc2=  .746768 lx=  7.04343 if=  99 il= 115 5/16/2020  n=  16 now=     155 end=       1145       125       134 U=   250.36 T=  314.1 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  99. x2= 115. y1=   .86 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .990159 cc2=  .740159 lx=  7.04343 if= 100 il= 115 5/16/2020  n=  15 now=     155 end=       1145       125       134 U=   250.02 T=  313.8 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 100. x2= 115. y1=   .86 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .992596 cc2=  .734397 lx=  7.04343 if= 101 il= 115 5/16/2020  n=  14 now=     155 end=       1145       125       134 U=   233.35 T=  300.6 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 101. x2= 115. y1=   .86 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .992444 cc2=  .725183 lx=  7.04343 if= 102 il= 115 5/16/2020  n=  13 now=     155 end=       1145       125       134 U=   216.68 T=  287.3 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 102. x2= 115. y1=   .86 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .990558 cc2=  .713208 lx=  7.04343 if= 103 il= 115 5/16/2020  n=  12 now=     155 end=       1145       125       134 U=   229.73 T=  297.7 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 103. x2= 115. y1=   .85 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .989587 cc2=  .700912 lx=  7.04343 if= 104 il= 115 5/16/2020  n=  11 now=     155 end=       1145       125       134 U=   227.34 T=  295.8 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 104. x2= 115. y1=   .84 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .988549 cc2=  .687037 lx=  7.04343 if= 105 il= 115 5/16/2020  n=  10 now=     155 end=       1145       125       134 U=   206.67 T=  279.4 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 105. x2= 115. y1=   .84 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .985138 cc2=  .668911 lx=  7.04343 if= 106 il= 115 5/16/2020  n=   9 now=     155 end=       1145       125       134 U=   220.89 T=  290.7 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 106. x2= 115. y1=   .84 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .980315 cc2=  .646982 lx=  7.04343 if= 107 il= 115 5/16/2020  n=   8 now=     155 end=       1145       125       134 U=   216.50 T=  287.2 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 107. x2= 115. y1=   .83 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .972163 cc2=  .618609 lx=  7.04343 if= 108 il= 115 5/16/2020  n=   7 now=     155 end=       1145       125       134 U=   237.92 T=  304.2 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 108. x2= 115. y1=   .82 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .972580 cc2=  .594616 lx=  5.50343 if= 109 il= 115 5/16/2020  n=   6 now=     155 end=        245       125       134 U=    64.20 T=   89.8 p1=  58.1 p2=    63.3 ed=   241 9/19/2020   x1= 109. x2= 115. y1=  -.30 y2=  -.39     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      245     125      134    33   241 9/19/2020 
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .956696 cc2=  .548447 lx=  5.03343 if= 110 il= 115 5/16/2020  n=   5 now=     155 end=        153       125       134 U=    20.19 T=   83.0 p1=  -1.3 p2=   101.3 ed=   130 5/31/2020   x1= 110. x2= 115. y1= -1.34 y2= -1.58     
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      153     125      134    33   130 5/31/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .995456 cc2=  .881495 lx=  4.91343 if=  40 il= 116 5/17/2020  n=  76 now=     155 end=        136       125       134 U=    18.74 T=   69.8 p1= -12.3 p2=   114.0 ed=   114 5/15/2020   x1=  40. x2= 116. y1=  1.59 y2= -2.46 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .995459 cc2=  .881495 lx=  4.91143 if=  40 il= 116 5/17/2020  n=  76 now=     155 end=        136       125       134 U=    18.74 T=   69.8 p1= -12.3 p2=   114.0 ed=   114 5/15/2020   x1=  40. x2= 116. y1=  1.59 y2= -2.46 BEST
GP: Deaths    US_Washington_Snohomish 5/17/2020       116     155      136     125      134    37   114 5/15/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .995858 cc2=  .881150 lx=  4.90343 if=  41 il= 116 5/17/2020  n=  75 now=     155 end=        134       125       134 U=    17.95 T=   69.5 p1= -13.5 p2=   115.7 ed=   111 5/12/2020   x1=  41. x2= 116. y1=  1.59 y2= -2.59 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .995874 cc2=  .881150 lx=  4.90843 if=  41 il= 116 5/17/2020  n=  75 now=     155 end=        134       125       134 U=    17.95 T=   69.5 p1= -13.5 p2=   115.7 ed=   111 5/12/2020   x1=  41. x2= 116. y1=  1.59 y2= -2.59 BEST
GP: Deaths    US_Washington_Snohomish 5/17/2020       116     155      134     125      134    37   111 5/12/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .996204 cc2=  .880734 lx=  4.90343 if=  42 il= 116 5/17/2020  n=  74 now=     155 end=        134       125       134 U=    17.71 T=   70.2 p1= -13.5 p2=   115.7 ed=   111 5/12/2020   x1=  42. x2= 116. y1=  1.59 y2= -2.59 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .996207 cc2=  .880734 lx=  4.90543 if=  42 il= 116 5/17/2020  n=  74 now=     155 end=        134       125       134 U=    17.71 T=   70.2 p1= -13.5 p2=   115.7 ed=   111 5/12/2020   x1=  42. x2= 116. y1=  1.59 y2= -2.59 BEST
GP: Deaths    US_Washington_Snohomish 5/17/2020       116     155      134     125      134    37   111 5/12/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .996455 cc2=  .880207 lx=  4.90343 if=  43 il= 116 5/17/2020  n=  73 now=     155 end=        134       125       134 U=    17.47 T=   70.8 p1= -13.5 p2=   115.7 ed=   112 5/13/2020   x1=  43. x2= 116. y1=  1.59 y2= -2.59 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .996455 cc2=  .880207 lx=  4.90243 if=  43 il= 116 5/17/2020  n=  73 now=     155 end=        134       125       134 U=    17.47 T=   70.8 p1= -13.5 p2=   115.7 ed=   112 5/13/2020   x1=  43. x2= 116. y1=  1.59 y2= -2.59 BEST
GP: Deaths    US_Washington_Snohomish 5/17/2020       116     155      134     125      134    37   112 5/13/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .996614 cc2=  .879573 lx=  4.90343 if=  44 il= 116 5/17/2020  n=  72 now=     155 end=        134       125       134 U=    17.23 T=   71.4 p1= -13.5 p2=   115.7 ed=   112 5/13/2020   x1=  44. x2= 116. y1=  1.59 y2= -2.59 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .996620 cc2=  .879573 lx=  4.90043 if=  44 il= 116 5/17/2020  n=  72 now=     155 end=        134       125       134 U=    17.23 T=   71.4 p1= -13.5 p2=   115.7 ed=   112 5/13/2020   x1=  44. x2= 116. y1=  1.59 y2= -2.59 BEST
GP: Deaths    US_Washington_Snohomish 5/17/2020       116     155      134     125      134    37   112 5/13/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .996684 cc2=  .878833 lx=  4.90343 if=  45 il= 116 5/17/2020  n=  71 now=     155 end=        134       125       134 U=    16.99 T=   72.0 p1= -13.5 p2=   115.7 ed=   112 5/13/2020   x1=  45. x2= 116. y1=  1.59 y2= -2.59 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .996703 cc2=  .878833 lx=  4.89943 if=  45 il= 116 5/17/2020  n=  71 now=     155 end=        134       125       134 U=    16.99 T=   72.0 p1= -13.5 p2=   115.7 ed=   112 5/13/2020   x1=  45. x2= 116. y1=  1.59 y2= -2.59 BEST
GP: Deaths    US_Washington_Snohomish 5/17/2020       116     155      134     125      134    37   112 5/13/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .996688 cc2=  .878010 lx=  4.89343 if=  46 il= 116 5/17/2020  n=  70 now=     155 end=        133       125       134 U=    16.21 T=   71.7 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  46. x2= 116. y1=  1.59 y2= -2.73 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .996708 cc2=  .878010 lx=  4.89743 if=  46 il= 116 5/17/2020  n=  70 now=     155 end=        133       125       134 U=    16.21 T=   71.7 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  46. x2= 116. y1=  1.59 y2= -2.73 BEST
GP: Deaths    US_Washington_Snohomish 5/17/2020       116     155      133     125      134    37   109 5/10/2020 
