TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3243.00000        8.08425
TAB:  US_New_York_Monroe Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      260     216      257    11   144 6/14/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .994005 cc2=  .871836 lx=  5.56383 if=  64 il= 130 5/31/2020  n=  66 now=     236 end=        260       216       257 U=    21.30 T=   94.5 p1=  10.2 p2=    90.8 ed=   144 6/14/2020   x1=  64. x2= 130. y1=  1.43 y2= -1.67 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .994007 cc2=  .871836 lx=  5.56583 if=  64 il= 130 5/31/2020  n=  66 now=     236 end=        260       216       257 U=    21.30 T=   94.5 p1=  10.2 p2=    90.8 ed=   144 6/14/2020   x1=  64. x2= 130. y1=  1.43 y2= -1.67 BEST
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      260     216      257    11   144 6/14/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .993742 cc2=  .870650 lx=  5.56383 if=  65 il= 130 5/31/2020  n=  65 now=     236 end=        260       216       257 U=    20.98 T=   95.0 p1=  10.2 p2=    90.8 ed=   144 6/14/2020   x1=  65. x2= 130. y1=  1.43 y2= -1.67 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993745 cc2=  .870650 lx=  5.56783 if=  65 il= 130 5/31/2020  n=  65 now=     236 end=        260       216       257 U=    20.98 T=   95.0 p1=  10.2 p2=    90.8 ed=   144 6/14/2020   x1=  65. x2= 130. y1=  1.43 y2= -1.67 BEST
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      260     216      257    11   144 6/14/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993537 cc2=  .869503 lx=  5.57383 if=  66 il= 130 5/31/2020  n=  64 now=     236 end=        263       216       257 U=    21.38 T=   95.4 p1=  11.4 p2=    89.7 ed=   145 6/15/2020   x1=  66. x2= 130. y1=  1.38 y2= -1.62     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      263     216      257    11   145 6/15/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993318 cc2=  .868318 lx=  5.57383 if=  67 il= 130 5/31/2020  n=  63 now=     236 end=        263       216       257 U=    21.04 T=   96.0 p1=  11.4 p2=    89.7 ed=   145 6/15/2020   x1=  67. x2= 130. y1=  1.38 y2= -1.62     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      263     216      257    11   145 6/15/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993240 cc2=  .867252 lx=  5.58383 if=  68 il= 130 5/31/2020  n=  62 now=     236 end=        266       216       257 U=    21.38 T=   96.5 p1=  12.7 p2=    88.7 ed=   146 6/16/2020   x1=  68. x2= 130. y1=  1.33 y2= -1.57     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      266     216      257    11   146 6/16/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993213 cc2=  .866213 lx=  5.58383 if=  69 il= 130 5/31/2020  n=  61 now=     236 end=        266       216       257 U=    21.62 T=   96.1 p1=  12.7 p2=    88.7 ed=   147 6/17/2020   x1=  69. x2= 130. y1=  1.25 y2= -1.57     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      266     216      257    11   147 6/17/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993113 cc2=  .865077 lx=  5.59383 if=  70 il= 130 5/31/2020  n=  60 now=     236 end=        268       216       257 U=    21.87 T=   96.7 p1=  13.6 p2=    88.1 ed=   148 6/18/2020   x1=  70. x2= 130. y1=  1.22 y2= -1.52     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      268     216      257    11   148 6/18/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993114 cc2=  .864015 lx=  5.60383 if=  71 il= 130 5/31/2020  n=  59 now=     236 end=        271       216       257 U=    21.84 T=   97.8 p1=  14.8 p2=    87.1 ed=   149 6/19/2020   x1=  71. x2= 130. y1=  1.23 y2= -1.48     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      271     216      257    11   149 6/19/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .995306 cc2=  .861676 lx=  5.69383 if=  75 il= 130 5/31/2020  n=  55 now=     236 end=        297       216       257 U=    27.04 T=   99.1 p1=  25.8 p2=    79.5 ed=   162 7/2/2020    x1=  75. x2= 130. y1=   .89 y2= -1.14     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      297     216      257    11   162 7/2/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .995207 cc2=  .860367 lx=  5.70383 if=  76 il= 130 5/31/2020  n=  54 now=     236 end=        300       216       257 U=    27.94 T=   98.9 p1=  27.1 p2=    78.7 ed=   164 7/4/2020    x1=  76. x2= 130. y1=   .82 y2= -1.11     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      300     216      257    11   164 7/4/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .994984 cc2=  .858901 lx=  5.70383 if=  77 il= 130 5/31/2020  n=  53 now=     236 end=        300       216       257 U=    28.02 T=   98.8 p1=  27.1 p2=    78.7 ed=   164 7/4/2020    x1=  77. x2= 130. y1=   .78 y2= -1.11     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      300     216      257    11   164 7/4/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .994740 cc2=  .857379 lx=  5.71383 if=  78 il= 130 5/31/2020  n=  52 now=     236 end=        303       216       257 U=    29.07 T=   98.5 p1=  28.4 p2=    77.9 ed=   167 7/7/2020    x1=  78. x2= 130. y1=   .71 y2= -1.08     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      303     216      257    11   167 7/7/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .994431 cc2=  .855756 lx=  5.71383 if=  79 il= 130 5/31/2020  n=  51 now=     236 end=        303       216       257 U=    28.51 T=   99.1 p1=  28.4 p2=    77.9 ed=   166 7/6/2020    x1=  79. x2= 130. y1=   .71 y2= -1.08     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      303     216      257    11   166 7/6/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .994128 cc2=  .854100 lx=  5.71383 if=  80 il= 130 5/31/2020  n=  50 now=     236 end=        303       216       257 U=    27.95 T=   99.7 p1=  28.4 p2=    77.9 ed=   165 7/5/2020    x1=  80. x2= 130. y1=   .71 y2= -1.08     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      303     216      257    11   165 7/5/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993970 cc2=  .852549 lx=  5.73383 if=  81 il= 130 5/31/2020  n=  49 now=     236 end=        309       216       257 U=    28.14 T=  101.1 p1=  30.9 p2=    76.4 ed=   167 7/7/2020    x1=  81. x2= 130. y1=   .72 y2= -1.03     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      309     216      257    11   167 7/7/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .994227 cc2=  .851370 lx=  5.76383 if=  82 il= 130 5/31/2020  n=  48 now=     236 end=        318       216       257 U=    30.74 T=  100.9 p1=  34.7 p2=    74.2 ed=   173 7/13/2020   x1=  82. x2= 130. y1=   .62 y2=  -.95     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      318     216      257    11   173 7/13/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993945 cc2=  .849608 lx=  5.77383 if=  83 il= 130 5/31/2020  n=  47 now=     236 end=        321       216       257 U=    31.79 T=  100.8 p1=  36.0 p2=    73.5 ed=   175 7/15/2020   x1=  83. x2= 130. y1=   .56 y2=  -.92     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      321     216      257    11   175 7/15/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993555 cc2=  .847690 lx=  5.77383 if=  84 il= 130 5/31/2020  n=  46 now=     236 end=        321       216       257 U=    31.11 T=  101.4 p1=  36.0 p2=    73.5 ed=   174 7/14/2020   x1=  84. x2= 130. y1=   .56 y2=  -.92     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      321     216      257    11   174 7/14/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993254 cc2=  .845812 lx=  5.78383 if=  85 il= 130 5/31/2020  n=  45 now=     236 end=        325       216       257 U=    32.14 T=  101.2 p1=  37.7 p2=    72.6 ed=   177 7/17/2020   x1=  85. x2= 130. y1=   .50 y2=  -.90     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      325     216      257    11   177 7/17/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .992819 cc2=  .843747 lx=  5.79383 if=  86 il= 130 5/31/2020  n=  44 now=     236 end=        328       216       257 U=    31.84 T=  102.3 p1=  39.0 p2=    72.0 ed=   177 7/17/2020   x1=  86. x2= 130. y1=   .51 y2=  -.87     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      328     216      257    11   177 7/17/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .992549 cc2=  .841793 lx=  5.81383 if=  87 il= 130 5/31/2020  n=  43 now=     236 end=        334       216       257 U=    31.92 T=  103.7 p1=  41.5 p2=    70.7 ed=   179 7/19/2020   x1=  87. x2= 130. y1=   .52 y2=  -.82     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      334     216      257    11   179 7/19/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .992854 cc2=  .840355 lx=  5.86383 if=  88 il= 130 5/31/2020  n=  42 now=     236 end=        352       216       257 U=    34.61 T=  105.2 p1=  49.2 p2=    67.0 ed=   186 7/26/2020   x1=  88. x2= 130. y1=   .50 y2=  -.72     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      352     216      257    11   186 7/26/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993043 cc2=  .838740 lx=  5.92383 if=  89 il= 130 5/31/2020  n=  41 now=     236 end=        373       216       257 U=    37.00 T=  107.8 p1=  58.1 p2=    63.3 ed=   195 8/4/2020    x1=  89. x2= 130. y1=   .51 y2=  -.60     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      373     216      257    11   195 8/4/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993730 cc2=  .837556 lx=  6.03383 if=  90 il= 130 5/31/2020  n=  40 now=     236 end=        417       216       257 U=    43.86 T=  111.7 p1=  76.7 p2=    56.6 ed=   215 8/24/2020   x1=  90. x2= 130. y1=   .49 y2=  -.42     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      417     216      257    11   215 8/24/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993566 cc2=  .835452 lx=  6.09383 if=  91 il= 130 5/31/2020  n=  39 now=     236 end=        443       216       257 U=    45.31 T=  115.0 p1=  87.7 p2=    53.3 ed=   221 8/30/2020   x1=  91. x2= 130. y1=   .53 y2=  -.33     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      443     216      257    11   221 8/30/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .994332 cc2=  .834204 lx=  6.30383 if=  92 il= 130 5/31/2020  n=  38 now=     236 end=        546       216       257 U=    57.75 T=  125.7 p1= 131.4 p2=    43.2 ed=   262 10/10/2020  x1=  92. x2= 130. y1=   .58 y2=  -.07     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      546     216      257    11   262 10/10/2020
AAA2     1 US_New_York_Monroe Deaths    cc1=  .994114 cc2=  .831893 lx=  6.40383 if=  93 il= 130 5/31/2020  n=  37 now=     236 end=        604       216       257 U=    63.65 T=  131.8 p1= 155.9 p2=    39.1 ed=   281 10/29/2020  x1=  93. x2= 130. y1=   .61 y2=   .03     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      604     216      257    11   281 10/29/2020
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993716 cc2=  .829317 lx=  6.48383 if=  94 il= 130 5/31/2020  n=  36 now=     236 end=        654       216       257 U=    65.57 T=  136.8 p1= 177.1 p2=    36.1 ed=   291 11/8/2020   x1=  94. x2= 130. y1=   .65 y2=   .10     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      654     216      257    11   291 11/8/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993866 cc2=  .827200 lx=  6.81383 if=  95 il= 130 5/31/2020  n=  35 now=     236 end=        910       216       257 U=    87.06 T=  161.7 p1= 285.6 p2=    25.9 ed=   367 1/23/2021   x1=  95. x2= 130. y1=   .77 y2=   .36     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236    -         216      257    11   367 1/23/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993332 cc2=  .824301 lx=  6.78383 if=  96 il= 130 5/31/2020  n=  34 now=     236 end=        883       216       257 U=    84.96 T=  159.1 p1= 274.2 p2=    26.7 ed=   359 1/15/2021   x1=  96. x2= 130. y1=   .74 y2=   .34     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236    -         216      257    11   359 1/15/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .992724 cc2=  .821225 lx=  6.77383 if=  97 il= 130 5/31/2020  n=  33 now=     236 end=        874       216       257 U=    81.98 T=  157.5 p1= 270.3 p2=    27.0 ed=   350 1/6/2021    x1=  97. x2= 130. y1=   .74 y2=   .34     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236    -         216      257    11   350 1/6/2021  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .992243 cc2=  .818165 lx=  7.00383 if=  98 il= 130 5/31/2020  n=  32 now=     236 end=       1100       216       257 U=    95.54 T=  176.6 p1= 366.1 p2=    21.5 ed=   402 2/27/2021   x1=  98. x2= 130. y1=   .82 y2=   .49     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236    -         216      257    11   402 2/27/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .991518 cc2=  .814741 lx=  7.10383 if=  99 il= 130 5/31/2020  n=  31 now=     236 end=       1216       216       257 U=    99.71 T=  184.6 p1= 415.3 p2=    19.4 ed=   419 3/16/2021   x1=  99. x2= 130. y1=   .86 y2=   .55     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236    -         216      257    11   419 3/16/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .990792 cc2=  .811187 lx=  7.36383 if= 100 il= 130 5/31/2020  n=  30 now=     236 end=       1577       216       257 U=   117.31 T=  210.6 p1= 568.2 p2=    15.0 ed=   487 5/23/2021   x1= 100. x2= 130. y1=   .94 y2=   .69     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236    -         216      257    11   487 5/23/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .989874 cc2=  .807300 lx=  7.23383 if= 101 il= 130 5/31/2020  n=  29 now=     236 end=       1385       216       257 U=   106.85 T=  196.2 p1= 486.9 p2=    17.0 ed=   448 4/14/2021   x1= 101. x2= 130. y1=   .89 y2=   .62     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236    -         216      257    11   448 4/14/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .988876 cc2=  .803180 lx=  7.46383 if= 102 il= 130 5/31/2020  n=  28 now=     236 end=       1743       216       257 U=   114.35 T=  214.2 p1= 638.6 p2=    13.5 ed=   484 5/20/2021   x1= 102. x2= 130. y1=   .98 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236    -         216      257    11   484 5/20/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .988575 cc2=  .799593 lx=  7.46383 if= 103 il= 130 5/31/2020  n=  27 now=     236 end=       1743       216       257 U=   120.77 T=  218.9 p1= 638.6 p2=    13.5 ed=   503 6/8/2021    x1= 103. x2= 130. y1=   .96 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236    -         216      257    11   503 6/8/2021  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .987301 cc2=  .794851 lx=  7.46383 if= 104 il= 130 5/31/2020  n=  26 now=     236 end=       1743       216       257 U=   116.30 T=  215.6 p1= 638.6 p2=    13.5 ed=   490 5/26/2021   x1= 104. x2= 130. y1=   .96 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236    -         216      257    11   490 5/26/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .986633 cc2=  .790517 lx=  7.46383 if= 105 il= 130 5/31/2020  n=  25 now=     236 end=       1743       216       257 U=   126.77 T=  223.4 p1= 638.6 p2=    13.5 ed=   522 6/27/2021   x1= 105. x2= 130. y1=   .93 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236    -         216      257    11   522 6/27/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .985105 cc2=  .785105 lx=  7.46383 if= 106 il= 130 5/31/2020  n=  24 now=     236 end=       1743       216       257 U=   121.70 T=  219.6 p1= 638.6 p2=    13.5 ed=   506 6/11/2021   x1= 106. x2= 130. y1=   .93 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236    -         216      257    11   506 6/11/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .983200 cc2=  .779076 lx=  7.46383 if= 107 il= 130 5/31/2020  n=  23 now=     236 end=       1743       216       257 U=   127.63 T=  224.0 p1= 638.6 p2=    13.5 ed=   525 6/30/2021   x1= 107. x2= 130. y1=   .92 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236    -         216      257    11   525 6/30/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .981222 cc2=  .772707 lx=  7.46383 if= 108 il= 130 5/31/2020  n=  22 now=     236 end=       1743       216       257 U=   130.08 T=  225.8 p1= 638.6 p2=    13.5 ed=   532 7/7/2021    x1= 108. x2= 130. y1=   .91 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236    -         216      257    11   532 7/7/2021  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .979583 cc2=  .766382 lx=  7.46383 if= 109 il= 130 5/31/2020  n=  21 now=     236 end=       1743       216       257 U=   124.17 T=  221.4 p1= 638.6 p2=    13.5 ed=   514 6/19/2021   x1= 109. x2= 130. y1=   .91 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236    -         216      257    11   514 6/19/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .976660 cc2=  .758442 lx=  7.46383 if= 110 il= 130 5/31/2020  n=  20 now=     236 end=       1743       216       257 U=   118.26 T=  217.1 p1= 638.6 p2=    13.5 ed=   496 6/1/2021    x1= 110. x2= 130. y1=   .91 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236    -         216      257    11   496 6/1/2021  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .973106 cc2=  .749500 lx=  7.46383 if= 111 il= 130 5/31/2020  n=  19 now=     236 end=       1743       216       257 U=   131.21 T=  226.6 p1= 638.6 p2=    13.5 ed=   536 7/11/2021   x1= 111. x2= 130. y1=   .88 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236    -         216      257    11   536 7/11/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .970786 cc2=  .741370 lx=  7.46383 if= 112 il= 130 5/31/2020  n=  18 now=     236 end=       1743       216       257 U=   124.31 T=  221.5 p1= 638.6 p2=    13.5 ed=   514 6/19/2021   x1= 112. x2= 130. y1=   .88 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236    -         216      257    11   514 6/19/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .966192 cc2=  .730490 lx=  7.46383 if= 113 il= 130 5/31/2020  n=  17 now=     236 end=       1743       216       257 U=   134.44 T=  229.0 p1= 638.6 p2=    13.5 ed=   546 7/21/2021   x1= 113. x2= 130. y1=   .86 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236    -         216      257    11   546 7/21/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .965937 cc2=  .723402 lx=  7.46383 if= 114 il= 130 5/31/2020  n=  16 now=     236 end=       1743       216       257 U=   137.73 T=  231.4 p1= 638.6 p2=    13.5 ed=   556 7/31/2021   x1= 114. x2= 130. y1=   .85 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236    -         216      257    11   556 7/31/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .970653 cc2=  .720653 lx=  7.46383 if= 115 il= 130 5/31/2020  n=  15 now=     236 end=       1743       216       257 U=   129.12 T=  225.1 p1= 638.6 p2=    13.5 ed=   529 7/4/2021    x1= 115. x2= 130. y1=   .85 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236    -         216      257    11   529 7/4/2021  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .972808 cc2=  .714609 lx=  7.46383 if= 116 il= 130 5/31/2020  n=  14 now=     236 end=       1743       216       257 U=   120.51 T=  218.8 p1= 638.6 p2=    13.5 ed=   503 6/8/2021    x1= 116. x2= 130. y1=   .85 y2=   .74     
