TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       12645.00000        9.44502
TAB:  US_Texas_Dallas Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Texas_Dallas Deaths    cc1=  .997141 cc2=  .839027 lx=  5.62212 if=  76 il= 115 5/16/2020  n=  39 now=     271 end=        276       170       355 U=    22.86 T=   98.5 p1=   1.8 p2=    98.2 ed=   152 6/22/2020   x1=  76. x2= 115. y1=   .98 y2=  -.72     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      276     170      355     6   152 6/22/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996916 cc2=  .836788 lx=  5.62212 if=  77 il= 115 5/16/2020  n=  38 now=     271 end=        276       170       355 U=    22.53 T=   98.8 p1=   1.8 p2=    98.2 ed=   151 6/21/2020   x1=  77. x2= 115. y1=   .97 y2=  -.72     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      276     170      355     6   151 6/21/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996723 cc2=  .834502 lx=  5.64212 if=  78 il= 115 5/16/2020  n=  37 now=     271 end=        282       170       355 U=    22.88 T=   99.4 p1=   4.1 p2=    96.1 ed=   153 6/23/2020   x1=  78. x2= 115. y1=   .94 y2=  -.68     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      282     170      355     6   153 6/23/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996573 cc2=  .832174 lx=  5.66212 if=  79 il= 115 5/16/2020  n=  36 now=     271 end=        287       170       355 U=    23.45 T=   99.9 p1=   5.9 p2=    94.4 ed=   155 6/25/2020   x1=  79. x2= 115. y1=   .89 y2=  -.64     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      287     170      355     6   155 6/25/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996403 cc2=  .829736 lx=  5.69212 if=  80 il= 115 5/16/2020  n=  35 now=     271 end=        296       170       355 U=    23.97 T=  100.9 p1=   9.2 p2=    91.6 ed=   157 6/27/2020   x1=  80. x2= 115. y1=   .87 y2=  -.59     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      296     170      355     6   157 6/27/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996385 cc2=  .827355 lx=  5.74212 if=  81 il= 115 5/16/2020  n=  34 now=     271 end=        311       170       355 U=    25.43 T=  102.3 p1=  14.8 p2=    87.1 ed=   162 7/2/2020    x1=  81. x2= 115. y1=   .84 y2=  -.50     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      311     170      355     6   162 7/2/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996299 cc2=  .824801 lx=  5.79212 if=  82 il= 115 5/16/2020  n=  33 now=     271 end=        327       170       355 U=    26.08 T=  104.0 p1=  20.7 p2=    82.9 ed=   165 7/5/2020    x1=  82. x2= 115. y1=   .84 y2=  -.42     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      327     170      355     6   165 7/5/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996964 cc2=  .822886 lx=  5.96212 if=  83 il= 115 5/16/2020  n=  32 now=     271 end=        388       170       355 U=    32.31 T=  108.8 p1=  43.2 p2=    69.8 ed=   185 7/25/2020   x1=  83. x2= 115. y1=   .80 y2=  -.19     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      388     170      355     6   185 7/25/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996675 cc2=  .819899 lx=  5.97212 if=  84 il= 115 5/16/2020  n=  31 now=     271 end=        392       170       355 U=    31.89 T=  109.3 p1=  44.6 p2=    69.1 ed=   184 7/24/2020   x1=  84. x2= 115. y1=   .79 y2=  -.18     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      392     170      355     6   184 7/24/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996546 cc2=  .816941 lx=  6.07212 if=  85 il= 115 5/16/2020  n=  30 now=     271 end=        433       170       355 U=    35.89 T=  112.6 p1=  59.8 p2=    62.6 ed=   197 8/6/2020    x1=  85. x2= 115. y1=   .77 y2=  -.07     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      433     170      355     6   197 8/6/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996206 cc2=  .813632 lx=  6.05212 if=  86 il= 115 5/16/2020  n=  29 now=     271 end=        425       170       355 U=    36.13 T=  111.8 p1=  56.8 p2=    63.8 ed=   197 8/6/2020    x1=  86. x2= 115. y1=   .72 y2=  -.09     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      425     170      355     6   197 8/6/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996069 cc2=  .810374 lx=  5.96212 if=  87 il= 115 5/16/2020  n=  28 now=     271 end=        388       170       355 U=    34.33 T=  108.5 p1=  43.2 p2=    69.8 ed=   189 7/29/2020   x1=  87. x2= 115. y1=   .62 y2=  -.19     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      388     170      355     6   189 7/29/2020 
AAA1     1 US_Texas_Dallas Deaths    cc1=  .996541 cc2=  .807558 lx=  5.86212 if=  88 il= 115 5/16/2020  n=  27 now=     271 end=        351       170       355 U=    30.35 T=  105.3 p1=  29.5 p2=    77.2 ed=   176 7/16/2020   x1=  88. x2= 115. y1=   .57 y2=  -.32 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996541 cc2=  .807558 lx=  5.86112 if=  88 il= 115 5/16/2020  n=  27 now=     271 end=        351       170       355 U=    30.35 T=  105.3 p1=  29.5 p2=    77.2 ed=   176 7/16/2020   x1=  88. x2= 115. y1=   .57 y2=  -.32 BEST
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      351     170      355     6   176 7/16/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996510 cc2=  .804060 lx=  5.80212 if=  89 il= 115 5/16/2020  n=  26 now=     271 end=        331       170       355 U=    27.63 T=  103.8 p1=  22.1 p2=    81.9 ed=   168 7/8/2020    x1=  89. x2= 115. y1=   .54 y2=  -.41     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      331     170      355     6   168 7/8/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996113 cc2=  .799997 lx=  5.78212 if=  90 il= 115 5/16/2020  n=  25 now=     271 end=        324       170       355 U=    26.05 T=  103.6 p1=  19.6 p2=    83.6 ed=   165 7/5/2020    x1=  90. x2= 115. y1=   .52 y2=  -.44     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      324     170      355     6   165 7/5/2020  
AAA1     1 US_Texas_Dallas Deaths    cc1=  .995908 cc2=  .795908 lx=  5.86212 if=  91 il= 115 5/16/2020  n=  24 now=     271 end=        351       170       355 U=    28.46 T=  105.9 p1=  29.5 p2=    77.2 ed=   173 7/13/2020   x1=  91. x2= 115. y1=   .52 y2=  -.32 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .995908 cc2=  .795908 lx=  5.86612 if=  91 il= 115 5/16/2020  n=  24 now=     271 end=        351       170       355 U=    28.46 T=  105.9 p1=  29.5 p2=    77.2 ed=   173 7/13/2020   x1=  91. x2= 115. y1=   .52 y2=  -.32 BEST
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      351     170      355     6   173 7/13/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .995638 cc2=  .791514 lx=  5.97212 if=  92 il= 115 5/16/2020  n=  23 now=     271 end=        392       170       355 U=    32.55 T=  109.2 p1=  44.6 p2=    69.1 ed=   185 7/25/2020   x1=  92. x2= 115. y1=   .53 y2=  -.18     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      392     170      355     6   185 7/25/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .995042 cc2=  .786527 lx=  5.97212 if=  93 il= 115 5/16/2020  n=  22 now=     271 end=        392       170       355 U=    33.02 T=  109.1 p1=  44.6 p2=    69.1 ed=   187 7/27/2020   x1=  93. x2= 115. y1=   .49 y2=  -.18     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      392     170      355     6   187 7/27/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .994420 cc2=  .781219 lx=  5.92212 if=  94 il= 115 5/16/2020  n=  21 now=     271 end=        373       170       355 U=    31.62 T=  107.4 p1=  37.6 p2=    72.7 ed=   182 7/22/2020   x1=  94. x2= 115. y1=   .42 y2=  -.24     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      373     170      355     6   182 7/22/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .993792 cc2=  .775574 lx=  5.85212 if=  95 il= 115 5/16/2020  n=  20 now=     271 end=        347       170       355 U=    28.49 T=  105.5 p1=  28.0 p2=    78.1 ed=   172 7/12/2020   x1=  95. x2= 115. y1=   .37 y2=  -.33     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      347     170      355     6   172 7/12/2020 
AAA1     1 US_Texas_Dallas Deaths    cc1=  .992818 cc2=  .769211 lx=  5.86212 if=  96 il= 115 5/16/2020  n=  19 now=     271 end=        351       170       355 U=    27.34 T=  106.3 p1=  29.5 p2=    77.2 ed=   170 7/10/2020   x1=  96. x2= 115. y1=   .38 y2=  -.32 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .992818 cc2=  .769211 lx=  5.86612 if=  96 il= 115 5/16/2020  n=  19 now=     271 end=        351       170       355 U=    27.34 T=  106.3 p1=  29.5 p2=    77.2 ed=   170 7/10/2020   x1=  96. x2= 115. y1=   .38 y2=  -.32 BEST
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      351     170      355     6   170 7/10/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .993822 cc2=  .764406 lx=  6.73212 if=  97 il= 115 5/16/2020  n=  18 now=     271 end=        838       170       355 U=    57.02 T=  141.7 p1= 209.2 p2=    32.3 ed=   276 10/24/2020  x1=  97. x2= 115. y1=   .78 y2=   .47     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271    -         170      355     6   276 10/24/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .992785 cc2=  .757083 lx=  6.55212 if=  98 il= 115 5/16/2020  n=  17 now=     271 end=        700       170       355 U=    48.64 T=  131.9 p1= 158.3 p2=    38.7 ed=   246 9/24/2020   x1=  98. x2= 115. y1=   .70 y2=   .35     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      700     170      355     6   246 9/24/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .992619 cc2=  .750083 lx=  7.60212 if=  99 il= 115 5/16/2020  n=  16 now=     271 end=       2002       170       355 U=    88.06 T=  194.5 p1= 638.7 p2=    13.5 ed=   402 2/27/2021   x1=  99. x2= 115. y1=  1.08 y2=   .90     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271    -         170      355     6   402 2/27/2021 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .991934 cc2=  .741934 lx=  7.60212 if= 100 il= 115 5/16/2020  n=  15 now=     271 end=       2002       170       355 U=    85.60 T=  192.3 p1= 638.7 p2=    13.5 ed=   394 2/19/2021   x1= 100. x2= 115. y1=  1.08 y2=   .90     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271    -         170      355     6   394 2/19/2021 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .990546 cc2=  .732347 lx=  6.80212 if= 101 il= 115 5/16/2020  n=  14 now=     271 end=        899       170       355 U=    60.32 T=  145.8 p1= 231.7 p2=    30.1 ed=   288 11/5/2020   x1= 101. x2= 115. y1=   .74 y2=   .51     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271    -         170      355     6   288 11/5/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .983397 cc2=  .694721 lx=  6.25212 if= 104 il= 115 5/16/2020  n=  11 now=     271 end=        519       170       355 U=    41.37 T=  119.6 p1=  91.5 p2=    52.2 ed=   217 8/26/2020   x1= 104. x2= 115. y1=   .38 y2=   .11     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      519     170      355     6   217 8/26/2020 
AAA1     1 US_Texas_Dallas Deaths    cc1=  .979411 cc2=  .677900 lx=  5.86212 if= 105 il= 115 5/16/2020  n=  10 now=     271 end=        351       170       355 U=    27.14 T=  106.3 p1=  29.5 p2=    77.2 ed=   170 7/10/2020   x1= 105. x2= 115. y1=   .05 y2=  -.32 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .979411 cc2=  .677900 lx=  5.86512 if= 105 il= 115 5/16/2020  n=  10 now=     271 end=        351       170       355 U=    27.14 T=  106.3 p1=  29.5 p2=    77.2 ed=   170 7/10/2020   x1= 105. x2= 115. y1=   .05 y2=  -.32 BEST
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      351     170      355     6   170 7/10/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .972474 cc2=  .656246 lx=  5.82212 if= 106 il= 115 5/16/2020  n=   9 now=     271 end=        337       170       355 U=    24.31 T=  105.8 p1=  24.4 p2=    80.4 ed=   163 7/3/2020    x1= 106. x2= 115. y1=  -.01 y2=  -.38     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      337     170      355     6   163 7/3/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .968555 cc2=  .635221 lx=  7.60212 if= 107 il= 115 5/16/2020  n=   8 now=     271 end=       2002       170       355 U=    89.53 T=  195.8 p1= 638.7 p2=    13.5 ed=   407 3/4/2021    x1= 107. x2= 115. y1=   .99 y2=   .90     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271    -         170      355     6   407 3/4/2021  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .956035 cc2=  .602481 lx=  7.60212 if= 108 il= 115 5/16/2020  n=   7 now=     271 end=       2002       170       355 U=   103.28 T=  208.2 p1= 638.7 p2=    13.5 ed=   451 4/17/2021   x1= 108. x2= 115. y1=   .97 y2=   .90     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271    -         170      355     6   451 4/17/2021 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .975865 cc2=  .597900 lx=  7.60212 if= 109 il= 115 5/16/2020  n=   6 now=     271 end=       2002       170       355 U=    88.53 T=  194.9 p1= 638.7 p2=    13.5 ed=   403 2/28/2021   x1= 109. x2= 115. y1=   .97 y2=   .90     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271    -         170      355     6   403 2/28/2021 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .985419 cc2=  .577171 lx=  6.61212 if= 110 il= 115 5/16/2020  n=   5 now=     271 end=        744       170       355 U=    48.86 T=  134.0 p1= 174.5 p2=    36.4 ed=   249 9/27/2020   x1= 110. x2= 115. y1=   .49 y2=   .39     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      744     170      355     6   249 9/27/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996572 cc2=  .867473 lx=  5.73212 if=  57 il= 116 5/17/2020  n=  59 now=     271 end=        308       176       385 U=    25.40 T=  101.3 p1=  13.7 p2=    88.0 ed=   161 7/1/2020    x1=  57. x2= 116. y1=  1.75 y2=  -.58     
GP: Deaths    US_Texas_Dallas 5/17/2020       116     271      308     176      385     4   161 7/1/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996511 cc2=  .866322 lx=  5.75212 if=  58 il= 116 5/17/2020  n=  58 now=     271 end=        314       176       385 U=    25.31 T=  102.3 p1=  15.9 p2=    86.3 ed=   162 7/2/2020    x1=  58. x2= 116. y1=  1.75 y2=  -.54     
GP: Deaths    US_Texas_Dallas 5/17/2020       116     271      314     176      385     4   162 7/2/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996685 cc2=  .865378 lx=  5.79212 if=  59 il= 116 5/17/2020  n=  57 now=     271 end=        327       176       385 U=    25.54 T=  103.9 p1=  20.7 p2=    82.9 ed=   164 7/4/2020    x1=  59. x2= 116. y1=  1.76 y2=  -.48     
GP: Deaths    US_Texas_Dallas 5/17/2020       116     271      327     176      385     4   164 7/4/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .997392 cc2=  .864939 lx=  5.88212 if=  60 il= 116 5/17/2020  n=  56 now=     271 end=        358       176       385 U=    28.19 T=  106.4 p1=  32.1 p2=    75.7 ed=   172 7/12/2020   x1=  60. x2= 116. y1=  1.65 y2=  -.34     
GP: Deaths    US_Texas_Dallas 5/17/2020       116     271      358     176      385     4   172 7/12/2020 
AAA1     1 US_Texas_Dallas Deaths    cc1=  .997633 cc2=  .864002 lx=  5.95212 if=  61 il= 116 5/17/2020  n=  55 now=     271 end=        384       176       385 U=    31.16 T=  108.3 p1=  41.7 p2=    70.6 ed=   181 7/21/2020   x1=  61. x2= 116. y1=  1.52 y2=  -.25 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .997633 cc2=  .864002 lx=  5.95312 if=  61 il= 116 5/17/2020  n=  55 now=     271 end=        384       176       385 U=    31.16 T=  108.3 p1=  41.7 p2=    70.6 ed=   181 7/21/2020   x1=  61. x2= 116. y1=  1.52 y2=  -.25 BEST
GP: Deaths    US_Texas_Dallas 5/17/2020       116     271      384     176      385     4   181 7/21/2020 
AAA1     1 US_Texas_Dallas Deaths    cc1=  .997503 cc2=  .862663 lx=  5.96212 if=  62 il= 116 5/17/2020  n=  54 now=     271 end=        388       176       385 U=    31.68 T=  108.6 p1=  43.2 p2=    69.8 ed=   183 7/23/2020   x1=  62. x2= 116. y1=  1.47 y2=  -.23 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .997503 cc2=  .862663 lx=  5.95812 if=  62 il= 116 5/17/2020  n=  54 now=     271 end=        388       176       385 U=    31.68 T=  108.6 p1=  43.2 p2=    69.8 ed=   183 7/23/2020   x1=  62. x2= 116. y1=  1.47 y2=  -.23 BEST
GP: Deaths    US_Texas_Dallas 5/17/2020       116     271      388     176      385     4   183 7/23/2020 
AAA1     1 US_Texas_Dallas Deaths    cc1=  .997366 cc2=  .861283 lx=  5.95212 if=  63 il= 116 5/17/2020  n=  53 now=     271 end=        384       176       385 U=    31.70 T=  108.2 p1=  41.7 p2=    70.6 ed=   183 7/23/2020   x1=  63. x2= 116. y1=  1.43 y2=  -.25 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .997366 cc2=  .861283 lx=  5.95112 if=  63 il= 116 5/17/2020  n=  53 now=     271 end=        384       176       385 U=    31.70 T=  108.2 p1=  41.7 p2=    70.6 ed=   183 7/23/2020   x1=  63. x2= 116. y1=  1.43 y2=  -.25 BEST
GP: Deaths    US_Texas_Dallas 5/17/2020       116     271      384     176      385     4   183 7/23/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .997238 cc2=  .859878 lx=  5.94212 if=  64 il= 116 5/17/2020  n=  52 now=     271 end=        380       176       385 U=    31.62 T=  107.8 p1=  40.2 p2=    71.3 ed=   182 7/22/2020   x1=  64. x2= 116. y1=  1.39 y2=  -.26     
GP: Deaths    US_Texas_Dallas 5/17/2020       116     271      380     176      385     4   182 7/22/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996955 cc2=  .856927 lx=  5.91212 if=  66 il= 116 5/17/2020  n=  50 now=     271 end=        369       176       385 U=    31.03 T=  106.7 p1=  36.2 p2=    73.4 ed=   179 7/19/2020   x1=  66. x2= 116. y1=  1.31 y2=  -.30     
GP: Deaths    US_Texas_Dallas 5/17/2020       116     271      369     176      385     4   179 7/19/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996846 cc2=  .855425 lx=  5.89212 if=  67 il= 116 5/17/2020  n=  49 now=     271 end=        362       176       385 U=    30.54 T=  106.0 p1=  33.6 p2=    74.9 ed=   178 7/18/2020   x1=  67. x2= 116. y1=  1.28 y2=  -.33     
GP: Deaths    US_Texas_Dallas 5/17/2020       116     271      362     176      385     4   178 7/18/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996738 cc2=  .853881 lx=  5.87212 if=  68 il= 116 5/17/2020  n=  48 now=     271 end=        355       176       385 U=    30.01 T=  105.4 p1=  31.0 p2=    76.3 ed=   176 7/16/2020   x1=  68. x2= 116. y1=  1.25 y2=  -.35     
GP: Deaths    US_Texas_Dallas 5/17/2020       116     271      355     176      385     4   176 7/16/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996622 cc2=  .852284 lx=  5.84212 if=  69 il= 116 5/17/2020  n=  47 now=     271 end=        344       176       385 U=    29.65 T=  104.2 p1=  26.9 p2=    78.8 ed=   174 7/14/2020   x1=  69. x2= 116. y1=  1.19 y2=  -.40     
GP: Deaths    US_Texas_Dallas 5/17/2020       116     271      344     176      385     4   174 7/14/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996623 cc2=  .850758 lx=  5.81212 if=  70 il= 116 5/17/2020  n=  46 now=     271 end=        334       176       385 U=    29.18 T=  103.1 p1=  23.2 p2=    81.1 ed=   171 7/11/2020   x1=  70. x2= 116. y1=  1.13 y2=  -.44     
GP: Deaths    US_Texas_Dallas 5/17/2020       116     271      334     176      385     4   171 7/11/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996781 cc2=  .849339 lx=  5.78212 if=  71 il= 116 5/17/2020  n=  45 now=     271 end=        324       176       385 U=    28.61 T=  101.9 p1=  19.6 p2=    83.6 ed=   169 7/9/2020    x1=  71. x2= 116. y1=  1.08 y2=  -.49     
GP: Deaths    US_Texas_Dallas 5/17/2020       116     271      324     176      385     4   169 7/9/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .997129 cc2=  .848058 lx=  5.74212 if=  72 il= 116 5/17/2020  n=  44 now=     271 end=        311       176       385 U=    27.04 T=  100.9 p1=  14.8 p2=    87.1 ed=   164 7/4/2020    x1=  72. x2= 116. y1=  1.07 y2=  -.56     
