TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3662.00000        8.20576
TAB:  Haiti Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Haiti Deaths    cc1=  .989026 cc2=  .806452 lx=  4.65535 if=  96 il= 125 5/26/2020  n=  29 now=      56 end=        105        33       141 U=    32.06 T=  129.7 p1=  87.5 p2=    53.3 ed=   205 8/14/2020   x1=  96. x2= 125. y1=  1.05 y2=   .15     
GP: Deaths    Haiti 5/26/2020       125      56      105      33      141     2   205 8/14/2020 
AAA2     1 Haiti Deaths    cc1=  .987903 cc2=  .802208 lx=  4.61535 if=  97 il= 125 5/26/2020  n=  28 now=      56 end=        101        33       141 U=    30.25 T=  128.4 p1=  80.4 p2=    55.4 ed=   199 8/8/2020    x1=  97. x2= 125. y1=  1.04 y2=   .11     
GP: Deaths    Haiti 5/26/2020       125      56      101      33      141     2   199 8/8/2020  
AAA2     1 Haiti Deaths    cc1=  .986625 cc2=  .797643 lx=  4.66535 if=  98 il= 125 5/26/2020  n=  27 now=      56 end=        106        33       141 U=    30.02 T=  129.7 p1=  89.3 p2=    52.8 ed=   200 8/9/2020    x1=  98. x2= 125. y1=  1.06 y2=   .16     
GP: Deaths    Haiti 5/26/2020       125      56      106      33      141     2   200 8/9/2020  
AAA2     1 Haiti Deaths    cc1=  .986201 cc2=  .793750 lx=  5.00535 if=  99 il= 125 5/26/2020  n=  26 now=      56 end=        149        33       141 U=    39.26 T=  141.1 p1= 166.1 p2=    37.6 ed=   233 9/11/2020   x1=  99. x2= 125. y1=  1.07 y2=   .41     
GP: Deaths    Haiti 5/26/2020       125      56      149      33      141     2   233 9/11/2020 
AAA2     1 Haiti Deaths    cc1=  .984702 cc2=  .788586 lx=  4.91535 if= 100 il= 125 5/26/2020  n=  25 now=      56 end=        136        33       141 U=    36.10 T=  137.6 p1= 142.9 p2=    41.2 ed=   222 8/31/2020   x1= 100. x2= 125. y1=  1.04 y2=   .35     
GP: Deaths    Haiti 5/26/2020       125      56      136      33      141     2   222 8/31/2020 
AAA1     1 Haiti Deaths    cc1=  .982798 cc2=  .782798 lx=  4.95535 if= 101 il= 125 5/26/2020  n=  24 now=      56 end=        141        33       141 U=    35.36 T=  138.4 p1= 151.8 p2=    39.7 ed=   221 8/30/2020   x1= 101. x2= 125. y1=  1.06 y2=   .38 BEST
AAA2     1 Haiti Deaths    cc1=  .982798 cc2=  .782798 lx=  4.95435 if= 101 il= 125 5/26/2020  n=  24 now=      56 end=        141        33       141 U=    35.36 T=  138.4 p1= 151.8 p2=    39.7 ed=   221 8/30/2020   x1= 101. x2= 125. y1=  1.06 y2=   .38 BEST
GP: Deaths    Haiti 5/26/2020       125      56      141      33      141     2   221 8/30/2020 
AAA2     1 Haiti Deaths    cc1=  .981629 cc2=  .777505 lx=  5.47535 if= 102 il= 125 5/26/2020  n=  23 now=      56 end=        238        33       141 U=    45.57 T=  156.1 p1= 325.0 p2=    23.5 ed=   263 10/11/2020  x1= 102. x2= 125. y1=  1.19 y2=   .68     
GP: Deaths    Haiti 5/26/2020       125      56    -          33      141     2   263 10/11/2020
AAA2     1 Haiti Deaths    cc1=  .979999 cc2=  .771484 lx=  6.02535 if= 103 il= 125 5/26/2020  n=  22 now=      56 end=        413        33       141 U=    60.98 T=  181.6 p1= 637.5 p2=    13.6 ed=   325 12/12/2020  x1= 103. x2= 125. y1=  1.29 y2=   .93     
GP: Deaths    Haiti 5/26/2020       125      56    -          33      141     2   325 12/12/2020
AAA2     1 Haiti Deaths    cc1=  .992671 cc2=  .855311 lx=  5.74535 if=  74 il= 126 5/27/2020  n=  52 now=      56 end=        312        34       143 U=    54.66 T=  169.6 p1= 457.1 p2=    17.9 ed=   298 11/15/2020  x1=  74. x2= 126. y1=  1.75 y2=   .80     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   298 11/15/2020
AAA2     1 Haiti Deaths    cc1=  .992239 cc2=  .853564 lx=  5.73535 if=  75 il= 126 5/27/2020  n=  51 now=      56 end=        309        34       143 U=    53.45 T=  168.4 p1= 451.8 p2=    18.1 ed=   294 11/11/2020  x1=  75. x2= 126. y1=  1.75 y2=   .79     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   294 11/11/2020
AAA2     1 Haiti Deaths    cc1=  .991816 cc2=  .851788 lx=  5.82535 if=  76 il= 126 5/27/2020  n=  50 now=      56 end=        338        34       143 U=    53.78 T=  170.8 p1= 503.6 p2=    16.6 ed=   297 11/14/2020  x1=  76. x2= 126. y1=  1.76 y2=   .83     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   297 11/14/2020
AAA2     1 Haiti Deaths    cc1=  .991573 cc2=  .850152 lx=  6.02535 if=  77 il= 126 5/27/2020  n=  49 now=      56 end=        413        34       143 U=    55.68 T=  177.0 p1= 637.5 p2=    13.6 ed=   308 11/25/2020  x1=  77. x2= 126. y1=  1.80 y2=   .92     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   308 11/25/2020
AAA2     1 Haiti Deaths    cc1=  .991751 cc2=  .848894 lx=  6.02535 if=  78 il= 126 5/27/2020  n=  48 now=      56 end=        413        34       143 U=    63.33 T=  184.0 p1= 637.5 p2=    13.6 ed=   333 12/20/2020  x1=  78. x2= 126. y1=  1.67 y2=   .92     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   333 12/20/2020
AAA2     1 Haiti Deaths    cc1=  .991637 cc2=  .847299 lx=  6.02535 if=  79 il= 126 5/27/2020  n=  47 now=      56 end=        413        34       143 U=    62.02 T=  182.8 p1= 637.5 p2=    13.6 ed=   329 12/16/2020  x1=  79. x2= 126. y1=  1.67 y2=   .92     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   329 12/16/2020
AAA2     1 Haiti Deaths    cc1=  .991304 cc2=  .845439 lx=  6.02535 if=  80 il= 126 5/27/2020  n=  46 now=      56 end=        413        34       143 U=    60.70 T=  181.6 p1= 637.5 p2=    13.6 ed=   324 12/11/2020  x1=  80. x2= 126. y1=  1.67 y2=   .92     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   324 12/11/2020
AAA2     1 Haiti Deaths    cc1=  .990788 cc2=  .843346 lx=  6.02535 if=  81 il= 126 5/27/2020  n=  45 now=      56 end=        413        34       143 U=    66.29 T=  186.7 p1= 637.5 p2=    13.6 ed=   343 12/30/2020  x1=  81. x2= 126. y1=  1.59 y2=   .92     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   343 12/30/2020
AAA2     1 Haiti Deaths    cc1=  .991858 cc2=  .842787 lx=  5.99535 if=  82 il= 126 5/27/2020  n=  44 now=      56 end=        401        34       143 U=    64.26 T=  184.1 p1= 616.1 p2=    14.0 ed=   335 12/22/2020  x1=  82. x2= 126. y1=  1.59 y2=   .90     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   335 12/22/2020
AAA2     1 Haiti Deaths    cc1=  .992682 cc2=  .841926 lx=  5.69535 if=  83 il= 126 5/27/2020  n=  43 now=      56 end=        297        34       143 U=    57.25 T=  170.3 p1= 430.4 p2=    18.9 ed=   305 11/22/2020  x1=  83. x2= 126. y1=  1.53 y2=   .77     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   305 11/22/2020
AAA2     1 Haiti Deaths    cc1=  .993274 cc2=  .840775 lx=  5.46535 if=  84 il= 126 5/27/2020  n=  42 now=      56 end=        236        34       143 U=    51.73 T=  160.3 p1= 321.4 p2=    23.7 ed=   282 10/30/2020  x1=  84. x2= 126. y1=  1.47 y2=   .66     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   282 10/30/2020
AAA2     1 Haiti Deaths    cc1=  .993616 cc2=  .839313 lx=  5.27535 if=  85 il= 126 5/27/2020  n=  41 now=      56 end=        195        34       143 U=    47.10 T=  152.3 p1= 248.2 p2=    28.7 ed=   263 10/11/2020  x1=  85. x2= 126. y1=  1.43 y2=   .56     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   263 10/11/2020
AAA2     1 Haiti Deaths    cc1=  .993699 cc2=  .837525 lx=  5.13535 if=  86 il= 126 5/27/2020  n=  40 now=      56 end=        169        34       143 U=    43.49 T=  146.7 p1= 201.8 p2=    33.1 ed=   249 9/27/2020   x1=  86. x2= 126. y1=  1.40 y2=   .48     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   249 9/27/2020 
AAA2     1 Haiti Deaths    cc1=  .993522 cc2=  .835409 lx=  5.03535 if=  87 il= 126 5/27/2020  n=  39 now=      56 end=        153        34       143 U=    40.67 T=  142.7 p1= 173.2 p2=    36.6 ed=   238 9/16/2020   x1=  87. x2= 126. y1=  1.37 y2=   .41     
GP: Deaths    Haiti 5/27/2020       126      56      153      34      143     3   238 9/16/2020 
AAA1     1 Haiti Deaths    cc1=  .993114 cc2=  .832986 lx=  4.97535 if=  88 il= 126 5/27/2020  n=  38 now=      56 end=        144        34       143 U=    38.61 T=  140.3 p1= 157.1 p2=    38.9 ed=   231 9/9/2020    x1=  88. x2= 126. y1=  1.35 y2=   .37 BEST
AAA2     1 Haiti Deaths    cc1=  .993114 cc2=  .832986 lx=  4.97335 if=  88 il= 126 5/27/2020  n=  38 now=      56 end=        144        34       143 U=    38.61 T=  140.3 p1= 157.1 p2=    38.9 ed=   231 9/9/2020    x1=  88. x2= 126. y1=  1.35 y2=   .37 BEST
GP: Deaths    Haiti 5/27/2020       126      56      144      34      143     3   231 9/9/2020  
AAA1     1 Haiti Deaths    cc1=  .992555 cc2=  .830334 lx=  4.96535 if=  89 il= 126 5/27/2020  n=  37 now=      56 end=        143        34       143 U=    37.43 T=  139.6 p1= 155.4 p2=    39.2 ed=   227 9/5/2020    x1=  89. x2= 126. y1=  1.35 y2=   .36 BEST
AAA2     1 Haiti Deaths    cc1=  .992555 cc2=  .830334 lx=  4.96635 if=  89 il= 126 5/27/2020  n=  37 now=      56 end=        143        34       143 U=    37.43 T=  139.6 p1= 155.4 p2=    39.2 ed=   227 9/5/2020    x1=  89. x2= 126. y1=  1.35 y2=   .36 BEST
GP: Deaths    Haiti 5/27/2020       126      56      143      34      143     3   227 9/5/2020  
AAA2     1 Haiti Deaths    cc1=  .992049 cc2=  .827650 lx=  5.05535 if=  90 il= 126 5/27/2020  n=  36 now=      56 end=        156        34       143 U=    37.86 T=  142.1 p1= 178.6 p2=    35.9 ed=   231 9/9/2020    x1=  90. x2= 126. y1=  1.38 y2=   .42     
GP: Deaths    Haiti 5/27/2020       126      56      156      34      143     3   231 9/9/2020  
AAA2     1 Haiti Deaths    cc1=  .992149 cc2=  .825483 lx=  5.41535 if=  91 il= 126 5/27/2020  n=  35 now=      56 end=        224        34       143 U=    46.21 T=  155.4 p1= 300.0 p2=    25.0 ed=   264 10/12/2020  x1=  91. x2= 126. y1=  1.39 y2=   .64     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   264 10/12/2020
AAA2     1 Haiti Deaths    cc1=  .991502 cc2=  .822471 lx=  5.51535 if=  92 il= 126 5/27/2020  n=  34 now=      56 end=        248        34       143 U=    50.38 T=  160.6 p1= 342.9 p2=    22.6 ed=   279 10/27/2020  x1=  92. x2= 126. y1=  1.36 y2=   .69     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   279 10/27/2020
AAA2     1 Haiti Deaths    cc1=  .990972 cc2=  .819473 lx=  5.35535 if=  93 il= 126 5/27/2020  n=  33 now=      56 end=        211        34       143 U=    46.03 T=  153.8 p1= 276.8 p2=    26.5 ed=   262 10/10/2020  x1=  93. x2= 126. y1=  1.32 y2=   .60     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   262 10/10/2020
AAA2     1 Haiti Deaths    cc1=  .990150 cc2=  .816073 lx=  5.29535 if=  94 il= 126 5/27/2020  n=  32 now=      56 end=        199        34       143 U=    46.83 T=  152.7 p1= 255.4 p2=    28.1 ed=   263 10/11/2020  x1=  94. x2= 126. y1=  1.25 y2=   .57     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   263 10/11/2020
AAA2     1 Haiti Deaths    cc1=  .989902 cc2=  .813125 lx=  5.12535 if=  95 il= 126 5/27/2020  n=  31 now=      56 end=        168        34       143 U=    42.20 T=  145.8 p1= 200.0 p2=    33.3 ed=   245 9/23/2020   x1=  95. x2= 126. y1=  1.20 y2=   .47     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   245 9/23/2020 
AAA2     1 Haiti Deaths    cc1=  .989184 cc2=  .809578 lx=  5.01535 if=  96 il= 126 5/27/2020  n=  30 now=      56 end=        150        34       143 U=    38.84 T=  141.5 p1= 167.9 p2=    37.3 ed=   233 9/11/2020   x1=  96. x2= 126. y1=  1.17 y2=   .40     
GP: Deaths    Haiti 5/27/2020       126      56      150      34      143     3   233 9/11/2020 
AAA1     1 Haiti Deaths    cc1=  .988086 cc2=  .805511 lx=  4.97535 if=  97 il= 126 5/27/2020  n=  29 now=      56 end=        144        34       143 U=    36.84 T=  139.7 p1= 157.1 p2=    38.9 ed=   226 9/4/2020    x1=  97. x2= 126. y1=  1.16 y2=   .37 BEST
AAA2     1 Haiti Deaths    cc1=  .988086 cc2=  .805511 lx=  4.97935 if=  97 il= 126 5/27/2020  n=  29 now=      56 end=        144        34       143 U=    36.84 T=  139.7 p1= 157.1 p2=    38.9 ed=   226 9/4/2020    x1=  97. x2= 126. y1=  1.16 y2=   .37 BEST
GP: Deaths    Haiti 5/27/2020       126      56      144      34      143     3   226 9/4/2020  
AAA2     1 Haiti Deaths    cc1=  .986921 cc2=  .801226 lx=  5.07535 if=  98 il= 126 5/27/2020  n=  28 now=      56 end=        160        34       143 U=    37.27 T=  142.3 p1= 185.7 p2=    35.0 ed=   230 9/8/2020    x1=  98. x2= 126. y1=  1.19 y2=   .44     
GP: Deaths    Haiti 5/27/2020       126      56      160      34      143     3   230 9/8/2020  
AAA2     1 Haiti Deaths    cc1=  .986752 cc2=  .797770 lx=  5.62535 if=  99 il= 126 5/27/2020  n=  27 now=      56 end=        277        34       143 U=    51.49 T=  164.2 p1= 394.6 p2=    20.2 ed=   285 11/2/2020   x1=  99. x2= 126. y1=  1.27 y2=   .74     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   285 11/2/2020 
AAA2     1 Haiti Deaths    cc1=  .985319 cc2=  .792869 lx=  5.50535 if= 100 il= 126 5/27/2020  n=  26 now=      56 end=        246        34       143 U=    47.38 T=  158.3 p1= 339.3 p2=    22.8 ed=   270 10/18/2020  x1= 100. x2= 126. y1=  1.23 y2=   .68     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   270 10/18/2020
AAA2     1 Haiti Deaths    cc1=  .983598 cc2=  .787481 lx=  5.60535 if= 101 il= 126 5/27/2020  n=  25 now=      56 end=        271        34       143 U=    47.33 T=  160.6 p1= 383.9 p2=    20.7 ed=   272 10/20/2020  x1= 101. x2= 126. y1=  1.26 y2=   .73     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   272 10/20/2020
AAA2     1 Haiti Deaths    cc1=  .982714 cc2=  .782714 lx=  6.02535 if= 102 il= 126 5/27/2020  n=  24 now=      56 end=        413        34       143 U=    56.27 T=  177.5 p1= 637.5 p2=    13.6 ed=   310 11/27/2020  x1= 102. x2= 126. y1=  1.34 y2=   .92     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   310 11/27/2020
AAA2     1 Haiti Deaths    cc1=  .981082 cc2=  .776958 lx=  6.02535 if= 103 il= 126 5/27/2020  n=  23 now=      56 end=        413        34       143 U=    61.72 T=  182.5 p1= 637.5 p2=    13.6 ed=   328 12/15/2020  x1= 103. x2= 126. y1=  1.29 y2=   .92     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   328 12/15/2020
AAA2     1 Haiti Deaths    cc1=  .979141 cc2=  .770626 lx=  6.02535 if= 104 il= 126 5/27/2020  n=  22 now=      56 end=        413        34       143 U=    63.15 T=  183.8 p1= 637.5 p2=    13.6 ed=   332 12/19/2020  x1= 104. x2= 126. y1=  1.26 y2=   .92     
GP: Deaths    Haiti 5/27/2020       126      56    -          34      143     3   332 12/19/2020
AAA2     1 Haiti Deaths    cc1=  .993064 cc2=  .856982 lx=  5.78535 if=  74 il= 127 5/28/2020  n=  53 now=      56 end=        325        34       162 U=    56.36 T=  172.9 p1= 480.4 p2=    17.2 ed=   305 11/22/2020  x1=  74. x2= 127. y1=  1.76 y2=   .81     
GP: Deaths    Haiti 5/28/2020       127      56    -          34      162     2   305 11/22/2020
AAA2     1 Haiti Deaths    cc1=  .992663 cc2=  .855302 lx=  5.78535 if=  75 il= 127 5/28/2020  n=  52 now=      56 end=        325        34       162 U=    55.30 T=  172.1 p1= 480.4 p2=    17.2 ed=   302 11/19/2020  x1=  75. x2= 127. y1=  1.76 y2=   .81     
GP: Deaths    Haiti 5/28/2020       127      56    -          34      162     2   302 11/19/2020
AAA2     1 Haiti Deaths    cc1=  .992274 cc2=  .853599 lx=  5.86535 if=  76 il= 127 5/28/2020  n=  51 now=      56 end=        352        34       162 U=    55.47 T=  174.1 p1= 528.6 p2=    15.9 ed=   305 11/22/2020  x1=  76. x2= 127. y1=  1.77 y2=   .85     
GP: Deaths    Haiti 5/28/2020       127      56    -          34      162     2   305 11/22/2020
AAA2     1 Haiti Deaths    cc1=  .992057 cc2=  .852029 lx=  6.02535 if=  77 il= 127 5/28/2020  n=  50 now=      56 end=        413        34       162 U=    56.81 T=  179.0 p1= 637.5 p2=    13.6 ed=   313 11/30/2020  x1=  77. x2= 127. y1=  1.80 y2=   .92     
GP: Deaths    Haiti 5/28/2020       127      56    -          34      162     2   313 11/30/2020
AAA2     1 Haiti Deaths    cc1=  .992226 cc2=  .850805 lx=  6.02535 if=  78 il= 127 5/28/2020  n=  49 now=      56 end=        413        34       162 U=    64.65 T=  186.2 p1= 637.5 p2=    13.6 ed=   338 12/25/2020  x1=  78. x2= 127. y1=  1.67 y2=   .92     
GP: Deaths    Haiti 5/28/2020       127      56    -          34      162     2   338 12/25/2020
AAA2     1 Haiti Deaths    cc1=  .992132 cc2=  .849275 lx=  6.02535 if=  79 il= 127 5/28/2020  n=  48 now=      56 end=        413        34       162 U=    63.33 T=  185.0 p1= 637.5 p2=    13.6 ed=   334 12/21/2020  x1=  79. x2= 127. y1=  1.67 y2=   .92     
GP: Deaths    Haiti 5/28/2020       127      56    -          34      162     2   334 12/21/2020
AAA2     1 Haiti Deaths    cc1=  .991833 cc2=  .847495 lx=  6.02535 if=  80 il= 127 5/28/2020  n=  47 now=      56 end=        413        34       162 U=    62.02 T=  183.8 p1= 637.5 p2=    13.6 ed=   330 12/17/2020  x1=  80. x2= 127. y1=  1.67 y2=   .92     
GP: Deaths    Haiti 5/28/2020       127      56    -          34      162     2   330 12/17/2020
AAA2     1 Haiti Deaths    cc1=  .991362 cc2=  .845497 lx=  6.02535 if=  81 il= 127 5/28/2020  n=  46 now=      56 end=        413        34       162 U=    67.77 T=  189.1 p1= 637.5 p2=    13.6 ed=   348 1/4/2021    x1=  81. x2= 127. y1=  1.59 y2=   .92     
GP: Deaths    Haiti 5/28/2020       127      56    -          34      162     2   348 1/4/2021  
AAA2     1 Haiti Deaths    cc1=  .992379 cc2=  .844937 lx=  6.02535 if=  82 il= 127 5/28/2020  n=  45 now=      56 end=        413        34       162 U=    66.29 T=  187.7 p1= 637.5 p2=    13.6 ed=   344 12/31/2020  x1=  82. x2= 127. y1=  1.59 y2=   .92     
GP: Deaths    Haiti 5/28/2020       127      56    -          34      162     2   344 12/31/2020
AAA2     1 Haiti Deaths    cc1=  .993156 cc2=  .844085 lx=  5.73535 if=  83 il= 127 5/28/2020  n=  44 now=      56 end=        309        34       162 U=    59.34 T=  174.0 p1= 451.8 p2=    18.1 ed=   314 12/1/2020   x1=  83. x2= 127. y1=  1.53 y2=   .79     
GP: Deaths    Haiti 5/28/2020       127      56    -          34      162     2   314 12/1/2020 
AAA2     1 Haiti Deaths    cc1=  .993712 cc2=  .842956 lx=  5.51535 if=  84 il= 127 5/28/2020  n=  43 now=      56 end=        248        34       162 U=    53.90 T=  164.1 p1= 342.9 p2=    22.6 ed=   291 11/8/2020   x1=  84. x2= 127. y1=  1.49 y2=   .69     
GP: Deaths    Haiti 5/28/2020       127      56    -          34      162     2   291 11/8/2020 
AAA2     1 Haiti Deaths    cc1=  .994033 cc2=  .841534 lx=  5.33535 if=  85 il= 127 5/28/2020  n=  42 now=      56 end=        207        34       162 U=    49.35 T=  156.3 p1= 269.6 p2=    27.1 ed=   272 10/20/2020  x1=  85. x2= 127. y1=  1.44 y2=   .59     
GP: Deaths    Haiti 5/28/2020       127      56    -          34      162     2   272 10/20/2020
AAA2     1 Haiti Deaths    cc1=  .994109 cc2=  .839806 lx=  5.19535 if=  86 il= 127 5/28/2020  n=  41 now=      56 end=        180        34       162 U=    45.66 T=  150.4 p1= 221.4 p2=    31.1 ed=   258 10/6/2020   x1=  86. x2= 127. y1=  1.41 y2=   .51     
GP: Deaths    Haiti 5/28/2020       127      56    -          34      162     2   258 10/6/2020 
