TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       36829.00000       10.51404
TAB:  Egypt Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Egypt Deaths    cc1=  .998390 cc2=  .774783 lx=  9.17472 if= 100 il= 119 5/20/2020  n=  19 now=    1306 end=       9650       680      1085 U=   106.94 T=  223.3 p1= 638.9 p2=    13.5 ed=   475 5/11/2021   x1= 100. x2= 119. y1=  1.15 y2=   .98     
GP: Deaths    Egypt 5/20/2020       119    1306    -         680     1085    13   475 5/11/2021 
AAA2     1 Egypt Deaths    cc1=  .998151 cc2=  .768735 lx=  9.17472 if= 101 il= 119 5/20/2020  n=  18 now=    1306 end=       9650       680      1085 U=   105.43 T=  221.9 p1= 638.9 p2=    13.5 ed=   470 5/6/2021    x1= 101. x2= 119. y1=  1.15 y2=   .98     
GP: Deaths    Egypt 5/20/2020       119    1306    -         680     1085    13   470 5/6/2021  
AAA2     1 Egypt Deaths    cc1=  .997828 cc2=  .762126 lx=  9.17472 if= 102 il= 119 5/20/2020  n=  17 now=    1306 end=       9650       680      1085 U=   106.17 T=  222.6 p1= 638.9 p2=    13.5 ed=   473 5/9/2021    x1= 102. x2= 119. y1=  1.14 y2=   .98     
GP: Deaths    Egypt 5/20/2020       119    1306    -         680     1085    13   473 5/9/2021  
AAA2     1 Egypt Deaths    cc1=  .997428 cc2=  .754893 lx=  9.17472 if= 103 il= 119 5/20/2020  n=  16 now=    1306 end=       9650       680      1085 U=   103.29 T=  219.8 p1= 638.9 p2=    13.5 ed=   463 4/29/2021   x1= 103. x2= 119. y1=  1.13 y2=   .98     
GP: Deaths    Egypt 5/20/2020       119    1306    -         680     1085    13   463 4/29/2021 
AAA2     1 Egypt Deaths    cc1=  .997148 cc2=  .747148 lx=  9.17472 if= 104 il= 119 5/20/2020  n=  15 now=    1306 end=       9650       680      1085 U=   104.75 T=  221.2 p1= 638.9 p2=    13.5 ed=   468 5/4/2021    x1= 104. x2= 119. y1=  1.12 y2=   .98     
GP: Deaths    Egypt 5/20/2020       119    1306    -         680     1085    13   468 5/4/2021  
AAA2     1 Egypt Deaths    cc1=  .996621 cc2=  .738422 lx=  9.17472 if= 105 il= 119 5/20/2020  n=  14 now=    1306 end=       9650       680      1085 U=   106.81 T=  223.2 p1= 638.9 p2=    13.5 ed=   475 5/11/2021   x1= 105. x2= 119. y1=  1.11 y2=   .98     
GP: Deaths    Egypt 5/20/2020       119    1306    -         680     1085    13   475 5/11/2021 
AAA2     1 Egypt Deaths    cc1=  .995853 cc2=  .728592 lx=  9.17472 if= 106 il= 119 5/20/2020  n=  13 now=    1306 end=       9650       680      1085 U=   106.57 T=  223.0 p1= 638.9 p2=    13.5 ed=   474 5/10/2021   x1= 106. x2= 119. y1=  1.10 y2=   .98     
GP: Deaths    Egypt 5/20/2020       119    1306    -         680     1085    13   474 5/10/2021 
AAA2     1 Egypt Deaths    cc1=  .994835 cc2=  .717485 lx=  9.17472 if= 107 il= 119 5/20/2020  n=  12 now=    1306 end=       9650       680      1085 U=   111.47 T=  227.7 p1= 638.9 p2=    13.5 ed=   490 5/26/2021   x1= 107. x2= 119. y1=  1.08 y2=   .98     
GP: Deaths    Egypt 5/20/2020       119    1306    -         680     1085    13   490 5/26/2021 
AAA2     1 Egypt Deaths    cc1=  .995375 cc2=  .706700 lx=  9.17472 if= 108 il= 119 5/20/2020  n=  11 now=    1306 end=       9650       680      1085 U=   109.67 T=  226.0 p1= 638.9 p2=    13.5 ed=   484 5/20/2021   x1= 108. x2= 119. y1=  1.08 y2=   .98     
GP: Deaths    Egypt 5/20/2020       119    1306    -         680     1085    13   484 5/20/2021 
AAA2     1 Egypt Deaths    cc1=  .996380 cc2=  .694869 lx=  9.17472 if= 109 il= 119 5/20/2020  n=  10 now=    1306 end=       9650       680      1085 U=   107.46 T=  223.8 p1= 638.9 p2=    13.5 ed=   477 5/13/2021   x1= 109. x2= 119. y1=  1.07 y2=   .98     
GP: Deaths    Egypt 5/20/2020       119    1306    -         680     1085    13   477 5/13/2021 
AAA2     1 Egypt Deaths    cc1=  .997959 cc2=  .681731 lx=  9.17472 if= 110 il= 119 5/20/2020  n=   9 now=    1306 end=       9650       680      1085 U=   102.45 T=  218.9 p1= 638.9 p2=    13.5 ed=   460 4/26/2021   x1= 110. x2= 119. y1=  1.06 y2=   .98     
GP: Deaths    Egypt 5/20/2020       119    1306    -         680     1085    13   460 4/26/2021 
AAA2     1 Egypt Deaths    cc1=  .998495 cc2=  .665162 lx=  7.47472 if= 111 il= 119 5/20/2020  n=   8 now=    1306 end=       1762       680      1085 U=    38.01 T=  117.2 p1=  34.9 p2=    74.1 ed=   206 8/15/2020   x1= 111. x2= 119. y1=   .16 y2=  -.05     
GP: Deaths    Egypt 5/20/2020       119    1306     1762     680     1085    13   206 8/15/2020 
AAA2     1 Egypt Deaths    cc1=  .998924 cc2=  .645371 lx=  6.96472 if= 112 il= 119 5/20/2020  n=   7 now=    1306 end=       1058       680      1085 U=    18.67 T=  103.8 p1= -19.0 p2=   123.4 ed=   147 6/17/2020   x1= 112. x2= 119. y1=  -.44 y2=  -.82     
GP: Deaths    Egypt 5/20/2020       119    1306     1058     680     1085    13   147 6/17/2020 
AAA2     1 Egypt Deaths    cc1=  .998629 cc2=  .620665 lx=  6.86472 if= 113 il= 119 5/20/2020  n=   6 now=    1306 end=        957       680      1085 U=    14.56 T=  103.4 p1= -26.7 p2=   136.5 ed=   137 6/7/2020    x1= 113. x2= 119. y1=  -.66 y2= -1.07     
GP: Deaths    Egypt 5/20/2020       119    1306      957     680     1085    13   137 6/7/2020  
AAA2     1 Egypt Deaths    cc1=  .998224 cc2=  .589976 lx=  7.08472 if= 114 il= 119 5/20/2020  n=   5 now=    1306 end=       1193       680      1085 U=    22.71 T=  105.9 p1=  -8.7 p2=   109.5 ed=   159 6/29/2020   x1= 114. x2= 119. y1=  -.35 y2=  -.58     
GP: Deaths    Egypt 5/20/2020       119    1306     1193     680     1085    13   159 6/29/2020 
AAA2     1 Egypt Deaths    cc1=  .999167 cc2=  .883697 lx=  6.95472 if=  46 il= 120 5/21/2020  n=  74 now=    1306 end=       1048       696      1133 U=    26.12 T=   96.7 p1= -19.8 p2=   124.6 ed=   158 6/28/2020   x1=  46. x2= 120. y1=  1.94 y2=  -.89     
GP: Deaths    Egypt 5/21/2020       120    1306     1048     696     1133    14   158 6/28/2020 
AAA2     1 Egypt Deaths    cc1=  .999216 cc2=  .882968 lx=  6.94472 if=  47 il= 120 5/21/2020  n=  73 now=    1306 end=       1037       696      1133 U=    25.56 T=   96.5 p1= -20.6 p2=   125.9 ed=   156 6/26/2020   x1=  47. x2= 120. y1=  1.94 y2=  -.92     
GP: Deaths    Egypt 5/21/2020       120    1306     1037     696     1133    14   156 6/26/2020 
AAA2     1 Egypt Deaths    cc1=  .999218 cc2=  .882177 lx=  6.94472 if=  48 il= 120 5/21/2020  n=  72 now=    1306 end=       1037       696      1133 U=    25.21 T=   96.9 p1= -20.6 p2=   125.9 ed=   156 6/26/2020   x1=  48. x2= 120. y1=  1.94 y2=  -.92     
GP: Deaths    Egypt 5/21/2020       120    1306     1037     696     1133    14   156 6/26/2020 
AAA2     1 Egypt Deaths    cc1=  .999191 cc2=  .881339 lx=  6.94472 if=  49 il= 120 5/21/2020  n=  71 now=    1306 end=       1037       696      1133 U=    24.86 T=   97.2 p1= -20.6 p2=   125.9 ed=   155 6/25/2020   x1=  49. x2= 120. y1=  1.94 y2=  -.92     
GP: Deaths    Egypt 5/21/2020       120    1306     1037     696     1133    14   155 6/25/2020 
AAA2     1 Egypt Deaths    cc1=  .999159 cc2=  .880481 lx=  6.94472 if=  50 il= 120 5/21/2020  n=  70 now=    1306 end=       1037       696      1133 U=    24.51 T=   97.5 p1= -20.6 p2=   125.9 ed=   155 6/25/2020   x1=  50. x2= 120. y1=  1.94 y2=  -.92     
GP: Deaths    Egypt 5/21/2020       120    1306     1037     696     1133    14   155 6/25/2020 
AAA2     1 Egypt Deaths    cc1=  .999161 cc2=  .879638 lx=  6.94472 if=  51 il= 120 5/21/2020  n=  69 now=    1306 end=       1037       696      1133 U=    25.08 T=   97.0 p1= -20.6 p2=   125.9 ed=   156 6/26/2020   x1=  51. x2= 120. y1=  1.83 y2=  -.92     
GP: Deaths    Egypt 5/21/2020       120    1306     1037     696     1133    14   156 6/26/2020 
AAA2     1 Egypt Deaths    cc1=  .999125 cc2=  .878739 lx=  6.94472 if=  52 il= 120 5/21/2020  n=  68 now=    1306 end=       1037       696      1133 U=    24.72 T=   97.3 p1= -20.6 p2=   125.9 ed=   155 6/25/2020   x1=  52. x2= 120. y1=  1.83 y2=  -.92     
GP: Deaths    Egypt 5/21/2020       120    1306     1037     696     1133    14   155 6/25/2020 
AAA2     1 Egypt Deaths    cc1=  .999100 cc2=  .877832 lx=  6.95472 if=  53 il= 120 5/21/2020  n=  67 now=    1306 end=       1048       696      1133 U=    24.56 T=   98.1 p1= -19.8 p2=   124.6 ed=   156 6/26/2020   x1=  53. x2= 120. y1=  1.83 y2=  -.89     
GP: Deaths    Egypt 5/21/2020       120    1306     1048     696     1133    14   156 6/26/2020 
AAA2     1 Egypt Deaths    cc1=  .999141 cc2=  .876971 lx=  6.96472 if=  54 il= 120 5/21/2020  n=  66 now=    1306 end=       1058       696      1133 U=    24.40 T=   98.8 p1= -19.0 p2=   123.4 ed=   156 6/26/2020   x1=  54. x2= 120. y1=  1.84 y2=  -.87     
GP: Deaths    Egypt 5/21/2020       120    1306     1058     696     1133    14   156 6/26/2020 
AAA2     1 Egypt Deaths    cc1=  .999335 cc2=  .876244 lx=  6.98472 if=  55 il= 120 5/21/2020  n=  65 now=    1306 end=       1080       696      1133 U=    25.54 T=   99.0 p1= -17.3 p2=   120.9 ed=   159 6/29/2020   x1=  55. x2= 120. y1=  1.72 y2=  -.82     
GP: Deaths    Egypt 5/21/2020       120    1306     1080     696     1133    14   159 6/29/2020 
AAA2     1 Egypt Deaths    cc1=  .999356 cc2=  .875321 lx=  6.98472 if=  56 il= 120 5/21/2020  n=  64 now=    1306 end=       1080       696      1133 U=    25.91 T=   98.7 p1= -17.3 p2=   120.9 ed=   159 6/29/2020   x1=  56. x2= 120. y1=  1.65 y2=  -.82     
GP: Deaths    Egypt 5/21/2020       120    1306     1080     696     1133    14   159 6/29/2020 
AAA2     1 Egypt Deaths    cc1=  .999335 cc2=  .874335 lx=  6.99472 if=  57 il= 120 5/21/2020  n=  63 now=    1306 end=       1090       696      1133 U=    25.72 T=   99.4 p1= -16.5 p2=   119.8 ed=   160 6/30/2020   x1=  57. x2= 120. y1=  1.65 y2=  -.80     
GP: Deaths    Egypt 5/21/2020       120    1306     1090     696     1133    14   160 6/30/2020 
AAA2     1 Egypt Deaths    cc1=  .999378 cc2=  .873390 lx=  7.00472 if=  58 il= 120 5/21/2020  n=  62 now=    1306 end=       1101       696      1133 U=    26.14 T=   99.7 p1= -15.7 p2=   118.6 ed=   161 7/1/2020    x1=  58. x2= 120. y1=  1.59 y2=  -.78     
GP: Deaths    Egypt 5/21/2020       120    1306     1101     696     1133    14   161 7/1/2020  
AAA1     1 Egypt Deaths    cc1=  .999398 cc2=  .872398 lx=  7.01472 if=  59 il= 120 5/21/2020  n=  61 now=    1306 end=       1112       696      1133 U=    26.45 T=  100.0 p1= -14.9 p2=   117.4 ed=   162 7/2/2020    x1=  59. x2= 120. y1=  1.55 y2=  -.76 BEST
AAA2     1 Egypt Deaths    cc1=  .999398 cc2=  .872398 lx=  7.01372 if=  59 il= 120 5/21/2020  n=  61 now=    1306 end=       1112       696      1133 U=    26.45 T=  100.0 p1= -14.9 p2=   117.4 ed=   162 7/2/2020    x1=  59. x2= 120. y1=  1.55 y2=  -.76 BEST
GP: Deaths    Egypt 5/21/2020       120    1306     1112     696     1133    14   162 7/2/2020  
AAA1     1 Egypt Deaths    cc1=  .999412 cc2=  .871376 lx=  7.02472 if=  60 il= 120 5/21/2020  n=  60 now=    1306 end=       1124       696      1133 U=    27.10 T=  100.1 p1= -13.9 p2=   116.2 ed=   164 7/4/2020    x1=  60. x2= 120. y1=  1.48 y2=  -.74 BEST
AAA2     1 Egypt Deaths    cc1=  .999413 cc2=  .871376 lx=  7.02372 if=  60 il= 120 5/21/2020  n=  60 now=    1306 end=       1124       696      1133 U=    27.10 T=  100.1 p1= -13.9 p2=   116.2 ed=   164 7/4/2020    x1=  60. x2= 120. y1=  1.48 y2=  -.74 BEST
GP: Deaths    Egypt 5/21/2020       120    1306     1124     696     1133    14   164 7/4/2020  
AAA1     1 Egypt Deaths    cc1=  .999386 cc2=  .870286 lx=  7.02472 if=  61 il= 120 5/21/2020  n=  59 now=    1306 end=       1124       696      1133 U=    27.55 T=   99.7 p1= -13.9 p2=   116.2 ed=   164 7/4/2020    x1=  61. x2= 120. y1=  1.41 y2=  -.74 BEST
AAA2     1 Egypt Deaths    cc1=  .999386 cc2=  .870286 lx=  7.02572 if=  61 il= 120 5/21/2020  n=  59 now=    1306 end=       1124       696      1133 U=    27.55 T=   99.7 p1= -13.9 p2=   116.2 ed=   164 7/4/2020    x1=  61. x2= 120. y1=  1.41 y2=  -.74 BEST
GP: Deaths    Egypt 5/21/2020       120    1306     1124     696     1133    14   164 7/4/2020  
AAA1     1 Egypt Deaths    cc1=  .999368 cc2=  .869179 lx=  7.02472 if=  62 il= 120 5/21/2020  n=  58 now=    1306 end=       1124       696      1133 U=    27.25 T=  100.0 p1= -13.9 p2=   116.2 ed=   164 7/4/2020    x1=  62. x2= 120. y1=  1.39 y2=  -.74 BEST
AAA2     1 Egypt Deaths    cc1=  .999368 cc2=  .869179 lx=  7.02172 if=  62 il= 120 5/21/2020  n=  58 now=    1306 end=       1124       696      1133 U=    27.25 T=  100.0 p1= -13.9 p2=   116.2 ed=   164 7/4/2020    x1=  62. x2= 120. y1=  1.39 y2=  -.74 BEST
GP: Deaths    Egypt 5/21/2020       120    1306     1124     696     1133    14   164 7/4/2020  
AAA1     1 Egypt Deaths    cc1=  .999335 cc2=  .868028 lx=  7.02472 if=  63 il= 120 5/21/2020  n=  57 now=    1306 end=       1124       696      1133 U=    26.93 T=  100.2 p1= -13.9 p2=   116.2 ed=   163 7/3/2020    x1=  63. x2= 120. y1=  1.38 y2=  -.74 BEST
AAA2     1 Egypt Deaths    cc1=  .999335 cc2=  .868028 lx=  7.02072 if=  63 il= 120 5/21/2020  n=  57 now=    1306 end=       1124       696      1133 U=    26.93 T=  100.2 p1= -13.9 p2=   116.2 ed=   163 7/3/2020    x1=  63. x2= 120. y1=  1.38 y2=  -.74 BEST
GP: Deaths    Egypt 5/21/2020       120    1306     1124     696     1133    14   163 7/3/2020  
AAA1     1 Egypt Deaths    cc1=  .999311 cc2=  .866858 lx=  7.02472 if=  64 il= 120 5/21/2020  n=  56 now=    1306 end=       1124       696      1133 U=    26.89 T=  100.2 p1= -13.9 p2=   116.2 ed=   163 7/3/2020    x1=  64. x2= 120. y1=  1.35 y2=  -.74 BEST
AAA2     1 Egypt Deaths    cc1=  .999311 cc2=  .866858 lx=  7.02572 if=  64 il= 120 5/21/2020  n=  56 now=    1306 end=       1124       696      1133 U=    26.89 T=  100.2 p1= -13.9 p2=   116.2 ed=   163 7/3/2020    x1=  64. x2= 120. y1=  1.35 y2=  -.74 BEST
GP: Deaths    Egypt 5/21/2020       120    1306     1124     696     1133    14   163 7/3/2020  
AAA1     1 Egypt Deaths    cc1=  .999293 cc2=  .865662 lx=  7.03472 if=  65 il= 120 5/21/2020  n=  55 now=    1306 end=       1135       696      1133 U=    27.43 T=  100.4 p1= -13.1 p2=   115.1 ed=   165 7/5/2020    x1=  65. x2= 120. y1=  1.29 y2=  -.71 BEST
AAA2     1 Egypt Deaths    cc1=  .999293 cc2=  .865662 lx=  7.03172 if=  65 il= 120 5/21/2020  n=  55 now=    1306 end=       1135       696      1133 U=    27.43 T=  100.4 p1= -13.1 p2=   115.1 ed=   165 7/5/2020    x1=  65. x2= 120. y1=  1.29 y2=  -.71 BEST
GP: Deaths    Egypt 5/21/2020       120    1306     1135     696     1133    14   165 7/5/2020  
AAA1     1 Egypt Deaths    cc1=  .999254 cc2=  .864414 lx=  7.03472 if=  66 il= 120 5/21/2020  n=  54 now=    1306 end=       1135       696      1133 U=    27.64 T=  100.2 p1= -13.1 p2=   115.1 ed=   165 7/5/2020    x1=  66. x2= 120. y1=  1.24 y2=  -.71 BEST
AAA2     1 Egypt Deaths    cc1=  .999254 cc2=  .864414 lx=  7.03272 if=  66 il= 120 5/21/2020  n=  54 now=    1306 end=       1135       696      1133 U=    27.64 T=  100.2 p1= -13.1 p2=   115.1 ed=   165 7/5/2020    x1=  66. x2= 120. y1=  1.24 y2=  -.71 BEST
GP: Deaths    Egypt 5/21/2020       120    1306     1135     696     1133    14   165 7/5/2020  
AAA1     1 Egypt Deaths    cc1=  .999216 cc2=  .863133 lx=  7.03472 if=  67 il= 120 5/21/2020  n=  53 now=    1306 end=       1135       696      1133 U=    27.57 T=  100.3 p1= -13.1 p2=   115.1 ed=   165 7/5/2020    x1=  67. x2= 120. y1=  1.21 y2=  -.71 BEST
AAA2     1 Egypt Deaths    cc1=  .999216 cc2=  .863133 lx=  7.03072 if=  67 il= 120 5/21/2020  n=  53 now=    1306 end=       1135       696      1133 U=    27.57 T=  100.3 p1= -13.1 p2=   115.1 ed=   165 7/5/2020    x1=  67. x2= 120. y1=  1.21 y2=  -.71 BEST
GP: Deaths    Egypt 5/21/2020       120    1306     1135     696     1133    14   165 7/5/2020  
AAA1     1 Egypt Deaths    cc1=  .999173 cc2=  .861812 lx=  7.02472 if=  68 il= 120 5/21/2020  n=  52 now=    1306 end=       1124       696      1133 U=    26.91 T=  100.2 p1= -13.9 p2=   116.2 ed=   163 7/3/2020    x1=  68. x2= 120. y1=  1.20 y2=  -.74 BEST
AAA2     1 Egypt Deaths    cc1=  .999173 cc2=  .861812 lx=  7.02872 if=  68 il= 120 5/21/2020  n=  52 now=    1306 end=       1124       696      1133 U=    26.91 T=  100.2 p1= -13.9 p2=   116.2 ed=   163 7/3/2020    x1=  68. x2= 120. y1=  1.20 y2=  -.74 BEST
GP: Deaths    Egypt 5/21/2020       120    1306     1124     696     1133    14   163 7/3/2020  
AAA1     1 Egypt Deaths    cc1=  .999139 cc2=  .860464 lx=  7.03472 if=  69 il= 120 5/21/2020  n=  51 now=    1306 end=       1135       696      1133 U=    27.13 T=  100.6 p1= -13.1 p2=   115.1 ed=   164 7/4/2020    x1=  69. x2= 120. y1=  1.17 y2=  -.71 BEST
AAA2     1 Egypt Deaths    cc1=  .999139 cc2=  .860464 lx=  7.03372 if=  69 il= 120 5/21/2020  n=  51 now=    1306 end=       1135       696      1133 U=    27.13 T=  100.6 p1= -13.1 p2=   115.1 ed=   164 7/4/2020    x1=  69. x2= 120. y1=  1.17 y2=  -.71 BEST
GP: Deaths    Egypt 5/21/2020       120    1306     1135     696     1133    14   164 7/4/2020  
AAA1     1 Egypt Deaths    cc1=  .999106 cc2=  .859078 lx=  7.04472 if=  70 il= 120 5/21/2020  n=  50 now=    1306 end=       1146       696      1133 U=    27.42 T=  101.0 p1= -12.3 p2=   114.0 ed=   165 7/5/2020    x1=  70. x2= 120. y1=  1.13 y2=  -.69 BEST
AAA2     1 Egypt Deaths    cc1=  .999107 cc2=  .859078 lx=  7.04072 if=  70 il= 120 5/21/2020  n=  50 now=    1306 end=       1146       696      1133 U=    27.42 T=  101.0 p1= -12.3 p2=   114.0 ed=   165 7/5/2020    x1=  70. x2= 120. y1=  1.13 y2=  -.69 BEST
GP: Deaths    Egypt 5/21/2020       120    1306     1146     696     1133    14   165 7/5/2020  
AAA1     1 Egypt Deaths    cc1=  .999072 cc2=  .857651 lx=  7.04472 if=  71 il= 120 5/21/2020  n=  49 now=    1306 end=       1146       696      1133 U=    27.41 T=  101.0 p1= -12.3 p2=   114.0 ed=   165 7/5/2020    x1=  71. x2= 120. y1=  1.09 y2=  -.69 BEST
AAA2     1 Egypt Deaths    cc1=  .999073 cc2=  .857651 lx=  7.04772 if=  71 il= 120 5/21/2020  n=  49 now=    1306 end=       1146       696      1133 U=    27.41 T=  101.0 p1= -12.3 p2=   114.0 ed=   165 7/5/2020    x1=  71. x2= 120. y1=  1.09 y2=  -.69 BEST
GP: Deaths    Egypt 5/21/2020       120    1306     1146     696     1133    14   165 7/5/2020  
AAA2     1 Egypt Deaths    cc1=  .999042 cc2=  .856184 lx=  7.05472 if=  72 il= 120 5/21/2020  n=  48 now=    1306 end=       1158       696      1133 U=    27.79 T=  101.3 p1= -11.3 p2=   112.8 ed=   166 7/6/2020    x1=  72. x2= 120. y1=  1.05 y2=  -.67     
GP: Deaths    Egypt 5/21/2020       120    1306     1158     696     1133    14   166 7/6/2020  
AAA2     1 Egypt Deaths    cc1=  .998997 cc2=  .854659 lx=  7.06472 if=  73 il= 120 5/21/2020  n=  47 now=    1306 end=       1169       696      1133 U=    27.89 T=  101.7 p1= -10.5 p2=   111.7 ed=   167 7/7/2020    x1=  73. x2= 120. y1=  1.03 y2=  -.66     
GP: Deaths    Egypt 5/21/2020       120    1306     1169     696     1133    14   167 7/7/2020  
AAA2     1 Egypt Deaths    cc1=  .998980 cc2=  .853115 lx=  7.07472 if=  74 il= 120 5/21/2020  n=  46 now=    1306 end=       1181       696      1133 U=    28.12 T=  102.1 p1=  -9.6 p2=   110.6 ed=   168 7/8/2020    x1=  74. x2= 120. y1=  1.00 y2=  -.64     
GP: Deaths    Egypt 5/21/2020       120    1306     1181     696     1133    14   168 7/8/2020  
AAA2     1 Egypt Deaths    cc1=  .998985 cc2=  .851543 lx=  7.09472 if=  75 il= 120 5/21/2020  n=  45 now=    1306 end=       1205       696      1133 U=    28.58 T=  102.9 p1=  -7.7 p2=   108.4 ed=   170 7/10/2020   x1=  75. x2= 120. y1=   .98 y2=  -.60     
GP: Deaths    Egypt 5/21/2020       120    1306     1205     696     1133    14   170 7/10/2020 
AAA2     1 Egypt Deaths    cc1=  .999034 cc2=  .849963 lx=  7.11472 if=  76 il= 120 5/21/2020  n=  44 now=    1306 end=       1229       696      1133 U=    29.18 T=  103.6 p1=  -5.9 p2=   106.3 ed=   172 7/12/2020   x1=  76. x2= 120. y1=   .94 y2=  -.56     
GP: Deaths    Egypt 5/21/2020       120    1306     1229     696     1133    14   172 7/12/2020 
AAA2     1 Egypt Deaths    cc1=  .999108 cc2=  .848352 lx=  7.14472 if=  77 il= 120 5/21/2020  n=  43 now=    1306 end=       1267       696      1133 U=    30.02 T=  104.6 p1=  -3.0 p2=   103.1 ed=   175 7/15/2020   x1=  77. x2= 120. y1=   .92 y2=  -.51     
GP: Deaths    Egypt 5/21/2020       120    1306     1267     696     1133    14   175 7/15/2020 
AAA2     1 Egypt Deaths    cc1=  .999234 cc2=  .846735 lx=  7.18472 if=  78 il= 120 5/21/2020  n=  42 now=    1306 end=       1319       696      1133 U=    31.61 T=  105.9 p1=   1.0 p2=    99.0 ed=   180 7/20/2020   x1=  78. x2= 120. y1=   .88 y2=  -.45     
GP: Deaths    Egypt 5/21/2020       120    1306     1319     696     1133    14   180 7/20/2020 
