TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3333.00000        8.11163
TAB:  US_Texas_Bexar Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Texas_Bexar Confirmed cc1=  .992530 cc2=  .800080 lx=  7.33163 if=  52 il=  78 4/9/2020   n=  26 now=    3333 end=       1527       554      1539 U=    13.84 T=   78.2 p1= -54.2 p2=   218.3 ed=   110 5/11/2020   x1=  52. x2=  78. y1=  1.89 y2=   .01 BEST
GP: Confirmed US_Texas_Bexar 4/9/2020         78    3333     1527     554     1539     3   110 5/11/2020 
AAA1     1 US_Texas_Bexar Confirmed cc1=  .991630 cc2=  .795514 lx=  7.33163 if=  53 il=  78 4/9/2020   n=  25 now=    3333 end=       1527       554      1539 U=    13.31 T=   78.2 p1= -54.2 p2=   218.3 ed=   109 5/10/2020   x1=  53. x2=  78. y1=  1.89 y2=   .01 BEST
AAA2     1 US_Texas_Bexar Confirmed cc1=  .991630 cc2=  .795514 lx=  7.33063 if=  53 il=  78 4/9/2020   n=  25 now=    3333 end=       1527       554      1539 U=    13.31 T=   78.2 p1= -54.2 p2=   218.3 ed=   109 5/10/2020   x1=  53. x2=  78. y1=  1.89 y2=   .01 BEST
GP: Confirmed US_Texas_Bexar 4/9/2020         78    3333     1527     554     1539     3   109 5/10/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .991086 cc2=  .791086 lx=  7.43163 if=  54 il=  78 4/9/2020   n=  24 now=    3333 end=       1688       554      1539 U=    13.81 T=   79.5 p1= -49.4 p2=   197.5 ed=   112 5/13/2020   x1=  54. x2=  78. y1=  1.85 y2=   .11     
GP: Confirmed US_Texas_Bexar 4/9/2020         78    3333     1688     554     1539     3   112 5/13/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .991211 cc2=  .787087 lx=  7.64163 if=  55 il=  78 4/9/2020   n=  23 now=    3333 end=       2083       554      1539 U=    14.82 T=   82.2 p1= -37.5 p2=   160.0 ed=   117 5/18/2020   x1=  55. x2=  78. y1=  1.83 y2=   .28     
GP: Confirmed US_Texas_Bexar 4/9/2020         78    3333     2083     554     1539     3   117 5/18/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .995021 cc2=  .786506 lx=  8.64163 if=  56 il=  78 4/9/2020   n=  22 now=    3333 end=       5662       554      1539 U=    22.27 T=   96.8 p1=  69.9 p2=    58.9 ed=   149 6/19/2020   x1=  56. x2=  78. y1=  1.83 y2=   .84     
GP: Confirmed US_Texas_Bexar 4/9/2020         78    3333     5662     554     1539     3   149 6/19/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .997751 cc2=  .784551 lx= 10.11163 if=  57 il=  78 4/9/2020   n=  21 now=    3333 end=      24627       554      1539 U=    36.51 T=  126.7 p1= 638.9 p2=    13.5 ed=   212 8/21/2020   x1=  57. x2=  78. y1=  1.91 y2=  1.33     
GP: Confirmed US_Texas_Bexar 4/9/2020         78    3333    -         554     1539     3   212 8/21/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .997674 cc2=  .779456 lx= 10.11163 if=  58 il=  78 4/9/2020   n=  20 now=    3333 end=      24627       554      1539 U=    34.77 T=  124.4 p1= 638.9 p2=    13.5 ed=   206 8/15/2020   x1=  58. x2=  78. y1=  1.91 y2=  1.33     
GP: Confirmed US_Texas_Bexar 4/9/2020         78    3333    -         554     1539     3   206 8/15/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .997396 cc2=  .773789 lx= 10.11163 if=  59 il=  78 4/9/2020   n=  19 now=    3333 end=      24627       554      1539 U=    35.83 T=  125.8 p1= 638.9 p2=    13.5 ed=   210 8/19/2020   x1=  59. x2=  78. y1=  1.86 y2=  1.33     
GP: Confirmed US_Texas_Bexar 4/9/2020         78    3333    -         554     1539     3   210 8/19/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .997004 cc2=  .767588 lx= 10.11163 if=  60 il=  78 4/9/2020   n=  18 now=    3333 end=      24627       554      1539 U=    35.69 T=  125.6 p1= 638.9 p2=    13.5 ed=   209 8/18/2020   x1=  60. x2=  78. y1=  1.84 y2=  1.33     
GP: Confirmed US_Texas_Bexar 4/9/2020         78    3333    -         554     1539     3   209 8/18/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .996504 cc2=  .760802 lx= 10.11163 if=  61 il=  78 4/9/2020   n=  17 now=    3333 end=      24627       554      1539 U=    36.20 T=  126.3 p1= 638.9 p2=    13.5 ed=   211 8/20/2020   x1=  61. x2=  78. y1=  1.80 y2=  1.33     
GP: Confirmed US_Texas_Bexar 4/9/2020         78    3333    -         554     1539     3   211 8/20/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .996097 cc2=  .753562 lx= 10.11163 if=  62 il=  78 4/9/2020   n=  16 now=    3333 end=      24627       554      1539 U=    36.56 T=  126.8 p1= 638.9 p2=    13.5 ed=   213 8/22/2020   x1=  62. x2=  78. y1=  1.77 y2=  1.33     
GP: Confirmed US_Texas_Bexar 4/9/2020         78    3333    -         554     1539     3   213 8/22/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .994154 cc2=  .705479 lx=  8.56163 if=  67 il=  78 4/9/2020   n=  11 now=    3333 end=       5227       554      1539 U=    23.01 T=   96.6 p1=  56.8 p2=    63.8 ed=   150 6/20/2020   x1=  67. x2=  78. y1=  1.29 y2=   .81     
GP: Confirmed US_Texas_Bexar 4/9/2020         78    3333     5227     554     1539     3   150 6/20/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .994416 cc2=  .692905 lx=  7.49163 if=  68 il=  78 4/9/2020   n=  10 now=    3333 end=       1792       554      1539 U=    13.71 T=   80.2 p1= -46.2 p2=   186.0 ed=   112 5/13/2020   x1=  68. x2=  78. y1=   .89 y2=   .16     
GP: Confirmed US_Texas_Bexar 4/9/2020         78    3333     1792     554     1539     3   112 5/13/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .993854 cc2=  .660520 lx=  6.90163 if=  70 il=  78 4/9/2020   n=   8 now=    3333 end=        993       554      1539 U=     8.10 T=   73.6 p1= -70.2 p2=   335.6 ed=    92 4/23/2020   x1=  70. x2=  78. y1=   .45 y2=  -.54     
GP: Confirmed US_Texas_Bexar 4/9/2020         78    3333      993     554     1539     3    92 4/23/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .993982 cc2=  .640428 lx=  6.74163 if=  71 il=  78 4/9/2020   n=   7 now=    3333 end=        846       554      1539 U=     6.22 T=   72.7 p1= -74.6 p2=   394.0 ed=    87 4/18/2020   x1=  71. x2=  78. y1=   .27 y2=  -.86     
GP: Confirmed US_Texas_Bexar 4/9/2020         78    3333      846     554     1539     3    87 4/18/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .998262 cc2=  .590013 lx= 10.11163 if=  73 il=  78 4/9/2020   n=   5 now=    3333 end=      24627       554      1539 U=    41.78 T=  133.7 p1= 638.9 p2=    13.5 ed=   232 9/10/2020   x1=  73. x2=  78. y1=  1.45 y2=  1.33     
GP: Confirmed US_Texas_Bexar 4/9/2020         78    3333    -         554     1539     3   232 9/10/2020 
AAA1     1 US_Texas_Bexar Confirmed cc1=  .993699 cc2=  .808004 lx=  7.41163 if=  51 il=  79 4/10/2020  n=  28 now=    3333 end=       1655       615      1662 U=    13.91 T=   78.9 p1= -50.3 p2=   201.4 ed=   111 5/12/2020   x1=  51. x2=  79. y1=  2.00 y2=  -.01 BEST
AAA2     1 US_Texas_Bexar Confirmed cc1=  .993699 cc2=  .808004 lx=  7.40663 if=  51 il=  79 4/10/2020  n=  28 now=    3333 end=       1655       615      1662 U=    13.91 T=   78.9 p1= -50.3 p2=   201.4 ed=   111 5/12/2020   x1=  51. x2=  79. y1=  2.00 y2=  -.01 BEST
GP: Confirmed US_Texas_Bexar 4/10/2020        79    3333     1655     615     1662     3   111 5/12/2020 
AAA1     1 US_Texas_Bexar Confirmed cc1=  .993045 cc2=  .804063 lx=  7.43163 if=  52 il=  79 4/10/2020  n=  27 now=    3333 end=       1688       615      1662 U=    14.23 T=   79.1 p1= -49.4 p2=   197.5 ed=   112 5/13/2020   x1=  52. x2=  79. y1=  1.91 y2=   .01 BEST
AAA2     1 US_Texas_Bexar Confirmed cc1=  .993045 cc2=  .804063 lx=  7.43063 if=  52 il=  79 4/10/2020  n=  27 now=    3333 end=       1688       615      1662 U=    14.23 T=   79.1 p1= -49.4 p2=   197.5 ed=   112 5/13/2020   x1=  52. x2=  79. y1=  1.91 y2=   .01 BEST
GP: Confirmed US_Texas_Bexar 4/10/2020        79    3333     1688     615     1662     3   112 5/13/2020 
AAA1     1 US_Texas_Bexar Confirmed cc1=  .992240 cc2=  .799790 lx=  7.43163 if=  53 il=  79 4/10/2020  n=  26 now=    3333 end=       1688       615      1662 U=    13.70 T=   79.1 p1= -49.4 p2=   197.5 ed=   111 5/12/2020   x1=  53. x2=  79. y1=  1.91 y2=   .01 BEST
AAA2     1 US_Texas_Bexar Confirmed cc1=  .992240 cc2=  .799790 lx=  7.43363 if=  53 il=  79 4/10/2020  n=  26 now=    3333 end=       1688       615      1662 U=    13.70 T=   79.1 p1= -49.4 p2=   197.5 ed=   111 5/12/2020   x1=  53. x2=  79. y1=  1.91 y2=   .01 BEST
GP: Confirmed US_Texas_Bexar 4/10/2020        79    3333     1688     615     1662     3   111 5/12/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .991823 cc2=  .795707 lx=  7.53163 if=  54 il=  79 4/10/2020  n=  25 now=    3333 end=       1866       615      1662 U=    14.23 T=   80.5 p1= -44.0 p2=   178.6 ed=   114 5/15/2020   x1=  54. x2=  79. y1=  1.86 y2=   .10     
GP: Confirmed US_Texas_Bexar 4/10/2020        79    3333     1866     615     1662     3   114 5/15/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .992052 cc2=  .792052 lx=  7.74163 if=  55 il=  79 4/10/2020  n=  24 now=    3333 end=       2302       615      1662 U=    15.27 T=   83.2 p1= -30.9 p2=   144.8 ed=   119 5/20/2020   x1=  55. x2=  79. y1=  1.85 y2=   .28     
GP: Confirmed US_Texas_Bexar 4/10/2020        79    3333     2302     615     1662     3   119 5/20/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .995610 cc2=  .791486 lx=  8.70163 if=  56 il=  79 4/10/2020  n=  23 now=    3333 end=       6012       615      1662 U=    22.62 T=   97.6 p1=  80.4 p2=    55.4 ed=   151 6/21/2020   x1=  56. x2=  79. y1=  1.84 y2=   .82     
GP: Confirmed US_Texas_Bexar 4/10/2020        79    3333     6012     615     1662     3   151 6/21/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .998026 cc2=  .789512 lx= 10.11163 if=  57 il=  79 4/10/2020  n=  22 now=    3333 end=      24627       615      1662 U=    36.48 T=  126.6 p1= 638.9 p2=    13.5 ed=   212 8/21/2020   x1=  57. x2=  79. y1=  1.91 y2=  1.31     
GP: Confirmed US_Texas_Bexar 4/10/2020        79    3333    -         615     1662     3   212 8/21/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .997962 cc2=  .784762 lx= 10.11163 if=  58 il=  79 4/10/2020  n=  21 now=    3333 end=      24627       615      1662 U=    34.82 T=  124.5 p1= 638.9 p2=    13.5 ed=   206 8/15/2020   x1=  58. x2=  79. y1=  1.91 y2=  1.31     
GP: Confirmed US_Texas_Bexar 4/10/2020        79    3333    -         615     1662     3   206 8/15/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .997741 cc2=  .779523 lx= 10.11163 if=  59 il=  79 4/10/2020  n=  20 now=    3333 end=      24627       615      1662 U=    35.83 T=  125.8 p1= 638.9 p2=    13.5 ed=   210 8/19/2020   x1=  59. x2=  79. y1=  1.86 y2=  1.31     
GP: Confirmed US_Texas_Bexar 4/10/2020        79    3333    -         615     1662     3   210 8/19/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .997416 cc2=  .773809 lx= 10.11163 if=  60 il=  79 4/10/2020  n=  19 now=    3333 end=      24627       615      1662 U=    35.70 T=  125.6 p1= 638.9 p2=    13.5 ed=   209 8/18/2020   x1=  60. x2=  79. y1=  1.84 y2=  1.31     
GP: Confirmed US_Texas_Bexar 4/10/2020        79    3333    -         615     1662     3   209 8/18/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .997005 cc2=  .767590 lx= 10.11163 if=  61 il=  79 4/10/2020  n=  18 now=    3333 end=      24627       615      1662 U=    36.18 T=  126.2 p1= 638.9 p2=    13.5 ed=   211 8/20/2020   x1=  61. x2=  79. y1=  1.80 y2=  1.31     
GP: Confirmed US_Texas_Bexar 4/10/2020        79    3333    -         615     1662     3   211 8/20/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .996669 cc2=  .760967 lx= 10.11163 if=  62 il=  79 4/10/2020  n=  17 now=    3333 end=      24627       615      1662 U=    36.52 T=  126.7 p1= 638.9 p2=    13.5 ed=   212 8/21/2020   x1=  62. x2=  79. y1=  1.77 y2=  1.31     
GP: Confirmed US_Texas_Bexar 4/10/2020        79    3333    -         615     1662     3   212 8/21/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .995246 cc2=  .737047 lx= 10.11163 if=  65 il=  79 4/10/2020  n=  14 now=    3333 end=      24627       615      1662 U=    37.05 T=  127.4 p1= 638.9 p2=    13.5 ed=   214 8/23/2020   x1=  65. x2=  79. y1=  1.68 y2=  1.31     
GP: Confirmed US_Texas_Bexar 4/10/2020        79    3333    -         615     1662     3   214 8/23/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .995369 cc2=  .718018 lx=  8.22163 if=  67 il=  79 4/10/2020  n=  12 now=    3333 end=       3720       615      1662 U=    20.00 T=   90.8 p1=  11.6 p2=    89.6 ed=   137 6/7/2020    x1=  67. x2=  79. y1=  1.19 y2=   .59     
GP: Confirmed US_Texas_Bexar 4/10/2020        79    3333     3720     615     1662     3   137 6/7/2020  
AAA2     1 US_Texas_Bexar Confirmed cc1=  .995687 cc2=  .707012 lx=  7.59163 if=  68 il=  79 4/10/2020  n=  11 now=    3333 end=       1981       615      1662 U=    14.22 T=   81.2 p1= -40.6 p2=   168.2 ed=   114 5/15/2020   x1=  68. x2=  79. y1=   .93 y2=   .16     
GP: Confirmed US_Texas_Bexar 4/10/2020        79    3333     1981     615     1662     3   114 5/15/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .994951 cc2=  .678723 lx=  7.17163 if=  70 il=  79 4/10/2020  n=   9 now=    3333 end=       1301       615      1662 U=    10.04 T=   76.1 p1= -61.0 p2=   256.2 ed=    99 4/30/2020   x1=  70. x2=  79. y1=   .61 y2=  -.29     
GP: Confirmed US_Texas_Bexar 4/10/2020        79    3333     1301     615     1662     3    99 4/30/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .994408 cc2=  .661074 lx=  7.01163 if=  71 il=  79 4/10/2020  n=   8 now=    3333 end=       1109       615      1662 U=     8.13 T=   74.7 p1= -66.7 p2=   300.5 ed=    93 4/24/2020   x1=  71. x2=  79. y1=   .46 y2=  -.53     
GP: Confirmed US_Texas_Bexar 4/10/2020        79    3333     1109     615     1662     3    93 4/24/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .998405 cc2=  .620440 lx= 10.11163 if=  73 il=  79 4/10/2020  n=   6 now=    3333 end=      24627       615      1662 U=    40.66 T=  132.1 p1= 638.9 p2=    13.5 ed=   228 9/6/2020    x1=  73. x2=  79. y1=  1.45 y2=  1.31     
GP: Confirmed US_Texas_Bexar 4/10/2020        79    3333    -         615     1662     3   228 9/6/2020  
AAA2     1 US_Texas_Bexar Confirmed cc1=  .997569 cc2=  .589321 lx= 10.11163 if=  74 il=  79 4/10/2020  n=   5 now=    3333 end=      24627       615      1662 U=    41.62 T=  133.3 p1= 638.9 p2=    13.5 ed=   231 9/9/2020    x1=  74. x2=  79. y1=  1.43 y2=  1.31     
GP: Confirmed US_Texas_Bexar 4/10/2020        79    3333    -         615     1662     3   231 9/9/2020  
AAA1     1 US_Texas_Bexar Confirmed cc1=  .994159 cc2=  .811584 lx=  7.48163 if=  51 il=  80 4/11/2020  n=  29 now=    3333 end=       1775       665      1785 U=    14.28 T=   79.7 p1= -46.7 p2=   187.8 ed=   113 5/14/2020   x1=  51. x2=  80. y1=  2.01 y2=  -.02 BEST
AAA2     1 US_Texas_Bexar Confirmed cc1=  .994159 cc2=  .811584 lx=  7.47763 if=  51 il=  80 4/11/2020  n=  29 now=    3333 end=       1775       665      1785 U=    14.28 T=   79.7 p1= -46.7 p2=   187.8 ed=   113 5/14/2020   x1=  51. x2=  80. y1=  2.01 y2=  -.02 BEST
GP: Confirmed US_Texas_Bexar 4/11/2020        80    3333     1775     665     1785     3   113 5/14/2020 
AAA1     1 US_Texas_Bexar Confirmed cc1=  .993588 cc2=  .807892 lx=  7.50163 if=  52 il=  80 4/11/2020  n=  28 now=    3333 end=       1810       665      1785 U=    14.61 T=   80.0 p1= -45.7 p2=   184.1 ed=   114 5/15/2020   x1=  52. x2=  80. y1=  1.92 y2=   .00 BEST
AAA2     1 US_Texas_Bexar Confirmed cc1=  .993588 cc2=  .807892 lx=  7.50263 if=  52 il=  80 4/11/2020  n=  28 now=    3333 end=       1810       665      1785 U=    14.61 T=   80.0 p1= -45.7 p2=   184.1 ed=   114 5/15/2020   x1=  52. x2=  80. y1=  1.92 y2=   .00 BEST
GP: Confirmed US_Texas_Bexar 4/11/2020        80    3333     1810     665     1785     3   114 5/15/2020 
AAA1     1 US_Texas_Bexar Confirmed cc1=  .992875 cc2=  .803893 lx=  7.51163 if=  53 il=  80 4/11/2020  n=  27 now=    3333 end=       1829       665      1785 U=    14.15 T=   80.2 p1= -45.1 p2=   182.2 ed=   113 5/14/2020   x1=  53. x2=  80. y1=  1.92 y2=   .01 BEST
AAA2     1 US_Texas_Bexar Confirmed cc1=  .992875 cc2=  .803893 lx=  7.50863 if=  53 il=  80 4/11/2020  n=  27 now=    3333 end=       1829       665      1785 U=    14.15 T=   80.2 p1= -45.1 p2=   182.2 ed=   113 5/14/2020   x1=  53. x2=  80. y1=  1.92 y2=   .01 BEST
GP: Confirmed US_Texas_Bexar 4/11/2020        80    3333     1829     665     1785     3   113 5/14/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .992561 cc2=  .800111 lx=  7.61163 if=  54 il=  80 4/11/2020  n=  26 now=    3333 end=       2021       665      1785 U=    14.71 T=   81.6 p1= -39.4 p2=   164.9 ed=   116 5/17/2020   x1=  54. x2=  80. y1=  1.87 y2=   .11     
GP: Confirmed US_Texas_Bexar 4/11/2020        80    3333     2021     665     1785     3   116 5/17/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .992855 cc2=  .796739 lx=  7.81163 if=  55 il=  80 4/11/2020  n=  25 now=    3333 end=       2469       665      1785 U=    15.73 T=   84.3 p1= -25.9 p2=   135.0 ed=   121 5/22/2020   x1=  55. x2=  80. y1=  1.86 y2=   .27     
GP: Confirmed US_Texas_Bexar 4/11/2020        80    3333     2469     665     1785     3   121 5/22/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .996117 cc2=  .796117 lx=  8.69163 if=  56 il=  80 4/11/2020  n=  24 now=    3333 end=       5952       665      1785 U=    22.75 T=   97.9 p1=  78.6 p2=    56.0 ed=   151 6/21/2020   x1=  56. x2=  80. y1=  1.84 y2=   .78     
GP: Confirmed US_Texas_Bexar 4/11/2020        80    3333     5952     665     1785     3   151 6/21/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .998220 cc2=  .794095 lx= 10.11163 if=  57 il=  80 4/11/2020  n=  23 now=    3333 end=      24627       665      1785 U=    36.83 T=  127.3 p1= 638.9 p2=    13.5 ed=   214 8/23/2020   x1=  57. x2=  80. y1=  1.91 y2=  1.28     
GP: Confirmed US_Texas_Bexar 4/11/2020        80    3333    -         665     1785     3   214 8/23/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .998151 cc2=  .789637 lx= 10.11163 if=  58 il=  80 4/11/2020  n=  22 now=    3333 end=      24627       665      1785 U=    35.23 T=  125.2 p1= 638.9 p2=    13.5 ed=   208 8/17/2020   x1=  58. x2=  80. y1=  1.91 y2=  1.28     
GP: Confirmed US_Texas_Bexar 4/11/2020        80    3333    -         665     1785     3   208 8/17/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .997974 cc2=  .784773 lx= 10.11163 if=  59 il=  80 4/11/2020  n=  21 now=    3333 end=      24627       665      1785 U=    36.23 T=  126.5 p1= 638.9 p2=    13.5 ed=   212 8/21/2020   x1=  59. x2=  80. y1=  1.86 y2=  1.28     
GP: Confirmed US_Texas_Bexar 4/11/2020        80    3333    -         665     1785     3   212 8/21/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .997690 cc2=  .779472 lx= 10.11163 if=  60 il=  80 4/11/2020  n=  20 now=    3333 end=      24627       665      1785 U=    36.13 T=  126.4 p1= 638.9 p2=    13.5 ed=   211 8/20/2020   x1=  60. x2=  80. y1=  1.84 y2=  1.28     
GP: Confirmed US_Texas_Bexar 4/11/2020        80    3333    -         665     1785     3   211 8/20/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .997336 cc2=  .773729 lx= 10.11163 if=  61 il=  80 4/11/2020  n=  19 now=    3333 end=      24627       665      1785 U=    36.62 T=  127.0 p1= 638.9 p2=    13.5 ed=   213 8/22/2020   x1=  61. x2=  80. y1=  1.80 y2=  1.28     
GP: Confirmed US_Texas_Bexar 4/11/2020        80    3333    -         665     1785     3   213 8/22/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .997030 cc2=  .767615 lx= 10.01163 if=  62 il=  80 4/11/2020  n=  18 now=    3333 end=      22284       665      1785 U=    36.16 T=  125.4 p1= 568.6 p2=    15.0 ed=   210 8/19/2020   x1=  62. x2=  80. y1=  1.75 y2=  1.26     
GP: Confirmed US_Texas_Bexar 4/11/2020        80    3333    -         665     1785     3   210 8/19/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .996499 cc2=  .753963 lx=  9.61163 if=  64 il=  80 4/11/2020  n=  16 now=    3333 end=      14937       665      1785 U=    31.39 T=  115.6 p1= 348.2 p2=    22.3 ed=   189 7/29/2020   x1=  64. x2=  80. y1=  1.64 y2=  1.14     
GP: Confirmed US_Texas_Bexar 4/11/2020        80    3333    -         665     1785     3   189 7/29/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .995860 cc2=  .745860 lx= 10.11163 if=  65 il=  80 4/11/2020  n=  15 now=    3333 end=      24627       665      1785 U=    37.57 T=  128.2 p1= 638.9 p2=    13.5 ed=   216 8/25/2020   x1=  65. x2=  80. y1=  1.68 y2=  1.28     
GP: Confirmed US_Texas_Bexar 4/11/2020        80    3333    -         665     1785     3   216 8/25/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .996243 cc2=  .728982 lx=  8.00163 if=  67 il=  80 4/11/2020  n=  13 now=    3333 end=       2985       665      1785 U=    18.27 T=   87.4 p1= -10.4 p2=   111.7 ed=   130 5/31/2020   x1=  67. x2=  80. y1=  1.12 y2=   .41     
GP: Confirmed US_Texas_Bexar 4/11/2020        80    3333     2985     665     1785     3   130 5/31/2020 
AAA2     1 US_Texas_Bexar Confirmed cc1=  .996612 cc2=  .719262 lx=  7.59163 if=  68 il=  80 4/11/2020  n=  12 now=    3333 end=       1981       665      1785 U=    14.24 T=   81.3 p1= -40.6 p2=   168.2 ed=   114 5/15/2020   x1=  68. x2=  80. y1=   .93 y2=   .09     
