TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4259.00000        8.35679
TAB:  Congo_Kinshasa Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Congo_Kinshasa Deaths    cc1=  .983637 cc2=  .827464 lx=  4.67981 if=  93 il= 133 6/3/2020   n=  40 now=      90 end=        107        75        81 U=    28.69 T=  103.9 p1=  18.9 p2=    84.1 ed=   171 7/11/2020   x1=  93. x2= 133. y1=   .38 y2= -1.02     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90      107      75       81    13   171 7/11/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .983081 cc2=  .824968 lx=  4.60981 if=  94 il= 133 6/3/2020   n=  39 now=      90 end=        100        75        81 U=    26.44 T=  100.5 p1=  11.1 p2=    90.0 ed=   162 7/2/2020    x1=  94. x2= 133. y1=   .24 y2= -1.23     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90      100      75       81    13   162 7/2/2020  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .983631 cc2=  .823503 lx=  4.55981 if=  95 il= 133 6/3/2020   n=  38 now=      90 end=         95        75        81 U=    23.42 T=   99.8 p1=   5.6 p2=    94.7 ed=   155 6/25/2020   x1=  95. x2= 133. y1=   .21 y2= -1.42     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90       95      75       81    13   155 6/25/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .983910 cc2=  .821689 lx=  4.51981 if=  96 il= 133 6/3/2020   n=  37 now=      90 end=         91        75        81 U=    20.91 T=   99.6 p1=   1.1 p2=    98.9 ed=   148 6/18/2020   x1=  96. x2= 133. y1=   .17 y2= -1.60     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90       91      75       81    13   148 6/18/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .983858 cc2=  .819459 lx=  4.48981 if=  97 il= 133 6/3/2020   n=  36 now=      90 end=         89        75        81 U=    19.53 T=   98.7 p1=  -1.1 p2=   101.1 ed=   144 6/14/2020   x1=  97. x2= 133. y1=   .08 y2= -1.76     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90       89      75       81    13   144 6/14/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .984400 cc2=  .817733 lx=  4.46981 if=  98 il= 133 6/3/2020   n=  35 now=      90 end=         87        75        81 U=    17.97 T=   99.2 p1=  -3.3 p2=   103.4 ed=   141 6/11/2020   x1=  98. x2= 133. y1=   .07 y2= -1.88     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90       87      75       81    13   141 6/11/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .984534 cc2=  .815503 lx=  4.44981 if=  99 il= 133 6/3/2020   n=  34 now=      90 end=         85        75        81 U=    16.68 T=   99.3 p1=  -5.6 p2=   105.9 ed=   138 6/8/2020    x1=  99. x2= 133. y1=   .02 y2= -2.02     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90       85      75       81    13   138 6/8/2020  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .984690 cc2=  .813192 lx=  4.43981 if= 100 il= 133 6/3/2020   n=  33 now=      90 end=         84        75        81 U=    15.90 T=   99.6 p1=  -6.7 p2=   107.1 ed=   137 6/7/2020    x1= 100. x2= 133. y1=  -.03 y2= -2.10     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90       84      75       81    13   137 6/7/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .984825 cc2=  .810748 lx=  4.42981 if= 101 il= 133 6/3/2020   n=  32 now=      90 end=         83        75        81 U=    15.11 T=  100.0 p1=  -7.8 p2=   108.4 ed=   135 6/5/2020    x1= 101. x2= 133. y1=  -.07 y2= -2.19 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .984826 cc2=  .810748 lx=  4.42881 if= 101 il= 133 6/3/2020   n=  32 now=      90 end=         83        75        81 U=    15.11 T=  100.0 p1=  -7.8 p2=   108.4 ed=   135 6/5/2020    x1= 101. x2= 133. y1=  -.07 y2= -2.19 BEST
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90       83      75       81    13   135 6/5/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .984905 cc2=  .808128 lx=  4.41981 if= 102 il= 133 6/3/2020   n=  31 now=      90 end=         83        75        81 U=    14.09 T=  100.9 p1=  -7.8 p2=   108.4 ed=   134 6/4/2020    x1= 102. x2= 133. y1=  -.08 y2= -2.28 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .984905 cc2=  .808128 lx=  4.41881 if= 102 il= 133 6/3/2020   n=  31 now=      90 end=         83        75        81 U=    14.09 T=  100.9 p1=  -7.8 p2=   108.4 ed=   134 6/4/2020    x1= 102. x2= 133. y1=  -.08 y2= -2.28 BEST
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90       83      75       81    13   134 6/4/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .984395 cc2=  .804789 lx=  4.40981 if= 103 il= 133 6/3/2020   n=  30 now=      90 end=         82        75        81 U=    13.28 T=  101.4 p1=  -8.9 p2=   109.8 ed=   132 6/2/2020    x1= 103. x2= 133. y1=  -.12 y2= -2.38 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .984398 cc2=  .804789 lx=  4.41181 if= 103 il= 133 6/3/2020   n=  30 now=      90 end=         82        75        81 U=    13.28 T=  101.4 p1=  -8.9 p2=   109.8 ed=   132 6/2/2020    x1= 103. x2= 133. y1=  -.12 y2= -2.38 BEST
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90       82      75       81    13   132 6/2/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .983635 cc2=  .801061 lx=  4.40981 if= 104 il= 133 6/3/2020   n=  29 now=      90 end=         82        75        81 U=    12.84 T=  102.4 p1=  -8.9 p2=   109.8 ed=   132 6/2/2020    x1= 104. x2= 133. y1=  -.12 y2= -2.38 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .983647 cc2=  .801061 lx=  4.40581 if= 104 il= 133 6/3/2020   n=  29 now=      90 end=         82        75        81 U=    12.84 T=  102.4 p1=  -8.9 p2=   109.8 ed=   132 6/2/2020    x1= 104. x2= 133. y1=  -.12 y2= -2.38 BEST
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90       82      75       81    13   132 6/2/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .982242 cc2=  .796547 lx=  4.39981 if= 105 il= 133 6/3/2020   n=  28 now=      90 end=         81        75        81 U=    12.03 T=  103.0 p1= -10.0 p2=   111.1 ed=   131 6/1/2020    x1= 105. x2= 133. y1=  -.17 y2= -2.50 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .982247 cc2=  .796547 lx=  4.40181 if= 105 il= 133 6/3/2020   n=  28 now=      90 end=         81        75        81 U=    12.03 T=  103.0 p1= -10.0 p2=   111.1 ed=   131 6/1/2020    x1= 105. x2= 133. y1=  -.17 y2= -2.50 BEST
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90       81      75       81    13   131 6/1/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .980440 cc2=  .791457 lx=  4.39981 if= 106 il= 133 6/3/2020   n=  27 now=      90 end=         81        75        81 U=    11.77 T=  103.6 p1= -10.0 p2=   111.1 ed=   131 6/1/2020    x1= 106. x2= 133. y1=  -.20 y2= -2.50 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .980440 cc2=  .791457 lx=  4.39881 if= 106 il= 133 6/3/2020   n=  27 now=      90 end=         81        75        81 U=    11.77 T=  103.6 p1= -10.0 p2=   111.1 ed=   131 6/1/2020    x1= 106. x2= 133. y1=  -.20 y2= -2.50 BEST
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90       81      75       81    13   131 6/1/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .978192 cc2=  .785742 lx=  4.39981 if= 107 il= 133 6/3/2020   n=  26 now=      90 end=         81        75        81 U=    11.87 T=  103.4 p1= -10.0 p2=   111.1 ed=   131 6/1/2020    x1= 107. x2= 133. y1=  -.31 y2= -2.50 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .978197 cc2=  .785742 lx=  4.39781 if= 107 il= 133 6/3/2020   n=  26 now=      90 end=         81        75        81 U=    11.87 T=  103.4 p1= -10.0 p2=   111.1 ed=   131 6/1/2020    x1= 107. x2= 133. y1=  -.31 y2= -2.50 BEST
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90       81      75       81    13   131 6/1/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .975718 cc2=  .779602 lx=  4.39981 if= 108 il= 133 6/3/2020   n=  25 now=      90 end=         81        75        81 U=    11.41 T=  104.5 p1= -10.0 p2=   111.1 ed=   131 6/1/2020    x1= 108. x2= 133. y1=  -.31 y2= -2.50 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .976078 cc2=  .779602 lx=  4.31681 if= 108 il= 133 6/3/2020   n=  25 now=      90 end=         81        75        81 U=    11.41 T=  104.5 p1= -10.0 p2=   111.1 ed=   131 6/1/2020    x1= 108. x2= 133. y1=  -.31 y2= -2.50 BEST
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90       81      75       81    13   131 6/1/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .972667 cc2=  .772667 lx=  4.39981 if= 109 il= 133 6/3/2020   n=  24 now=      90 end=         81        75        81 U=    11.32 T=  104.7 p1= -10.0 p2=   111.1 ed=   131 6/1/2020    x1= 109. x2= 133. y1=  -.38 y2= -2.50 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .973346 cc2=  .772667 lx=  4.31681 if= 109 il= 133 6/3/2020   n=  24 now=      90 end=         81        75        81 U=    11.32 T=  104.7 p1= -10.0 p2=   111.1 ed=   131 6/1/2020    x1= 109. x2= 133. y1=  -.38 y2= -2.50 BEST
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90       81      75       81    13   131 6/1/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .969132 cc2=  .765008 lx=  4.39981 if= 110 il= 133 6/3/2020   n=  23 now=      90 end=         81        75        81 U=    10.85 T=  105.9 p1= -10.0 p2=   111.1 ed=   131 6/1/2020    x1= 110. x2= 133. y1=  -.38 y2= -2.50 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .969969 cc2=  .765008 lx=  4.31681 if= 110 il= 133 6/3/2020   n=  23 now=      90 end=         81        75        81 U=    10.85 T=  105.9 p1= -10.0 p2=   111.1 ed=   131 6/1/2020    x1= 110. x2= 133. y1=  -.38 y2= -2.50 BEST
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90       81      75       81    13   131 6/1/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .966376 cc2=  .757861 lx=  4.40981 if= 111 il= 133 6/3/2020   n=  22 now=      90 end=         82        75        81 U=    11.50 T=  105.6 p1=  -8.9 p2=   109.8 ed=   132 6/2/2020    x1= 111. x2= 133. y1=  -.47 y2= -2.38 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .966376 cc2=  .757861 lx=  4.40981 if= 111 il= 133 6/3/2020   n=  22 now=      90 end=         82        75        81 U=    11.50 T=  105.6 p1=  -8.9 p2=   109.8 ed=   132 6/2/2020    x1= 111. x2= 133. y1=  -.47 y2= -2.38 BEST
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90       82      75       81    13   132 6/2/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .963764 cc2=  .750564 lx=  4.42981 if= 112 il= 133 6/3/2020   n=  21 now=      90 end=         83        75        81 U=    13.74 T=  103.0 p1=  -7.8 p2=   108.4 ed=   135 6/5/2020    x1= 112. x2= 133. y1=  -.66 y2= -2.19 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .963764 cc2=  .750564 lx=  4.42981 if= 112 il= 133 6/3/2020   n=  21 now=      90 end=         83        75        81 U=    13.74 T=  103.0 p1=  -7.8 p2=   108.4 ed=   135 6/5/2020    x1= 112. x2= 133. y1=  -.66 y2= -2.19 BEST
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90       83      75       81    13   135 6/5/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .958219 cc2=  .740001 lx=  4.42981 if= 113 il= 133 6/3/2020   n=  20 now=      90 end=         83        75        81 U=    13.09 T=  104.4 p1=  -7.8 p2=   108.4 ed=   135 6/5/2020    x1= 113. x2= 133. y1=  -.66 y2= -2.19 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .958219 cc2=  .740001 lx=  4.43081 if= 113 il= 133 6/3/2020   n=  20 now=      90 end=         83        75        81 U=    13.09 T=  104.4 p1=  -7.8 p2=   108.4 ed=   135 6/5/2020    x1= 113. x2= 133. y1=  -.66 y2= -2.19 BEST
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90       83      75       81    13   135 6/5/2020  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .952984 cc2=  .729377 lx=  4.44981 if= 114 il= 133 6/3/2020   n=  19 now=      90 end=         85        75        81 U=    13.55 T=  105.6 p1=  -5.6 p2=   105.9 ed=   137 6/7/2020    x1= 114. x2= 133. y1=  -.62 y2= -2.02     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90       85      75       81    13   137 6/7/2020  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .966308 cc2=  .736892 lx=  6.49981 if= 115 il= 133 6/3/2020   n=  18 now=      90 end=        665        75        81 U=   198.99 T=  288.3 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 115. x2= 133. y1=   .87 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   999 undefine  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .971656 cc2=  .735954 lx=  6.49981 if= 116 il= 133 6/3/2020   n=  17 now=      90 end=        665        75        81 U=   187.93 T=  279.7 p1= 638.9 p2=    13.5 ed=   723 1/14/2022   x1= 116. x2= 133. y1=   .87 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   723 1/14/2022 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .975238 cc2=  .732702 lx=  6.49981 if= 117 il= 133 6/3/2020   n=  16 now=      90 end=        665        75        81 U=   176.88 T=  271.0 p1= 638.9 p2=    13.5 ed=   688 12/10/2021  x1= 117. x2= 133. y1=   .87 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   688 12/10/2021
AAA2     1 Congo_Kinshasa Deaths    cc1=  .976555 cc2=  .726555 lx=  5.30981 if= 118 il= 133 6/3/2020   n=  15 now=      90 end=        202        75        81 U=    79.31 T=  132.4 p1= 124.4 p2=    44.6 ed=   319 12/6/2020   x1= 118. x2= 133. y1=   .18 y2=  -.01     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90      202      75       81    13   319 12/6/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .975388 cc2=  .717189 lx=  4.81981 if= 119 il= 133 6/3/2020   n=  14 now=      90 end=        123        75        81 U=    40.64 T=  105.0 p1=  36.7 p2=    73.2 ed=   200 8/9/2020    x1= 119. x2= 133. y1=  -.34 y2=  -.69     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90      123      75       81    13   200 8/9/2020  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .971099 cc2=  .703838 lx=  4.66981 if= 120 il= 133 6/3/2020   n=  13 now=      90 end=        106        75        81 U=    28.17 T=  103.6 p1=  17.8 p2=    84.9 ed=   170 7/10/2020   x1= 120. x2= 133. y1=  -.58 y2= -1.04     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90      106      75       81    13   170 7/10/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .963745 cc2=  .686395 lx=  4.67981 if= 121 il= 133 6/3/2020   n=  12 now=      90 end=        107        75        81 U=    30.55 T=  102.0 p1=  18.9 p2=    84.1 ed=   174 7/14/2020   x1= 121. x2= 133. y1=  -.62 y2= -1.02     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90      107      75       81    13   174 7/14/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .943295 cc2=  .627067 lx=  6.49981 if= 124 il= 133 6/3/2020   n=   9 now=      90 end=        665        75        81 U=   178.59 T=  272.4 p1= 638.9 p2=    13.5 ed=   693 12/15/2021  x1= 124. x2= 133. y1=   .83 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   693 12/15/2021
AAA2     1 Congo_Kinshasa Deaths    cc1=  .932060 cc2=  .598727 lx=  6.49981 if= 125 il= 133 6/3/2020   n=   8 now=      90 end=        665        75        81 U=   182.16 T=  275.2 p1= 638.9 p2=    13.5 ed=   705 12/27/2021  x1= 125. x2= 133. y1=   .82 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   705 12/27/2021
AAA2     1 Congo_Kinshasa Deaths    cc1=  .934254 cc2=  .580700 lx=  6.49981 if= 126 il= 133 6/3/2020   n=   7 now=      90 end=        665        75        81 U=   159.39 T=  257.4 p1= 638.9 p2=    13.5 ed=   633 10/16/2021  x1= 126. x2= 133. y1=   .82 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   633 10/16/2021
AAA2     1 Congo_Kinshasa Deaths    cc1=  .919408 cc2=  .541443 lx=  6.49981 if= 127 il= 133 6/3/2020   n=   6 now=      90 end=        665        75        81 U=   160.02 T=  257.9 p1= 638.9 p2=    13.5 ed=   635 10/18/2021  x1= 127. x2= 133. y1=   .82 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   635 10/18/2021
AAA2     1 Congo_Kinshasa Deaths    cc1=  .923637 cc2=  .515388 lx=  6.49981 if= 128 il= 133 6/3/2020   n=   5 now=      90 end=        665        75        81 U=   133.35 T=  237.1 p1= 638.9 p2=    13.5 ed=   551 7/26/2021   x1= 128. x2= 133. y1=   .82 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   551 7/26/2021 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .980515 cc2=  .863474 lx=  4.81981 if=  62 il= 134 6/4/2020   n=  72 now=      90 end=        123        78        88 U=    32.92 T=  108.7 p1=  36.7 p2=    73.2 ed=   186 7/26/2020   x1=  62. x2= 134. y1=  1.42 y2=  -.77     
GP: Deaths    Congo_Kinshasa 6/4/2020        134      90      123      78       88     4   186 7/26/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .980641 cc2=  .862789 lx=  4.86981 if=  63 il= 134 6/4/2020   n=  71 now=      90 end=        130        78        88 U=    33.86 T=  111.4 p1=  44.4 p2=    69.2 ed=   191 7/31/2020   x1=  63. x2= 134. y1=  1.43 y2=  -.67     
GP: Deaths    Congo_Kinshasa 6/4/2020        134      90      130      78       88     4   191 7/31/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .981627 cc2=  .862949 lx=  4.96981 if=  64 il= 134 6/4/2020   n=  70 now=      90 end=        143        78        88 U=    37.99 T=  115.4 p1=  58.9 p2=    62.9 ed=   205 8/14/2020   x1=  64. x2= 134. y1=  1.35 y2=  -.49     
GP: Deaths    Congo_Kinshasa 6/4/2020        134      90      143      78       88     4   205 8/14/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .982298 cc2=  .862775 lx=  5.08981 if=  65 il= 134 6/4/2020   n=  69 now=      90 end=        162        78        88 U=    40.72 T=  121.4 p1=  80.0 p2=    55.6 ed=   217 8/26/2020   x1=  65. x2= 134. y1=  1.38 y2=  -.31     
GP: Deaths    Congo_Kinshasa 6/4/2020        134      90      162      78       88     4   217 8/26/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .984591 cc2=  .864205 lx=  5.37981 if=  66 il= 134 6/4/2020   n=  68 now=      90 end=        216        78        88 U=    54.19 T=  135.2 p1= 140.0 p2=    41.7 ed=   263 10/11/2020  x1=  66. x2= 134. y1=  1.28 y2=   .02     
GP: Deaths    Congo_Kinshasa 6/4/2020        134      90      216      78       88     4   263 10/11/2020
AAA2     1 Congo_Kinshasa Deaths    cc1=  .984660 cc2=  .863392 lx=  5.52981 if=  67 il= 134 6/4/2020   n=  67 now=      90 end=        252        78        88 U=    57.81 T=  143.2 p1= 180.0 p2=    35.7 ed=   279 10/27/2020  x1=  67. x2= 134. y1=  1.32 y2=   .16     
GP: Deaths    Congo_Kinshasa 6/4/2020        134      90      252      78       88     4   279 10/27/2020
AAA2     1 Congo_Kinshasa Deaths    cc1=  .985624 cc2=  .863454 lx=  5.91981 if=  68 il= 134 6/4/2020   n=  66 now=      90 end=        372        78        88 U=    73.42 T=  166.8 p1= 313.3 p2=    24.2 ed=   340 12/27/2020  x1=  68. x2= 134. y1=  1.35 y2=   .45     
GP: Deaths    Congo_Kinshasa 6/4/2020        134      90    -          78       88     4   340 12/27/2020
AAA2     1 Congo_Kinshasa Deaths    cc1=  .985828 cc2=  .862737 lx=  6.28981 if=  69 il= 134 6/4/2020   n=  65 now=      90 end=        539        78        88 U=    83.50 T=  189.0 p1= 498.9 p2=    16.7 ed=   386 2/11/2021   x1=  69. x2= 134. y1=  1.44 y2=   .66     
GP: Deaths    Congo_Kinshasa 6/4/2020        134      90    -          78       88     4   386 2/11/2021 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .986966 cc2=  .862932 lx=  6.49981 if=  70 il= 134 6/4/2020   n=  64 now=      90 end=        665        78        88 U=    91.83 T=  204.0 p1= 638.9 p2=    13.5 ed=   420 3/17/2021   x1=  70. x2= 134. y1=  1.46 y2=   .76     
GP: Deaths    Congo_Kinshasa 6/4/2020        134      90    -          78       88     4   420 3/17/2021 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .987883 cc2=  .862883 lx=  6.49981 if=  71 il= 134 6/4/2020   n=  63 now=      90 end=        665        78        88 U=   103.68 T=  213.0 p1= 638.9 p2=    13.5 ed=   457 4/23/2021   x1=  71. x2= 134. y1=  1.37 y2=   .76     
GP: Deaths    Congo_Kinshasa 6/4/2020        134      90    -          78       88     4   457 4/23/2021 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .987296 cc2=  .861308 lx=  6.49981 if=  72 il= 134 6/4/2020   n=  62 now=      90 end=        665        78        88 U=   102.04 T=  211.8 p1= 638.9 p2=    13.5 ed=   452 4/18/2021   x1=  72. x2= 134. y1=  1.37 y2=   .76     
