TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       13464.00000        9.50777
TAB:  Nigeria Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   273 10/21/2020
AAA2     1 Nigeria Deaths    cc1=  .994476 cc2=  .832255 lx=  7.89990 if=  69 il= 106 5/7/2020   n=  37 now=     365 end=       2697       107       114 U=    46.05 T=  160.0 p1= 638.9 p2=    13.5 ed=   268 10/16/2020  x1=  69. x2= 106. y1=  1.98 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   268 10/16/2020
AAA2     1 Nigeria Deaths    cc1=  .994086 cc2=  .829687 lx=  7.89990 if=  70 il= 106 5/7/2020   n=  36 now=     365 end=       2697       107       114 U=    44.81 T=  158.5 p1= 638.9 p2=    13.5 ed=   264 10/12/2020  x1=  70. x2= 106. y1=  1.98 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   264 10/12/2020
AAA2     1 Nigeria Deaths    cc1=  .993582 cc2=  .826916 lx=  7.89990 if=  71 il= 106 5/7/2020   n=  35 now=     365 end=       2697       107       114 U=    43.56 T=  157.0 p1= 638.9 p2=    13.5 ed=   259 10/7/2020   x1=  71. x2= 106. y1=  1.98 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   259 10/7/2020 
AAA2     1 Nigeria Deaths    cc1=  .993247 cc2=  .824217 lx=  7.89990 if=  72 il= 106 5/7/2020   n=  34 now=     365 end=       2697       107       114 U=    48.41 T=  162.7 p1= 638.9 p2=    13.5 ed=   276 10/24/2020  x1=  72. x2= 106. y1=  1.87 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   276 10/24/2020
AAA2     1 Nigeria Deaths    cc1=  .993496 cc2=  .821998 lx=  7.89990 if=  73 il= 106 5/7/2020   n=  33 now=     365 end=       2697       107       114 U=    46.99 T=  161.0 p1= 638.9 p2=    13.5 ed=   271 10/19/2020  x1=  73. x2= 106. y1=  1.87 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   271 10/19/2020
AAA2     1 Nigeria Deaths    cc1=  .993297 cc2=  .819219 lx=  7.89990 if=  74 il= 106 5/7/2020   n=  32 now=     365 end=       2697       107       114 U=    47.94 T=  162.2 p1= 638.9 p2=    13.5 ed=   275 10/23/2020  x1=  74. x2= 106. y1=  1.84 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   275 10/23/2020
AAA2     1 Nigeria Deaths    cc1=  .993648 cc2=  .816872 lx=  7.89990 if=  75 il= 106 5/7/2020   n=  31 now=     365 end=       2697       107       114 U=    46.44 T=  160.4 p1= 638.9 p2=    13.5 ed=   270 10/18/2020  x1=  75. x2= 106. y1=  1.84 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   270 10/18/2020
AAA2     1 Nigeria Deaths    cc1=  .993487 cc2=  .813882 lx=  7.89990 if=  76 il= 106 5/7/2020   n=  30 now=     365 end=       2697       107       114 U=    47.02 T=  161.1 p1= 638.9 p2=    13.5 ed=   272 10/20/2020  x1=  76. x2= 106. y1=  1.81 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   272 10/20/2020
AAA2     1 Nigeria Deaths    cc1=  .993726 cc2=  .811152 lx=  7.89990 if=  77 il= 106 5/7/2020   n=  29 now=     365 end=       2697       107       114 U=    45.45 T=  159.2 p1= 638.9 p2=    13.5 ed=   266 10/14/2020  x1=  77. x2= 106. y1=  1.81 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   266 10/14/2020
AAA2     1 Nigeria Deaths    cc1=  .993412 cc2=  .807716 lx=  7.89990 if=  78 il= 106 5/7/2020   n=  28 now=     365 end=       2697       107       114 U=    45.72 T=  159.6 p1= 638.9 p2=    13.5 ed=   267 10/15/2020  x1=  78. x2= 106. y1=  1.78 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   267 10/15/2020
AAA2     1 Nigeria Deaths    cc1=  .993273 cc2=  .804291 lx=  7.89990 if=  79 il= 106 5/7/2020   n=  27 now=     365 end=       2697       107       114 U=    44.08 T=  157.6 p1= 638.9 p2=    13.5 ed=   261 10/9/2020   x1=  79. x2= 106. y1=  1.78 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   261 10/9/2020 
AAA2     1 Nigeria Deaths    cc1=  .992606 cc2=  .800156 lx=  7.89990 if=  80 il= 106 5/7/2020   n=  26 now=     365 end=       2697       107       114 U=    47.21 T=  161.3 p1= 638.9 p2=    13.5 ed=   272 10/20/2020  x1=  80. x2= 106. y1=  1.72 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   272 10/20/2020
AAA2     1 Nigeria Deaths    cc1=  .993722 cc2=  .797606 lx=  7.89990 if=  81 il= 106 5/7/2020   n=  25 now=     365 end=       2697       107       114 U=    45.40 T=  159.2 p1= 638.9 p2=    13.5 ed=   266 10/14/2020  x1=  81. x2= 106. y1=  1.72 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   266 10/14/2020
AAA2     1 Nigeria Deaths    cc1=  .993518 cc2=  .789394 lx=  7.89990 if=  83 il= 106 5/7/2020   n=  23 now=     365 end=       2697       107       114 U=    43.11 T=  156.5 p1= 638.9 p2=    13.5 ed=   258 10/6/2020   x1=  83. x2= 106. y1=  1.71 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   258 10/6/2020 
AAA2     1 Nigeria Deaths    cc1=  .992840 cc2=  .784326 lx=  7.89990 if=  84 il= 106 5/7/2020   n=  22 now=     365 end=       2697       107       114 U=    42.50 T=  155.8 p1= 638.9 p2=    13.5 ed=   256 10/4/2020   x1=  84. x2= 106. y1=  1.69 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   256 10/4/2020 
AAA2     1 Nigeria Deaths    cc1=  .991897 cc2=  .778696 lx=  7.89990 if=  85 il= 106 5/7/2020   n=  21 now=     365 end=       2697       107       114 U=    41.77 T=  154.9 p1= 638.9 p2=    13.5 ed=   253 10/1/2020   x1=  85. x2= 106. y1=  1.67 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   253 10/1/2020 
AAA2     1 Nigeria Deaths    cc1=  .990676 cc2=  .772458 lx=  7.89990 if=  86 il= 106 5/7/2020   n=  20 now=     365 end=       2697       107       114 U=    44.33 T=  157.9 p1= 638.9 p2=    13.5 ed=   262 10/10/2020  x1=  86. x2= 106. y1=  1.62 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   262 10/10/2020
AAA2     1 Nigeria Deaths    cc1=  .990315 cc2=  .766708 lx=  7.89990 if=  87 il= 106 5/7/2020   n=  19 now=     365 end=       2697       107       114 U=    44.30 T=  157.9 p1= 638.9 p2=    13.5 ed=   262 10/10/2020  x1=  87. x2= 106. y1=  1.60 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   262 10/10/2020
AAA2     1 Nigeria Deaths    cc1=  .990213 cc2=  .760798 lx=  7.89990 if=  88 il= 106 5/7/2020   n=  18 now=     365 end=       2697       107       114 U=    44.06 T=  157.6 p1= 638.9 p2=    13.5 ed=   261 10/9/2020   x1=  88. x2= 106. y1=  1.58 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   261 10/9/2020 
AAA2     1 Nigeria Deaths    cc1=  .990343 cc2=  .754641 lx=  7.89990 if=  89 il= 106 5/7/2020   n=  17 now=     365 end=       2697       107       114 U=    42.62 T=  155.9 p1= 638.9 p2=    13.5 ed=   256 10/4/2020   x1=  89. x2= 106. y1=  1.57 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   256 10/4/2020 
AAA2     1 Nigeria Deaths    cc1=  .987462 cc2=  .737462 lx=  7.89990 if=  91 il= 106 5/7/2020   n=  15 now=     365 end=       2697       107       114 U=    43.17 T=  156.6 p1= 638.9 p2=    13.5 ed=   258 10/6/2020   x1=  91. x2= 106. y1=  1.52 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   258 10/6/2020 
AAA2     1 Nigeria Deaths    cc1=  .986810 cc2=  .728611 lx=  7.89990 if=  92 il= 106 5/7/2020   n=  14 now=     365 end=       2697       107       114 U=    43.09 T=  156.5 p1= 638.9 p2=    13.5 ed=   258 10/6/2020   x1=  92. x2= 106. y1=  1.50 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   258 10/6/2020 
AAA2     1 Nigeria Deaths    cc1=  .987008 cc2=  .719747 lx=  5.94990 if=  93 il= 106 5/7/2020   n=  13 now=     365 end=        383       107       114 U=    19.54 T=  110.8 p1=   4.9 p2=    95.3 ed=   156 6/26/2020   x1=  93. x2= 106. y1=   .91 y2=   .24     
GP: Deaths    Nigeria 5/7/2020        106     365      383     107      114     4   156 6/26/2020 
AAA2     1 Nigeria Deaths    cc1=  .987071 cc2=  .709721 lx=  5.14990 if=  94 il= 106 5/7/2020   n=  12 now=     365 end=        172       107       114 U=     9.94 T=   98.6 p1= -52.9 p2=   212.2 ed=   122 5/23/2020   x1=  94. x2= 106. y1=   .47 y2=  -.74     
GP: Deaths    Nigeria 5/7/2020        106     365      172     107      114     4   122 5/23/2020 
AAA2     1 Nigeria Deaths    cc1=  .988630 cc2=  .699955 lx=  4.92990 if=  95 il= 106 5/7/2020   n=  11 now=     365 end=        138       107       114 U=     6.99 T=   96.5 p1= -62.2 p2=   264.5 ed=   112 5/13/2020   x1=  95. x2= 106. y1=   .22 y2= -1.36     
GP: Deaths    Nigeria 5/7/2020        106     365      138     107      114     4   112 5/13/2020 
AAA2     1 Nigeria Deaths    cc1=  .993461 cc2=  .691949 lx=  4.83990 if=  96 il= 106 5/7/2020   n=  10 now=     365 end=        126       107       114 U=     5.18 T=   96.7 p1= -65.5 p2=   289.7 ed=   108 5/9/2020    x1=  96. x2= 106. y1=   .14 y2= -1.79     
GP: Deaths    Nigeria 5/7/2020        106     365      126     107      114     4   108 5/9/2020  
AAA1     1 Nigeria Deaths    cc1=  .994724 cc2=  .678496 lx=  4.79990 if=  97 il= 106 5/7/2020   n=   9 now=     365 end=        121       107       114 U=     4.33 T=   97.1 p1= -66.8 p2=   301.7 ed=   107 5/8/2020    x1=  97. x2= 106. y1=   .02 y2= -2.06 BEST
AAA2     1 Nigeria Deaths    cc1=  .994728 cc2=  .678496 lx=  4.79690 if=  97 il= 106 5/7/2020   n=   9 now=     365 end=        121       107       114 U=     4.33 T=   97.1 p1= -66.8 p2=   301.7 ed=   107 5/8/2020    x1=  97. x2= 106. y1=   .02 y2= -2.06 BEST
GP: Deaths    Nigeria 5/7/2020        106     365      121     107      114     4   107 5/8/2020  
AAA1     1 Nigeria Deaths    cc1=  .994274 cc2=  .660940 lx=  4.77990 if=  98 il= 106 5/7/2020   n=   8 now=     365 end=        119       107       114 U=     3.87 T=   97.4 p1= -67.4 p2=   306.7 ed=   106 5/7/2020    x1=  98. x2= 106. y1=  -.16 y2= -2.23 BEST
AAA2     1 Nigeria Deaths    cc1=  .994288 cc2=  .660940 lx=  4.77590 if=  98 il= 106 5/7/2020   n=   8 now=     365 end=        119       107       114 U=     3.87 T=   97.4 p1= -67.4 p2=   306.7 ed=   106 5/7/2020    x1=  98. x2= 106. y1=  -.16 y2= -2.23 BEST
GP: Deaths    Nigeria 5/7/2020        106     365      119     107      114     4   106 5/7/2020  
AAA1     1 Nigeria Deaths    cc1=  .992537 cc2=  .638984 lx=  4.75990 if=  99 il= 106 5/7/2020   n=   7 now=     365 end=        116       107       114 U=     3.36 T=   97.8 p1= -68.2 p2=   314.7 ed=   105 5/6/2020    x1=  99. x2= 106. y1=  -.36 y2= -2.44 BEST
AAA2     1 Nigeria Deaths    cc1=  .992550 cc2=  .638984 lx=  4.76290 if=  99 il= 106 5/7/2020   n=   7 now=     365 end=        116       107       114 U=     3.36 T=   97.8 p1= -68.2 p2=   314.7 ed=   105 5/6/2020    x1=  99. x2= 106. y1=  -.36 y2= -2.44 BEST
GP: Deaths    Nigeria 5/7/2020        106     365      116     107      114     4   105 5/6/2020  
AAA1     1 Nigeria Deaths    cc1=  .989026 cc2=  .611062 lx=  4.76990 if= 100 il= 106 5/7/2020   n=   6 now=     365 end=        117       107       114 U=     3.46 T=   97.9 p1= -67.9 p2=   312.0 ed=   106 5/7/2020    x1= 100. x2= 106. y1=  -.60 y2= -2.33 BEST
AAA2     1 Nigeria Deaths    cc1=  .989029 cc2=  .611062 lx=  4.77190 if= 100 il= 106 5/7/2020   n=   6 now=     365 end=        117       107       114 U=     3.46 T=   97.9 p1= -67.9 p2=   312.0 ed=   106 5/7/2020    x1= 100. x2= 106. y1=  -.60 y2= -2.33 BEST
GP: Deaths    Nigeria 5/7/2020        106     365      117     107      114     4   106 5/7/2020  
AAA2     1 Nigeria Deaths    cc1=  .994943 cc2=  .586695 lx=  6.16990 if= 101 il= 106 5/7/2020   n=   5 now=     365 end=        478       107       114 U=    34.96 T=  120.1 p1=  31.0 p2=    76.4 ed=   202 8/11/2020   x1= 101. x2= 106. y1=   .55 y2=   .40     
GP: Deaths    Nigeria 5/7/2020        106     365      478     107      114     4   202 8/11/2020 
AAA2     1 Nigeria Deaths    cc1=  .994825 cc2=  .848960 lx=  7.89990 if=  61 il= 107 5/8/2020   n=  46 now=     365 end=       2697       117       155 U=    49.82 T=  164.0 p1= 638.9 p2=    13.5 ed=   281 10/29/2020  x1=  61. x2= 107. y1=  2.07 y2=  1.14     
GP: Deaths    Nigeria 5/8/2020        107     365    -         117      155     1   281 10/29/2020
AAA2     1 Nigeria Deaths    cc1=  .995424 cc2=  .847982 lx=  7.89990 if=  62 il= 107 5/8/2020   n=  45 now=     365 end=       2697       117       155 U=    48.74 T=  162.7 p1= 638.9 p2=    13.5 ed=   277 10/25/2020  x1=  62. x2= 107. y1=  2.07 y2=  1.14     
GP: Deaths    Nigeria 5/8/2020        107     365    -         117      155     1   277 10/25/2020
AAA2     1 Nigeria Deaths    cc1=  .995766 cc2=  .846695 lx=  7.89990 if=  63 il= 107 5/8/2020   n=  44 now=     365 end=       2697       117       155 U=    47.65 T=  161.5 p1= 638.9 p2=    13.5 ed=   273 10/21/2020  x1=  63. x2= 107. y1=  2.07 y2=  1.14     
GP: Deaths    Nigeria 5/8/2020        107     365    -         117      155     1   273 10/21/2020
AAA2     1 Nigeria Deaths    cc1=  .995861 cc2=  .845105 lx=  7.89990 if=  64 il= 107 5/8/2020   n=  43 now=     365 end=       2697       117       155 U=    46.57 T=  160.3 p1= 638.9 p2=    13.5 ed=   270 10/18/2020  x1=  64. x2= 107. y1=  2.07 y2=  1.14     
GP: Deaths    Nigeria 5/8/2020        107     365    -         117      155     1   270 10/18/2020
AAA2     1 Nigeria Deaths    cc1=  .995736 cc2=  .843237 lx=  7.89990 if=  65 il= 107 5/8/2020   n=  42 now=     365 end=       2697       117       155 U=    45.49 T=  159.0 p1= 638.9 p2=    13.5 ed=   266 10/14/2020  x1=  65. x2= 107. y1=  2.07 y2=  1.14     
GP: Deaths    Nigeria 5/8/2020        107     365    -         117      155     1   266 10/14/2020
AAA2     1 Nigeria Deaths    cc1=  .995452 cc2=  .841148 lx=  7.89990 if=  66 il= 107 5/8/2020   n=  41 now=     365 end=       2697       117       155 U=    44.40 T=  157.8 p1= 638.9 p2=    13.5 ed=   262 10/10/2020  x1=  66. x2= 107. y1=  2.07 y2=  1.14     
GP: Deaths    Nigeria 5/8/2020        107     365    -         117      155     1   262 10/10/2020
AAA2     1 Nigeria Deaths    cc1=  .995124 cc2=  .838950 lx=  7.89990 if=  67 il= 107 5/8/2020   n=  40 now=     365 end=       2697       117       155 U=    43.32 T=  156.5 p1= 638.9 p2=    13.5 ed=   258 10/6/2020   x1=  67. x2= 107. y1=  2.07 y2=  1.14     
GP: Deaths    Nigeria 5/8/2020        107     365    -         117      155     1   258 10/6/2020 
AAA2     1 Nigeria Deaths    cc1=  .994960 cc2=  .836846 lx=  7.89990 if=  68 il= 107 5/8/2020   n=  39 now=     365 end=       2697       117       155 U=    46.90 T=  160.6 p1= 638.9 p2=    13.5 ed=   271 10/19/2020  x1=  68. x2= 107. y1=  1.98 y2=  1.14     
GP: Deaths    Nigeria 5/8/2020        107     365    -         117      155     1   271 10/19/2020
AAA2     1 Nigeria Deaths    cc1=  .994852 cc2=  .834724 lx=  7.89990 if=  69 il= 107 5/8/2020   n=  38 now=     365 end=       2697       117       155 U=    45.70 T=  159.3 p1= 638.9 p2=    13.5 ed=   267 10/15/2020  x1=  69. x2= 107. y1=  1.98 y2=  1.14     
GP: Deaths    Nigeria 5/8/2020        107     365    -         117      155     1   267 10/15/2020
AAA2     1 Nigeria Deaths    cc1=  .994505 cc2=  .832283 lx=  7.89990 if=  70 il= 107 5/8/2020   n=  37 now=     365 end=       2697       117       155 U=    44.50 T=  157.9 p1= 638.9 p2=    13.5 ed=   262 10/10/2020  x1=  70. x2= 107. y1=  1.98 y2=  1.14     
GP: Deaths    Nigeria 5/8/2020        107     365    -         117      155     1   262 10/10/2020
AAA2     1 Nigeria Deaths    cc1=  .994048 cc2=  .829649 lx=  7.89990 if=  71 il= 107 5/8/2020   n=  36 now=     365 end=       2697       117       155 U=    43.29 T=  156.5 p1= 638.9 p2=    13.5 ed=   258 10/6/2020   x1=  71. x2= 107. y1=  1.98 y2=  1.14     
GP: Deaths    Nigeria 5/8/2020        107     365    -         117      155     1   258 10/6/2020 
AAA2     1 Nigeria Deaths    cc1=  .993737 cc2=  .827071 lx=  7.89990 if=  72 il= 107 5/8/2020   n=  35 now=     365 end=       2697       117       155 U=    47.92 T=  161.8 p1= 638.9 p2=    13.5 ed=   274 10/22/2020  x1=  72. x2= 107. y1=  1.87 y2=  1.14     
GP: Deaths    Nigeria 5/8/2020        107     365    -         117      155     1   274 10/22/2020
AAA2     1 Nigeria Deaths    cc1=  .993996 cc2=  .824965 lx=  7.89990 if=  73 il= 107 5/8/2020   n=  34 now=     365 end=       2697       117       155 U=    46.55 T=  160.2 p1= 638.9 p2=    13.5 ed=   270 10/18/2020  x1=  73. x2= 107. y1=  1.87 y2=  1.14     
GP: Deaths    Nigeria 5/8/2020        107     365    -         117      155     1   270 10/18/2020
AAA2     1 Nigeria Deaths    cc1=  .993839 cc2=  .822340 lx=  7.89990 if=  74 il= 107 5/8/2020   n=  33 now=     365 end=       2697       117       155 U=    47.45 T=  161.3 p1= 638.9 p2=    13.5 ed=   273 10/21/2020  x1=  74. x2= 107. y1=  1.84 y2=  1.14     
GP: Deaths    Nigeria 5/8/2020        107     365    -         117      155     1   273 10/21/2020
AAA2     1 Nigeria Deaths    cc1=  .994189 cc2=  .820111 lx=  7.89990 if=  75 il= 107 5/8/2020   n=  32 now=     365 end=       2697       117       155 U=    46.01 T=  159.6 p1= 638.9 p2=    13.5 ed=   268 10/16/2020  x1=  75. x2= 107. y1=  1.84 y2=  1.14     
GP: Deaths    Nigeria 5/8/2020        107     365    -         117      155     1   268 10/16/2020
AAA2     1 Nigeria Deaths    cc1=  .994068 cc2=  .817291 lx=  7.89990 if=  76 il= 107 5/8/2020   n=  31 now=     365 end=       2697       117       155 U=    46.54 T=  160.2 p1= 638.9 p2=    13.5 ed=   270 10/18/2020  x1=  76. x2= 107. y1=  1.81 y2=  1.14     
GP: Deaths    Nigeria 5/8/2020        107     365    -         117      155     1   270 10/18/2020
AAA2     1 Nigeria Deaths    cc1=  .994311 cc2=  .814706 lx=  7.89990 if=  77 il= 107 5/8/2020   n=  30 now=     365 end=       2697       117       155 U=    45.04 T=  158.5 p1= 638.9 p2=    13.5 ed=   264 10/12/2020  x1=  77. x2= 107. y1=  1.81 y2=  1.14     
GP: Deaths    Nigeria 5/8/2020        107     365    -         117      155     1   264 10/12/2020
AAA2     1 Nigeria Deaths    cc1=  .994049 cc2=  .811475 lx=  7.89990 if=  78 il= 107 5/8/2020   n=  29 now=     365 end=       2697       117       155 U=    45.27 T=  158.8 p1= 638.9 p2=    13.5 ed=   265 10/13/2020  x1=  78. x2= 107. y1=  1.78 y2=  1.14     
GP: Deaths    Nigeria 5/8/2020        107     365    -         117      155     1   265 10/13/2020
AAA2     1 Nigeria Deaths    cc1=  .993948 cc2=  .808253 lx=  7.89990 if=  79 il= 107 5/8/2020   n=  28 now=     365 end=       2697       117       155 U=    43.71 T=  157.0 p1= 638.9 p2=    13.5 ed=   260 10/8/2020   x1=  79. x2= 107. y1=  1.78 y2=  1.14     
GP: Deaths    Nigeria 5/8/2020        107     365    -         117      155     1   260 10/8/2020 
AAA2     1 Nigeria Deaths    cc1=  .993373 cc2=  .804391 lx=  7.89990 if=  80 il= 107 5/8/2020   n=  27 now=     365 end=       2697       117       155 U=    46.65 T=  160.3 p1= 638.9 p2=    13.5 ed=   270 10/18/2020  x1=  80. x2= 107. y1=  1.72 y2=  1.14     
GP: Deaths    Nigeria 5/8/2020        107     365    -         117      155     1   270 10/18/2020
AAA2     1 Nigeria Deaths    cc1=  .994387 cc2=  .801937 lx=  7.89990 if=  81 il= 107 5/8/2020   n=  26 now=     365 end=       2697       117       155 U=    44.92 T=  158.4 p1= 638.9 p2=    13.5 ed=   264 10/12/2020  x1=  81. x2= 107. y1=  1.72 y2=  1.14     
