TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       53185.00000       10.88153
TAB:  Canada_Quebec Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Canada_Quebec Deaths    cc1=  .999526 cc2=  .850454 lx=  8.59298 if=  83 il= 127 5/28/2020  n=  44 now=    5029 end=       5393      4303      5480 U=    18.25 T=   99.9 p1=   7.2 p2=    93.3 ed=   142 6/12/2020   x1=  83. x2= 127. y1=   .92 y2= -1.49 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999526 cc2=  .850454 lx=  8.59298 if=  83 il= 127 5/28/2020  n=  44 now=    5029 end=       5393      4303      5480 U=    18.25 T=   99.9 p1=   7.2 p2=    93.3 ed=   142 6/12/2020   x1=  83. x2= 127. y1=   .92 y2= -1.49 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5393    4303     5480    31   142 6/12/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999530 cc2=  .848774 lx=  8.60298 if=  84 il= 127 5/28/2020  n=  43 now=    5029 end=       5447      4303      5480 U=    18.49 T=  100.3 p1=   8.3 p2=    92.3 ed=   143 6/13/2020   x1=  84. x2= 127. y1=   .88 y2= -1.44 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999532 cc2=  .848774 lx=  8.59798 if=  84 il= 127 5/28/2020  n=  43 now=    5029 end=       5447      4303      5480 U=    18.49 T=  100.3 p1=   8.3 p2=    92.3 ed=   143 6/13/2020   x1=  84. x2= 127. y1=   .88 y2= -1.44 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5447    4303     5480    31   143 6/13/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999579 cc2=  .847080 lx=  8.60298 if=  85 il= 127 5/28/2020  n=  42 now=    5029 end=       5447      4303      5480 U=    18.98 T=   99.6 p1=   8.3 p2=    92.3 ed=   144 6/14/2020   x1=  85. x2= 127. y1=   .77 y2= -1.44 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999580 cc2=  .847080 lx=  8.60598 if=  85 il= 127 5/28/2020  n=  42 now=    5029 end=       5447      4303      5480 U=    18.98 T=   99.6 p1=   8.3 p2=    92.3 ed=   144 6/14/2020   x1=  85. x2= 127. y1=   .77 y2= -1.44 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5447    4303     5480    31   144 6/14/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999549 cc2=  .845245 lx=  8.60298 if=  86 il= 127 5/28/2020  n=  41 now=    5029 end=       5447      4303      5480 U=    18.88 T=   99.7 p1=   8.3 p2=    92.3 ed=   144 6/14/2020   x1=  86. x2= 127. y1=   .73 y2= -1.44 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999549 cc2=  .845245 lx=  8.60598 if=  86 il= 127 5/28/2020  n=  41 now=    5029 end=       5447      4303      5480 U=    18.88 T=   99.7 p1=   8.3 p2=    92.3 ed=   144 6/14/2020   x1=  86. x2= 127. y1=   .73 y2= -1.44 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5447    4303     5480    31   144 6/14/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999516 cc2=  .843342 lx=  8.60298 if=  87 il= 127 5/28/2020  n=  40 now=    5029 end=       5447      4303      5480 U=    18.81 T=   99.8 p1=   8.3 p2=    92.3 ed=   144 6/14/2020   x1=  87. x2= 127. y1=   .68 y2= -1.44 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999518 cc2=  .843342 lx=  8.60698 if=  87 il= 127 5/28/2020  n=  40 now=    5029 end=       5447      4303      5480 U=    18.81 T=   99.8 p1=   8.3 p2=    92.3 ed=   144 6/14/2020   x1=  87. x2= 127. y1=   .68 y2= -1.44 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5447    4303     5480    31   144 6/14/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999489 cc2=  .841375 lx=  8.61298 if=  88 il= 127 5/28/2020  n=  39 now=    5029 end=       5502      4303      5480 U=    19.06 T=  100.3 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1=  88. x2= 127. y1=   .64 y2= -1.40 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999490 cc2=  .841375 lx=  8.60998 if=  88 il= 127 5/28/2020  n=  39 now=    5029 end=       5502      4303      5480 U=    19.06 T=  100.3 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1=  88. x2= 127. y1=   .64 y2= -1.40 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5502    4303     5480    31   145 6/15/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999479 cc2=  .839351 lx=  8.61298 if=  89 il= 127 5/28/2020  n=  38 now=    5029 end=       5502      4303      5480 U=    19.26 T=  100.0 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1=  89. x2= 127. y1=   .57 y2= -1.40 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999480 cc2=  .839351 lx=  8.61498 if=  89 il= 127 5/28/2020  n=  38 now=    5029 end=       5502      4303      5480 U=    19.26 T=  100.0 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1=  89. x2= 127. y1=   .57 y2= -1.40 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5502    4303     5480    31   145 6/15/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999439 cc2=  .837218 lx=  8.61298 if=  90 il= 127 5/28/2020  n=  37 now=    5029 end=       5502      4303      5480 U=    19.36 T=   99.8 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1=  90. x2= 127. y1=   .51 y2= -1.40 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999441 cc2=  .837218 lx=  8.61698 if=  90 il= 127 5/28/2020  n=  37 now=    5029 end=       5502      4303      5480 U=    19.36 T=   99.8 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1=  90. x2= 127. y1=   .51 y2= -1.40 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5502    4303     5480    31   145 6/15/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999393 cc2=  .834994 lx=  8.61298 if=  91 il= 127 5/28/2020  n=  36 now=    5029 end=       5502      4303      5480 U=    19.36 T=   99.8 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1=  91. x2= 127. y1=   .46 y2= -1.40 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999394 cc2=  .834994 lx=  8.61698 if=  91 il= 127 5/28/2020  n=  36 now=    5029 end=       5502      4303      5480 U=    19.36 T=   99.8 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1=  91. x2= 127. y1=   .46 y2= -1.40 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5502    4303     5480    31   145 6/15/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999342 cc2=  .832676 lx=  8.61298 if=  92 il= 127 5/28/2020  n=  35 now=    5029 end=       5502      4303      5480 U=    19.44 T=   99.7 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1=  92. x2= 127. y1=   .40 y2= -1.40 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999343 cc2=  .832676 lx=  8.61598 if=  92 il= 127 5/28/2020  n=  35 now=    5029 end=       5502      4303      5480 U=    19.44 T=   99.7 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1=  92. x2= 127. y1=   .40 y2= -1.40 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5502    4303     5480    31   145 6/15/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999296 cc2=  .830265 lx=  8.61298 if=  93 il= 127 5/28/2020  n=  34 now=    5029 end=       5502      4303      5480 U=    19.45 T=   99.7 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1=  93. x2= 127. y1=   .35 y2= -1.40 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999296 cc2=  .830265 lx=  8.61298 if=  93 il= 127 5/28/2020  n=  34 now=    5029 end=       5502      4303      5480 U=    19.45 T=   99.7 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1=  93. x2= 127. y1=   .35 y2= -1.40 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5502    4303     5480    31   145 6/15/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999249 cc2=  .827751 lx=  8.61298 if=  94 il= 127 5/28/2020  n=  33 now=    5029 end=       5502      4303      5480 U=    19.49 T=   99.7 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1=  94. x2= 127. y1=   .29 y2= -1.40 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999251 cc2=  .827751 lx=  8.60898 if=  94 il= 127 5/28/2020  n=  33 now=    5029 end=       5502      4303      5480 U=    19.49 T=   99.7 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1=  94. x2= 127. y1=   .29 y2= -1.40 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5502    4303     5480    31   145 6/15/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999227 cc2=  .825149 lx=  8.60298 if=  95 il= 127 5/28/2020  n=  32 now=    5029 end=       5447      4303      5480 U=    18.93 T=   99.7 p1=   8.3 p2=    92.3 ed=   144 6/14/2020   x1=  95. x2= 127. y1=   .25 y2= -1.44 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999227 cc2=  .825149 lx=  8.60198 if=  95 il= 127 5/28/2020  n=  32 now=    5029 end=       5447      4303      5480 U=    18.93 T=   99.7 p1=   8.3 p2=    92.3 ed=   144 6/14/2020   x1=  95. x2= 127. y1=   .25 y2= -1.44 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5447    4303     5480    31   144 6/14/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999167 cc2=  .822391 lx=  8.60298 if=  96 il= 127 5/28/2020  n=  31 now=    5029 end=       5447      4303      5480 U=    18.82 T=   99.8 p1=   8.3 p2=    92.3 ed=   144 6/14/2020   x1=  96. x2= 127. y1=   .20 y2= -1.44 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999169 cc2=  .822391 lx=  8.59898 if=  96 il= 127 5/28/2020  n=  31 now=    5029 end=       5447      4303      5480 U=    18.82 T=   99.8 p1=   8.3 p2=    92.3 ed=   144 6/14/2020   x1=  96. x2= 127. y1=   .20 y2= -1.44 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5447    4303     5480    31   144 6/14/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999091 cc2=  .819486 lx=  8.59298 if=  97 il= 127 5/28/2020  n=  30 now=    5029 end=       5393      4303      5480 U=    18.29 T=   99.8 p1=   7.2 p2=    93.3 ed=   142 6/12/2020   x1=  97. x2= 127. y1=   .15 y2= -1.49 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999093 cc2=  .819486 lx=  8.59598 if=  97 il= 127 5/28/2020  n=  30 now=    5029 end=       5393      4303      5480 U=    18.29 T=   99.8 p1=   7.2 p2=    93.3 ed=   142 6/12/2020   x1=  97. x2= 127. y1=   .15 y2= -1.49 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5393    4303     5480    31   142 6/12/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .998998 cc2=  .816423 lx=  8.59298 if=  98 il= 127 5/28/2020  n=  29 now=    5029 end=       5393      4303      5480 U=    18.13 T=  100.0 p1=   7.2 p2=    93.3 ed=   142 6/12/2020   x1=  98. x2= 127. y1=   .11 y2= -1.49 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .998999 cc2=  .816423 lx=  8.59598 if=  98 il= 127 5/28/2020  n=  29 now=    5029 end=       5393      4303      5480 U=    18.13 T=  100.0 p1=   7.2 p2=    93.3 ed=   142 6/12/2020   x1=  98. x2= 127. y1=   .11 y2= -1.49 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5393    4303     5480    31   142 6/12/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .998910 cc2=  .813214 lx=  8.60298 if=  99 il= 127 5/28/2020  n=  28 now=    5029 end=       5447      4303      5480 U=    18.46 T=  100.3 p1=   8.3 p2=    92.3 ed=   143 6/13/2020   x1=  99. x2= 127. y1=   .07 y2= -1.44 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .998910 cc2=  .813214 lx=  8.60098 if=  99 il= 127 5/28/2020  n=  28 now=    5029 end=       5447      4303      5480 U=    18.46 T=  100.3 p1=   8.3 p2=    92.3 ed=   143 6/13/2020   x1=  99. x2= 127. y1=   .07 y2= -1.44 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5447    4303     5480    31   143 6/13/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .998840 cc2=  .809857 lx=  8.61298 if= 100 il= 127 5/28/2020  n=  27 now=    5029 end=       5502      4303      5480 U=    19.23 T=  100.0 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1= 100. x2= 127. y1=   .00 y2= -1.40 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .998841 cc2=  .809857 lx=  8.60898 if= 100 il= 127 5/28/2020  n=  27 now=    5029 end=       5502      4303      5480 U=    19.23 T=  100.0 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1= 100. x2= 127. y1=   .00 y2= -1.40 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5502    4303     5480    31   145 6/15/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .998708 cc2=  .806258 lx=  8.60298 if= 101 il= 127 5/28/2020  n=  26 now=    5029 end=       5447      4303      5480 U=    18.86 T=   99.8 p1=   8.3 p2=    92.3 ed=   144 6/14/2020   x1= 101. x2= 127. y1=  -.07 y2= -1.44 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .998710 cc2=  .806258 lx=  8.60698 if= 101 il= 127 5/28/2020  n=  26 now=    5029 end=       5447      4303      5480 U=    18.86 T=   99.8 p1=   8.3 p2=    92.3 ed=   144 6/14/2020   x1= 101. x2= 127. y1=  -.07 y2= -1.44 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5447    4303     5480    31   144 6/14/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .998573 cc2=  .802457 lx=  8.60298 if= 102 il= 127 5/28/2020  n=  25 now=    5029 end=       5447      4303      5480 U=    18.61 T=  100.1 p1=   8.3 p2=    92.3 ed=   144 6/14/2020   x1= 102. x2= 127. y1=  -.10 y2= -1.44 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .998573 cc2=  .802457 lx=  8.60298 if= 102 il= 127 5/28/2020  n=  25 now=    5029 end=       5447      4303      5480 U=    18.61 T=  100.1 p1=   8.3 p2=    92.3 ed=   144 6/14/2020   x1= 102. x2= 127. y1=  -.10 y2= -1.44 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5447    4303     5480    31   144 6/14/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .998396 cc2=  .798396 lx=  8.60298 if= 103 il= 127 5/28/2020  n=  24 now=    5029 end=       5447      4303      5480 U=    18.38 T=  100.5 p1=   8.3 p2=    92.3 ed=   143 6/13/2020   x1= 103. x2= 127. y1=  -.14 y2= -1.44 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .998396 cc2=  .798396 lx=  8.60498 if= 103 il= 127 5/28/2020  n=  24 now=    5029 end=       5447      4303      5480 U=    18.38 T=  100.5 p1=   8.3 p2=    92.3 ed=   143 6/13/2020   x1= 103. x2= 127. y1=  -.14 y2= -1.44 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5447    4303     5480    31   143 6/13/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .998266 cc2=  .794141 lx=  8.61298 if= 104 il= 127 5/28/2020  n=  23 now=    5029 end=       5502      4303      5480 U=    18.90 T=  100.5 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1= 104. x2= 127. y1=  -.19 y2= -1.40 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .998266 cc2=  .794141 lx=  8.61598 if= 104 il= 127 5/28/2020  n=  23 now=    5029 end=       5502      4303      5480 U=    18.90 T=  100.5 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1= 104. x2= 127. y1=  -.19 y2= -1.40 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5502    4303     5480    31   145 6/15/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .997916 cc2=  .784716 lx=  8.64298 if= 106 il= 127 5/28/2020  n=  21 now=    5029 end=       5670      4303      5480 U=    20.53 T=  100.6 p1=  12.7 p2=    88.7 ed=   149 6/19/2020   x1= 106. x2= 127. y1=  -.26 y2= -1.29     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5670    4303     5480    31   149 6/19/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .997636 cc2=  .779418 lx=  8.65298 if= 107 il= 127 5/28/2020  n=  20 now=    5029 end=       5727      4303      5480 U=    20.96 T=  100.8 p1=  13.9 p2=    87.8 ed=   150 6/20/2020   x1= 107. x2= 127. y1=  -.30 y2= -1.25     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5727    4303     5480    31   150 6/20/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .997336 cc2=  .773729 lx=  8.66298 if= 108 il= 127 5/28/2020  n=  19 now=    5029 end=       5784      4303      5480 U=    21.03 T=  101.4 p1=  15.0 p2=    86.9 ed=   151 6/21/2020   x1= 108. x2= 127. y1=  -.31 y2= -1.22     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5784    4303     5480    31   151 6/21/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .997593 cc2=  .768177 lx=  8.73298 if= 109 il= 127 5/28/2020  n=  18 now=    5029 end=       6204      4303      5480 U=    25.05 T=  101.8 p1=  23.4 p2=    81.1 ed=   160 6/30/2020   x1= 109. x2= 127. y1=  -.29 y2= -1.01     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     6204    4303     5480    31   160 6/30/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .997499 cc2=  .761797 lx=  8.80298 if= 110 il= 127 5/28/2020  n=  17 now=    5029 end=       6654      4303      5480 U=    28.47 T=  103.4 p1=  32.3 p2=    75.6 ed=   170 7/10/2020   x1= 110. x2= 127. y1=  -.23 y2=  -.83     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     6654    4303     5480    31   170 7/10/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .997932 cc2=  .755396 lx=  9.01298 if= 111 il= 127 5/28/2020  n=  16 now=    5029 end=       8208      4303      5480 U=    40.00 T=  109.5 p1=  63.2 p2=    61.3 ed=   203 8/12/2020   x1= 111. x2= 127. y1=  -.04 y2=  -.44     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     8208    4303     5480    31   203 8/12/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .998221 cc2=  .748221 lx=  9.46298 if= 112 il= 127 5/28/2020  n=  15 now=    5029 end=      12874      4303      5480 U=    63.97 T=  132.9 p1= 156.0 p2=    39.1 ed=   283 10/31/2020  x1= 112. x2= 127. y1=   .33 y2=   .09     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029    12874    4303     5480    31   283 10/31/2020
AAA2     1 Canada_Quebec Deaths    cc1=  .999041 cc2=  .740842 lx= 10.52298 if= 113 il= 127 5/28/2020  n=  14 now=    5029 end=      37159      4303      5480 U=   127.72 T=  225.1 p1= 638.9 p2=    13.5 ed=   526 7/1/2021    x1= 113. x2= 127. y1=   .88 y2=   .77     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029    -        4303     5480    31   526 7/1/2021  
AAA2     1 Canada_Quebec Deaths    cc1=  .998849 cc2=  .731587 lx= 10.52298 if= 114 il= 127 5/28/2020  n=  13 now=    5029 end=      37159      4303      5480 U=   125.68 T=  223.5 p1= 638.9 p2=    13.5 ed=   520 6/25/2021   x1= 114. x2= 127. y1=   .87 y2=   .77     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029    -        4303     5480    31   520 6/25/2021 
AAA2     1 Canada_Quebec Deaths    cc1=  .998582 cc2=  .721232 lx= 10.52298 if= 115 il= 127 5/28/2020  n=  12 now=    5029 end=      37159      4303      5480 U=   128.44 T=  225.7 p1= 638.9 p2=    13.5 ed=   528 7/3/2021    x1= 115. x2= 127. y1=   .86 y2=   .77     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029    -        4303     5480    31   528 7/3/2021  
AAA2     1 Canada_Quebec Deaths    cc1=  .998358 cc2=  .709682 lx= 10.52298 if= 116 il= 127 5/28/2020  n=  11 now=    5029 end=      37159      4303      5480 U=   131.09 T=  227.7 p1= 638.9 p2=    13.5 ed=   537 7/12/2021   x1= 116. x2= 127. y1=   .85 y2=   .77     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029    -        4303     5480    31   537 7/12/2021 
AAA2     1 Canada_Quebec Deaths    cc1=  .999200 cc2=  .697689 lx= 10.52298 if= 117 il= 127 5/28/2020  n=  10 now=    5029 end=      37159      4303      5480 U=   125.23 T=  223.2 p1= 638.9 p2=    13.5 ed=   518 6/23/2021   x1= 117. x2= 127. y1=   .85 y2=   .77     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029    -        4303     5480    31   518 6/23/2021 
AAA2     1 Canada_Quebec Deaths    cc1=  .999097 cc2=  .682869 lx= 10.52298 if= 118 il= 127 5/28/2020  n=   9 now=    5029 end=      37159      4303      5480 U=   121.94 T=  220.7 p1= 638.9 p2=    13.5 ed=   508 6/13/2021   x1= 118. x2= 127. y1=   .84 y2=   .77     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029    -        4303     5480    31   508 6/13/2021 
AAA2     1 Canada_Quebec Deaths    cc1=  .998797 cc2=  .665463 lx= 10.52298 if= 119 il= 127 5/28/2020  n=   8 now=    5029 end=      37159      4303      5480 U=   122.20 T=  220.9 p1= 638.9 p2=    13.5 ed=   509 6/14/2021   x1= 119. x2= 127. y1=   .83 y2=   .77     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029    -        4303     5480    31   509 6/14/2021 
AAA2     1 Canada_Quebec Deaths    cc1=  .998325 cc2=  .644771 lx= 10.52298 if= 120 il= 127 5/28/2020  n=   7 now=    5029 end=      37159      4303      5480 U=   125.12 T=  223.1 p1= 638.9 p2=    13.5 ed=   518 6/23/2021   x1= 120. x2= 127. y1=   .82 y2=   .77     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029    -        4303     5480    31   518 6/23/2021 
AAA2     1 Canada_Quebec Deaths    cc1=  .997859 cc2=  .619895 lx= 10.52298 if= 121 il= 127 5/28/2020  n=   6 now=    5029 end=      37159      4303      5480 U=   123.76 T=  222.1 p1= 638.9 p2=    13.5 ed=   514 6/19/2021   x1= 121. x2= 127. y1=   .82 y2=   .77     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029    -        4303     5480    31   514 6/19/2021 
AAA2     1 Canada_Quebec Deaths    cc1=  .997141 cc2=  .588893 lx= 10.52298 if= 122 il= 127 5/28/2020  n=   5 now=    5029 end=      37159      4303      5480 U=   125.15 T=  223.1 p1= 638.9 p2=    13.5 ed=   518 6/23/2021   x1= 122. x2= 127. y1=   .81 y2=   .77     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029    -        4303     5480    31   518 6/23/2021 
AAA1     1 Canada_Quebec Deaths    cc1=  .999175 cc2=  .881324 lx=  8.62298 if=  57 il= 128 5/29/2020  n=  71 now=    5029 end=       5557      4363      5480 U=    19.87 T=   99.8 p1=  10.5 p2=    90.5 ed=   146 6/16/2020   x1=  57. x2= 128. y1=  2.15 y2= -1.42 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999175 cc2=  .881324 lx=  8.62198 if=  57 il= 128 5/29/2020  n=  71 now=    5029 end=       5557      4363      5480 U=    19.87 T=   99.8 p1=  10.5 p2=    90.5 ed=   146 6/16/2020   x1=  57. x2= 128. y1=  2.15 y2= -1.42 BEST
