TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4833.00000        8.48322
TAB:  Italy_Campania Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Italy_Campania Deaths    cc1=  .995082 cc2=  .818306 lx=  5.88444 if=  57 il=  88 4/19/2020  n=  31 now=     426 end=        359       304       354 U=    10.68 T=   68.9 p1= -15.7 p2=   118.7 ed=    94 4/25/2020   x1=  57. x2=  88. y1=  1.12 y2= -1.79 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .995083 cc2=  .818306 lx=  5.88644 if=  57 il=  88 4/19/2020  n=  31 now=     426 end=        359       304       354 U=    10.68 T=   68.9 p1= -15.7 p2=   118.7 ed=    94 4/25/2020   x1=  57. x2=  88. y1=  1.12 y2= -1.79 BEST
GP: Deaths    Italy_Campania 4/19/2020        88     426      359     304      354     6    94 4/25/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .995916 cc2=  .806934 lx=  5.96444 if=  61 il=  88 4/19/2020  n=  27 now=     426 end=        389       304       354 U=    12.70 T=   70.3 p1=  -8.7 p2=   109.5 ed=   100 5/1/2020    x1=  61. x2=  88. y1=   .73 y2= -1.40     
GP: Deaths    Italy_Campania 4/19/2020        88     426      389     304      354     6   100 5/1/2020  
AAA2     1 Italy_Campania Deaths    cc1=  .995952 cc2=  .799836 lx=  6.00444 if=  63 il=  88 4/19/2020  n=  25 now=     426 end=        405       304       354 U=    14.06 T=   70.5 p1=  -4.9 p2=   105.2 ed=   103 5/4/2020    x1=  63. x2=  88. y1=   .53 y2= -1.25     
GP: Deaths    Italy_Campania 4/19/2020        88     426      405     304      354     6   103 5/4/2020  
AAA2     1 Italy_Campania Deaths    cc1=  .995285 cc2=  .791160 lx=  6.04444 if=  65 il=  88 4/19/2020  n=  23 now=     426 end=        421       304       354 U=    15.39 T=   70.8 p1=  -1.2 p2=   101.2 ed=   107 5/8/2020    x1=  65. x2=  88. y1=   .38 y2= -1.12     
GP: Deaths    Italy_Campania 4/19/2020        88     426      421     304      354     6   107 5/8/2020  
AAA2     1 Italy_Campania Deaths    cc1=  .994684 cc2=  .786169 lx=  6.05444 if=  66 il=  88 4/19/2020  n=  22 now=     426 end=        425       304       354 U=    15.76 T=   70.9 p1=   -.2 p2=   100.2 ed=   108 5/9/2020    x1=  66. x2=  88. y1=   .31 y2= -1.09     
GP: Deaths    Italy_Campania 4/19/2020        88     426      425     304      354     6   108 5/9/2020  
AAA2     1 Italy_Campania Deaths    cc1=  .993940 cc2=  .780740 lx=  6.06444 if=  67 il=  88 4/19/2020  n=  21 now=     426 end=        430       304       354 U=    15.89 T=   71.2 p1=    .9 p2=    99.1 ed=   108 5/9/2020    x1=  67. x2=  88. y1=   .26 y2= -1.06     
GP: Deaths    Italy_Campania 4/19/2020        88     426      430     304      354     6   108 5/9/2020  
AAA2     1 Italy_Campania Deaths    cc1=  .993145 cc2=  .774927 lx=  6.08444 if=  68 il=  88 4/19/2020  n=  20 now=     426 end=        438       304       354 U=    16.27 T=   71.7 p1=   2.8 p2=    97.3 ed=   110 5/11/2020   x1=  68. x2=  88. y1=   .23 y2= -1.00     
GP: Deaths    Italy_Campania 4/19/2020        88     426      438     304      354     6   110 5/11/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .994002 cc2=  .751467 lx=  7.59444 if=  72 il=  88 4/19/2020  n=  16 now=     426 end=       1987       304       354 U=    65.61 T=  129.3 p1= 366.4 p2=    21.4 ed=   284 11/1/2020   x1=  72. x2=  88. y1=   .87 y2=   .63     
GP: Deaths    Italy_Campania 4/19/2020        88     426    -         304      354     6   284 11/1/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .992837 cc2=  .742837 lx=  7.38444 if=  73 il=  88 4/19/2020  n=  15 now=     426 end=       1610       304       354 U=    58.09 T=  117.7 p1= 277.9 p2=    26.5 ed=   254 10/2/2020   x1=  73. x2=  88. y1=   .77 y2=   .51     
GP: Deaths    Italy_Campania 4/19/2020        88     426    -         304      354     6   254 10/2/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .988856 cc2=  .700180 lx=  8.05444 if=  77 il=  88 4/19/2020  n=  11 now=     426 end=       3147       304       354 U=    86.02 T=  161.0 p1= 638.7 p2=    13.5 ed=   364 1/20/2021   x1=  77. x2=  88. y1=   .98 y2=   .85     
GP: Deaths    Italy_Campania 4/19/2020        88     426    -         304      354     6   364 1/20/2021 
AAA2     1 Italy_Campania Deaths    cc1=  .988333 cc2=  .686821 lx=  8.05444 if=  78 il=  88 4/19/2020  n=  10 now=     426 end=       3147       304       354 U=    84.93 T=  160.1 p1= 638.7 p2=    13.5 ed=   360 1/16/2021   x1=  78. x2=  88. y1=   .97 y2=   .85     
GP: Deaths    Italy_Campania 4/19/2020        88     426    -         304      354     6   360 1/16/2021 
AAA2     1 Italy_Campania Deaths    cc1=  .989885 cc2=  .656552 lx=  5.84444 if=  80 il=  88 4/19/2020  n=   8 now=     426 end=        345       304       354 U=     7.46 T=   72.6 p1= -19.0 p2=   123.5 ed=    90 4/21/2020   x1=  80. x2=  88. y1=  -.99 y2= -2.06     
GP: Deaths    Italy_Campania 4/19/2020        88     426      345     304      354     6    90 4/21/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .995089 cc2=  .641536 lx=  5.78444 if=  81 il=  88 4/19/2020  n=   7 now=     426 end=        325       304       354 U=     4.74 T=   75.2 p1= -23.7 p2=   131.1 ed=    86 4/17/2020   x1=  81. x2=  88. y1= -1.22 y2= -2.70     
GP: Deaths    Italy_Campania 4/19/2020        88     426      325     304      354     6    86 4/17/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .998168 cc2=  .620204 lx=  5.75444 if=  82 il=  88 4/19/2020  n=   6 now=     426 end=        315       304       354 U=     3.22 T=   77.4 p1= -26.1 p2=   135.2 ed=    85 4/16/2020   x1=  82. x2=  88. y1= -1.42 y2= -3.29     
GP: Deaths    Italy_Campania 4/19/2020        88     426      315     304      354     6    85 4/16/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .997852 cc2=  .589604 lx=  5.75444 if=  83 il=  88 4/19/2020  n=   5 now=     426 end=        315       304       354 U=     3.04 T=   78.0 p1= -26.1 p2=   135.2 ed=    85 4/16/2020   x1=  83. x2=  88. y1= -1.64 y2= -3.29     
GP: Deaths    Italy_Campania 4/19/2020        88     426      315     304      354     6    85 4/16/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .996971 cc2=  .840797 lx=  5.89444 if=  49 il=  89 4/20/2020  n=  40 now=     426 end=        363       309       369 U=    11.11 T=   68.7 p1= -14.8 p2=   117.4 ed=    94 4/25/2020   x1=  49. x2=  89. y1=  1.77 y2= -1.83 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .996971 cc2=  .840797 lx=  5.89644 if=  49 il=  89 4/20/2020  n=  40 now=     426 end=        363       309       369 U=    11.11 T=   68.7 p1= -14.8 p2=   117.4 ed=    94 4/25/2020   x1=  49. x2=  89. y1=  1.77 y2= -1.83 BEST
GP: Deaths    Italy_Campania 4/20/2020        89     426      363     309      369     8    94 4/25/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .996746 cc2=  .838632 lx=  5.89444 if=  50 il=  89 4/20/2020  n=  39 now=     426 end=        363       309       369 U=    10.83 T=   69.2 p1= -14.8 p2=   117.4 ed=    94 4/25/2020   x1=  50. x2=  89. y1=  1.77 y2= -1.83 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .996746 cc2=  .838632 lx=  5.89444 if=  50 il=  89 4/20/2020  n=  39 now=     426 end=        363       309       369 U=    10.83 T=   69.2 p1= -14.8 p2=   117.4 ed=    94 4/25/2020   x1=  50. x2=  89. y1=  1.77 y2= -1.83 BEST
GP: Deaths    Italy_Campania 4/20/2020        89     426      363     309      369     8    94 4/25/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .996542 cc2=  .836414 lx=  5.89444 if=  51 il=  89 4/20/2020  n=  38 now=     426 end=        363       309       369 U=    10.94 T=   69.0 p1= -14.8 p2=   117.4 ed=    94 4/25/2020   x1=  51. x2=  89. y1=  1.65 y2= -1.83 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .996546 cc2=  .836414 lx=  5.89844 if=  51 il=  89 4/20/2020  n=  38 now=     426 end=        363       309       369 U=    10.94 T=   69.0 p1= -14.8 p2=   117.4 ed=    94 4/25/2020   x1=  51. x2=  89. y1=  1.65 y2= -1.83 BEST
GP: Deaths    Italy_Campania 4/20/2020        89     426      363     309      369     8    94 4/25/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .996283 cc2=  .834061 lx=  5.90444 if=  52 il=  89 4/20/2020  n=  37 now=     426 end=        366       309       369 U=    11.64 T=   68.5 p1= -14.1 p2=   116.4 ed=    95 4/26/2020   x1=  52. x2=  89. y1=  1.41 y2= -1.77 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .996286 cc2=  .834061 lx=  5.90044 if=  52 il=  89 4/20/2020  n=  37 now=     426 end=        366       309       369 U=    11.64 T=   68.5 p1= -14.1 p2=   116.4 ed=    95 4/26/2020   x1=  52. x2=  89. y1=  1.41 y2= -1.77 BEST
GP: Deaths    Italy_Campania 4/20/2020        89     426      366     309      369     8    95 4/26/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .996175 cc2=  .831776 lx=  5.89444 if=  53 il=  89 4/20/2020  n=  36 now=     426 end=        363       309       369 U=    11.49 T=   68.0 p1= -14.8 p2=   117.4 ed=    95 4/26/2020   x1=  53. x2=  89. y1=  1.31 y2= -1.83 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .996175 cc2=  .831776 lx=  5.89544 if=  53 il=  89 4/20/2020  n=  36 now=     426 end=        363       309       369 U=    11.49 T=   68.0 p1= -14.8 p2=   117.4 ed=    95 4/26/2020   x1=  53. x2=  89. y1=  1.31 y2= -1.83 BEST
GP: Deaths    Italy_Campania 4/20/2020        89     426      363     309      369     8    95 4/26/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .996191 cc2=  .829524 lx=  5.88444 if=  54 il=  89 4/20/2020  n=  35 now=     426 end=        359       309       369 U=    10.96 T=   68.3 p1= -15.7 p2=   118.7 ed=    94 4/25/2020   x1=  54. x2=  89. y1=  1.30 y2= -1.89     
GP: Deaths    Italy_Campania 4/20/2020        89     426      359     309      369     8    94 4/25/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .995954 cc2=  .826924 lx=  5.88444 if=  55 il=  89 4/20/2020  n=  34 now=     426 end=        359       309       369 U=    10.64 T=   68.9 p1= -15.7 p2=   118.7 ed=    94 4/25/2020   x1=  55. x2=  89. y1=  1.30 y2= -1.89     
GP: Deaths    Italy_Campania 4/20/2020        89     426      359     309      369     8    94 4/25/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .995588 cc2=  .824089 lx=  5.88444 if=  56 il=  89 4/20/2020  n=  33 now=     426 end=        359       309       369 U=    10.33 T=   69.5 p1= -15.7 p2=   118.7 ed=    93 4/24/2020   x1=  56. x2=  89. y1=  1.30 y2= -1.89     
GP: Deaths    Italy_Campania 4/20/2020        89     426      359     309      369     8    93 4/24/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .995445 cc2=  .821368 lx=  5.89444 if=  57 il=  89 4/20/2020  n=  32 now=     426 end=        363       309       369 U=    10.87 T=   69.2 p1= -14.8 p2=   117.4 ed=    94 4/25/2020   x1=  57. x2=  89. y1=  1.12 y2= -1.83 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .995445 cc2=  .821368 lx=  5.89444 if=  57 il=  89 4/20/2020  n=  32 now=     426 end=        363       309       369 U=    10.87 T=   69.2 p1= -14.8 p2=   117.4 ed=    94 4/25/2020   x1=  57. x2=  89. y1=  1.12 y2= -1.83 BEST
GP: Deaths    Italy_Campania 4/20/2020        89     426      363     309      369     8    94 4/25/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .995024 cc2=  .818247 lx=  5.89444 if=  58 il=  89 4/20/2020  n=  31 now=     426 end=        363       309       369 U=    10.53 T=   69.8 p1= -14.8 p2=   117.4 ed=    94 4/25/2020   x1=  58. x2=  89. y1=  1.12 y2= -1.83 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .995025 cc2=  .818247 lx=  5.89644 if=  58 il=  89 4/20/2020  n=  31 now=     426 end=        363       309       369 U=    10.53 T=   69.8 p1= -14.8 p2=   117.4 ed=    94 4/25/2020   x1=  58. x2=  89. y1=  1.12 y2= -1.83 BEST
GP: Deaths    Italy_Campania 4/20/2020        89     426      363     309      369     8    94 4/25/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .996321 cc2=  .810626 lx=  5.96444 if=  61 il=  89 4/20/2020  n=  28 now=     426 end=        389       309       369 U=    12.76 T=   70.3 p1=  -8.7 p2=   109.5 ed=   100 5/1/2020    x1=  61. x2=  89. y1=   .73 y2= -1.46     
GP: Deaths    Italy_Campania 4/20/2020        89     426      389     309      369     8   100 5/1/2020  
AAA2     1 Italy_Campania Deaths    cc1=  .996180 cc2=  .807198 lx=  5.97444 if=  62 il=  89 4/20/2020  n=  27 now=     426 end=        393       309       369 U=    12.92 T=   70.6 p1=  -7.7 p2=   108.4 ed=   101 5/2/2020    x1=  62. x2=  89. y1=   .67 y2= -1.42     
GP: Deaths    Italy_Campania 4/20/2020        89     426      393     309      369     8   101 5/2/2020  
AAA2     1 Italy_Campania Deaths    cc1=  .996387 cc2=  .803937 lx=  6.00444 if=  63 il=  89 4/20/2020  n=  26 now=     426 end=        405       309       369 U=    14.16 T=   70.5 p1=  -4.9 p2=   105.2 ed=   103 5/4/2020    x1=  63. x2=  89. y1=   .53 y2= -1.31     
GP: Deaths    Italy_Campania 4/20/2020        89     426      405     309      369     8   103 5/4/2020  
AAA2     1 Italy_Campania Deaths    cc1=  .995820 cc2=  .795820 lx=  6.04444 if=  65 il=  89 4/20/2020  n=  24 now=     426 end=        421       309       369 U=    15.53 T=   70.9 p1=  -1.2 p2=   101.2 ed=   107 5/8/2020    x1=  65. x2=  89. y1=   .38 y2= -1.17     
GP: Deaths    Italy_Campania 4/20/2020        89     426      421     309      369     8   107 5/8/2020  
AAA2     1 Italy_Campania Deaths    cc1=  .995308 cc2=  .791183 lx=  6.05444 if=  66 il=  89 4/20/2020  n=  23 now=     426 end=        425       309       369 U=    15.91 T=   70.9 p1=   -.2 p2=   100.2 ed=   108 5/9/2020    x1=  66. x2=  89. y1=   .31 y2= -1.14     
GP: Deaths    Italy_Campania 4/20/2020        89     426      425     309      369     8   108 5/9/2020  
AAA2     1 Italy_Campania Deaths    cc1=  .994680 cc2=  .786166 lx=  6.05444 if=  67 il=  89 4/20/2020  n=  22 now=     426 end=        425       309       369 U=    15.80 T=   71.1 p1=   -.2 p2=   100.2 ed=   108 5/9/2020    x1=  67. x2=  89. y1=   .26 y2= -1.14     
GP: Deaths    Italy_Campania 4/20/2020        89     426      425     309      369     8   108 5/9/2020  
AAA2     1 Italy_Campania Deaths    cc1=  .994011 cc2=  .780810 lx=  6.07444 if=  68 il=  89 4/20/2020  n=  21 now=     426 end=        434       309       369 U=    16.21 T=   71.6 p1=   1.9 p2=    98.2 ed=   109 5/10/2020   x1=  68. x2=  89. y1=   .22 y2= -1.08     
GP: Deaths    Italy_Campania 4/20/2020        89     426      434     309      369     8   109 5/10/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .994325 cc2=  .758623 lx=  6.97444 if=  72 il=  89 4/20/2020  n=  17 now=     426 end=       1068       309       369 U=    47.44 T=   99.2 p1= 150.7 p2=    39.9 ed=   211 8/20/2020   x1=  72. x2=  89. y1=   .57 y2=   .22     
GP: Deaths    Italy_Campania 4/20/2020        89     426     1068     309      369     8   211 8/20/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .993327 cc2=  .750791 lx=  6.82444 if=  73 il=  89 4/20/2020  n=  16 now=     426 end=        920       309       369 U=    41.88 T=   92.7 p1= 116.0 p2=    46.3 ed=   191 7/31/2020   x1=  73. x2=  89. y1=   .47 y2=   .09     
GP: Deaths    Italy_Campania 4/20/2020        89     426      920     309      369     8   191 7/31/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .989331 cc2=  .711981 lx=  8.05444 if=  77 il=  89 4/20/2020  n=  12 now=     426 end=       3147       309       369 U=    88.96 T=  163.9 p1= 638.7 p2=    13.5 ed=   373 1/29/2021   x1=  77. x2=  89. y1=   .98 y2=   .84     
GP: Deaths    Italy_Campania 4/20/2020        89     426    -         309      369     8   373 1/29/2021 
AAA2     1 Italy_Campania Deaths    cc1=  .988462 cc2=  .699787 lx=  6.26444 if=  78 il=  89 4/20/2020  n=  11 now=     426 end=        525       309       369 U=    24.03 T=   73.8 p1=  23.2 p2=    81.1 ed=   130 5/31/2020   x1=  78. x2=  89. y1=  -.17 y2=  -.63     
GP: Deaths    Italy_Campania 4/20/2020        89     426      525     309      369     8   130 5/31/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .990159 cc2=  .688648 lx=  5.89444 if=  79 il=  89 4/20/2020  n=  10 now=     426 end=        363       309       369 U=     9.69 T=   71.3 p1= -14.8 p2=   117.4 ed=    94 4/25/2020   x1=  79. x2=  89. y1=  -.79 y2= -1.83 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .990159 cc2=  .688648 lx=  5.89344 if=  79 il=  89 4/20/2020  n=  10 now=     426 end=        363       309       369 U=     9.69 T=   71.3 p1= -14.8 p2=   117.4 ed=    94 4/25/2020   x1=  79. x2=  89. y1=  -.79 y2= -1.83 BEST
GP: Deaths    Italy_Campania 4/20/2020        89     426      363     309      369     8    94 4/25/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .992471 cc2=  .676243 lx=  5.81444 if=  80 il=  89 4/20/2020  n=   9 now=     426 end=        335       309       369 U=     6.25 T=   73.3 p1= -21.4 p2=   127.2 ed=    88 4/19/2020   x1=  80. x2=  89. y1= -1.07 y2= -2.51     
GP: Deaths    Italy_Campania 4/20/2020        89     426      335     309      369     8    88 4/19/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .996496 cc2=  .663162 lx=  5.78444 if=  81 il=  89 4/20/2020  n=   8 now=     426 end=        325       309       369 U=     4.56 T=   75.4 p1= -23.7 p2=   131.1 ed=    86 4/17/2020   x1=  81. x2=  89. y1= -1.22 y2= -2.97     
GP: Deaths    Italy_Campania 4/20/2020        89     426      325     309      369     8    86 4/17/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .998246 cc2=  .644693 lx=  5.77444 if=  82 il=  89 4/20/2020  n=   7 now=     426 end=        321       309       369 U=     3.79 T=   76.9 p1= -24.6 p2=   132.7 ed=    85 4/16/2020   x1=  82. x2=  89. y1= -1.34 y2= -3.19     
GP: Deaths    Italy_Campania 4/20/2020        89     426      321     309      369     8    85 4/16/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .997417 cc2=  .619453 lx=  5.77444 if=  83 il=  89 4/20/2020  n=   6 now=     426 end=        321       309       369 U=     3.64 T=   77.4 p1= -24.6 p2=   132.7 ed=    85 4/16/2020   x1=  83. x2=  89. y1= -1.54 y2= -3.19     
GP: Deaths    Italy_Campania 4/20/2020        89     426      321     309      369     8    85 4/16/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .999186 cc2=  .590938 lx=  5.80444 if=  84 il=  89 4/20/2020  n=   5 now=     426 end=        331       309       369 U=     5.49 T=   74.5 p1= -22.3 p2=   128.7 ed=    87 4/18/2020   x1=  84. x2=  89. y1= -1.73 y2= -2.64     
GP: Deaths    Italy_Campania 4/20/2020        89     426      331     309      369     8    87 4/18/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .997065 cc2=  .842762 lx=  5.90444 if=  49 il=  90 4/21/2020  n=  41 now=     426 end=        366       317       369 U=    11.07 T=   68.7 p1= -14.1 p2=   116.4 ed=    94 4/25/2020   x1=  49. x2=  90. y1=  1.78 y2= -1.93 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .997068 cc2=  .842762 lx=  5.90744 if=  49 il=  90 4/21/2020  n=  41 now=     426 end=        366       317       369 U=    11.07 T=   68.7 p1= -14.1 p2=   116.4 ed=    94 4/25/2020   x1=  49. x2=  90. y1=  1.78 y2= -1.93 BEST
GP: Deaths    Italy_Campania 4/21/2020        90     426      366     317      369    11    94 4/25/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .996850 cc2=  .840676 lx=  5.90444 if=  50 il=  90 4/21/2020  n=  40 now=     426 end=        366       317       369 U=    10.80 T=   69.2 p1= -14.1 p2=   116.4 ed=    94 4/25/2020   x1=  50. x2=  90. y1=  1.78 y2= -1.93 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .996851 cc2=  .840676 lx=  5.90644 if=  50 il=  90 4/21/2020  n=  40 now=     426 end=        366       317       369 U=    10.80 T=   69.2 p1= -14.1 p2=   116.4 ed=    94 4/25/2020   x1=  50. x2=  90. y1=  1.78 y2= -1.93 BEST
GP: Deaths    Italy_Campania 4/21/2020        90     426      366     317      369    11    94 4/25/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .996670 cc2=  .838556 lx=  5.91444 if=  51 il=  90 4/21/2020  n=  39 now=     426 end=        370       317       369 U=    11.10 T=   69.3 p1= -13.1 p2=   115.1 ed=    95 4/26/2020   x1=  51. x2=  90. y1=  1.65 y2= -1.86 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .996674 cc2=  .838556 lx=  5.91044 if=  51 il=  90 4/21/2020  n=  39 now=     426 end=        370       317       369 U=    11.10 T=   69.3 p1= -13.1 p2=   115.1 ed=    95 4/26/2020   x1=  51. x2=  90. y1=  1.65 y2= -1.86 BEST
