TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4005.00000        8.29530
TAB:  US_Indiana_Lake Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997554 cc2=  .820777 lx=  5.28090 if=  87 il= 118 5/19/2020  n=  31 now=     217 end=        196       144       196 U=    19.51 T=   95.2 p1=  -9.7 p2=   110.7 ed=   141 6/11/2020   x1=  87. x2= 118. y1=   .42 y2= -1.17 BEST
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      196     144      196     4   141 6/11/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997404 cc2=  .817799 lx=  5.26990 if=  88 il= 118 5/19/2020  n=  30 now=     217 end=        194       144       196 U=    18.94 T=   95.2 p1= -10.6 p2=   111.9 ed=   139 6/9/2020    x1=  88. x2= 118. y1=   .38 y2= -1.20     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      194     144      196     4   139 6/9/2020  
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997169 cc2=  .814595 lx=  5.25990 if=  89 il= 118 5/19/2020  n=  29 now=     217 end=        192       144       196 U=    18.34 T=   95.3 p1= -11.5 p2=   113.0 ed=   138 6/8/2020    x1=  89. x2= 118. y1=   .34 y2= -1.24     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      192     144      196     4   138 6/8/2020  
AAA2     1 US_Indiana_Lake Deaths    cc1=  .996865 cc2=  .811170 lx=  5.25990 if=  90 il= 118 5/19/2020  n=  28 now=     217 end=        192       144       196 U=    18.95 T=   94.5 p1= -11.5 p2=   113.0 ed=   139 6/9/2020    x1=  90. x2= 118. y1=   .24 y2= -1.24     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      192     144      196     4   139 6/9/2020  
AAA2     1 US_Indiana_Lake Deaths    cc1=  .996760 cc2=  .807778 lx=  5.22990 if=  91 il= 118 5/19/2020  n=  27 now=     217 end=        186       144       196 U=    17.79 T=   94.0 p1= -14.3 p2=   116.7 ed=   136 6/6/2020    x1=  91. x2= 118. y1=   .17 y2= -1.35     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      186     144      196     4   136 6/6/2020  
AAA2     1 US_Indiana_Lake Deaths    cc1=  .996653 cc2=  .804203 lx=  5.20990 if=  92 il= 118 5/19/2020  n=  26 now=     217 end=        183       144       196 U=    17.09 T=   93.6 p1= -15.7 p2=   118.6 ed=   133 6/3/2020    x1=  92. x2= 118. y1=   .09 y2= -1.43     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      183     144      196     4   133 6/3/2020  
AAA2     1 US_Indiana_Lake Deaths    cc1=  .996606 cc2=  .796606 lx=  5.15990 if=  94 il= 118 5/19/2020  n=  24 now=     217 end=        174       144       196 U=    14.87 T=   93.3 p1= -19.8 p2=   124.7 ed=   128 5/29/2020   x1=  94. x2= 118. y1=  -.05 y2= -1.66     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      174     144      196     4   128 5/29/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .996625 cc2=  .792501 lx=  5.13990 if=  95 il= 118 5/19/2020  n=  23 now=     217 end=        170       144       196 U=    13.75 T=   93.6 p1= -21.7 p2=   127.6 ed=   126 5/27/2020   x1=  95. x2= 118. y1=  -.10 y2= -1.77     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      170     144      196     4   126 5/27/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .995892 cc2=  .782692 lx=  5.12990 if=  97 il= 118 5/19/2020  n=  21 now=     217 end=        168       144       196 U=    13.20 T=   93.8 p1= -22.6 p2=   129.2 ed=   124 5/25/2020   x1=  97. x2= 118. y1=  -.24 y2= -1.83     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      168     144      196     4   124 5/25/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .995489 cc2=  .777271 lx=  5.11990 if=  98 il= 118 5/19/2020  n=  20 now=     217 end=        167       144       196 U=    12.69 T=   93.9 p1= -23.0 p2=   129.9 ed=   123 5/24/2020   x1=  98. x2= 118. y1=  -.32 y2= -1.90     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      167     144      196     4   123 5/24/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .995043 cc2=  .771436 lx=  5.09990 if=  99 il= 118 5/19/2020  n=  19 now=     217 end=        164       144       196 U=    11.48 T=   94.6 p1= -24.4 p2=   132.3 ed=   121 5/22/2020   x1=  99. x2= 118. y1=  -.38 y2= -2.04     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      164     144      196     4   121 5/22/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .994236 cc2=  .764820 lx=  5.09990 if= 100 il= 118 5/19/2020  n=  18 now=     217 end=        164       144       196 U=    12.07 T=   93.4 p1= -24.4 p2=   132.3 ed=   121 5/22/2020   x1= 100. x2= 118. y1=  -.55 y2= -2.04     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      164     144      196     4   121 5/22/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .994720 cc2=  .759018 lx=  5.07990 if= 101 il= 118 5/19/2020  n=  17 now=     217 end=        160       144       196 U=    10.87 T=   94.0 p1= -26.3 p2=   135.6 ed=   119 5/20/2020   x1= 101. x2= 118. y1=  -.64 y2= -2.21     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      160     144      196     4   119 5/20/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .995326 cc2=  .752790 lx=  5.05990 if= 102 il= 118 5/19/2020  n=  16 now=     217 end=        157       144       196 U=     9.27 T=   95.7 p1= -27.6 p2=   138.2 ed=   117 5/18/2020   x1= 102. x2= 118. y1=  -.68 y2= -2.41     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      157     144      196     4   117 5/18/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .994614 cc2=  .744614 lx=  5.05990 if= 103 il= 118 5/19/2020  n=  15 now=     217 end=        157       144       196 U=     8.91 T=   96.6 p1= -27.6 p2=   138.2 ed=   117 5/18/2020   x1= 103. x2= 118. y1=  -.72 y2= -2.41     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      157     144      196     4   117 5/18/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .993528 cc2=  .735329 lx=  5.05990 if= 104 il= 118 5/19/2020  n=  14 now=     217 end=        157       144       196 U=     9.02 T=   96.3 p1= -27.6 p2=   138.2 ed=   117 5/18/2020   x1= 104. x2= 118. y1=  -.86 y2= -2.41     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      157     144      196     4   117 5/18/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .987865 cc2=  .686353 lx=  5.19990 if= 108 il= 118 5/19/2020  n=  10 now=     217 end=        181       144       196 U=    18.43 T=   90.9 p1= -16.6 p2=   119.9 ed=   134 6/4/2020    x1= 108. x2= 118. y1=  -.93 y2= -1.47     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      181     144      196     4   134 6/4/2020  
AAA2     1 US_Indiana_Lake Deaths    cc1=  .985266 cc2=  .669038 lx=  5.11990 if= 109 il= 118 5/19/2020  n=   9 now=     217 end=        167       144       196 U=    13.02 T=   93.3 p1= -23.0 p2=   129.9 ed=   124 5/25/2020   x1= 109. x2= 118. y1= -1.21 y2= -1.90     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      167     144      196     4   124 5/25/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .963624 cc2=  .585660 lx=  5.92990 if= 112 il= 118 5/19/2020  n=   6 now=     217 end=        376       144       196 U=    69.16 T=  115.2 p1=  73.3 p2=    57.7 ed=   278 10/26/2020  x1= 112. x2= 118. y1=   .05 y2=  -.04     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      376     144      196     4   278 10/26/2020
AAA2     1 US_Indiana_Lake Deaths    cc1=  .941124 cc2=  .532876 lx=  5.93990 if= 113 il= 118 5/19/2020  n=   5 now=     217 end=        379       144       196 U=    69.86 T=  115.9 p1=  74.7 p2=    57.3 ed=   280 10/28/2020  x1= 113. x2= 118. y1=   .04 y2=  -.03     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      379     144      196     4   280 10/28/2020
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997532 cc2=  .861449 lx=  5.23990 if=  66 il= 119 5/20/2020  n=  53 now=     217 end=        188       149       196 U=    17.09 T=   94.3 p1= -13.4 p2=   115.4 ed=   134 6/4/2020    x1=  66. x2= 119. y1=  1.66 y2= -1.44     
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      188     149      196    12   134 6/4/2020  
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997470 cc2=  .860109 lx=  5.24990 if=  67 il= 119 5/20/2020  n=  52 now=     217 end=        190       149       196 U=    16.99 T=   95.2 p1= -12.4 p2=   114.2 ed=   135 6/5/2020    x1=  67. x2= 119. y1=  1.66 y2= -1.40     
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      190     149      196    12   135 6/5/2020  
AAA1     1 US_Indiana_Lake Deaths    cc1=  .997637 cc2=  .858961 lx=  5.26990 if=  68 il= 119 5/20/2020  n=  51 now=     217 end=        194       149       196 U=    17.08 T=   96.4 p1= -10.6 p2=   111.9 ed=   136 6/6/2020    x1=  68. x2= 119. y1=  1.66 y2= -1.32 BEST
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997638 cc2=  .858961 lx=  5.26590 if=  68 il= 119 5/20/2020  n=  51 now=     217 end=        194       149       196 U=    17.08 T=   96.4 p1= -10.6 p2=   111.9 ed=   136 6/6/2020    x1=  68. x2= 119. y1=  1.66 y2= -1.32 BEST
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      194     149      196    12   136 6/6/2020  
AAA1     1 US_Indiana_Lake Deaths    cc1=  .998372 cc2=  .858344 lx=  5.29990 if=  69 il= 119 5/20/2020  n=  50 now=     217 end=        200       149       196 U=    19.82 T=   94.9 p1=  -7.8 p2=   108.5 ed=   141 6/11/2020   x1=  69. x2= 119. y1=  1.31 y2= -1.22 BEST
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998372 cc2=  .858344 lx=  5.30190 if=  69 il= 119 5/20/2020  n=  50 now=     217 end=        200       149       196 U=    19.82 T=   94.9 p1=  -7.8 p2=   108.5 ed=   141 6/11/2020   x1=  69. x2= 119. y1=  1.31 y2= -1.22 BEST
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      200     149      196    12   141 6/11/2020 
AAA1     1 US_Indiana_Lake Deaths    cc1=  .998345 cc2=  .856924 lx=  5.28990 if=  70 il= 119 5/20/2020  n=  49 now=     217 end=        198       149       196 U=    19.57 T=   94.5 p1=  -8.8 p2=   109.6 ed=   140 6/10/2020   x1=  70. x2= 119. y1=  1.25 y2= -1.25 BEST
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998347 cc2=  .856924 lx=  5.29390 if=  70 il= 119 5/20/2020  n=  49 now=     217 end=        198       149       196 U=    19.57 T=   94.5 p1=  -8.8 p2=   109.6 ed=   140 6/10/2020   x1=  70. x2= 119. y1=  1.25 y2= -1.25 BEST
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      198     149      196    12   140 6/10/2020 
AAA1     1 US_Indiana_Lake Deaths    cc1=  .998339 cc2=  .855482 lx=  5.28990 if=  71 il= 119 5/20/2020  n=  48 now=     217 end=        198       149       196 U=    19.17 T=   95.0 p1=  -8.8 p2=   109.6 ed=   140 6/10/2020   x1=  71. x2= 119. y1=  1.25 y2= -1.25 BEST
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998340 cc2=  .855482 lx=  5.28590 if=  71 il= 119 5/20/2020  n=  48 now=     217 end=        198       149       196 U=    19.17 T=   95.0 p1=  -8.8 p2=   109.6 ed=   140 6/10/2020   x1=  71. x2= 119. y1=  1.25 y2= -1.25 BEST
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      198     149      196    12   140 6/10/2020 
AAA1     1 US_Indiana_Lake Deaths    cc1=  .998247 cc2=  .853909 lx=  5.27990 if=  72 il= 119 5/20/2020  n=  47 now=     217 end=        196       149       196 U=    18.86 T=   94.7 p1=  -9.7 p2=   110.7 ed=   139 6/9/2020    x1=  72. x2= 119. y1=  1.20 y2= -1.29 BEST
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998248 cc2=  .853909 lx=  5.28290 if=  72 il= 119 5/20/2020  n=  47 now=     217 end=        196       149       196 U=    18.86 T=   94.7 p1=  -9.7 p2=   110.7 ed=   139 6/9/2020    x1=  72. x2= 119. y1=  1.20 y2= -1.29 BEST
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      196     149      196    12   139 6/9/2020  
AAA1     1 US_Indiana_Lake Deaths    cc1=  .998143 cc2=  .852278 lx=  5.27990 if=  73 il= 119 5/20/2020  n=  46 now=     217 end=        196       149       196 U=    18.77 T=   94.8 p1=  -9.7 p2=   110.7 ed=   139 6/9/2020    x1=  73. x2= 119. y1=  1.16 y2= -1.29 BEST
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998143 cc2=  .852278 lx=  5.27990 if=  73 il= 119 5/20/2020  n=  46 now=     217 end=        196       149       196 U=    18.77 T=   94.8 p1=  -9.7 p2=   110.7 ed=   139 6/9/2020    x1=  73. x2= 119. y1=  1.16 y2= -1.29 BEST
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      196     149      196    12   139 6/9/2020  
AAA1     1 US_Indiana_Lake Deaths    cc1=  .998023 cc2=  .850581 lx=  5.27990 if=  74 il= 119 5/20/2020  n=  45 now=     217 end=        196       149       196 U=    18.36 T=   95.4 p1=  -9.7 p2=   110.7 ed=   138 6/8/2020    x1=  74. x2= 119. y1=  1.16 y2= -1.29 BEST
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998023 cc2=  .850581 lx=  5.27890 if=  74 il= 119 5/20/2020  n=  45 now=     217 end=        196       149       196 U=    18.36 T=   95.4 p1=  -9.7 p2=   110.7 ed=   138 6/8/2020    x1=  74. x2= 119. y1=  1.16 y2= -1.29 BEST
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      196     149      196    12   138 6/8/2020  
AAA1     1 US_Indiana_Lake Deaths    cc1=  .997930 cc2=  .848859 lx=  5.28990 if=  75 il= 119 5/20/2020  n=  44 now=     217 end=        198       149       196 U=    18.19 T=   96.2 p1=  -8.8 p2=   109.6 ed=   139 6/9/2020    x1=  75. x2= 119. y1=  1.17 y2= -1.25 BEST
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997931 cc2=  .848859 lx=  5.28590 if=  75 il= 119 5/20/2020  n=  44 now=     217 end=        198       149       196 U=    18.19 T=   96.2 p1=  -8.8 p2=   109.6 ed=   139 6/9/2020    x1=  75. x2= 119. y1=  1.17 y2= -1.25 BEST
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      198     149      196    12   139 6/9/2020  
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998099 cc2=  .847343 lx=  5.30990 if=  76 il= 119 5/20/2020  n=  43 now=     217 end=        202       149       196 U=    19.08 T=   96.4 p1=  -6.9 p2=   107.4 ed=   141 6/11/2020   x1=  76. x2= 119. y1=  1.07 y2= -1.18     
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      202     149      196    12   141 6/11/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998117 cc2=  .845619 lx=  5.32990 if=  77 il= 119 5/20/2020  n=  42 now=     217 end=        206       149       196 U=    19.39 T=   97.3 p1=  -5.1 p2=   105.3 ed=   143 6/13/2020   x1=  77. x2= 119. y1=  1.05 y2= -1.12     
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      206     149      196    12   143 6/13/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998390 cc2=  .844087 lx=  5.35990 if=  78 il= 119 5/20/2020  n=  41 now=     217 end=        212       149       196 U=    21.41 T=   96.9 p1=  -2.3 p2=   102.4 ed=   147 6/17/2020   x1=  78. x2= 119. y1=   .88 y2= -1.03     
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      212     149      196    12   147 6/17/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998272 cc2=  .842098 lx=  5.35990 if=  79 il= 119 5/20/2020  n=  40 now=     217 end=        212       149       196 U=    21.83 T=   96.5 p1=  -2.3 p2=   102.4 ed=   147 6/17/2020   x1=  79. x2= 119. y1=   .80 y2= -1.03     
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      212     149      196    12   147 6/17/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998237 cc2=  .840124 lx=  5.34990 if=  80 il= 119 5/20/2020  n=  39 now=     217 end=        210       149       196 U=    21.45 T=   96.2 p1=  -3.2 p2=   103.3 ed=   146 6/16/2020   x1=  80. x2= 119. y1=   .76 y2= -1.06     
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      210     149      196    12   146 6/16/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998200 cc2=  .838072 lx=  5.32990 if=  81 il= 119 5/20/2020  n=  38 now=     217 end=        206       149       196 U=    20.34 T=   96.2 p1=  -5.1 p2=   105.3 ed=   144 6/14/2020   x1=  81. x2= 119. y1=   .75 y2= -1.12     
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      206     149      196    12   144 6/14/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998055 cc2=  .835834 lx=  5.32990 if=  82 il= 119 5/20/2020  n=  37 now=     217 end=        206       149       196 U=    20.01 T=   96.6 p1=  -5.1 p2=   105.3 ed=   143 6/13/2020   x1=  82. x2= 119. y1=   .73 y2= -1.12     
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      206     149      196    12   143 6/13/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997932 cc2=  .833533 lx=  5.33990 if=  83 il= 119 5/20/2020  n=  36 now=     217 end=        208       149       196 U=    20.74 T=   96.4 p1=  -4.1 p2=   104.3 ed=   145 6/15/2020   x1=  83. x2= 119. y1=   .64 y2= -1.09     
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      208     149      196    12   145 6/15/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997760 cc2=  .831093 lx=  5.33990 if=  84 il= 119 5/20/2020  n=  35 now=     217 end=        208       149       196 U=    20.56 T=   96.6 p1=  -4.1 p2=   104.3 ed=   145 6/15/2020   x1=  84. x2= 119. y1=   .61 y2= -1.09     
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      208     149      196    12   145 6/15/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997564 cc2=  .828533 lx=  5.33990 if=  85 il= 119 5/20/2020  n=  34 now=     217 end=        208       149       196 U=    21.56 T=   95.5 p1=  -4.1 p2=   104.3 ed=   146 6/16/2020   x1=  85. x2= 119. y1=   .49 y2= -1.09     
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      208     149      196    12   146 6/16/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997737 cc2=  .826239 lx=  5.30990 if=  86 il= 119 5/20/2020  n=  33 now=     217 end=        202       149       196 U=    20.16 T=   95.1 p1=  -6.9 p2=   107.4 ed=   142 6/12/2020   x1=  86. x2= 119. y1=   .45 y2= -1.18     
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      202     149      196    12   142 6/12/2020 
AAA1     1 US_Indiana_Lake Deaths    cc1=  .997752 cc2=  .823675 lx=  5.28990 if=  87 il= 119 5/20/2020  n=  32 now=     217 end=        198       149       196 U=    19.09 T=   95.1 p1=  -8.8 p2=   109.6 ed=   140 6/10/2020   x1=  87. x2= 119. y1=   .42 y2= -1.25 BEST
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997753 cc2=  .823675 lx=  5.29190 if=  87 il= 119 5/20/2020  n=  32 now=     217 end=        198       149       196 U=    19.09 T=   95.1 p1=  -8.8 p2=   109.6 ed=   140 6/10/2020   x1=  87. x2= 119. y1=   .42 y2= -1.25 BEST
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      198     149      196    12   140 6/10/2020 
AAA1     1 US_Indiana_Lake Deaths    cc1=  .997611 cc2=  .820834 lx=  5.27990 if=  88 il= 119 5/20/2020  n=  31 now=     217 end=        196       149       196 U=    18.51 T=   95.2 p1=  -9.7 p2=   110.7 ed=   138 6/8/2020    x1=  88. x2= 119. y1=   .39 y2= -1.29 BEST
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997611 cc2=  .820834 lx=  5.27990 if=  88 il= 119 5/20/2020  n=  31 now=     217 end=        196       149       196 U=    18.51 T=   95.2 p1=  -9.7 p2=   110.7 ed=   138 6/8/2020    x1=  88. x2= 119. y1=   .39 y2= -1.29 BEST
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      196     149      196    12   138 6/8/2020  
AAA1     1 US_Indiana_Lake Deaths    cc1=  .997391 cc2=  .817786 lx=  5.26990 if=  89 il= 119 5/20/2020  n=  30 now=     217 end=        194       149       196 U=    17.91 T=   95.3 p1= -10.6 p2=   111.9 ed=   137 6/7/2020    x1=  89. x2= 119. y1=   .35 y2= -1.32 BEST
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997392 cc2=  .817786 lx=  5.27390 if=  89 il= 119 5/20/2020  n=  30 now=     217 end=        194       149       196 U=    17.91 T=   95.3 p1= -10.6 p2=   111.9 ed=   137 6/7/2020    x1=  89. x2= 119. y1=   .35 y2= -1.32 BEST
GP: Deaths    US_Indiana_Lake 5/20/2020       119     217      194     149      196    12   137 6/7/2020  
AAA1     1 US_Indiana_Lake Deaths    cc1=  .997123 cc2=  .814549 lx=  5.27990 if=  90 il= 119 5/20/2020  n=  29 now=     217 end=        196       149       196 U=    18.80 T=   94.8 p1=  -9.7 p2=   110.7 ed=   139 6/9/2020    x1=  90. x2= 119. y1=   .26 y2= -1.29 BEST
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997124 cc2=  .814549 lx=  5.27590 if=  90 il= 119 5/20/2020  n=  29 now=     217 end=        196       149       196 U=    18.80 T=   94.8 p1=  -9.7 p2=   110.7 ed=   139 6/9/2020    x1=  90. x2= 119. y1=   .26 y2= -1.29 BEST
