TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3985.00000        8.29029
TAB:  US_California_Alameda Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 US_California_Alameda Deaths    cc1=  .995412 cc2=  .859329 lx=  4.65497 if=  64 il= 117 5/18/2020  n=  53 now=     102 end=        105        83       103 U=    20.17 T=   87.9 p1=   2.9 p2=    97.1 ed=   135 6/5/2020    x1=  64. x2= 117. y1=  1.18 y2= -1.44 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .995412 cc2=  .859329 lx=  4.65497 if=  64 il= 117 5/18/2020  n=  53 now=     102 end=        105        83       103 U=    20.17 T=   87.9 p1=   2.9 p2=    97.1 ed=   135 6/5/2020    x1=  64. x2= 117. y1=  1.18 y2= -1.44 BEST
GP: Deaths    US_California_Alameda 5/18/2020       117     102      105      83      103    18   135 6/5/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .995214 cc2=  .857854 lx=  4.65497 if=  65 il= 117 5/18/2020  n=  52 now=     102 end=        105        83       103 U=    19.79 T=   88.4 p1=   2.9 p2=    97.1 ed=   135 6/5/2020    x1=  65. x2= 117. y1=  1.18 y2= -1.44 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .995217 cc2=  .857854 lx=  4.65097 if=  65 il= 117 5/18/2020  n=  52 now=     102 end=        105        83       103 U=    19.79 T=   88.4 p1=   2.9 p2=    97.1 ed=   135 6/5/2020    x1=  65. x2= 117. y1=  1.18 y2= -1.44 BEST
GP: Deaths    US_California_Alameda 5/18/2020       117     102      105      83      103    18   135 6/5/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .994939 cc2=  .856264 lx=  4.64497 if=  66 il= 117 5/18/2020  n=  51 now=     102 end=        104        83       103 U=    19.12 T=   88.6 p1=   2.0 p2=    98.1 ed=   133 6/3/2020    x1=  66. x2= 117. y1=  1.18 y2= -1.49 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .994942 cc2=  .856264 lx=  4.64997 if=  66 il= 117 5/18/2020  n=  51 now=     102 end=        104        83       103 U=    19.12 T=   88.6 p1=   2.0 p2=    98.1 ed=   133 6/3/2020    x1=  66. x2= 117. y1=  1.18 y2= -1.49 BEST
GP: Deaths    US_California_Alameda 5/18/2020       117     102      104      83      103    18   133 6/3/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .994653 cc2=  .854625 lx=  4.65497 if=  67 il= 117 5/18/2020  n=  50 now=     102 end=        105        83       103 U=    20.04 T=   88.1 p1=   2.9 p2=    97.1 ed=   135 6/5/2020    x1=  67. x2= 117. y1=  1.05 y2= -1.44 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .994654 cc2=  .854625 lx=  4.65197 if=  67 il= 117 5/18/2020  n=  50 now=     102 end=        105        83       103 U=    20.04 T=   88.1 p1=   2.9 p2=    97.1 ed=   135 6/5/2020    x1=  67. x2= 117. y1=  1.05 y2= -1.44 BEST
GP: Deaths    US_California_Alameda 5/18/2020       117     102      105      83      103    18   135 6/5/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .994372 cc2=  .852951 lx=  4.64497 if=  68 il= 117 5/18/2020  n=  49 now=     102 end=        104        83       103 U=    19.76 T=   87.6 p1=   2.0 p2=    98.1 ed=   134 6/4/2020    x1=  68. x2= 117. y1=   .99 y2= -1.49 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .994374 cc2=  .852951 lx=  4.64897 if=  68 il= 117 5/18/2020  n=  49 now=     102 end=        104        83       103 U=    19.76 T=   87.6 p1=   2.0 p2=    98.1 ed=   134 6/4/2020    x1=  68. x2= 117. y1=   .99 y2= -1.49 BEST
GP: Deaths    US_California_Alameda 5/18/2020       117     102      104      83      103    18   134 6/4/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .994094 cc2=  .851237 lx=  4.64497 if=  69 il= 117 5/18/2020  n=  48 now=     102 end=        104        83       103 U=    19.36 T=   88.2 p1=   2.0 p2=    98.1 ed=   133 6/3/2020    x1=  69. x2= 117. y1=   .99 y2= -1.49 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .994094 cc2=  .851237 lx=  4.64497 if=  69 il= 117 5/18/2020  n=  48 now=     102 end=        104        83       103 U=    19.36 T=   88.2 p1=   2.0 p2=    98.1 ed=   133 6/3/2020    x1=  69. x2= 117. y1=   .99 y2= -1.49 BEST
GP: Deaths    US_California_Alameda 5/18/2020       117     102      104      83      103    18   133 6/3/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .993719 cc2=  .849382 lx=  4.64497 if=  70 il= 117 5/18/2020  n=  47 now=     102 end=        104        83       103 U=    18.96 T=   88.8 p1=   2.0 p2=    98.1 ed=   133 6/3/2020    x1=  70. x2= 117. y1=   .99 y2= -1.49 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .993720 cc2=  .849382 lx=  4.64397 if=  70 il= 117 5/18/2020  n=  47 now=     102 end=        104        83       103 U=    18.96 T=   88.8 p1=   2.0 p2=    98.1 ed=   133 6/3/2020    x1=  70. x2= 117. y1=   .99 y2= -1.49 BEST
GP: Deaths    US_California_Alameda 5/18/2020       117     102      104      83      103    18   133 6/3/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .993342 cc2=  .847477 lx=  4.64497 if=  71 il= 117 5/18/2020  n=  46 now=     102 end=        104        83       103 U=    18.94 T=   88.8 p1=   2.0 p2=    98.1 ed=   133 6/3/2020    x1=  71. x2= 117. y1=   .94 y2= -1.49 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .993343 cc2=  .847477 lx=  4.64697 if=  71 il= 117 5/18/2020  n=  46 now=     102 end=        104        83       103 U=    18.94 T=   88.8 p1=   2.0 p2=    98.1 ed=   133 6/3/2020    x1=  71. x2= 117. y1=   .94 y2= -1.49 BEST
GP: Deaths    US_California_Alameda 5/18/2020       117     102      104      83      103    18   133 6/3/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .992945 cc2=  .845503 lx=  4.65497 if=  72 il= 117 5/18/2020  n=  45 now=     102 end=        105        83       103 U=    20.29 T=   87.7 p1=   2.9 p2=    97.1 ed=   135 6/5/2020    x1=  72. x2= 117. y1=   .77 y2= -1.44 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .992948 cc2=  .845503 lx=  4.65097 if=  72 il= 117 5/18/2020  n=  45 now=     102 end=        105        83       103 U=    20.29 T=   87.7 p1=   2.9 p2=    97.1 ed=   135 6/5/2020    x1=  72. x2= 117. y1=   .77 y2= -1.44 BEST
GP: Deaths    US_California_Alameda 5/18/2020       117     102      105      83      103    18   135 6/5/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .992604 cc2=  .843533 lx=  4.64497 if=  73 il= 117 5/18/2020  n=  44 now=     102 end=        104        83       103 U=    19.50 T=   88.0 p1=   2.0 p2=    98.1 ed=   134 6/4/2020    x1=  73. x2= 117. y1=   .77 y2= -1.49 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .992604 cc2=  .843533 lx=  4.64597 if=  73 il= 117 5/18/2020  n=  44 now=     102 end=        104        83       103 U=    19.50 T=   88.0 p1=   2.0 p2=    98.1 ed=   134 6/4/2020    x1=  73. x2= 117. y1=   .77 y2= -1.49 BEST
GP: Deaths    US_California_Alameda 5/18/2020       117     102      104      83      103    18   134 6/4/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .992109 cc2=  .841353 lx=  4.64497 if=  74 il= 117 5/18/2020  n=  43 now=     102 end=        104        83       103 U=    19.05 T=   88.7 p1=   2.0 p2=    98.1 ed=   133 6/3/2020    x1=  74. x2= 117. y1=   .77 y2= -1.49 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .992109 cc2=  .841353 lx=  4.64397 if=  74 il= 117 5/18/2020  n=  43 now=     102 end=        104        83       103 U=    19.05 T=   88.7 p1=   2.0 p2=    98.1 ed=   133 6/3/2020    x1=  74. x2= 117. y1=   .77 y2= -1.49 BEST
GP: Deaths    US_California_Alameda 5/18/2020       117     102      104      83      103    18   133 6/3/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .991557 cc2=  .839058 lx=  4.64497 if=  75 il= 117 5/18/2020  n=  42 now=     102 end=        104        83       103 U=    18.93 T=   88.9 p1=   2.0 p2=    98.1 ed=   133 6/3/2020    x1=  75. x2= 117. y1=   .73 y2= -1.49 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .991557 cc2=  .839058 lx=  4.64497 if=  75 il= 117 5/18/2020  n=  42 now=     102 end=        104        83       103 U=    18.93 T=   88.9 p1=   2.0 p2=    98.1 ed=   133 6/3/2020    x1=  75. x2= 117. y1=   .73 y2= -1.49 BEST
GP: Deaths    US_California_Alameda 5/18/2020       117     102      104      83      103    18   133 6/3/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .990984 cc2=  .836681 lx=  4.64497 if=  76 il= 117 5/18/2020  n=  41 now=     102 end=        104        83       103 U=    19.09 T=   88.6 p1=   2.0 p2=    98.1 ed=   133 6/3/2020    x1=  76. x2= 117. y1=   .66 y2= -1.49 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .990987 cc2=  .836681 lx=  4.64897 if=  76 il= 117 5/18/2020  n=  41 now=     102 end=        104        83       103 U=    19.09 T=   88.6 p1=   2.0 p2=    98.1 ed=   133 6/3/2020    x1=  76. x2= 117. y1=   .66 y2= -1.49 BEST
GP: Deaths    US_California_Alameda 5/18/2020       117     102      104      83      103    18   133 6/3/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .990329 cc2=  .834156 lx=  4.65497 if=  77 il= 117 5/18/2020  n=  40 now=     102 end=        105        83       103 U=    19.27 T=   89.2 p1=   2.9 p2=    97.1 ed=   134 6/4/2020    x1=  77. x2= 117. y1=   .63 y2= -1.44 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .990331 cc2=  .834156 lx=  4.65197 if=  77 il= 117 5/18/2020  n=  40 now=     102 end=        105        83       103 U=    19.27 T=   89.2 p1=   2.9 p2=    97.1 ed=   134 6/4/2020    x1=  77. x2= 117. y1=   .63 y2= -1.44 BEST
GP: Deaths    US_California_Alameda 5/18/2020       117     102      105      83      103    18   134 6/4/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .989673 cc2=  .831559 lx=  4.65497 if=  78 il= 117 5/18/2020  n=  39 now=     102 end=        105        83       103 U=    18.79 T=   89.9 p1=   2.9 p2=    97.1 ed=   134 6/4/2020    x1=  78. x2= 117. y1=   .63 y2= -1.44 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .989674 cc2=  .831559 lx=  4.65697 if=  78 il= 117 5/18/2020  n=  39 now=     102 end=        105        83       103 U=    18.79 T=   89.9 p1=   2.9 p2=    97.1 ed=   134 6/4/2020    x1=  78. x2= 117. y1=   .63 y2= -1.44 BEST
GP: Deaths    US_California_Alameda 5/18/2020       117     102      105      83      103    18   134 6/4/2020  
AAA2     1 US_California_Alameda Deaths    cc1=  .989389 cc2=  .829261 lx=  4.67497 if=  79 il= 117 5/18/2020  n=  38 now=     102 end=        107        83       103 U=    20.21 T=   89.5 p1=   4.9 p2=    95.3 ed=   137 6/7/2020    x1=  79. x2= 117. y1=   .52 y2= -1.36     
GP: Deaths    US_California_Alameda 5/18/2020       117     102      107      83      103    18   137 6/7/2020  
AAA2     1 US_California_Alameda Deaths    cc1=  .988648 cc2=  .826426 lx=  4.68497 if=  80 il= 117 5/18/2020  n=  37 now=     102 end=        108        83       103 U=    20.34 T=   90.1 p1=   5.9 p2=    94.4 ed=   138 6/8/2020    x1=  80. x2= 117. y1=   .49 y2= -1.32     
GP: Deaths    US_California_Alameda 5/18/2020       117     102      108      83      103    18   138 6/8/2020  
AAA2     1 US_California_Alameda Deaths    cc1=  .988055 cc2=  .823656 lx=  4.69497 if=  81 il= 117 5/18/2020  n=  36 now=     102 end=        109        83       103 U=    20.79 T=   90.2 p1=   6.9 p2=    93.6 ed=   139 6/9/2020    x1=  81. x2= 117. y1=   .44 y2= -1.29     
GP: Deaths    US_California_Alameda 5/18/2020       117     102      109      83      103    18   139 6/9/2020  
AAA2     1 US_California_Alameda Deaths    cc1=  .987492 cc2=  .820825 lx=  4.71497 if=  82 il= 117 5/18/2020  n=  35 now=     102 end=        111        83       103 U=    20.91 T=   91.6 p1=   8.8 p2=    91.9 ed=   140 6/10/2020   x1=  82. x2= 117. y1=   .46 y2= -1.22     
GP: Deaths    US_California_Alameda 5/18/2020       117     102      111      83      103    18   140 6/10/2020 
AAA2     1 US_California_Alameda Deaths    cc1=  .994078 cc2=  .820000 lx=  5.17497 if=  85 il= 117 5/18/2020  n=  32 now=     102 end=        176        83       103 U=    46.20 T=  104.1 p1=  72.5 p2=    58.0 ed=   213 8/22/2020   x1=  85. x2= 117. y1=   .41 y2=  -.28     
GP: Deaths    US_California_Alameda 5/18/2020       117     102      176      83      103    18   213 8/22/2020 
AAA2     1 US_California_Alameda Deaths    cc1=  .993779 cc2=  .817002 lx=  5.11497 if=  86 il= 117 5/18/2020  n=  31 now=     102 end=        166        83       103 U=    43.23 T=  101.3 p1=  62.7 p2=    61.4 ed=   203 8/12/2020   x1=  86. x2= 117. y1=   .35 y2=  -.36     
GP: Deaths    US_California_Alameda 5/18/2020       117     102      166      83      103    18   203 8/12/2020 
AAA2     1 US_California_Alameda Deaths    cc1=  .993425 cc2=  .813820 lx=  5.06497 if=  87 il= 117 5/18/2020  n=  30 now=     102 end=        158        83       103 U=    40.66 T=   99.2 p1=  54.9 p2=    64.6 ed=   195 8/4/2020    x1=  87. x2= 117. y1=   .30 y2=  -.44     
GP: Deaths    US_California_Alameda 5/18/2020       117     102      158      83      103    18   195 8/4/2020  
AAA2     1 US_California_Alameda Deaths    cc1=  .992992 cc2=  .810417 lx=  5.02497 if=  88 il= 117 5/18/2020  n=  29 now=     102 end=        152        83       103 U=    38.50 T=   97.7 p1=  49.0 p2=    67.1 ed=   188 7/28/2020   x1=  88. x2= 117. y1=   .25 y2=  -.50     
GP: Deaths    US_California_Alameda 5/18/2020       117     102      152      83      103    18   188 7/28/2020 
AAA2     1 US_California_Alameda Deaths    cc1=  .992446 cc2=  .806750 lx=  4.98497 if=  89 il= 117 5/18/2020  n=  28 now=     102 end=        146        83       103 U=    35.45 T=   96.8 p1=  43.1 p2=    69.9 ed=   180 7/20/2020   x1=  89. x2= 117. y1=   .22 y2=  -.57     
GP: Deaths    US_California_Alameda 5/18/2020       117     102      146      83      103    18   180 7/20/2020 
AAA2     1 US_California_Alameda Deaths    cc1=  .991603 cc2=  .802621 lx=  4.98497 if=  90 il= 117 5/18/2020  n=  27 now=     102 end=        146        83       103 U=    35.03 T=   97.1 p1=  43.1 p2=    69.9 ed=   179 7/19/2020   x1=  90. x2= 117. y1=   .20 y2=  -.57     
GP: Deaths    US_California_Alameda 5/18/2020       117     102      146      83      103    18   179 7/19/2020 
AAA2     1 US_California_Alameda Deaths    cc1=  .990675 cc2=  .798225 lx=  5.00497 if=  91 il= 117 5/18/2020  n=  26 now=     102 end=        149        83       103 U=    34.56 T=   98.5 p1=  46.1 p2=    68.5 ed=   180 7/20/2020   x1=  91. x2= 117. y1=   .22 y2=  -.53     
GP: Deaths    US_California_Alameda 5/18/2020       117     102      149      83      103    18   180 7/20/2020 
AAA2     1 US_California_Alameda Deaths    cc1=  .990617 cc2=  .794501 lx=  5.18497 if=  92 il= 117 5/18/2020  n=  25 now=     102 end=        178        83       103 U=    43.77 T=  105.3 p1=  74.5 p2=    57.3 ed=   208 8/17/2020   x1=  92. x2= 117. y1=   .30 y2=  -.27     
GP: Deaths    US_California_Alameda 5/18/2020       117     102      178      83      103    18   208 8/17/2020 
AAA2     1 US_California_Alameda Deaths    cc1=  .990049 cc2=  .790049 lx=  5.38497 if=  93 il= 117 5/18/2020  n=  24 now=     102 end=        218        83       103 U=    53.45 T=  115.2 p1= 113.7 p2=    46.8 ed=   241 9/19/2020   x1=  93. x2= 117. y1=   .41 y2=  -.03     
GP: Deaths    US_California_Alameda 5/18/2020       117     102      218      83      103    18   241 9/19/2020 
AAA2     1 US_California_Alameda Deaths    cc1=  .989484 cc2=  .785360 lx=  5.80497 if=  94 il= 117 5/18/2020  n=  23 now=     102 end=        331        83       103 U=    79.12 T=  142.8 p1= 224.5 p2=    30.8 ed=   329 12/16/2020  x1=  94. x2= 117. y1=   .62 y2=   .33     
GP: Deaths    US_California_Alameda 5/18/2020       117     102    -          83      103    18   329 12/16/2020
AAA2     1 US_California_Alameda Deaths    cc1=  .988199 cc2=  .779684 lx=  5.64497 if=  95 il= 117 5/18/2020  n=  22 now=     102 end=        282        83       103 U=    68.10 T=  130.9 p1= 176.5 p2=    36.2 ed=   291 11/8/2020   x1=  95. x2= 117. y1=   .53 y2=   .20     
GP: Deaths    US_California_Alameda 5/18/2020       117     102      282      83      103    18   291 11/8/2020 
AAA2     1 US_California_Alameda Deaths    cc1=  .986607 cc2=  .773407 lx=  5.81497 if=  96 il= 117 5/18/2020  n=  21 now=     102 end=        335        83       103 U=    72.70 T=  141.3 p1= 228.4 p2=    30.4 ed=   312 11/29/2020  x1=  96. x2= 117. y1=   .62 y2=   .33     
GP: Deaths    US_California_Alameda 5/18/2020       117     102    -          83      103    18   312 11/29/2020
AAA2     1 US_California_Alameda Deaths    cc1=  .987019 cc2=  .768802 lx=  6.62497 if=  97 il= 117 5/18/2020  n=  20 now=     102 end=        753        83       103 U=   116.94 T=  209.5 p1= 638.2 p2=    13.5 ed=   485 5/21/2021   x1=  97. x2= 117. y1=   .96 y2=   .79     
GP: Deaths    US_California_Alameda 5/18/2020       117     102    -          83      103    18   485 5/21/2021 
AAA2     1 US_California_Alameda Deaths    cc1=  .985569 cc2=  .761962 lx=  6.62497 if=  98 il= 117 5/18/2020  n=  19 now=     102 end=        753        83       103 U=   120.79 T=  212.6 p1= 638.2 p2=    13.5 ed=   497 6/2/2021    x1=  98. x2= 117. y1=   .95 y2=   .79     
GP: Deaths    US_California_Alameda 5/18/2020       117     102    -          83      103    18   497 6/2/2021  
AAA2     1 US_California_Alameda Deaths    cc1=  .983320 cc2=  .753904 lx=  6.62497 if=  99 il= 117 5/18/2020  n=  18 now=     102 end=        753        83       103 U=   131.17 T=  220.8 p1= 638.2 p2=    13.5 ed=   530 7/5/2021    x1=  99. x2= 117. y1=   .93 y2=   .79     
GP: Deaths    US_California_Alameda 5/18/2020       117     102    -          83      103    18   530 7/5/2021  
AAA2     1 US_California_Alameda Deaths    cc1=  .981304 cc2=  .745601 lx=  6.62497 if= 100 il= 117 5/18/2020  n=  17 now=     102 end=        753        83       103 U=   136.89 T=  225.3 p1= 638.2 p2=    13.5 ed=   548 7/23/2021   x1= 100. x2= 117. y1=   .92 y2=   .79     
GP: Deaths    US_California_Alameda 5/18/2020       117     102    -          83      103    18   548 7/23/2021 
AAA2     1 US_California_Alameda Deaths    cc1=  .981386 cc2=  .738850 lx=  6.62497 if= 101 il= 117 5/18/2020  n=  16 now=     102 end=        753        83       103 U=   135.87 T=  224.5 p1= 638.2 p2=    13.5 ed=   545 7/20/2021   x1= 101. x2= 117. y1=   .91 y2=   .79     
GP: Deaths    US_California_Alameda 5/18/2020       117     102    -          83      103    18   545 7/20/2021 
AAA2     1 US_California_Alameda Deaths    cc1=  .982111 cc2=  .732111 lx=  6.62497 if= 102 il= 117 5/18/2020  n=  15 now=     102 end=        753        83       103 U=   127.38 T=  217.8 p1= 638.2 p2=    13.5 ed=   518 6/23/2021   x1= 102. x2= 117. y1=   .91 y2=   .79     
GP: Deaths    US_California_Alameda 5/18/2020       117     102    -          83      103    18   518 6/23/2021 
AAA2     1 US_California_Alameda Deaths    cc1=  .980036 cc2=  .721837 lx=  6.62497 if= 103 il= 117 5/18/2020  n=  14 now=     102 end=        753        83       103 U=   118.89 T=  211.1 p1= 638.2 p2=    13.5 ed=   491 5/27/2021   x1= 103. x2= 117. y1=   .91 y2=   .79     
GP: Deaths    US_California_Alameda 5/18/2020       117     102    -          83      103    18   491 5/27/2021 
