TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7672.00000        8.94533
TAB:  US_Pennsylvania_Montgomery Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Pennsylvania_Montgomery 4/29/2020        98     734    -         329     1808     1   177 7/17/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .992601 cc2=  .828202 lx=  7.66851 if=  62 il=  98 4/29/2020  n=  36 now=     734 end=       2139       329      1808 U=    25.53 T=  114.0 p1= 191.4 p2=    34.3 ed=   174 7/14/2020   x1=  62. x2=  98. y1=  2.04 y2=   .63     
GP: Deaths    US_Pennsylvania_Montgomery 4/29/2020        98     734     2139     329     1808     1   174 7/14/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .992060 cc2=  .825394 lx=  7.78851 if=  63 il=  98 4/29/2020  n=  35 now=     734 end=       2412       329      1808 U=    27.56 T=  117.0 p1= 228.6 p2=    30.4 ed=   182 7/22/2020   x1=  63. x2=  98. y1=  1.96 y2=   .69     
GP: Deaths    US_Pennsylvania_Montgomery 4/29/2020        98     734    -         329     1808     1   182 7/22/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .991408 cc2=  .822377 lx=  7.71851 if=  64 il=  98 4/29/2020  n=  34 now=     734 end=       2249       329      1808 U=    27.50 T=  116.0 p1= 206.4 p2=    32.6 ed=   180 7/20/2020   x1=  64. x2=  98. y1=  1.89 y2=   .65     
GP: Deaths    US_Pennsylvania_Montgomery 4/29/2020        98     734    -         329     1808     1   180 7/20/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .990910 cc2=  .819412 lx=  7.56851 if=  65 il=  98 4/29/2020  n=  33 now=     734 end=       1936       329      1808 U=    25.49 T=  112.6 p1= 163.8 p2=    37.9 ed=   172 7/12/2020   x1=  65. x2=  98. y1=  1.87 y2=   .57     
GP: Deaths    US_Pennsylvania_Montgomery 4/29/2020        98     734     1936     329     1808     1   172 7/12/2020 
AAA1     1 US_Pennsylvania_Montgomery Deaths    cc1=  .990106 cc2=  .816029 lx=  7.49851 if=  66 il=  98 4/29/2020  n=  32 now=     734 end=       1805       329      1808 U=    25.79 T=  111.7 p1= 145.9 p2=    40.7 ed=   172 7/12/2020   x1=  66. x2=  98. y1=  1.77 y2=   .53 BEST
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .990106 cc2=  .816029 lx=  7.49551 if=  66 il=  98 4/29/2020  n=  32 now=     734 end=       1805       329      1808 U=    25.79 T=  111.7 p1= 145.9 p2=    40.7 ed=   172 7/12/2020   x1=  66. x2=  98. y1=  1.77 y2=   .53 BEST
GP: Deaths    US_Pennsylvania_Montgomery 4/29/2020        98     734     1805     329     1808     1   172 7/12/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .994029 cc2=  .835915 lx=  7.77851 if=  60 il=  99 4/30/2020  n=  39 now=     734 end=       2388       351      1844 U=    27.85 T=  117.1 p1= 225.3 p2=    30.7 ed=   182 7/22/2020   x1=  60. x2=  99. y1=  2.05 y2=   .65     
GP: Deaths    US_Pennsylvania_Montgomery 4/30/2020        99     734    -         351     1844     1   182 7/22/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993680 cc2=  .833552 lx=  7.68851 if=  61 il=  99 4/30/2020  n=  38 now=     734 end=       2183       351      1844 U=    26.45 T=  115.0 p1= 197.4 p2=    33.6 ed=   177 7/17/2020   x1=  61. x2=  99. y1=  2.04 y2=   .60     
GP: Deaths    US_Pennsylvania_Montgomery 4/30/2020        99     734     2183     351     1844     1   177 7/17/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993172 cc2=  .830951 lx=  7.66851 if=  62 il=  99 4/30/2020  n=  37 now=     734 end=       2139       351      1844 U=    25.60 T=  114.2 p1= 191.4 p2=    34.3 ed=   174 7/14/2020   x1=  62. x2=  99. y1=  2.04 y2=   .59     
GP: Deaths    US_Pennsylvania_Montgomery 4/30/2020        99     734     2139     351     1844     1   174 7/14/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .992688 cc2=  .828289 lx=  7.76851 if=  63 il=  99 4/30/2020  n=  36 now=     734 end=       2364       351      1844 U=    27.47 T=  116.7 p1= 222.1 p2=    31.0 ed=   181 7/21/2020   x1=  63. x2=  99. y1=  1.96 y2=   .65     
GP: Deaths    US_Pennsylvania_Montgomery 4/30/2020        99     734    -         351     1844     1   181 7/21/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .992107 cc2=  .825440 lx=  7.69851 if=  64 il=  99 4/30/2020  n=  35 now=     734 end=       2205       351      1844 U=    27.38 T=  115.7 p1= 200.4 p2=    33.3 ed=   180 7/20/2020   x1=  64. x2=  99. y1=  1.89 y2=   .61     
GP: Deaths    US_Pennsylvania_Montgomery 4/30/2020        99     734    -         351     1844     1   180 7/20/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .991670 cc2=  .822640 lx=  7.57851 if=  65 il=  99 4/30/2020  n=  34 now=     734 end=       1955       351      1844 U=    25.61 T=  112.9 p1= 166.3 p2=    37.5 ed=   173 7/13/2020   x1=  65. x2=  99. y1=  1.87 y2=   .54     
GP: Deaths    US_Pennsylvania_Montgomery 4/30/2020        99     734     1955     351     1844     1   173 7/13/2020 
AAA1     1 US_Pennsylvania_Montgomery Deaths    cc1=  .990956 cc2=  .819458 lx=  7.51851 if=  66 il=  99 4/30/2020  n=  33 now=     734 end=       1841       351      1844 U=    25.96 T=  112.1 p1= 150.8 p2=    39.9 ed=   173 7/13/2020   x1=  66. x2=  99. y1=  1.78 y2=   .51 BEST
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .990956 cc2=  .819458 lx=  7.51751 if=  66 il=  99 4/30/2020  n=  33 now=     734 end=       1841       351      1844 U=    25.96 T=  112.1 p1= 150.8 p2=    39.9 ed=   173 7/13/2020   x1=  66. x2=  99. y1=  1.78 y2=   .51 BEST
GP: Deaths    US_Pennsylvania_Montgomery 4/30/2020        99     734     1841     351     1844     1   173 7/13/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .994426 cc2=  .838252 lx=  7.70851 if=  60 il= 100 5/1/2020   n=  40 now=     734 end=       2227       362      2047 U=    27.68 T=  116.5 p1= 203.4 p2=    33.0 ed=   181 7/21/2020   x1=  60. x2= 100. y1=  2.04 y2=   .60     
GP: Deaths    US_Pennsylvania_Montgomery 5/1/2020        100     734    -         362     2047     2   181 7/21/2020 
AAA1     1 US_Pennsylvania_Montgomery Deaths    cc1=  .994119 cc2=  .836006 lx=  7.62851 if=  61 il= 100 5/1/2020   n=  39 now=     734 end=       2055       362      2047 U=    26.35 T=  114.5 p1= 180.0 p2=    35.7 ed=   176 7/16/2020   x1=  61. x2= 100. y1=  2.03 y2=   .55 BEST
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .994119 cc2=  .836006 lx=  7.62951 if=  61 il= 100 5/1/2020   n=  39 now=     734 end=       2055       362      2047 U=    26.35 T=  114.5 p1= 180.0 p2=    35.7 ed=   176 7/16/2020   x1=  61. x2= 100. y1=  2.03 y2=   .55 BEST
GP: Deaths    US_Pennsylvania_Montgomery 5/1/2020        100     734     2055     362     2047     2   176 7/16/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993661 cc2=  .833533 lx=  7.60851 if=  62 il= 100 5/1/2020   n=  38 now=     734 end=       2015       362      2047 U=    25.52 T=  113.8 p1= 174.5 p2=    36.4 ed=   174 7/14/2020   x1=  62. x2= 100. y1=  2.03 y2=   .54     
GP: Deaths    US_Pennsylvania_Montgomery 5/1/2020        100     734     2015     362     2047     2   174 7/14/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993215 cc2=  .830994 lx=  7.68851 if=  63 il= 100 5/1/2020   n=  37 now=     734 end=       2183       362      2047 U=    27.22 T=  116.0 p1= 197.4 p2=    33.6 ed=   180 7/20/2020   x1=  63. x2= 100. y1=  1.95 y2=   .59     
GP: Deaths    US_Pennsylvania_Montgomery 5/1/2020        100     734     2183     362     2047     2   180 7/20/2020 
AAA1     1 US_Pennsylvania_Montgomery Deaths    cc1=  .992699 cc2=  .828300 lx=  7.62851 if=  64 il= 100 5/1/2020   n=  36 now=     734 end=       2055       362      2047 U=    27.18 T=  115.0 p1= 180.0 p2=    35.7 ed=   179 7/19/2020   x1=  64. x2= 100. y1=  1.88 y2=   .55 BEST
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .992699 cc2=  .828300 lx=  7.62951 if=  64 il= 100 5/1/2020   n=  36 now=     734 end=       2055       362      2047 U=    27.18 T=  115.0 p1= 180.0 p2=    35.7 ed=   179 7/19/2020   x1=  64. x2= 100. y1=  1.88 y2=   .55 BEST
GP: Deaths    US_Pennsylvania_Montgomery 5/1/2020        100     734     2055     362     2047     2   179 7/19/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .992325 cc2=  .825659 lx=  7.51851 if=  65 il= 100 5/1/2020   n=  35 now=     734 end=       1841       362      2047 U=    25.50 T=  112.4 p1= 150.8 p2=    39.9 ed=   172 7/12/2020   x1=  65. x2= 100. y1=  1.86 y2=   .49     
GP: Deaths    US_Pennsylvania_Montgomery 5/1/2020        100     734     1841     362     2047     2   172 7/12/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .991693 cc2=  .822662 lx=  7.46851 if=  66 il= 100 5/1/2020   n=  34 now=     734 end=       1751       362      2047 U=    25.90 T=  111.8 p1= 138.6 p2=    41.9 ed=   172 7/12/2020   x1=  66. x2= 100. y1=  1.77 y2=   .46     
GP: Deaths    US_Pennsylvania_Montgomery 5/1/2020        100     734     1751     362     2047     2   172 7/12/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .991447 cc2=  .819948 lx=  7.33851 if=  67 il= 100 5/1/2020   n=  33 now=     734 end=       1538       362      2047 U=    23.98 T=  108.9 p1= 109.5 p2=    47.7 ed=   165 7/5/2020    x1=  67. x2= 100. y1=  1.75 y2=   .37     
GP: Deaths    US_Pennsylvania_Montgomery 5/1/2020        100     734     1538     362     2047     2   165 7/5/2020  
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .839312 cc2=  .523084 lx=  6.83851 if=  91 il= 100 5/1/2020   n=   9 now=     734 end=        933       362      2047 U=    23.00 T=   98.7 p1=  27.1 p2=    78.7 ed=   153 6/23/2020   x1=  91. x2= 100. y1=   .34 y2=  -.05     
GP: Deaths    US_Pennsylvania_Montgomery 5/1/2020        100     734      933     362     2047     2   153 6/23/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .887602 cc2=  .554269 lx=  8.59851 if=  92 il= 100 5/1/2020   n=   8 now=     734 end=       5423       362      2047 U=    51.64 T=  151.4 p1= 638.8 p2=    13.5 ed=   273 10/21/2020  x1=  92. x2= 100. y1=  1.15 y2=  1.00     
GP: Deaths    US_Pennsylvania_Montgomery 5/1/2020        100     734    -         362     2047     2   273 10/21/2020
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .946291 cc2=  .592738 lx=  8.59851 if=  93 il= 100 5/1/2020   n=   7 now=     734 end=       5423       362      2047 U=    37.59 T=  137.4 p1= 638.8 p2=    13.5 ed=   226 9/4/2020    x1=  93. x2= 100. y1=  1.18 y2=  1.00     
GP: Deaths    US_Pennsylvania_Montgomery 5/1/2020        100     734    -         362     2047     2   226 9/4/2020  
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .966499 cc2=  .558251 lx=  5.96851 if=  95 il= 100 5/1/2020   n=   5 now=     734 end=        390       362      2047 U=     2.46 T=   93.7 p1= -46.9 p2=   188.2 ed=    99 4/30/2020   x1=  95. x2= 100. y1=  -.53 y2= -2.57     
GP: Deaths    US_Pennsylvania_Montgomery 5/1/2020        100     734      390     362     2047     2    99 4/30/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .994717 cc2=  .840414 lx=  7.60851 if=  60 il= 101 5/2/2020   n=  41 now=     734 end=       2015       369       366 U=    27.33 T=  115.5 p1= 174.5 p2=    36.4 ed=   179 7/19/2020   x1=  60. x2= 101. y1=  2.03 y2=   .53     
GP: Deaths    US_Pennsylvania_Montgomery 5/2/2020        101     734     2015     369      366     2   179 7/19/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .994447 cc2=  .838274 lx=  7.53851 if=  61 il= 101 5/2/2020   n=  40 now=     734 end=       1879       369       366 U=    26.10 T=  113.7 p1= 156.0 p2=    39.1 ed=   175 7/15/2020   x1=  61. x2= 101. y1=  2.02 y2=   .49     
GP: Deaths    US_Pennsylvania_Montgomery 5/2/2020        101     734     1879     369      366     2   175 7/15/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .994030 cc2=  .835916 lx=  7.50851 if=  62 il= 101 5/2/2020   n=  39 now=     734 end=       1823       369       366 U=    25.20 T=  112.8 p1= 148.4 p2=    40.3 ed=   172 7/12/2020   x1=  62. x2= 101. y1=  2.02 y2=   .47     
GP: Deaths    US_Pennsylvania_Montgomery 5/2/2020        101     734     1823     369      366     2   172 7/12/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993608 cc2=  .833479 lx=  7.57851 if=  63 il= 101 5/2/2020   n=  38 now=     734 end=       1955       369       366 U=    26.80 T=  114.7 p1= 166.3 p2=    37.5 ed=   177 7/17/2020   x1=  63. x2= 101. y1=  1.93 y2=   .51     
GP: Deaths    US_Pennsylvania_Montgomery 5/2/2020        101     734     1955     369      366     2   177 7/17/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993147 cc2=  .830925 lx=  7.51851 if=  64 il= 101 5/2/2020   n=  37 now=     734 end=       1841       369       366 U=    26.72 T=  113.7 p1= 150.8 p2=    39.9 ed=   176 7/16/2020   x1=  64. x2= 101. y1=  1.86 y2=   .47     
GP: Deaths    US_Pennsylvania_Montgomery 5/2/2020        101     734     1841     369      366     2   176 7/16/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .992828 cc2=  .828429 lx=  7.41851 if=  65 il= 101 5/2/2020   n=  36 now=     734 end=       1666       369       366 U=    25.12 T=  111.3 p1= 127.0 p2=    44.1 ed=   170 7/10/2020   x1=  65. x2= 101. y1=  1.84 y2=   .41     
GP: Deaths    US_Pennsylvania_Montgomery 5/2/2020        101     734     1666     369      366     2   170 7/10/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .992266 cc2=  .825599 lx=  7.36851 if=  66 il= 101 5/2/2020   n=  35 now=     734 end=       1585       369       366 U=    25.47 T=  110.6 p1= 115.9 p2=    46.3 ed=   170 7/10/2020   x1=  66. x2= 101. y1=  1.75 y2=   .38     
GP: Deaths    US_Pennsylvania_Montgomery 5/2/2020        101     734     1585     369      366     2   170 7/10/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .992073 cc2=  .823042 lx=  7.25851 if=  67 il= 101 5/2/2020   n=  34 now=     734 end=       1420       369       366 U=    23.73 T=  108.1 p1=  93.5 p2=    51.7 ed=   164 7/4/2020    x1=  67. x2= 101. y1=  1.73 y2=   .30     
GP: Deaths    US_Pennsylvania_Montgomery 5/2/2020        101     734     1420     369      366     2   164 7/4/2020  
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .857815 cc2=  .569139 lx=  6.22851 if=  90 il= 101 5/2/2020   n=  11 now=     734 end=        506       369       366 U=    11.58 T=   87.7 p1= -31.1 p2=   145.1 ed=   115 5/16/2020   x1=  90. x2= 101. y1=  -.20 y2= -1.15     
GP: Deaths    US_Pennsylvania_Montgomery 5/2/2020        101     734      506     369      366     2   115 5/16/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .879948 cc2=  .578437 lx=  6.09851 if=  91 il= 101 5/2/2020   n=  10 now=     734 end=        445       369       366 U=     7.95 T=   87.7 p1= -39.4 p2=   164.9 ed=   106 5/7/2020    x1=  91. x2= 101. y1=  -.41 y2= -1.67     
GP: Deaths    US_Pennsylvania_Montgomery 5/2/2020        101     734      445     369      366     2   106 5/7/2020  
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .913611 cc2=  .597384 lx=  8.59851 if=  92 il= 101 5/2/2020   n=   9 now=     734 end=       5423       369       366 U=    55.55 T=  155.9 p1= 638.8 p2=    13.5 ed=   287 11/4/2020   x1=  92. x2= 101. y1=  1.15 y2=   .99     
GP: Deaths    US_Pennsylvania_Montgomery 5/2/2020        101     734    -         369      366     2   287 11/4/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .954907 cc2=  .621574 lx=  8.59851 if=  93 il= 101 5/2/2020   n=   8 now=     734 end=       5423       369       366 U=    41.38 T=  141.9 p1= 638.8 p2=    13.5 ed=   239 9/17/2020   x1=  93. x2= 101. y1=  1.18 y2=   .99     
GP: Deaths    US_Pennsylvania_Montgomery 5/2/2020        101     734    -         369      366     2   239 9/17/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .962227 cc2=  .608674 lx=  5.96851 if=  94 il= 101 5/2/2020   n=   7 now=     734 end=        390       369       366 U=     2.98 T=   92.5 p1= -46.9 p2=   188.2 ed=    99 4/30/2020   x1=  94. x2= 101. y1=  -.51 y2= -2.85     
GP: Deaths    US_Pennsylvania_Montgomery 5/2/2020        101     734      390     369      366     2    99 4/30/2020 
AAA1     1 US_Pennsylvania_Montgomery Deaths    cc1=  .978739 cc2=  .600775 lx=  5.93851 if=  95 il= 101 5/2/2020   n=   6 now=     734 end=        379       369       366 U=     2.00 T=   93.8 p1= -48.4 p2=   193.7 ed=    98 4/29/2020   x1=  95. x2= 101. y1=  -.58 y2= -3.59 BEST
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .978764 cc2=  .600775 lx=  5.93651 if=  95 il= 101 5/2/2020   n=   6 now=     734 end=        379       369       366 U=     2.00 T=   93.8 p1= -48.4 p2=   193.7 ed=    98 4/29/2020   x1=  95. x2= 101. y1=  -.58 y2= -3.59 BEST
GP: Deaths    US_Pennsylvania_Montgomery 5/2/2020        101     734      379     369      366     2    98 4/29/2020 
AAA1     1 US_Pennsylvania_Montgomery Deaths    cc1=  .990204 cc2=  .581956 lx=  5.92851 if=  96 il= 101 5/2/2020   n=   5 now=     734 end=        375       369       366 U=     1.51 T=   94.9 p1= -48.9 p2=   195.7 ed=    98 4/29/2020   x1=  96. x2= 101. y1=  -.73 y2= -4.03 BEST
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .990409 cc2=  .581956 lx=  5.92551 if=  96 il= 101 5/2/2020   n=   5 now=     734 end=        375       369       366 U=     1.51 T=   94.9 p1= -48.9 p2=   195.7 ed=    98 4/29/2020   x1=  96. x2= 101. y1=  -.73 y2= -4.03 BEST
GP: Deaths    US_Pennsylvania_Montgomery 5/2/2020        101     734      375     369      366     2    98 4/29/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .994942 cc2=  .842444 lx=  7.50851 if=  60 il= 102 5/3/2020   n=  42 now=     734 end=       1823       381       396 U=    26.79 T=  114.0 p1= 148.4 p2=    40.3 ed=   177 7/17/2020   x1=  60. x2= 102. y1=  2.02 y2=   .45     
GP: Deaths    US_Pennsylvania_Montgomery 5/3/2020        102     734     1823     381      396     2   177 7/17/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .994705 cc2=  .840402 lx=  7.43851 if=  61 il= 102 5/3/2020   n=  41 now=     734 end=       1700       381       396 U=    25.56 T=  112.3 p1= 131.6 p2=    43.2 ed=   172 7/12/2020   x1=  61. x2= 102. y1=  2.01 y2=   .40     
GP: Deaths    US_Pennsylvania_Montgomery 5/3/2020        102     734     1700     381      396     2   172 7/12/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .994322 cc2=  .838149 lx=  7.41851 if=  62 il= 102 5/3/2020   n=  40 now=     734 end=       1666       381       396 U=    24.77 T=  111.6 p1= 127.0 p2=    44.1 ed=   170 7/10/2020   x1=  62. x2= 102. y1=  2.00 y2=   .39     
GP: Deaths    US_Pennsylvania_Montgomery 5/3/2020        102     734     1666     381      396     2   170 7/10/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993918 cc2=  .835805 lx=  7.45851 if=  63 il= 102 5/3/2020   n=  39 now=     734 end=       1734       381       396 U=    26.07 T=  112.8 p1= 136.2 p2=    42.3 ed=   174 7/14/2020   x1=  63. x2= 102. y1=  1.91 y2=   .42     
GP: Deaths    US_Pennsylvania_Montgomery 5/3/2020        102     734     1734     381      396     2   174 7/14/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993505 cc2=  .833377 lx=  7.40851 if=  64 il= 102 5/3/2020   n=  38 now=     734 end=       1649       381       396 U=    26.03 T=  112.0 p1= 124.7 p2=    44.5 ed=   173 7/13/2020   x1=  64. x2= 102. y1=  1.84 y2=   .38     
GP: Deaths    US_Pennsylvania_Montgomery 5/3/2020        102     734     1649     381      396     2   173 7/13/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993235 cc2=  .831013 lx=  7.31851 if=  65 il= 102 5/3/2020   n=  37 now=     734 end=       1507       381       396 U=    24.52 T=  109.8 p1= 105.3 p2=    48.7 ed=   167 7/7/2020    x1=  65. x2= 102. y1=  1.83 y2=   .32     
GP: Deaths    US_Pennsylvania_Montgomery 5/3/2020        102     734     1507     381      396     2   167 7/7/2020  
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .992732 cc2=  .828333 lx=  7.26851 if=  66 il= 102 5/3/2020   n=  36 now=     734 end=       1434       381       396 U=    24.81 T=  109.0 p1=  95.4 p2=    51.2 ed=   167 7/7/2020    x1=  66. x2= 102. y1=  1.73 y2=   .28     
