TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3161.00000        8.05864
TAB:  US_Arizona_Pima Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997775 cc2=  .862935 lx=  7.86864 if=  67 il= 121 5/22/2020  n=  54 now=    3161 end=       2614      1974      2277 U=    23.34 T=   91.4 p1= -17.3 p2=   120.9 ed=   146 6/16/2020   x1=  67. x2= 121. y1=  1.04 y2= -1.27     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2614    1974     2277    10   146 6/16/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997793 cc2=  .861710 lx=  7.87864 if=  68 il= 121 5/22/2020  n=  53 now=    3161 end=       2640      1974      2277 U=    24.00 T=   91.4 p1= -16.5 p2=   119.7 ed=   147 6/17/2020   x1=  68. x2= 121. y1=   .97 y2= -1.24     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2640    1974     2277    10   147 6/17/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997734 cc2=  .860374 lx=  7.88864 if=  69 il= 121 5/22/2020  n=  52 now=    3161 end=       2666      1974      2277 U=    24.20 T=   91.9 p1= -15.7 p2=   118.6 ed=   149 6/19/2020   x1=  69. x2= 121. y1=   .95 y2= -1.20     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2666    1974     2277    10   149 6/19/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997737 cc2=  .859062 lx=  7.89864 if=  70 il= 121 5/22/2020  n=  51 now=    3161 end=       2693      1974      2277 U=    24.38 T=   92.5 p1= -14.8 p2=   117.4 ed=   150 6/20/2020   x1=  70. x2= 121. y1=   .92 y2= -1.17     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2693    1974     2277    10   150 6/20/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997858 cc2=  .857830 lx=  7.90864 if=  71 il= 121 5/22/2020  n=  50 now=    3161 end=       2720      1974      2277 U=    24.64 T=   93.0 p1= -14.0 p2=   116.2 ed=   151 6/21/2020   x1=  71. x2= 121. y1=   .89 y2= -1.14     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2720    1974     2277    10   151 6/21/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998121 cc2=  .856700 lx=  7.92864 if=  72 il= 121 5/22/2020  n=  49 now=    3161 end=       2775      1974      2277 U=    25.70 T=   93.3 p1= -12.2 p2=   113.9 ed=   153 6/23/2020   x1=  72. x2= 121. y1=   .83 y2= -1.08     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2775    1974     2277    10   153 6/23/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998298 cc2=  .855440 lx=  7.95864 if=  73 il= 121 5/22/2020  n=  48 now=    3161 end=       2860      1974      2277 U=    27.16 T=   94.1 p1=  -9.5 p2=   110.5 ed=   158 6/28/2020   x1=  73. x2= 121. y1=   .78 y2=  -.99     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2860    1974     2277    10   158 6/28/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998372 cc2=  .854035 lx=  7.96864 if=  74 il= 121 5/22/2020  n=  47 now=    3161 end=       2888      1974      2277 U=    27.92 T=   94.0 p1=  -8.6 p2=   109.5 ed=   159 6/29/2020   x1=  74. x2= 121. y1=   .72 y2=  -.97     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2888    1974     2277    10   159 6/29/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998359 cc2=  .852494 lx=  7.98864 if=  75 il= 121 5/22/2020  n=  46 now=    3161 end=       2947      1974      2277 U=    28.98 T=   94.5 p1=  -6.8 p2=   107.3 ed=   162 7/2/2020    x1=  75. x2= 121. y1=   .67 y2=  -.91     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2947    1974     2277    10   162 7/2/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998291 cc2=  .850849 lx=  7.98864 if=  76 il= 121 5/22/2020  n=  45 now=    3161 end=       2947      1974      2277 U=    28.35 T=   95.1 p1=  -6.8 p2=   107.3 ed=   161 7/1/2020    x1=  76. x2= 121. y1=   .67 y2=  -.91     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2947    1974     2277    10   161 7/1/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998462 cc2=  .849391 lx=  8.01864 if=  77 il= 121 5/22/2020  n=  44 now=    3161 end=       3037      1974      2277 U=    29.88 T=   95.8 p1=  -3.9 p2=   104.1 ed=   166 7/6/2020    x1=  77. x2= 121. y1=   .63 y2=  -.84     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     3037    1974     2277    10   166 7/6/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998545 cc2=  .847789 lx=  8.04864 if=  78 il= 121 5/22/2020  n=  43 now=    3161 end=       3129      1974      2277 U=    31.43 T=   96.7 p1=  -1.0 p2=   101.0 ed=   170 7/10/2020   x1=  78. x2= 121. y1=   .59 y2=  -.77     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     3129    1974     2277    10   170 7/10/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998547 cc2=  .846049 lx=  8.06864 if=  79 il= 121 5/22/2020  n=  42 now=    3161 end=       3192      1974      2277 U=    32.21 T=   97.4 p1=   1.0 p2=    99.0 ed=   173 7/13/2020   x1=  79. x2= 121. y1=   .57 y2=  -.73     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     3192    1974     2277    10   173 7/13/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998586 cc2=  .844283 lx=  8.09864 if=  80 il= 121 5/22/2020  n=  41 now=    3161 end=       3290      1974      2277 U=    33.82 T=   98.3 p1=   4.1 p2=    96.1 ed=   178 7/18/2020   x1=  80. x2= 121. y1=   .54 y2=  -.67     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     3290    1974     2277    10   178 7/18/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998550 cc2=  .842376 lx=  8.10864 if=  81 il= 121 5/22/2020  n=  40 now=    3161 end=       3323      1974      2277 U=    34.23 T=   98.7 p1=   5.1 p2=    95.1 ed=   179 7/19/2020   x1=  81. x2= 121. y1=   .52 y2=  -.65     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     3323    1974     2277    10   179 7/19/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998536 cc2=  .840422 lx=  8.13864 if=  82 il= 121 5/22/2020  n=  39 now=    3161 end=       3424      1974      2277 U=    35.86 T=   99.6 p1=   8.3 p2=    92.3 ed=   184 7/24/2020   x1=  82. x2= 121. y1=   .49 y2=  -.60     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     3424    1974     2277    10   184 7/24/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998459 cc2=  .838331 lx=  8.15864 if=  83 il= 121 5/22/2020  n=  38 now=    3161 end=       3493      1974      2277 U=    36.23 T=  100.7 p1=  10.5 p2=    90.5 ed=   186 7/26/2020   x1=  83. x2= 121. y1=   .49 y2=  -.56     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     3493    1974     2277    10   186 7/26/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998507 cc2=  .836285 lx=  8.19864 if=  84 il= 121 5/22/2020  n=  37 now=    3161 end=       3636      1974      2277 U=    37.29 T=  102.6 p1=  15.0 p2=    86.9 ed=   190 7/30/2020   x1=  84. x2= 121. y1=   .50 y2=  -.49     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     3636    1974     2277    10   190 7/30/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998955 cc2=  .834556 lx=  8.30864 if=  85 il= 121 5/22/2020  n=  36 now=    3161 end=       4058      1974      2277 U=    42.69 T=  107.0 p1=  28.4 p2=    77.9 ed=   207 8/16/2020   x1=  85. x2= 121. y1=   .52 y2=  -.33     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     4058    1974     2277    10   207 8/16/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .999212 cc2=  .832545 lx=  8.41864 if=  86 il= 121 5/22/2020  n=  35 now=    3161 end=       4530      1974      2277 U=    48.47 T=  112.0 p1=  43.3 p2=    69.8 ed=   226 9/4/2020    x1=  86. x2= 121. y1=   .54 y2=  -.19     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     4530    1974     2277    10   226 9/4/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .999255 cc2=  .830225 lx=  8.49864 if=  87 il= 121 5/22/2020  n=  34 now=    3161 end=       4908      1974      2277 U=    52.23 T=  116.1 p1=  55.3 p2=    64.4 ed=   239 9/17/2020   x1=  87. x2= 121. y1=   .56 y2=  -.09     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     4908    1974     2277    10   239 9/17/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .999288 cc2=  .827789 lx=  8.58864 if=  88 il= 121 5/22/2020  n=  33 now=    3161 end=       5370      1974      2277 U=    57.77 T=  121.0 p1=  69.9 p2=    58.9 ed=   257 10/5/2020   x1=  88. x2= 121. y1=   .57 y2=   .00     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     5370    1974     2277    10   257 10/5/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .999224 cc2=  .825146 lx=  8.56864 if=  89 il= 121 5/22/2020  n=  32 now=    3161 end=       5263      1974      2277 U=    56.87 T=  119.9 p1=  66.5 p2=    60.1 ed=   254 10/2/2020   x1=  89. x2= 121. y1=   .54 y2=  -.02     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     5263    1974     2277    10   254 10/2/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .999152 cc2=  .822376 lx=  8.55864 if=  90 il= 121 5/22/2020  n=  31 now=    3161 end=       5211      1974      2277 U=    56.01 T=  119.3 p1=  64.9 p2=    60.7 ed=   251 9/29/2020   x1=  90. x2= 121. y1=   .52 y2=  -.03     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     5211    1974     2277    10   251 9/29/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .999069 cc2=  .819464 lx=  8.56864 if=  91 il= 121 5/22/2020  n=  30 now=    3161 end=       5263      1974      2277 U=    55.24 T=  119.9 p1=  66.5 p2=    60.1 ed=   250 9/28/2020   x1=  91. x2= 121. y1=   .52 y2=  -.02     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     5263    1974     2277    10   250 9/28/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .999154 cc2=  .816580 lx=  8.74864 if=  92 il= 121 5/22/2020  n=  29 now=    3161 end=       6302      1974      2277 U=    64.87 T=  130.7 p1=  99.4 p2=    50.2 ed=   283 10/31/2020  x1=  92. x2= 121. y1=   .60 y2=   .15     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     6302    1974     2277    10   283 10/31/2020
AAA2     1 US_Arizona_Pima Confirmed cc1=  .999079 cc2=  .813384 lx=  8.80864 if=  93 il= 121 5/22/2020  n=  28 now=    3161 end=       6691      1974      2277 U=    68.02 T=  134.6 p1= 111.7 p2=    47.2 ed=   295 11/12/2020  x1=  93. x2= 121. y1=   .61 y2=   .20     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     6691    1974     2277    10   295 11/12/2020
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998981 cc2=  .809999 lx=  8.84864 if=  94 il= 121 5/22/2020  n=  27 now=    3161 end=       6964      1974      2277 U=    69.96 T=  137.2 p1= 120.3 p2=    45.4 ed=   302 11/19/2020  x1=  94. x2= 121. y1=   .62 y2=   .23     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     6964    1974     2277    10   302 11/19/2020
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998869 cc2=  .806419 lx=  8.88864 if=  95 il= 121 5/22/2020  n=  26 now=    3161 end=       7249      1974      2277 U=    73.44 T=  140.3 p1= 129.3 p2=    43.6 ed=   313 11/30/2020  x1=  95. x2= 121. y1=   .62 y2=   .26     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     7249    1974     2277    10   313 11/30/2020
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998815 cc2=  .802699 lx=  8.72864 if=  96 il= 121 5/22/2020  n=  25 now=    3161 end=       6177      1974      2277 U=    65.71 T=  129.7 p1=  95.4 p2=    51.2 ed=   284 11/1/2020   x1=  96. x2= 121. y1=   .51 y2=   .13     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     6177    1974     2277    10   284 11/1/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998796 cc2=  .798796 lx=  8.57864 if=  97 il= 121 5/22/2020  n=  24 now=    3161 end=       5316      1974      2277 U=    58.00 T=  120.5 p1=  68.2 p2=    59.5 ed=   257 10/5/2020   x1=  97. x2= 121. y1=   .40 y2=  -.01     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     5316    1974     2277    10   257 10/5/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998753 cc2=  .794629 lx=  8.45864 if=  98 il= 121 5/22/2020  n=  23 now=    3161 end=       4715      1974      2277 U=    51.92 T=  113.8 p1=  49.2 p2=    67.0 ed=   236 9/14/2020   x1=  98. x2= 121. y1=   .30 y2=  -.14     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     4715    1974     2277    10   236 9/14/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998710 cc2=  .790195 lx=  8.34864 if=  99 il= 121 5/22/2020  n=  22 now=    3161 end=       4224      1974      2277 U=    46.19 T=  108.4 p1=  33.6 p2=    74.8 ed=   217 8/26/2020   x1=  99. x2= 121. y1=   .20 y2=  -.27     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     4224    1974     2277    10   217 8/26/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998634 cc2=  .785433 lx=  8.26864 if= 100 il= 121 5/22/2020  n=  21 now=    3161 end=       3899      1974      2277 U=    41.87 T=  104.9 p1=  23.3 p2=    81.1 ed=   203 8/12/2020   x1= 100. x2= 121. y1=   .12 y2=  -.38     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     3899    1974     2277    10   203 8/12/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998498 cc2=  .780280 lx=  8.21864 if= 101 il= 121 5/22/2020  n=  20 now=    3161 end=       3709      1974      2277 U=    39.36 T=  102.9 p1=  17.3 p2=    85.2 ed=   195 8/4/2020    x1= 101. x2= 121. y1=   .05 y2=  -.46     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     3709    1974     2277    10   195 8/4/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998374 cc2=  .774767 lx=  8.14864 if= 102 il= 121 5/22/2020  n=  19 now=    3161 end=       3458      1974      2277 U=    35.44 T=  100.5 p1=   9.4 p2=    91.4 ed=   184 7/24/2020   x1= 102. x2= 121. y1=  -.04 y2=  -.58     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     3458    1974     2277    10   184 7/24/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .998146 cc2=  .768730 lx=  8.11864 if= 103 il= 121 5/22/2020  n=  18 now=    3161 end=       3356      1974      2277 U=    33.14 T=  100.0 p1=   6.2 p2=    94.2 ed=   178 7/18/2020   x1= 103. x2= 121. y1=  -.09 y2=  -.63     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     3356    1974     2277    10   178 7/18/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997876 cc2=  .762174 lx=  8.16864 if= 104 il= 121 5/22/2020  n=  17 now=    3161 end=       3528      1974      2277 U=    35.35 T=  101.8 p1=  11.6 p2=    89.6 ed=   185 7/25/2020   x1= 104. x2= 121. y1=  -.06 y2=  -.54     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     3528    1974     2277    10   185 7/25/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997792 cc2=  .755256 lx=  8.36864 if= 105 il= 121 5/22/2020  n=  16 now=    3161 end=       4309      1974      2277 U=    45.87 T=  109.7 p1=  36.3 p2=    73.4 ed=   217 8/26/2020   x1= 105. x2= 121. y1=   .10 y2=  -.25     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     4309    1974     2277    10   217 8/26/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997628 cc2=  .747628 lx=  8.76864 if= 106 il= 121 5/22/2020  n=  15 now=    3161 end=       6429      1974      2277 U=    66.62 T=  132.1 p1= 103.4 p2=    49.2 ed=   289 11/6/2020   x1= 106. x2= 121. y1=   .39 y2=   .17     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     6429    1974     2277    10   289 11/6/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997564 cc2=  .739366 lx= 10.05864 if= 107 il= 121 5/22/2020  n=  14 now=    3161 end=      23356      1974      2277 U=   139.24 T=  246.9 p1= 638.9 p2=    13.5 ed=   575 8/19/2021   x1= 107. x2= 121. y1=  1.01 y2=   .90     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161    -        1974     2277    10   575 8/19/2021 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997080 cc2=  .729818 lx= 10.05864 if= 108 il= 121 5/22/2020  n=  13 now=    3161 end=      23356      1974      2277 U=   140.67 T=  248.2 p1= 638.9 p2=    13.5 ed=   580 8/24/2021   x1= 108. x2= 121. y1=  1.00 y2=   .90     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161    -        1974     2277    10   580 8/24/2021 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .996837 cc2=  .719487 lx=  8.53864 if= 109 il= 121 5/22/2020  n=  12 now=    3161 end=       5108      1974      2277 U=    57.78 T=  118.1 p1=  61.6 p2=    61.9 ed=   254 10/2/2020   x1= 109. x2= 121. y1=   .16 y2=  -.05     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     5108    1974     2277    10   254 10/2/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997337 cc2=  .708662 lx=  8.05864 if= 110 il= 121 5/22/2020  n=  11 now=    3161 end=       3160      1974      2277 U=    29.97 T=   98.4 p1=    .0 p2=   100.0 ed=   169 7/9/2020    x1= 110. x2= 121. y1=  -.39 y2=  -.75     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     3160    1974     2277    10   169 7/9/2020  
AAA2     1 US_Arizona_Pima Confirmed cc1=  .997075 cc2=  .695564 lx=  7.91864 if= 111 il= 121 5/22/2020  n=  10 now=    3161 end=       2748      1974      2277 U=    21.51 T=   97.2 p1= -13.1 p2=   115.0 ed=   147 6/17/2020   x1= 111. x2= 121. y1=  -.64 y2= -1.11     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2748    1974     2277    10   147 6/17/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .996100 cc2=  .679872 lx=  7.92864 if= 112 il= 121 5/22/2020  n=   9 now=    3161 end=       2775      1974      2277 U=    21.96 T=   97.4 p1= -12.2 p2=   113.9 ed=   149 6/19/2020   x1= 112. x2= 121. y1=  -.67 y2= -1.08     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2775    1974     2277    10   149 6/19/2020 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .993931 cc2=  .640377 lx= 10.05864 if= 114 il= 121 5/22/2020  n=   7 now=    3161 end=      23356      1974      2277 U=   147.07 T=  254.0 p1= 638.9 p2=    13.5 ed=   601 9/14/2021   x1= 114. x2= 121. y1=   .95 y2=   .90     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161    -        1974     2277    10   601 9/14/2021 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .991210 cc2=  .613245 lx= 10.05864 if= 115 il= 121 5/22/2020  n=   6 now=    3161 end=      23356      1974      2277 U=   147.07 T=  254.0 p1= 638.9 p2=    13.5 ed=   601 9/14/2021   x1= 115. x2= 121. y1=   .95 y2=   .90     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161    -        1974     2277    10   601 9/14/2021 
AAA2     1 US_Arizona_Pima Confirmed cc1=  .987876 cc2=  .579628 lx=  7.78864 if= 116 il= 121 5/22/2020  n=   5 now=    3161 end=       2413      1974      2277 U=    14.23 T=   98.2 p1= -23.7 p2=   131.0 ed=   131 6/1/2020    x1= 116. x2= 121. y1= -1.25 y2= -1.61     
GP: Confirmed US_Arizona_Pima 5/22/2020       121    3161     2413    1974     2277    10   131 6/1/2020  
AAA1     1 US_Arizona_Pima Confirmed cc1=  .996129 cc2=  .880658 lx=  7.74864 if=  48 il= 122 5/23/2020  n=  74 now=    3161 end=       2318      2002      2332 U=    18.66 T=   86.2 p1= -26.7 p2=   136.4 ed=   130 5/31/2020   x1=  48. x2= 122. y1=  2.05 y2= -1.92 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .996132 cc2=  .880658 lx=  7.74464 if=  48 il= 122 5/23/2020  n=  74 now=    3161 end=       2318      2002      2332 U=    18.66 T=   86.2 p1= -26.7 p2=   136.4 ed=   130 5/31/2020   x1=  48. x2= 122. y1=  2.05 y2= -1.92 BEST
GP: Confirmed US_Arizona_Pima 5/23/2020       122    3161     2318    2002     2332    10   130 5/31/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .995986 cc2=  .879738 lx=  7.74864 if=  49 il= 122 5/23/2020  n=  73 now=    3161 end=       2318      2002      2332 U=    18.40 T=   86.7 p1= -26.7 p2=   136.4 ed=   130 5/31/2020   x1=  49. x2= 122. y1=  2.05 y2= -1.92 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .995992 cc2=  .879738 lx=  7.74364 if=  49 il= 122 5/23/2020  n=  73 now=    3161 end=       2318      2002      2332 U=    18.40 T=   86.7 p1= -26.7 p2=   136.4 ed=   130 5/31/2020   x1=  49. x2= 122. y1=  2.05 y2= -1.92 BEST
GP: Confirmed US_Arizona_Pima 5/23/2020       122    3161     2318    2002     2332    10   130 5/31/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .995819 cc2=  .878777 lx=  7.74864 if=  50 il= 122 5/23/2020  n=  72 now=    3161 end=       2318      2002      2332 U=    18.15 T=   87.2 p1= -26.7 p2=   136.4 ed=   130 5/31/2020   x1=  50. x2= 122. y1=  2.05 y2= -1.92 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .995825 cc2=  .878777 lx=  7.74364 if=  50 il= 122 5/23/2020  n=  72 now=    3161 end=       2318      2002      2332 U=    18.15 T=   87.2 p1= -26.7 p2=   136.4 ed=   130 5/31/2020   x1=  50. x2= 122. y1=  2.05 y2= -1.92 BEST
GP: Confirmed US_Arizona_Pima 5/23/2020       122    3161     2318    2002     2332    10   130 5/31/2020 
AAA1     1 US_Arizona_Pima Confirmed cc1=  .995655 cc2=  .877804 lx=  7.74864 if=  51 il= 122 5/23/2020  n=  71 now=    3161 end=       2318      2002      2332 U=    17.90 T=   87.6 p1= -26.7 p2=   136.4 ed=   129 5/30/2020   x1=  51. x2= 122. y1=  2.05 y2= -1.92 BEST
AAA2     1 US_Arizona_Pima Confirmed cc1=  .995660 cc2=  .877804 lx=  7.74464 if=  51 il= 122 5/23/2020  n=  71 now=    3161 end=       2318      2002      2332 U=    17.90 T=   87.6 p1= -26.7 p2=   136.4 ed=   129 5/30/2020   x1=  51. x2= 122. y1=  2.05 y2= -1.92 BEST
