TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7614.00000        8.93774
TAB:  US_California_Orange Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_California_Orange Deaths    cc1=  .988514 cc2=  .808908 lx=  7.18036 if=  71 il= 101 5/2/2020   n=  30 now=     185 end=       1313        52        85 U=    83.99 T=  199.5 p1= 609.7 p2=    14.1 ed=   397 2/22/2021   x1=  71. x2= 101. y1=  1.53 y2=  1.17     
GP: Deaths    US_California_Orange 5/2/2020        101     185    -          52       85     2   397 2/22/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .988561 cc2=  .805987 lx=  6.13036 if=  72 il= 101 5/2/2020   n=  29 now=     185 end=        459        52        85 U=    58.90 T=  146.9 p1= 148.1 p2=    40.3 ed=   285 11/2/2020   x1=  72. x2= 101. y1=  1.27 y2=   .78     
GP: Deaths    US_California_Orange 5/2/2020        101     185      459      52       85     2   285 11/2/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .988111 cc2=  .802415 lx=  5.63036 if=  73 il= 101 5/2/2020   n=  28 now=     185 end=        278        52        85 U=    48.49 T=  126.1 p1=  50.3 p2=    66.5 ed=   240 9/18/2020   x1=  73. x2= 101. y1=  1.10 y2=   .52     
GP: Deaths    US_California_Orange 5/2/2020        101     185      278      52       85     2   240 9/18/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .988239 cc2=  .799257 lx=  5.27036 if=  74 il= 101 5/2/2020   n=  27 now=     185 end=        194        52        85 U=    39.10 T=  111.8 p1=   4.9 p2=    95.4 ed=   204 8/13/2020   x1=  74. x2= 101. y1=   .97 y2=   .28     
GP: Deaths    US_California_Orange 5/2/2020        101     185      194      52       85     2   204 8/13/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .987733 cc2=  .795283 lx=  5.06036 if=  75 il= 101 5/2/2020   n=  26 now=     185 end=        157        52        85 U=    33.30 T=  104.4 p1= -15.1 p2=   117.8 ed=   183 7/23/2020   x1=  75. x2= 101. y1=   .88 y2=   .10     
GP: Deaths    US_California_Orange 5/2/2020        101     185      157      52       85     2   183 7/23/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .986565 cc2=  .790449 lx=  4.95036 if=  76 il= 101 5/2/2020   n=  25 now=     185 end=        141        52        85 U=    30.93 T=  101.0 p1= -23.8 p2=   131.2 ed=   173 7/13/2020   x1=  76. x2= 101. y1=   .81 y2=   .00     
GP: Deaths    US_California_Orange 5/2/2020        101     185      141      52       85     2   173 7/13/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .985374 cc2=  .785374 lx=  4.84036 if=  77 il= 101 5/2/2020   n=  24 now=     185 end=        126        52        85 U=    29.48 T=   97.5 p1= -31.9 p2=   146.8 ed=   167 7/7/2020    x1=  77. x2= 101. y1=   .70 y2=  -.12     
GP: Deaths    US_California_Orange 5/2/2020        101     185      126      52       85     2   167 7/7/2020  
AAA2     1 US_California_Orange Deaths    cc1=  .985507 cc2=  .781383 lx=  4.72036 if=  78 il= 101 5/2/2020   n=  23 now=     185 end=        112        52        85 U=    25.62 T=   94.3 p1= -39.5 p2=   165.2 ed=   154 6/24/2020   x1=  78. x2= 101. y1=   .64 y2=  -.26     
GP: Deaths    US_California_Orange 5/2/2020        101     185      112      52       85     2   154 6/24/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .984622 cc2=  .776108 lx=  4.64036 if=  79 il= 101 5/2/2020   n=  22 now=     185 end=        103        52        85 U=    22.82 T=   92.5 p1= -44.3 p2=   179.6 ed=   146 6/16/2020   x1=  79. x2= 101. y1=   .59 y2=  -.37     
GP: Deaths    US_California_Orange 5/2/2020        101     185      103      52       85     2   146 6/16/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .976964 cc2=  .734429 lx=  7.22036 if=  85 il= 101 5/2/2020   n=  16 now=     185 end=       1366        52        85 U=    79.15 T=  194.8 p1= 638.4 p2=    13.5 ed=   381 2/6/2021    x1=  85. x2= 101. y1=  1.39 y2=  1.18     
GP: Deaths    US_California_Orange 5/2/2020        101     185    -          52       85     2   381 2/6/2021  
AAA2     1 US_California_Orange Deaths    cc1=  .976849 cc2=  .726849 lx=  7.22036 if=  86 il= 101 5/2/2020   n=  15 now=     185 end=       1366        52        85 U=    86.50 T=  203.5 p1= 638.4 p2=    13.5 ed=   407 3/4/2021    x1=  86. x2= 101. y1=  1.36 y2=  1.18     
GP: Deaths    US_California_Orange 5/2/2020        101     185    -          52       85     2   407 3/4/2021  
AAA2     1 US_California_Orange Deaths    cc1=  .972039 cc2=  .713840 lx=  7.22036 if=  87 il= 101 5/2/2020   n=  14 now=     185 end=       1366        52        85 U=   101.11 T=  220.8 p1= 638.4 p2=    13.5 ed=   459 4/25/2021   x1=  87. x2= 101. y1=  1.32 y2=  1.18     
GP: Deaths    US_California_Orange 5/2/2020        101     185    -          52       85     2   459 4/25/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .976126 cc2=  .708865 lx=  7.22036 if=  88 il= 101 5/2/2020   n=  13 now=     185 end=       1366        52        85 U=    93.88 T=  212.2 p1= 638.4 p2=    13.5 ed=   433 3/30/2021   x1=  88. x2= 101. y1=  1.32 y2=  1.18     
GP: Deaths    US_California_Orange 5/2/2020        101     185    -          52       85     2   433 3/30/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .976623 cc2=  .699273 lx=  7.22036 if=  89 il= 101 5/2/2020   n=  12 now=     185 end=       1366        52        85 U=    92.14 T=  210.1 p1= 638.4 p2=    13.5 ed=   427 3/24/2021   x1=  89. x2= 101. y1=  1.31 y2=  1.18     
GP: Deaths    US_California_Orange 5/2/2020        101     185    -          52       85     2   427 3/24/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .979264 cc2=  .690589 lx=  7.22036 if=  90 il= 101 5/2/2020   n=  11 now=     185 end=       1366        52        85 U=    84.46 T=  201.0 p1= 638.4 p2=    13.5 ed=   400 2/25/2021   x1=  90. x2= 101. y1=  1.31 y2=  1.18     
GP: Deaths    US_California_Orange 5/2/2020        101     185    -          52       85     2   400 2/25/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .976710 cc2=  .675199 lx=  7.22036 if=  91 il= 101 5/2/2020   n=  10 now=     185 end=       1366        52        85 U=    81.84 T=  197.9 p1= 638.4 p2=    13.5 ed=   391 2/16/2021   x1=  91. x2= 101. y1=  1.31 y2=  1.18     
GP: Deaths    US_California_Orange 5/2/2020        101     185    -          52       85     2   391 2/16/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .972893 cc2=  .656665 lx=  7.22036 if=  92 il= 101 5/2/2020   n=   9 now=     185 end=       1366        52        85 U=    84.43 T=  201.0 p1= 638.4 p2=    13.5 ed=   400 2/25/2021   x1=  92. x2= 101. y1=  1.29 y2=  1.18     
GP: Deaths    US_California_Orange 5/2/2020        101     185    -          52       85     2   400 2/25/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .978005 cc2=  .644671 lx=  7.22036 if=  93 il= 101 5/2/2020   n=   8 now=     185 end=       1366        52        85 U=    75.05 T=  189.9 p1= 638.4 p2=    13.5 ed=   367 1/23/2021   x1=  93. x2= 101. y1=  1.29 y2=  1.18     
GP: Deaths    US_California_Orange 5/2/2020        101     185    -          52       85     2   367 1/23/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .973714 cc2=  .620161 lx=  7.22036 if=  94 il= 101 5/2/2020   n=   7 now=     185 end=       1366        52        85 U=    76.40 T=  191.5 p1= 638.4 p2=    13.5 ed=   371 1/27/2021   x1=  94. x2= 101. y1=  1.28 y2=  1.18     
GP: Deaths    US_California_Orange 5/2/2020        101     185    -          52       85     2   371 1/27/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .979043 cc2=  .601078 lx=  7.22036 if=  95 il= 101 5/2/2020   n=   6 now=     185 end=       1366        52        85 U=    71.14 T=  185.3 p1= 638.4 p2=    13.5 ed=   353 1/9/2021    x1=  95. x2= 101. y1=  1.27 y2=  1.18     
GP: Deaths    US_California_Orange 5/2/2020        101     185    -          52       85     2   353 1/9/2021  
AAA2     1 US_California_Orange Deaths    cc1=  .986949 cc2=  .824727 lx=  4.46036 if=  65 il= 102 5/3/2020   n=  37 now=     185 end=         86        52        92 U=    19.60 T=   88.8 p1= -53.5 p2=   215.1 ed=   135 6/5/2020    x1=  65. x2= 102. y1=  1.21 y2=  -.68     
GP: Deaths    US_California_Orange 5/3/2020        102     185       86      52       92     2   135 6/5/2020  
AAA1     1 US_California_Orange Deaths    cc1=  .986327 cc2=  .821928 lx=  4.50036 if=  66 il= 102 5/3/2020   n=  36 now=     185 end=         90        52        92 U=    20.74 T=   89.6 p1= -51.4 p2=   205.6 ed=   138 6/8/2020    x1=  66. x2= 102. y1=  1.14 y2=  -.60 BEST
AAA2     1 US_California_Orange Deaths    cc1=  .986328 cc2=  .821928 lx=  4.49736 if=  66 il= 102 5/3/2020   n=  36 now=     185 end=         90        52        92 U=    20.74 T=   89.6 p1= -51.4 p2=   205.6 ed=   138 6/8/2020    x1=  66. x2= 102. y1=  1.14 y2=  -.60 BEST
GP: Deaths    US_California_Orange 5/3/2020        102     185       90      52       92     2   138 6/8/2020  
AAA1     1 US_California_Orange Deaths    cc1=  .985411 cc2=  .818745 lx=  4.53036 if=  67 il= 102 5/3/2020   n=  35 now=     185 end=         92        52        92 U=    20.69 T=   90.7 p1= -50.3 p2=   201.1 ed=   139 6/9/2020    x1=  67. x2= 102. y1=  1.15 y2=  -.55 BEST
AAA2     1 US_California_Orange Deaths    cc1=  .985411 cc2=  .818745 lx=  4.52736 if=  67 il= 102 5/3/2020   n=  35 now=     185 end=         92        52        92 U=    20.69 T=   90.7 p1= -50.3 p2=   201.1 ed=   139 6/9/2020    x1=  67. x2= 102. y1=  1.15 y2=  -.55 BEST
GP: Deaths    US_California_Orange 5/3/2020        102     185       92      52       92     2   139 6/9/2020  
AAA2     1 US_California_Orange Deaths    cc1=  .985386 cc2=  .816355 lx=  4.62036 if=  68 il= 102 5/3/2020   n=  34 now=     185 end=        101        52        92 U=    21.58 T=   93.3 p1= -45.4 p2=   183.2 ed=   144 6/14/2020   x1=  68. x2= 102. y1=  1.17 y2=  -.40     
GP: Deaths    US_California_Orange 5/3/2020        102     185      101      52       92     2   144 6/14/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .989141 cc2=  .817642 lx=  5.15036 if=  69 il= 102 5/3/2020   n=  33 now=     185 end=        172        52        92 U=    33.57 T=  108.1 p1=  -7.0 p2=   107.6 ed=   187 7/27/2020   x1=  69. x2= 102. y1=  1.16 y2=   .18     
GP: Deaths    US_California_Orange 5/3/2020        102     185      172      52       92     2   187 7/27/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .990282 cc2=  .816205 lx=  6.16036 if=  70 il= 102 5/3/2020   n=  32 now=     185 end=        473        52        92 U=    57.40 T=  147.5 p1= 155.7 p2=    39.1 ed=   282 10/30/2020  x1=  70. x2= 102. y1=  1.35 y2=   .79     
GP: Deaths    US_California_Orange 5/3/2020        102     185      473      52       92     2   282 10/30/2020
AAA2     1 US_California_Orange Deaths    cc1=  .989468 cc2=  .812691 lx=  6.62036 if=  71 il= 102 5/3/2020   n=  31 now=     185 end=        750        52        92 U=    74.11 T=  174.8 p1= 305.4 p2=    24.7 ed=   349 1/5/2021    x1=  71. x2= 102. y1=  1.40 y2=   .98     
GP: Deaths    US_California_Orange 5/3/2020        102     185    -          52       92     2   349 1/5/2021  
AAA2     1 US_California_Orange Deaths    cc1=  .989586 cc2=  .809981 lx=  5.91036 if=  72 il= 102 5/3/2020   n=  30 now=     185 end=        368        52        92 U=    56.06 T=  139.7 p1=  98.9 p2=    50.3 ed=   272 10/20/2020  x1=  72. x2= 102. y1=  1.21 y2=   .67     
GP: Deaths    US_California_Orange 5/3/2020        102     185      368      52       92     2   272 10/20/2020
AAA2     1 US_California_Orange Deaths    cc1=  .989241 cc2=  .806667 lx=  5.53036 if=  73 il= 102 5/3/2020   n=  29 now=     185 end=        252        52        92 U=    47.95 T=  123.9 p1=  36.2 p2=    73.4 ed=   237 9/15/2020   x1=  73. x2= 102. y1=  1.06 y2=   .46     
GP: Deaths    US_California_Orange 5/3/2020        102     185      252      52       92     2   237 9/15/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .989412 cc2=  .803717 lx=  5.23036 if=  74 il= 102 5/3/2020   n=  28 now=     185 end=        186        52        92 U=    39.66 T=  111.8 p1=    .5 p2=    99.5 ed=   205 8/14/2020   x1=  74. x2= 102. y1=   .95 y2=   .25     
GP: Deaths    US_California_Orange 5/3/2020        102     185      186      52       92     2   205 8/14/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .989007 cc2=  .800025 lx=  5.05036 if=  75 il= 102 5/3/2020   n=  27 now=     185 end=        156        52        92 U=    34.37 T=  105.2 p1= -15.7 p2=   118.6 ed=   186 7/26/2020   x1=  75. x2= 102. y1=   .88 y2=   .09     
GP: Deaths    US_California_Orange 5/3/2020        102     185      156      52       92     2   186 7/26/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .988014 cc2=  .795563 lx=  4.95036 if=  76 il= 102 5/3/2020   n=  26 now=     185 end=        141        52        92 U=    32.16 T=  102.0 p1= -23.8 p2=   131.2 ed=   177 7/17/2020   x1=  76. x2= 102. y1=   .81 y2=   .00     
GP: Deaths    US_California_Orange 5/3/2020        102     185      141      52       92     2   177 7/17/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .987008 cc2=  .790892 lx=  4.85036 if=  77 il= 102 5/3/2020   n=  25 now=     185 end=        127        52        92 U=    30.94 T=   98.7 p1= -31.4 p2=   145.7 ed=   171 7/11/2020   x1=  77. x2= 102. y1=   .70 y2=  -.11     
GP: Deaths    US_California_Orange 5/3/2020        102     185      127      52       92     2   171 7/11/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .987184 cc2=  .787184 lx=  4.73036 if=  78 il= 102 5/3/2020   n=  24 now=     185 end=        113        52        92 U=    26.97 T=   95.3 p1= -38.9 p2=   163.7 ed=   158 6/28/2020   x1=  78. x2= 102. y1=   .64 y2=  -.25     
GP: Deaths    US_California_Orange 5/3/2020        102     185      113      52       92     2   158 6/28/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .986467 cc2=  .782342 lx=  4.66036 if=  79 il= 102 5/3/2020   n=  23 now=     185 end=        105        52        92 U=    24.30 T=   93.6 p1= -43.2 p2=   176.2 ed=   150 6/20/2020   x1=  79. x2= 102. y1=   .60 y2=  -.34     
GP: Deaths    US_California_Orange 5/3/2020        102     185      105      52       92     2   150 6/20/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .984862 cc2=  .776347 lx=  4.61036 if=  80 il= 102 5/3/2020   n=  22 now=     185 end=        100        52        92 U=    22.94 T=   92.4 p1= -45.9 p2=   185.0 ed=   146 6/16/2020   x1=  80. x2= 102. y1=   .54 y2=  -.42     
GP: Deaths    US_California_Orange 5/3/2020        102     185      100      52       92     2   146 6/16/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .980637 cc2=  .744935 lx=  7.22036 if=  85 il= 102 5/3/2020   n=  17 now=     185 end=       1366        52        92 U=    84.10 T=  201.6 p1= 638.4 p2=    13.5 ed=   400 2/25/2021   x1=  85. x2= 102. y1=  1.39 y2=  1.18     
GP: Deaths    US_California_Orange 5/3/2020        102     185    -          52       92     2   400 2/25/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .980626 cc2=  .738091 lx=  7.22036 if=  86 il= 102 5/3/2020   n=  16 now=     185 end=       1366        52        92 U=    92.26 T=  211.3 p1= 638.4 p2=    13.5 ed=   429 3/26/2021   x1=  86. x2= 102. y1=  1.36 y2=  1.18     
GP: Deaths    US_California_Orange 5/3/2020        102     185    -          52       92     2   429 3/26/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .976839 cc2=  .726839 lx=  7.22036 if=  87 il= 102 5/3/2020   n=  15 now=     185 end=       1366        52        92 U=   108.33 T=  230.3 p1= 638.4 p2=    13.5 ed=   485 5/21/2021   x1=  87. x2= 102. y1=  1.32 y2=  1.18     
GP: Deaths    US_California_Orange 5/3/2020        102     185    -          52       92     2   485 5/21/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .980596 cc2=  .722397 lx=  7.22036 if=  88 il= 102 5/3/2020   n=  14 now=     185 end=       1366        52        92 U=   101.11 T=  221.8 p1= 638.4 p2=    13.5 ed=   460 4/26/2021   x1=  88. x2= 102. y1=  1.32 y2=  1.18     
GP: Deaths    US_California_Orange 5/3/2020        102     185    -          52       92     2   460 4/26/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .981343 cc2=  .714081 lx=  7.22036 if=  89 il= 102 5/3/2020   n=  13 now=     185 end=       1366        52        92 U=    99.82 T=  220.2 p1= 638.4 p2=    13.5 ed=   455 4/21/2021   x1=  89. x2= 102. y1=  1.31 y2=  1.18     
GP: Deaths    US_California_Orange 5/3/2020        102     185    -          52       92     2   455 4/21/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .983674 cc2=  .706324 lx=  7.22036 if=  90 il= 102 5/3/2020   n=  12 now=     185 end=       1366        52        92 U=    92.14 T=  211.1 p1= 638.4 p2=    13.5 ed=   428 3/25/2021   x1=  90. x2= 102. y1=  1.31 y2=  1.18     
GP: Deaths    US_California_Orange 5/3/2020        102     185    -          52       92     2   428 3/25/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .981865 cc2=  .693190 lx=  7.22036 if=  91 il= 102 5/3/2020   n=  11 now=     185 end=       1366        52        92 U=    90.02 T=  208.6 p1= 638.4 p2=    13.5 ed=   421 3/18/2021   x1=  91. x2= 102. y1=  1.31 y2=  1.18     
GP: Deaths    US_California_Orange 5/3/2020        102     185    -          52       92     2   421 3/18/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .979055 cc2=  .677543 lx=  7.22036 if=  92 il= 102 5/3/2020   n=  10 now=     185 end=       1366        52        92 U=    93.81 T=  213.1 p1= 638.4 p2=    13.5 ed=   434 3/31/2021   x1=  92. x2= 102. y1=  1.29 y2=  1.18     
GP: Deaths    US_California_Orange 5/3/2020        102     185    -          52       92     2   434 3/31/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .982323 cc2=  .666095 lx=  7.22036 if=  93 il= 102 5/3/2020   n=   9 now=     185 end=       1366        52        92 U=    84.43 T=  202.0 p1= 638.4 p2=    13.5 ed=   401 2/26/2021   x1=  93. x2= 102. y1=  1.29 y2=  1.18     
GP: Deaths    US_California_Orange 5/3/2020        102     185    -          52       92     2   401 2/26/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .978374 cc2=  .645040 lx=  7.22036 if=  94 il= 102 5/3/2020   n=   8 now=     185 end=       1366        52        92 U=    87.32 T=  205.4 p1= 638.4 p2=    13.5 ed=   411 3/8/2021    x1=  94. x2= 102. y1=  1.28 y2=  1.18     
GP: Deaths    US_California_Orange 5/3/2020        102     185    -          52       92     2   411 3/8/2021  
AAA2     1 US_California_Orange Deaths    cc1=  .979419 cc2=  .625866 lx=  7.22036 if=  95 il= 102 5/3/2020   n=   7 now=     185 end=       1366        52        92 U=    83.00 T=  200.3 p1= 638.4 p2=    13.5 ed=   396 2/21/2021   x1=  95. x2= 102. y1=  1.27 y2=  1.18     
