TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       16636.00000        9.71932
TAB:  US_Maryland_Prince_Georges_Prince_George_s Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998941 cc2=  .748941 lx= 10.68932 if=  82 il=  97 4/28/2020  n=  15 now=   16636 end=      43884      5496     10755 U=    41.17 T=  127.1 p1= 163.8 p2=    37.9 ed=   224 9/2/2020    x1=  82. x2=  97. y1=  1.10 y2=   .73     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/28/2020        97   16636    43884    5496    10755     8   224 9/2/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998714 cc2=  .740515 lx= 10.70932 if=  83 il=  97 4/28/2020  n=  14 now=   16636 end=      44771      5496     10755 U=    41.27 T=  127.6 p1= 169.1 p2=    37.2 ed=   224 9/2/2020    x1=  83. x2=  97. y1=  1.08 y2=   .74     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/28/2020        97   16636    44771    5496    10755     8   224 9/2/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998455 cc2=  .731194 lx= 10.97932 if=  84 il=  97 4/28/2020  n=  13 now=   16636 end=      58648      5496     10755 U=    45.58 T=  136.3 p1= 252.5 p2=    28.4 ed=   243 9/21/2020   x1=  84. x2=  97. y1=  1.15 y2=   .86     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/28/2020        97   16636    -        5496    10755     8   243 9/21/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998345 cc2=  .720995 lx= 11.71932 if=  85 il=  97 4/28/2020  n=  12 now=   16636 end=     122924      5496     10755 U=    58.87 T=  163.7 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1=  85. x2=  97. y1=  1.34 y2=  1.13     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/28/2020        97   16636    -        5496    10755     8   302 11/19/2020
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998071 cc2=  .709396 lx= 11.71932 if=  86 il=  97 4/28/2020  n=  11 now=   16636 end=     122924      5496     10755 U=    60.75 T=  165.9 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  86. x2=  97. y1=  1.31 y2=  1.13     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/28/2020        97   16636    -        5496    10755     8   309 11/26/2020
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .997552 cc2=  .696040 lx= 11.71932 if=  87 il=  97 4/28/2020  n=  10 now=   16636 end=     122924      5496     10755 U=    61.01 T=  166.2 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  87. x2=  97. y1=  1.30 y2=  1.13     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/28/2020        97   16636    -        5496    10755     8   310 11/27/2020
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .996092 cc2=  .662758 lx= 11.71932 if=  89 il=  97 4/28/2020  n=   8 now=   16636 end=     122924      5496     10755 U=    62.02 T=  167.3 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1=  89. x2=  97. y1=  1.26 y2=  1.13     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/28/2020        97   16636    -        5496    10755     8   313 11/30/2020
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .996883 cc2=  .643330 lx=  9.63932 if=  90 il=  97 4/28/2020  n=   7 now=   16636 end=      15356      5496     10755 U=    21.92 T=   97.6 p1=  -7.7 p2=   108.3 ed=   149 6/19/2020   x1=  90. x2=  97. y1=   .35 y2=   .03     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/28/2020        97   16636    15356    5496    10755     8   149 6/19/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998398 cc2=  .620434 lx=  9.00932 if=  91 il=  97 4/28/2020  n=   6 now=   16636 end=       8178      5496     10755 U=     9.51 T=   88.2 p1= -50.8 p2=   203.4 ed=   110 5/11/2020   x1=  91. x2=  97. y1=  -.29 y2=  -.92     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/28/2020        97   16636     8178    5496    10755     8   110 5/11/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998063 cc2=  .589815 lx=  8.88932 if=  92 il=  97 4/28/2020  n=   5 now=   16636 end=       7254      5496     10755 U=     7.11 T=   87.9 p1= -56.4 p2=   229.3 ed=   104 5/5/2020    x1=  92. x2=  97. y1=  -.58 y2= -1.28     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/28/2020        97   16636     7254    5496    10755     8   104 5/5/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .997948 cc2=  .857920 lx=  9.73932 if=  48 il=  98 4/29/2020  n=  50 now=   16636 end=      16972      5738     10755 U=    24.09 T=  100.0 p1=   2.0 p2=    98.0 ed=   156 6/26/2020   x1=  48. x2=  98. y1=  2.16 y2=   .08     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    16972    5738    10755    13   156 6/26/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998181 cc2=  .856760 lx=  9.66932 if=  49 il=  98 4/29/2020  n=  49 now=   16636 end=      15824      5738     10755 U=    22.96 T=   98.3 p1=  -4.9 p2=   105.1 ed=   152 6/22/2020   x1=  49. x2=  98. y1=  2.15 y2=   .01     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    15824    5738    10755    13   152 6/22/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998274 cc2=  .855417 lx=  9.62932 if=  50 il=  98 4/29/2020  n=  48 now=   16636 end=      15204      5738     10755 U=    22.48 T=   97.4 p1=  -8.6 p2=   109.4 ed=   150 6/20/2020   x1=  50. x2=  98. y1=  2.11 y2=  -.03     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    15204    5738    10755    13   150 6/20/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998381 cc2=  .854043 lx=  9.57932 if=  51 il=  98 4/29/2020  n=  47 now=   16636 end=      14462      5738     10755 U=    22.05 T=   96.3 p1= -13.1 p2=   115.0 ed=   148 6/18/2020   x1=  51. x2=  98. y1=  2.05 y2=  -.08     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    14462    5738    10755    13   148 6/18/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998588 cc2=  .852723 lx=  9.52932 if=  52 il=  98 4/29/2020  n=  46 now=   16636 end=      13757      5738     10755 U=    21.30 T=   95.1 p1= -17.3 p2=   120.9 ed=   145 6/15/2020   x1=  52. x2=  98. y1=  2.03 y2=  -.13     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    13757    5738    10755    13   145 6/15/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998741 cc2=  .851299 lx=  9.48932 if=  53 il=  98 4/29/2020  n=  45 now=   16636 end=      13217      5738     10755 U=    20.44 T=   94.3 p1= -20.6 p2=   125.9 ed=   142 6/12/2020   x1=  53. x2=  98. y1=  2.02 y2=  -.18     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    13217    5738    10755    13   142 6/12/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998751 cc2=  .849680 lx=  9.45932 if=  54 il=  98 4/29/2020  n=  44 now=   16636 end=      12827      5738     10755 U=    20.13 T=   93.6 p1= -22.9 p2=   129.7 ed=   141 6/11/2020   x1=  54. x2=  98. y1=  1.97 y2=  -.22     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    12827    5738    10755    13   141 6/11/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998792 cc2=  .848036 lx=  9.42932 if=  55 il=  98 4/29/2020  n=  43 now=   16636 end=      12448      5738     10755 U=    19.81 T=   92.9 p1= -25.2 p2=   133.6 ed=   139 6/9/2020    x1=  55. x2=  98. y1=  1.92 y2=  -.26     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    12448    5738    10755    13   139 6/9/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998868 cc2=  .846370 lx=  9.39932 if=  56 il=  98 4/29/2020  n=  42 now=   16636 end=      12080      5738     10755 U=    19.52 T=   92.2 p1= -27.4 p2=   137.7 ed=   138 6/8/2020    x1=  56. x2=  98. y1=  1.86 y2=  -.30     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    12080    5738    10755    13   138 6/8/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999022 cc2=  .844719 lx=  9.36932 if=  57 il=  98 4/29/2020  n=  41 now=   16636 end=      11723      5738     10755 U=    18.93 T=   91.6 p1= -29.5 p2=   141.9 ed=   136 6/6/2020    x1=  57. x2=  98. y1=  1.83 y2=  -.34     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    11723    5738    10755    13   136 6/6/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999102 cc2=  .842929 lx=  9.33932 if=  58 il=  98 4/29/2020  n=  40 now=   16636 end=      11376      5738     10755 U=    18.56 T=   91.0 p1= -31.6 p2=   146.2 ed=   134 6/4/2020    x1=  58. x2=  98. y1=  1.78 y2=  -.38     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    11376    5738    10755    13   134 6/4/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999221 cc2=  .841107 lx=  9.31932 if=  59 il=  98 4/29/2020  n=  39 now=   16636 end=      11151      5738     10755 U=    18.09 T=   90.6 p1= -33.0 p2=   149.2 ed=   133 6/3/2020    x1=  59. x2=  98. y1=  1.75 y2=  -.41     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    11151    5738    10755    13   133 6/3/2020  
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999272 cc2=  .839144 lx=  9.28932 if=  60 il=  98 4/29/2020  n=  38 now=   16636 end=      10821      5738     10755 U=    17.45 T=   90.1 p1= -35.0 p2=   153.7 ed=   131 6/1/2020    x1=  60. x2=  98. y1=  1.72 y2=  -.45 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999272 cc2=  .839144 lx=  9.29332 if=  60 il=  98 4/29/2020  n=  38 now=   16636 end=      10821      5738     10755 U=    17.45 T=   90.1 p1= -35.0 p2=   153.7 ed=   131 6/1/2020    x1=  60. x2=  98. y1=  1.72 y2=  -.45 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    10821    5738    10755    13   131 6/1/2020  
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999241 cc2=  .837019 lx=  9.27932 if=  61 il=  98 4/29/2020  n=  37 now=   16636 end=      10714      5738     10755 U=    17.11 T=   89.9 p1= -35.6 p2=   155.3 ed=   130 5/31/2020   x1=  61. x2=  98. y1=  1.69 y2=  -.47 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999241 cc2=  .837019 lx=  9.28332 if=  61 il=  98 4/29/2020  n=  37 now=   16636 end=      10714      5738     10755 U=    17.11 T=   89.9 p1= -35.6 p2=   155.3 ed=   130 5/31/2020   x1=  61. x2=  98. y1=  1.69 y2=  -.47 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    10714    5738    10755    13   130 5/31/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999178 cc2=  .834779 lx=  9.27932 if=  62 il=  98 4/29/2020  n=  36 now=   16636 end=      10714      5738     10755 U=    17.08 T=   90.0 p1= -35.6 p2=   155.3 ed=   130 5/31/2020   x1=  62. x2=  98. y1=  1.64 y2=  -.47 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999178 cc2=  .834779 lx=  9.28132 if=  62 il=  98 4/29/2020  n=  36 now=   16636 end=      10714      5738     10755 U=    17.08 T=   90.0 p1= -35.6 p2=   155.3 ed=   130 5/31/2020   x1=  62. x2=  98. y1=  1.64 y2=  -.47 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    10714    5738    10755    13   130 5/31/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999108 cc2=  .832441 lx=  9.27932 if=  63 il=  98 4/29/2020  n=  35 now=   16636 end=      10714      5738     10755 U=    16.91 T=   90.0 p1= -35.6 p2=   155.3 ed=   129 5/30/2020   x1=  63. x2=  98. y1=  1.60 y2=  -.47 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999108 cc2=  .832441 lx=  9.28132 if=  63 il=  98 4/29/2020  n=  35 now=   16636 end=      10714      5738     10755 U=    16.91 T=   90.0 p1= -35.6 p2=   155.3 ed=   129 5/30/2020   x1=  63. x2=  98. y1=  1.60 y2=  -.47 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    10714    5738    10755    13   129 5/30/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999047 cc2=  .830016 lx=  9.28932 if=  64 il=  98 4/29/2020  n=  34 now=   16636 end=      10821      5738     10755 U=    17.03 T=   90.3 p1= -35.0 p2=   153.7 ed=   130 5/31/2020   x1=  64. x2=  98. y1=  1.54 y2=  -.45 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999047 cc2=  .830016 lx=  9.29132 if=  64 il=  98 4/29/2020  n=  34 now=   16636 end=      10821      5738     10755 U=    17.03 T=   90.3 p1= -35.0 p2=   153.7 ed=   130 5/31/2020   x1=  64. x2=  98. y1=  1.54 y2=  -.45 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    10821    5738    10755    13   130 5/31/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998986 cc2=  .827487 lx=  9.29932 if=  65 il=  98 4/29/2020  n=  33 now=   16636 end=      10930      5738     10755 U=    17.38 T=   90.4 p1= -34.3 p2=   152.2 ed=   131 6/1/2020    x1=  65. x2=  98. y1=  1.46 y2=  -.44 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998986 cc2=  .827487 lx=  9.30332 if=  65 il=  98 4/29/2020  n=  33 now=   16636 end=      10930      5738     10755 U=    17.38 T=   90.4 p1= -34.3 p2=   152.2 ed=   131 6/1/2020    x1=  65. x2=  98. y1=  1.46 y2=  -.44 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    10930    5738    10755    13   131 6/1/2020  
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998892 cc2=  .824814 lx=  9.29932 if=  66 il=  98 4/29/2020  n=  32 now=   16636 end=      10930      5738     10755 U=    17.48 T=   90.3 p1= -34.3 p2=   152.2 ed=   131 6/1/2020    x1=  66. x2=  98. y1=  1.39 y2=  -.44 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998892 cc2=  .824814 lx=  9.30232 if=  66 il=  98 4/29/2020  n=  32 now=   16636 end=      10930      5738     10755 U=    17.48 T=   90.3 p1= -34.3 p2=   152.2 ed=   131 6/1/2020    x1=  66. x2=  98. y1=  1.39 y2=  -.44 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    10930    5738    10755    13   131 6/1/2020  
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998797 cc2=  .822020 lx=  9.28932 if=  67 il=  98 4/29/2020  n=  31 now=   16636 end=      10821      5738     10755 U=    17.37 T=   90.1 p1= -35.0 p2=   153.7 ed=   131 6/1/2020    x1=  67. x2=  98. y1=  1.33 y2=  -.45 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998797 cc2=  .822020 lx=  9.29432 if=  67 il=  98 4/29/2020  n=  31 now=   16636 end=      10821      5738     10755 U=    17.37 T=   90.1 p1= -35.0 p2=   153.7 ed=   131 6/1/2020    x1=  67. x2=  98. y1=  1.33 y2=  -.45 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    10821    5738    10755    13   131 6/1/2020  
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998705 cc2=  .819099 lx=  9.27932 if=  68 il=  98 4/29/2020  n=  30 now=   16636 end=      10714      5738     10755 U=    17.14 T=   89.9 p1= -35.6 p2=   155.3 ed=   130 5/31/2020   x1=  68. x2=  98. y1=  1.28 y2=  -.47 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998705 cc2=  .819099 lx=  9.28232 if=  68 il=  98 4/29/2020  n=  30 now=   16636 end=      10714      5738     10755 U=    17.14 T=   89.9 p1= -35.6 p2=   155.3 ed=   130 5/31/2020   x1=  68. x2=  98. y1=  1.28 y2=  -.47 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    10714    5738    10755    13   130 5/31/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998585 cc2=  .816011 lx=  9.26932 if=  69 il=  98 4/29/2020  n=  29 now=   16636 end=      10607      5738     10755 U=    16.84 T=   89.8 p1= -36.2 p2=   156.8 ed=   129 5/30/2020   x1=  69. x2=  98. y1=  1.23 y2=  -.49 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998585 cc2=  .816011 lx=  9.27332 if=  69 il=  98 4/29/2020  n=  29 now=   16636 end=      10607      5738     10755 U=    16.84 T=   89.8 p1= -36.2 p2=   156.8 ed=   129 5/30/2020   x1=  69. x2=  98. y1=  1.23 y2=  -.49 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    10607    5738    10755    13   129 5/30/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998433 cc2=  .812738 lx=  9.26932 if=  70 il=  98 4/29/2020  n=  28 now=   16636 end=      10607      5738     10755 U=    16.75 T=   89.8 p1= -36.2 p2=   156.8 ed=   129 5/30/2020   x1=  70. x2=  98. y1=  1.18 y2=  -.49 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998433 cc2=  .812738 lx=  9.27332 if=  70 il=  98 4/29/2020  n=  28 now=   16636 end=      10607      5738     10755 U=    16.75 T=   89.8 p1= -36.2 p2=   156.8 ed=   129 5/30/2020   x1=  70. x2=  98. y1=  1.18 y2=  -.49 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    10607    5738    10755    13   129 5/30/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998265 cc2=  .809283 lx=  9.27932 if=  71 il=  98 4/29/2020  n=  27 now=   16636 end=      10714      5738     10755 U=    16.78 T=   90.1 p1= -35.6 p2=   155.3 ed=   129 5/30/2020   x1=  71. x2=  98. y1=  1.14 y2=  -.47 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998265 cc2=  .809283 lx=  9.27932 if=  71 il=  98 4/29/2020  n=  27 now=   16636 end=      10714      5738     10755 U=    16.78 T=   90.1 p1= -35.6 p2=   155.3 ed=   129 5/30/2020   x1=  71. x2=  98. y1=  1.14 y2=  -.47 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    10714    5738    10755    13   129 5/30/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998102 cc2=  .805652 lx=  9.29932 if=  72 il=  98 4/29/2020  n=  26 now=   16636 end=      10930      5738     10755 U=    17.03 T=   90.5 p1= -34.3 p2=   152.2 ed=   130 5/31/2020   x1=  72. x2=  98. y1=  1.09 y2=  -.44 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998103 cc2=  .805652 lx=  9.29532 if=  72 il=  98 4/29/2020  n=  26 now=   16636 end=      10930      5738     10755 U=    17.03 T=   90.5 p1= -34.3 p2=   152.2 ed=   130 5/31/2020   x1=  72. x2=  98. y1=  1.09 y2=  -.44 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    10930    5738    10755    13   130 5/31/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .997889 cc2=  .797889 lx=  9.36932 if=  74 il=  98 4/29/2020  n=  24 now=   16636 end=      11723      5738     10755 U=    18.03 T=   91.9 p1= -29.5 p2=   141.9 ed=   134 6/4/2020    x1=  74. x2=  98. y1=   .99 y2=  -.34     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    11723    5738    10755    13   134 6/4/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .997840 cc2=  .793715 lx=  9.42932 if=  75 il=  98 4/29/2020  n=  23 now=   16636 end=      12448      5738     10755 U=    18.94 T=   93.2 p1= -25.2 p2=   133.6 ed=   137 6/7/2020    x1=  75. x2=  98. y1=   .96 y2=  -.26     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    12448    5738    10755    13   137 6/7/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .997917 cc2=  .789403 lx=  9.51932 if=  76 il=  98 4/29/2020  n=  22 now=   16636 end=      13620      5738     10755 U=    20.04 T=   95.1 p1= -18.1 p2=   122.1 ed=   142 6/12/2020   x1=  76. x2=  98. y1=   .95 y2=  -.15     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 4/29/2020        98   16636    13620    5738    10755    13   142 6/12/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998909 cc2=  .785708 lx=  9.81932 if=  77 il=  98 4/29/2020  n=  21 now=   16636 end=      18385      5738     10755 U=    25.64 T=  101.9 p1=  10.5 p2=    90.5 ed=   162 7/2/2020    x1=  77. x2=  98. y1=   .97 y2=   .15     
