TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3058.00000        8.02552
TAB:  Greece Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Greece Confirmed cc1=  .996264 cc2=  .707589 lx=  7.79552 if=  64 il=  75 4/6/2020   n=  11 now=    3058 end=       2429      1755      3499 U=     9.78 T=   64.0 p1= -20.6 p2=   125.9 ed=    87 4/18/2020   x1=  64. x2=  75. y1=   .00 y2= -1.12     
GP: Confirmed Greece 4/6/2020         75    3058     2429    1755     3499     4    87 4/18/2020 
AAA2     1 Greece Confirmed cc1=  .995249 cc2=  .679022 lx=  7.65552 if=  66 il=  75 4/6/2020   n=   9 now=    3058 end=       2112      1755      3499 U=     6.86 T=   63.4 p1= -30.9 p2=   144.8 ed=    79 4/10/2020   x1=  66. x2=  75. y1=  -.37 y2= -1.69     
GP: Confirmed Greece 4/6/2020         75    3058     2112    1755     3499     4    79 4/10/2020 
AAA2     1 Greece Confirmed cc1=  .995416 cc2=  .662083 lx=  7.58552 if=  67 il=  75 4/6/2020   n=   8 now=    3058 end=       1969      1755      3499 U=     5.23 T=   63.7 p1= -35.6 p2=   155.3 ed=    76 4/7/2020    x1=  67. x2=  75. y1=  -.63 y2= -2.16     
GP: Confirmed Greece 4/6/2020         75    3058     1969    1755     3499     4    76 4/7/2020  
AAA2     1 Greece Confirmed cc1=  .997428 cc2=  .643875 lx=  7.54552 if=  68 il=  75 4/6/2020   n=   7 now=    3058 end=       1892      1755      3499 U=     3.94 T=   64.8 p1= -38.1 p2=   161.6 ed=    74 4/5/2020    x1=  68. x2=  75. y1=  -.81 y2= -2.59     
GP: Confirmed Greece 4/6/2020         75    3058     1892    1755     3499     4    74 4/5/2020  
AAA2     1 Greece Confirmed cc1=  .997476 cc2=  .619511 lx=  7.52552 if=  69 il=  75 4/6/2020   n=   6 now=    3058 end=       1854      1755      3499 U=     3.28 T=   65.5 p1= -39.4 p2=   164.9 ed=    73 4/4/2020    x1=  69. x2=  75. y1= -1.07 y2= -2.90     
GP: Confirmed Greece 4/6/2020         75    3058     1854    1755     3499     4    73 4/4/2020  
AAA2     1 Greece Confirmed cc1=  .996721 cc2=  .588473 lx=  7.51552 if=  70 il=  75 4/6/2020   n=   5 now=    3058 end=       1836      1755      3499 U=     2.86 T=   66.2 p1= -40.0 p2=   166.6 ed=    72 4/3/2020    x1=  70. x2=  75. y1= -1.34 y2= -3.09     
GP: Confirmed Greece 4/6/2020         75    3058     1836    1755     3499     4    72 4/3/2020  
AAA2     1 Greece Confirmed cc1=  .997883 cc2=  .843579 lx=  8.13552 if=  35 il=  76 4/7/2020   n=  41 now=    3058 end=       3413      1832      3346 U=    15.95 T=   68.4 p1=  11.6 p2=    89.6 ed=   106 5/7/2020    x1=  35. x2=  76. y1=  2.10 y2=  -.47     
GP: Confirmed Greece 4/7/2020         76    3058     3413    1832     3346     3   106 5/7/2020  
AAA2     1 Greece Confirmed cc1=  .997724 cc2=  .841550 lx=  8.13552 if=  36 il=  76 4/7/2020   n=  40 now=    3058 end=       3413      1832      3346 U=    16.49 T=   68.2 p1=  11.6 p2=    89.6 ed=   107 5/8/2020    x1=  36. x2=  76. y1=  1.95 y2=  -.47     
GP: Confirmed Greece 4/7/2020         76    3058     3413    1832     3346     3   107 5/8/2020  
AAA1     1 Greece Confirmed cc1=  .997742 cc2=  .839628 lx=  8.11552 if=  37 il=  76 4/7/2020   n=  39 now=    3058 end=       3345      1832      3346 U=    16.16 T=   67.8 p1=   9.4 p2=    91.4 ed=   105 5/6/2020    x1=  37. x2=  76. y1=  1.91 y2=  -.51 BEST
AAA2     1 Greece Confirmed cc1=  .997742 cc2=  .839628 lx=  8.11352 if=  37 il=  76 4/7/2020   n=  39 now=    3058 end=       3345      1832      3346 U=    16.16 T=   67.8 p1=   9.4 p2=    91.4 ed=   105 5/6/2020    x1=  37. x2=  76. y1=  1.91 y2=  -.51 BEST
GP: Confirmed Greece 4/7/2020         76    3058     3345    1832     3346     3   105 5/6/2020  
AAA2     1 Greece Confirmed cc1=  .997729 cc2=  .837601 lx=  8.09552 if=  38 il=  76 4/7/2020   n=  38 now=    3058 end=       3279      1832      3346 U=    15.55 T=   67.6 p1=   7.2 p2=    93.3 ed=   104 5/5/2020    x1=  38. x2=  76. y1=  1.90 y2=  -.54     
GP: Confirmed Greece 4/7/2020         76    3058     3279    1832     3346     3   104 5/5/2020  
AAA2     1 Greece Confirmed cc1=  .997562 cc2=  .835341 lx=  8.08552 if=  39 il=  76 4/7/2020   n=  37 now=    3058 end=       3247      1832      3346 U=    15.59 T=   67.3 p1=   6.2 p2=    94.2 ed=   104 5/5/2020    x1=  39. x2=  76. y1=  1.81 y2=  -.56     
GP: Confirmed Greece 4/7/2020         76    3058     3247    1832     3346     3   104 5/5/2020  
AAA2     1 Greece Confirmed cc1=  .997439 cc2=  .833040 lx=  8.06552 if=  40 il=  76 4/7/2020   n=  36 now=    3058 end=       3182      1832      3346 U=    14.97 T=   67.1 p1=   4.1 p2=    96.1 ed=   102 5/3/2020    x1=  40. x2=  76. y1=  1.81 y2=  -.59     
GP: Confirmed Greece 4/7/2020         76    3058     3182    1832     3346     3   102 5/3/2020  
AAA2     1 Greece Confirmed cc1=  .997222 cc2=  .830555 lx=  8.07552 if=  41 il=  76 4/7/2020   n=  35 now=    3058 end=       3214      1832      3346 U=    14.65 T=   67.6 p1=   5.1 p2=    95.1 ed=   102 5/3/2020    x1=  41. x2=  76. y1=  1.81 y2=  -.58     
GP: Confirmed Greece 4/7/2020         76    3058     3214    1832     3346     3   102 5/3/2020  
AAA2     1 Greece Confirmed cc1=  .997204 cc2=  .828173 lx=  8.10552 if=  42 il=  76 4/7/2020   n=  34 now=    3058 end=       3312      1832      3346 U=    14.78 T=   68.3 p1=   8.3 p2=    92.3 ed=   103 5/4/2020    x1=  42. x2=  76. y1=  1.78 y2=  -.52     
GP: Confirmed Greece 4/7/2020         76    3058     3312    1832     3346     3   103 5/4/2020  
AAA2     1 Greece Confirmed cc1=  .997606 cc2=  .826108 lx=  8.18552 if=  43 il=  76 4/7/2020   n=  33 now=    3058 end=       3588      1832      3346 U=    16.88 T=   69.3 p1=  17.3 p2=    85.2 ed=   109 5/10/2020   x1=  43. x2=  76. y1=  1.56 y2=  -.40     
GP: Confirmed Greece 4/7/2020         76    3058     3588    1832     3346     3   109 5/10/2020 
AAA2     1 Greece Confirmed cc1=  .997413 cc2=  .823336 lx=  8.17552 if=  44 il=  76 4/7/2020   n=  32 now=    3058 end=       3552      1832      3346 U=    16.96 T=   69.0 p1=  16.2 p2=    86.1 ed=   109 5/10/2020   x1=  44. x2=  76. y1=  1.47 y2=  -.41     
GP: Confirmed Greece 4/7/2020         76    3058     3552    1832     3346     3   109 5/10/2020 
AAA2     1 Greece Confirmed cc1=  .997310 cc2=  .820533 lx=  8.14552 if=  45 il=  76 4/7/2020   n=  31 now=    3058 end=       3447      1832      3346 U=    16.14 T=   68.6 p1=  12.7 p2=    88.7 ed=   106 5/7/2020    x1=  45. x2=  76. y1=  1.46 y2=  -.46     
GP: Confirmed Greece 4/7/2020         76    3058     3447    1832     3346     3   106 5/7/2020  
AAA2     1 Greece Confirmed cc1=  .997041 cc2=  .817436 lx=  8.14552 if=  46 il=  76 4/7/2020   n=  30 now=    3058 end=       3447      1832      3346 U=    16.60 T=   68.4 p1=  12.7 p2=    88.7 ed=   107 5/8/2020    x1=  46. x2=  76. y1=  1.35 y2=  -.46     
GP: Confirmed Greece 4/7/2020         76    3058     3447    1832     3346     3   107 5/8/2020  
AAA1     1 Greece Confirmed cc1=  .996942 cc2=  .814368 lx=  8.11552 if=  47 il=  76 4/7/2020   n=  29 now=    3058 end=       3345      1832      3346 U=    15.69 T=   68.0 p1=   9.4 p2=    91.4 ed=   105 5/6/2020    x1=  47. x2=  76. y1=  1.34 y2=  -.51 BEST
AAA2     1 Greece Confirmed cc1=  .996943 cc2=  .814368 lx=  8.11152 if=  47 il=  76 4/7/2020   n=  29 now=    3058 end=       3345      1832      3346 U=    15.69 T=   68.0 p1=   9.4 p2=    91.4 ed=   105 5/6/2020    x1=  47. x2=  76. y1=  1.34 y2=  -.51 BEST
GP: Confirmed Greece 4/7/2020         76    3058     3345    1832     3346     3   105 5/6/2020  
AAA2     1 Greece Confirmed cc1=  .996616 cc2=  .810920 lx=  8.10552 if=  48 il=  76 4/7/2020   n=  28 now=    3058 end=       3312      1832      3346 U=    15.48 T=   67.9 p1=   8.3 p2=    92.3 ed=   104 5/5/2020    x1=  48. x2=  76. y1=  1.29 y2=  -.52     
GP: Confirmed Greece 4/7/2020         76    3058     3312    1832     3346     3   104 5/5/2020  
AAA1     1 Greece Confirmed cc1=  .996243 cc2=  .807260 lx=  8.11552 if=  49 il=  76 4/7/2020   n=  27 now=    3058 end=       3345      1832      3346 U=    15.29 T=   68.2 p1=   9.4 p2=    91.4 ed=   104 5/5/2020    x1=  49. x2=  76. y1=  1.26 y2=  -.51 BEST
AAA2     1 Greece Confirmed cc1=  .996243 cc2=  .807260 lx=  8.11352 if=  49 il=  76 4/7/2020   n=  27 now=    3058 end=       3345      1832      3346 U=    15.29 T=   68.2 p1=   9.4 p2=    91.4 ed=   104 5/5/2020    x1=  49. x2=  76. y1=  1.26 y2=  -.51 BEST
GP: Confirmed Greece 4/7/2020         76    3058     3345    1832     3346     3   104 5/5/2020  
AAA2     1 Greece Confirmed cc1=  .995998 cc2=  .803548 lx=  8.15552 if=  50 il=  76 4/7/2020   n=  26 now=    3058 end=       3482      1832      3346 U=    15.18 T=   69.3 p1=  13.9 p2=    87.8 ed=   105 5/6/2020    x1=  50. x2=  76. y1=  1.27 y2=  -.44     
GP: Confirmed Greece 4/7/2020         76    3058     3482    1832     3346     3   105 5/6/2020  
AAA2     1 Greece Confirmed cc1=  .997653 cc2=  .801536 lx=  8.44552 if=  51 il=  76 4/7/2020   n=  25 now=    3058 end=       4654      1832      3346 U=    20.28 T=   74.6 p1=  52.2 p2=    65.7 ed=   122 5/23/2020   x1=  51. x2=  76. y1=  1.16 y2=  -.07     
GP: Confirmed Greece 4/7/2020         76    3058     4654    1832     3346     3   122 5/23/2020 
AAA2     1 Greece Confirmed cc1=  .997544 cc2=  .797544 lx=  8.55552 if=  52 il=  76 4/7/2020   n=  24 now=    3058 end=       5195      1832      3346 U=    21.85 T=   76.9 p1=  69.9 p2=    58.9 ed=   128 5/29/2020   x1=  52. x2=  76. y1=  1.14 y2=   .04     
GP: Confirmed Greece 4/7/2020         76    3058     5195    1832     3346     3   128 5/29/2020 
AAA2     1 Greece Confirmed cc1=  .997504 cc2=  .793380 lx=  8.75552 if=  53 il=  76 4/7/2020   n=  23 now=    3058 end=       6345      1832      3346 U=    26.56 T=   81.8 p1= 107.5 p2=    48.2 ed=   144 6/14/2020   x1=  53. x2=  76. y1=  1.08 y2=   .22     
GP: Confirmed Greece 4/7/2020         76    3058     6345    1832     3346     3   144 6/14/2020 
AAA2     1 Greece Confirmed cc1=  .997676 cc2=  .789161 lx=  8.55552 if=  54 il=  76 4/7/2020   n=  22 now=    3058 end=       5195      1832      3346 U=    23.37 T=   77.0 p1=  69.9 p2=    58.9 ed=   132 6/2/2020    x1=  54. x2=  76. y1=   .98 y2=   .04     
GP: Confirmed Greece 4/7/2020         76    3058     5195    1832     3346     3   132 6/2/2020  
AAA2     1 Greece Confirmed cc1=  .997875 cc2=  .784674 lx=  8.39552 if=  55 il=  76 4/7/2020   n=  21 now=    3058 end=       4427      1832      3346 U=    20.67 T=   73.4 p1=  44.8 p2=    69.1 ed=   122 5/23/2020   x1=  55. x2=  76. y1=   .89 y2=  -.13     
GP: Confirmed Greece 4/7/2020         76    3058     4427    1832     3346     3   122 5/23/2020 
AAA2     1 Greece Confirmed cc1=  .998018 cc2=  .779801 lx=  8.27552 if=  56 il=  76 4/7/2020   n=  20 now=    3058 end=       3926      1832      3346 U=    18.56 T=   71.0 p1=  28.4 p2=    77.9 ed=   114 5/15/2020   x1=  56. x2=  76. y1=   .81 y2=  -.27     
GP: Confirmed Greece 4/7/2020         76    3058     3926    1832     3346     3   114 5/15/2020 
AAA2     1 Greece Confirmed cc1=  .998068 cc2=  .774461 lx=  8.17552 if=  57 il=  76 4/7/2020   n=  19 now=    3058 end=       3552      1832      3346 U=    16.80 T=   69.1 p1=  16.2 p2=    86.1 ed=   108 5/9/2020    x1=  57. x2=  76. y1=   .72 y2=  -.41     
GP: Confirmed Greece 4/7/2020         76    3058     3552    1832     3346     3   108 5/9/2020  
AAA2     1 Greece Confirmed cc1=  .998049 cc2=  .768633 lx=  8.09552 if=  58 il=  76 4/7/2020   n=  18 now=    3058 end=       3279      1832      3346 U=    15.28 T=   67.7 p1=   7.2 p2=    93.3 ed=   103 5/4/2020    x1=  58. x2=  76. y1=   .64 y2=  -.54     
GP: Confirmed Greece 4/7/2020         76    3058     3279    1832     3346     3   103 5/4/2020  
AAA2     1 Greece Confirmed cc1=  .997478 cc2=  .754942 lx=  8.03552 if=  60 il=  76 4/7/2020   n=  16 now=    3058 end=       3088      1832      3346 U=    14.30 T=   66.7 p1=   1.0 p2=    99.0 ed=   100 5/1/2020    x1=  60. x2=  76. y1=   .47 y2=  -.65     
GP: Confirmed Greece 4/7/2020         76    3058     3088    1832     3346     3   100 5/1/2020  
AAA2     1 Greece Confirmed cc1=  .997272 cc2=  .747272 lx=  7.95552 if=  61 il=  76 4/7/2020   n=  15 now=    3058 end=       2851      1832      3346 U=    12.93 T=   65.5 p1=  -6.8 p2=   107.3 ed=    95 4/26/2020   x1=  61. x2=  76. y1=   .34 y2=  -.82     
GP: Confirmed Greece 4/7/2020         76    3058     2851    1832     3346     3    95 4/26/2020 
AAA2     1 Greece Confirmed cc1=  .997333 cc2=  .739134 lx=  7.87552 if=  62 il=  76 4/7/2020   n=  14 now=    3058 end=       2632      1832      3346 U=    11.20 T=   64.6 p1= -13.9 p2=   116.2 ed=    91 4/22/2020   x1=  62. x2=  76. y1=   .23 y2= -1.02     
GP: Confirmed Greece 4/7/2020         76    3058     2632    1832     3346     3    91 4/22/2020 
AAA2     1 Greece Confirmed cc1=  .997083 cc2=  .729821 lx=  7.81552 if=  63 il=  76 4/7/2020   n=  13 now=    3058 end=       2478      1832      3346 U=    10.03 T=   64.0 p1= -19.0 p2=   123.4 ed=    87 4/18/2020   x1=  63. x2=  76. y1=   .10 y2= -1.20     
GP: Confirmed Greece 4/7/2020         76    3058     2478    1832     3346     3    87 4/18/2020 
AAA2     1 Greece Confirmed cc1=  .996983 cc2=  .719633 lx=  7.75552 if=  64 il=  76 4/7/2020   n=  12 now=    3058 end=       2334      1832      3346 U=     8.70 T=   63.7 p1= -23.7 p2=   131.0 ed=    84 4/15/2020   x1=  64. x2=  76. y1=  -.04 y2= -1.42     
GP: Confirmed Greece 4/7/2020         76    3058     2334    1832     3346     3    84 4/15/2020 
AAA2     1 Greece Confirmed cc1=  .996359 cc2=  .694848 lx=  7.67552 if=  66 il=  76 4/7/2020   n=  10 now=    3058 end=       2154      1832      3346 U=     6.79 T=   63.7 p1= -29.6 p2=   142.0 ed=    79 4/10/2020   x1=  66. x2=  76. y1=  -.34 y2= -1.82     
GP: Confirmed Greece 4/7/2020         76    3058     2154    1832     3346     3    79 4/10/2020 
AAA2     1 Greece Confirmed cc1=  .996056 cc2=  .679829 lx=  7.64552 if=  67 il=  76 4/7/2020   n=   9 now=    3058 end=       2091      1832      3346 U=     6.00 T=   63.9 p1= -31.6 p2=   146.2 ed=    78 4/9/2020    x1=  67. x2=  76. y1=  -.52 y2= -2.02     
GP: Confirmed Greece 4/7/2020         76    3058     2091    1832     3346     3    78 4/9/2020  
AAA2     1 Greece Confirmed cc1=  .996115 cc2=  .662782 lx=  7.62552 if=  68 il=  76 4/7/2020   n=   8 now=    3058 end=       2049      1832      3346 U=     5.19 T=   64.7 p1= -33.0 p2=   149.2 ed=    76 4/7/2020    x1=  68. x2=  76. y1=  -.64 y2= -2.19     
GP: Confirmed Greece 4/7/2020         76    3058     2049    1832     3346     3    76 4/7/2020  
AAA2     1 Greece Confirmed cc1=  .997999 cc2=  .845500 lx=  8.12552 if=  35 il=  77 4/8/2020   n=  42 now=    3058 end=       3379      1884      3226 U=    15.96 T=   68.4 p1=  10.5 p2=    90.5 ed=   106 5/7/2020    x1=  35. x2=  77. y1=  2.10 y2=  -.54     
GP: Confirmed Greece 4/8/2020         77    3058     3379    1884     3226     6   106 5/7/2020  
AAA2     1 Greece Confirmed cc1=  .997852 cc2=  .843549 lx=  8.11552 if=  36 il=  77 4/8/2020   n=  41 now=    3058 end=       3345      1884      3226 U=    16.38 T=   67.9 p1=   9.4 p2=    91.4 ed=   106 5/7/2020    x1=  36. x2=  77. y1=  1.95 y2=  -.55     
GP: Confirmed Greece 4/8/2020         77    3058     3345    1884     3226     6   106 5/7/2020  
AAA2     1 Greece Confirmed cc1=  .997878 cc2=  .841704 lx=  8.09552 if=  37 il=  77 4/8/2020   n=  40 now=    3058 end=       3279      1884      3226 U=    16.04 T=   67.5 p1=   7.2 p2=    93.3 ed=   105 5/6/2020    x1=  37. x2=  77. y1=  1.90 y2=  -.59     
GP: Confirmed Greece 4/8/2020         77    3058     3279    1884     3226     6   105 5/6/2020  
AAA1     1 Greece Confirmed cc1=  .997873 cc2=  .839759 lx=  8.07552 if=  38 il=  77 4/8/2020   n=  39 now=    3058 end=       3214      1884      3226 U=    15.43 T=   67.3 p1=   5.1 p2=    95.1 ed=   103 5/4/2020    x1=  38. x2=  77. y1=  1.90 y2=  -.63 BEST
AAA2     1 Greece Confirmed cc1=  .997874 cc2=  .839759 lx=  8.07952 if=  38 il=  77 4/8/2020   n=  39 now=    3058 end=       3214      1884      3226 U=    15.43 T=   67.3 p1=   5.1 p2=    95.1 ed=   103 5/4/2020    x1=  38. x2=  77. y1=  1.90 y2=  -.63 BEST
GP: Confirmed Greece 4/8/2020         77    3058     3214    1884     3226     6   103 5/4/2020  
AAA1     1 Greece Confirmed cc1=  .997724 cc2=  .837596 lx=  8.07552 if=  39 il=  77 4/8/2020   n=  38 now=    3058 end=       3214      1884      3226 U=    15.57 T=   67.2 p1=   5.1 p2=    95.1 ed=   103 5/4/2020    x1=  39. x2=  77. y1=  1.81 y2=  -.63 BEST
AAA2     1 Greece Confirmed cc1=  .997724 cc2=  .837596 lx=  8.07252 if=  39 il=  77 4/8/2020   n=  38 now=    3058 end=       3214      1884      3226 U=    15.57 T=   67.2 p1=   5.1 p2=    95.1 ed=   103 5/4/2020    x1=  39. x2=  77. y1=  1.81 y2=  -.63 BEST
GP: Confirmed Greece 4/8/2020         77    3058     3214    1884     3226     6   103 5/4/2020  
AAA2     1 Greece Confirmed cc1=  .997618 cc2=  .835396 lx=  8.05552 if=  40 il=  77 4/8/2020   n=  37 now=    3058 end=       3151      1884      3226 U=    14.95 T=   67.1 p1=   3.0 p2=    97.0 ed=   102 5/3/2020    x1=  40. x2=  77. y1=  1.81 y2=  -.66     
GP: Confirmed Greece 4/8/2020         77    3058     3151    1884     3226     6   102 5/3/2020  
AAA2     1 Greece Confirmed cc1=  .997420 cc2=  .833021 lx=  8.05552 if=  41 il=  77 4/8/2020   n=  36 now=    3058 end=       3151      1884      3226 U=    14.55 T=   67.3 p1=   3.0 p2=    97.0 ed=   101 5/2/2020    x1=  41. x2=  77. y1=  1.81 y2=  -.66     
GP: Confirmed Greece 4/8/2020         77    3058     3151    1884     3226     6   101 5/2/2020  
AAA1     1 Greece Confirmed cc1=  .997396 cc2=  .830729 lx=  8.08552 if=  42 il=  77 4/8/2020   n=  35 now=    3058 end=       3247      1884      3226 U=    14.70 T=   68.1 p1=   6.2 p2=    94.2 ed=   102 5/3/2020    x1=  42. x2=  77. y1=  1.77 y2=  -.61 BEST
AAA2     1 Greece Confirmed cc1=  .997396 cc2=  .830729 lx=  8.09052 if=  42 il=  77 4/8/2020   n=  35 now=    3058 end=       3247      1884      3226 U=    14.70 T=   68.1 p1=   6.2 p2=    94.2 ed=   102 5/3/2020    x1=  42. x2=  77. y1=  1.77 y2=  -.61 BEST
GP: Confirmed Greece 4/8/2020         77    3058     3247    1884     3226     6   102 5/3/2020  
AAA2     1 Greece Confirmed cc1=  .997736 cc2=  .828705 lx=  8.15552 if=  43 il=  77 4/8/2020   n=  34 now=    3058 end=       3482      1884      3226 U=    16.67 T=   68.9 p1=  13.9 p2=    87.8 ed=   108 5/9/2020    x1=  43. x2=  77. y1=  1.55 y2=  -.49     
GP: Confirmed Greece 4/8/2020         77    3058     3482    1884     3226     6   108 5/9/2020  
AAA2     1 Greece Confirmed cc1=  .997566 cc2=  .826067 lx=  8.14552 if=  44 il=  77 4/8/2020   n=  33 now=    3058 end=       3447      1884      3226 U=    16.74 T=   68.6 p1=  12.7 p2=    88.7 ed=   108 5/9/2020    x1=  44. x2=  77. y1=  1.47 y2=  -.50     
GP: Confirmed Greece 4/8/2020         77    3058     3447    1884     3226     6   108 5/9/2020  
AAA2     1 Greece Confirmed cc1=  .997483 cc2=  .823405 lx=  8.11552 if=  45 il=  77 4/8/2020   n=  32 now=    3058 end=       3345      1884      3226 U=    15.92 T=   68.2 p1=   9.4 p2=    91.4 ed=   105 5/6/2020    x1=  45. x2=  77. y1=  1.46 y2=  -.55     
GP: Confirmed Greece 4/8/2020         77    3058     3345    1884     3226     6   105 5/6/2020  
AAA2     1 Greece Confirmed cc1=  .997242 cc2=  .820465 lx=  8.11552 if=  46 il=  77 4/8/2020   n=  31 now=    3058 end=       3345      1884      3226 U=    16.35 T=   67.9 p1=   9.4 p2=    91.4 ed=   106 5/7/2020    x1=  46. x2=  77. y1=  1.34 y2=  -.55     
GP: Confirmed Greece 4/8/2020         77    3058     3345    1884     3226     6   106 5/7/2020  
AAA1     1 Greece Confirmed cc1=  .997167 cc2=  .817562 lx=  8.08552 if=  47 il=  77 4/8/2020   n=  30 now=    3058 end=       3247      1884      3226 U=    15.45 T=   67.6 p1=   6.2 p2=    94.2 ed=   104 5/5/2020    x1=  47. x2=  77. y1=  1.33 y2=  -.61 BEST
AAA2     1 Greece Confirmed cc1=  .997167 cc2=  .817562 lx=  8.08752 if=  47 il=  77 4/8/2020   n=  30 now=    3058 end=       3247      1884      3226 U=    15.45 T=   67.6 p1=   6.2 p2=    94.2 ed=   104 5/5/2020    x1=  47. x2=  77. y1=  1.33 y2=  -.61 BEST
GP: Confirmed Greece 4/8/2020         77    3058     3247    1884     3226     6   104 5/5/2020  
AAA1     1 Greece Confirmed cc1=  .996877 cc2=  .814302 lx=  8.08552 if=  48 il=  77 4/8/2020   n=  29 now=    3058 end=       3247      1884      3226 U=    15.36 T=   67.7 p1=   6.2 p2=    94.2 ed=   103 5/4/2020    x1=  48. x2=  77. y1=  1.28 y2=  -.61 BEST
