TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       43917.00000       10.69006
TAB:  Ecuador Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Ecuador Deaths    cc1=  .933465 cc2=  .525217 lx=  7.43338 if= 101 il= 106 5/7/2020   n=   5 now=    3690 end=       1691      1654      1704 U=     2.24 T=   97.5 p1= -54.2 p2=   218.2 ed=   102 5/3/2020    x1= 101. x2= 106. y1= -1.56 y2= -3.80 BEST
AAA2     1 Ecuador Deaths    cc1= 1.000000 cc2=  .525217 lx=  7.35638 if= 101 il= 106 5/7/2020   n=   5 now=    3690 end=       1691      1654      1704 U=     2.24 T=   97.5 p1= -54.2 p2=   218.2 ed=   102 5/3/2020    x1= 101. x2= 106. y1= -1.56 y2= -3.80 BEST
GP: Deaths    Ecuador 5/7/2020        106    3690     1691    1654     1704     6   102 5/3/2020  
AAA2     1 Ecuador Deaths    cc1=  .967315 cc2=  .737899 lx= 10.21338 if=  89 il= 107 5/8/2020   n=  18 now=    3690 end=      27265      1704      1840 U=    49.63 T=  157.6 p1= 638.9 p2=    13.5 ed=   274 10/22/2020  x1=  89. x2= 107. y1=  1.38 y2=  1.02     
GP: Deaths    Ecuador 5/8/2020        107    3690    -        1704     1840     4   274 10/22/2020
AAA2     1 Ecuador Deaths    cc1=  .969260 cc2=  .733557 lx= 10.21338 if=  90 il= 107 5/8/2020   n=  17 now=    3690 end=      27265      1704      1840 U=    47.71 T=  155.7 p1= 638.9 p2=    13.5 ed=   268 10/16/2020  x1=  90. x2= 107. y1=  1.38 y2=  1.02     
GP: Deaths    Ecuador 5/8/2020        107    3690    -        1704     1840     4   268 10/16/2020
AAA2     1 Ecuador Deaths    cc1=  .970164 cc2=  .727628 lx= 10.21338 if=  91 il= 107 5/8/2020   n=  16 now=    3690 end=      27265      1704      1840 U=    45.95 T=  153.9 p1= 638.9 p2=    13.5 ed=   262 10/10/2020  x1=  91. x2= 107. y1=  1.37 y2=  1.02     
GP: Deaths    Ecuador 5/8/2020        107    3690    -        1704     1840     4   262 10/10/2020
AAA2     1 Ecuador Deaths    cc1=  .970333 cc2=  .720333 lx=  8.50338 if=  92 il= 107 5/8/2020   n=  15 now=    3690 end=       4931      1704      1840 U=    20.94 T=  108.3 p1=  33.6 p2=    74.8 ed=   157 6/27/2020   x1=  92. x2= 107. y1=   .78 y2=   .06     
GP: Deaths    Ecuador 5/8/2020        107    3690     4931    1704     1840     4   157 6/27/2020 
AAA2     1 Ecuador Deaths    cc1=  .971940 cc2=  .713741 lx=  7.66338 if=  93 il= 107 5/8/2020   n=  14 now=    3690 end=       2128      1704      1840 U=     7.91 T=   95.1 p1= -42.3 p2=   173.4 ed=   113 5/14/2020   x1=  93. x2= 107. y1=   .27 y2= -1.50     
GP: Deaths    Ecuador 5/8/2020        107    3690     2128    1704     1840     4   113 5/14/2020 
AAA1     1 Ecuador Deaths    cc1=  .975427 cc2=  .708166 lx=  7.52338 if=  94 il= 107 5/8/2020   n=  13 now=    3690 end=       1850      1704      1840 U=     4.91 T=   94.8 p1= -49.9 p2=   199.5 ed=   106 5/7/2020    x1=  94. x2= 107. y1=   .15 y2= -2.49 BEST
AAA2     1 Ecuador Deaths    cc1=  .975428 cc2=  .708166 lx=  7.52138 if=  94 il= 107 5/8/2020   n=  13 now=    3690 end=       1850      1704      1840 U=     4.91 T=   94.8 p1= -49.9 p2=   199.5 ed=   106 5/7/2020    x1=  94. x2= 107. y1=   .15 y2= -2.49 BEST
GP: Deaths    Ecuador 5/8/2020        107    3690     1850    1704     1840     4   106 5/7/2020  
AAA1     1 Ecuador Deaths    cc1=  .977273 cc2=  .699923 lx=  7.49338 if=  95 il= 107 5/8/2020   n=  12 now=    3690 end=       1796      1704      1840 U=     3.91 T=   95.5 p1= -51.3 p2=   205.5 ed=   104 5/5/2020    x1=  95. x2= 107. y1=   .13 y2= -2.94 BEST
AAA2     1 Ecuador Deaths    cc1=  .977273 cc2=  .699923 lx=  7.49338 if=  95 il= 107 5/8/2020   n=  12 now=    3690 end=       1796      1704      1840 U=     3.91 T=   95.5 p1= -51.3 p2=   205.5 ed=   104 5/5/2020    x1=  95. x2= 107. y1=   .13 y2= -2.94 BEST
GP: Deaths    Ecuador 5/8/2020        107    3690     1796    1704     1840     4   104 5/5/2020  
AAA1     1 Ecuador Deaths    cc1=  .975568 cc2=  .686893 lx=  7.48338 if=  96 il= 107 5/8/2020   n=  11 now=    3690 end=       1778      1704      1840 U=     3.50 T=   96.0 p1= -51.8 p2=   207.5 ed=   104 5/5/2020    x1=  96. x2= 107. y1=  -.01 y2= -3.15 BEST
AAA2     1 Ecuador Deaths    cc1=  .975598 cc2=  .686893 lx=  7.48038 if=  96 il= 107 5/8/2020   n=  11 now=    3690 end=       1778      1704      1840 U=     3.50 T=   96.0 p1= -51.8 p2=   207.5 ed=   104 5/5/2020    x1=  96. x2= 107. y1=  -.01 y2= -3.15 BEST
GP: Deaths    Ecuador 5/8/2020        107    3690     1778    1704     1840     4   104 5/5/2020  
AAA2     1 Ecuador Deaths    cc1=  .972233 cc2=  .670721 lx=  7.47338 if=  97 il= 107 5/8/2020   n=  10 now=    3690 end=       1760      1704      1840 U=     3.26 T=   95.9 p1= -52.3 p2=   209.7 ed=   103 5/4/2020    x1=  97. x2= 107. y1=  -.35 y2= -3.42     
GP: Deaths    Ecuador 5/8/2020        107    3690     1760    1704     1840     4   103 5/4/2020  
AAA2     1 Ecuador Deaths    cc1=  .972779 cc2=  .656551 lx=  7.46338 if=  98 il= 107 5/8/2020   n=   9 now=    3690 end=       1743      1704      1840 U=     2.65 T=   97.0 p1= -52.8 p2=   211.7 ed=   103 5/4/2020    x1=  98. x2= 107. y1=  -.39 y2= -3.79     
GP: Deaths    Ecuador 5/8/2020        107    3690     1743    1704     1840     4   103 5/4/2020  
AAA1     1 Ecuador Deaths    cc1=  .943227 cc2=  .565262 lx=  7.49338 if= 101 il= 107 5/8/2020   n=   6 now=    3690 end=       1796      1704      1840 U=     3.67 T=   96.2 p1= -51.3 p2=   205.5 ed=   104 5/5/2020    x1= 101. x2= 107. y1= -1.31 y2= -2.94 BEST
AAA2     1 Ecuador Deaths    cc1=  .943277 cc2=  .565262 lx=  7.49038 if= 101 il= 107 5/8/2020   n=   6 now=    3690 end=       1796      1704      1840 U=     3.67 T=   96.2 p1= -51.3 p2=   205.5 ed=   104 5/5/2020    x1= 101. x2= 107. y1= -1.31 y2= -2.94 BEST
GP: Deaths    Ecuador 5/8/2020        107    3690     1796    1704     1840     4   104 5/5/2020  
AAA2     1 Ecuador Deaths    cc1=  .942216 cc2=  .533967 lx= 10.21338 if= 102 il= 107 5/8/2020   n=   5 now=    3690 end=      27265      1704      1840 U=   164.19 T=  274.4 p1= 638.9 p2=    13.5 ed=   661 11/13/2021  x1= 102. x2= 107. y1=  1.05 y2=  1.02     
GP: Deaths    Ecuador 5/8/2020        107    3690    -        1704     1840     4   661 11/13/2021
AAA2     1 Ecuador Deaths    cc1=  .967904 cc2=  .744297 lx= 10.21338 if=  89 il= 108 5/9/2020   n=  19 now=    3690 end=      27265      1717      1840 U=    51.99 T=  160.9 p1= 638.9 p2=    13.5 ed=   283 10/31/2020  x1=  89. x2= 108. y1=  1.38 y2=  1.02     
GP: Deaths    Ecuador 5/9/2020        108    3690    -        1717     1840     5   283 10/31/2020
AAA2     1 Ecuador Deaths    cc1=  .968663 cc2=  .739247 lx= 10.21338 if=  90 il= 108 5/9/2020   n=  18 now=    3690 end=      27265      1717      1840 U=    50.13 T=  159.0 p1= 638.9 p2=    13.5 ed=   277 10/25/2020  x1=  90. x2= 108. y1=  1.38 y2=  1.02     
GP: Deaths    Ecuador 5/9/2020        108    3690    -        1717     1840     5   277 10/25/2020
AAA2     1 Ecuador Deaths    cc1=  .968834 cc2=  .733132 lx=  8.28338 if=  91 il= 108 5/9/2020   n=  17 now=    3690 end=       3957      1717      1840 U=    19.49 T=  104.5 p1=   7.2 p2=    93.3 ed=   150 6/20/2020   x1=  91. x2= 108. y1=   .69 y2=  -.18     
GP: Deaths    Ecuador 5/9/2020        108    3690     3957    1717     1840     5   150 6/20/2020 
AAA2     1 Ecuador Deaths    cc1=  .971123 cc2=  .728588 lx=  7.59338 if=  92 il= 108 5/9/2020   n=  16 now=    3690 end=       1985      1717      1840 U=     7.39 T=   93.7 p1= -46.2 p2=   185.9 ed=   111 5/12/2020   x1=  92. x2= 108. y1=   .24 y2= -1.93     
GP: Deaths    Ecuador 5/9/2020        108    3690     1985    1717     1840     5   111 5/12/2020 
AAA1     1 Ecuador Deaths    cc1=  .975526 cc2=  .725526 lx=  7.52338 if=  93 il= 108 5/9/2020   n=  15 now=    3690 end=       1850      1717      1840 U=     5.47 T=   93.8 p1= -49.9 p2=   199.5 ed=   106 5/7/2020    x1=  93. x2= 108. y1=   .15 y2= -2.59 BEST
AAA2     1 Ecuador Deaths    cc1=  .975526 cc2=  .725526 lx=  7.52238 if=  93 il= 108 5/9/2020   n=  15 now=    3690 end=       1850      1717      1840 U=     5.47 T=   93.8 p1= -49.9 p2=   199.5 ed=   106 5/7/2020    x1=  93. x2= 108. y1=   .15 y2= -2.59 BEST
GP: Deaths    Ecuador 5/9/2020        108    3690     1850    1717     1840     5   106 5/7/2020  
AAA1     1 Ecuador Deaths    cc1=  .979605 cc2=  .721406 lx=  7.50338 if=  94 il= 108 5/9/2020   n=  14 now=    3690 end=       1814      1717      1840 U=     4.61 T=   94.6 p1= -50.8 p2=   203.4 ed=   105 5/6/2020    x1=  94. x2= 108. y1=   .14 y2= -2.90 BEST
AAA2     1 Ecuador Deaths    cc1=  .979634 cc2=  .721406 lx=  7.49938 if=  94 il= 108 5/9/2020   n=  14 now=    3690 end=       1814      1717      1840 U=     4.61 T=   94.6 p1= -50.8 p2=   203.4 ed=   105 5/6/2020    x1=  94. x2= 108. y1=   .14 y2= -2.90 BEST
GP: Deaths    Ecuador 5/9/2020        108    3690     1814    1717     1840     5   105 5/6/2020  
AAA1     1 Ecuador Deaths    cc1=  .981697 cc2=  .714436 lx=  7.48338 if=  95 il= 108 5/9/2020   n=  13 now=    3690 end=       1778      1717      1840 U=     3.75 T=   95.4 p1= -51.8 p2=   207.5 ed=   104 5/5/2020    x1=  95. x2= 108. y1=   .12 y2= -3.35 BEST
AAA2     1 Ecuador Deaths    cc1=  .981730 cc2=  .714436 lx=  7.48638 if=  95 il= 108 5/9/2020   n=  13 now=    3690 end=       1778      1717      1840 U=     3.75 T=   95.4 p1= -51.8 p2=   207.5 ed=   104 5/5/2020    x1=  95. x2= 108. y1=   .12 y2= -3.35 BEST
GP: Deaths    Ecuador 5/9/2020        108    3690     1778    1717     1840     5   104 5/5/2020  
AAA1     1 Ecuador Deaths    cc1=  .980729 cc2=  .703379 lx=  7.48338 if=  96 il= 108 5/9/2020   n=  12 now=    3690 end=       1778      1717      1840 U=     3.60 T=   96.0 p1= -51.8 p2=   207.5 ed=   104 5/5/2020    x1=  96. x2= 108. y1=  -.01 y2= -3.35 BEST
AAA2     1 Ecuador Deaths    cc1=  .980859 cc2=  .703379 lx=  7.47838 if=  96 il= 108 5/9/2020   n=  12 now=    3690 end=       1778      1717      1840 U=     3.60 T=   96.0 p1= -51.8 p2=   207.5 ed=   104 5/5/2020    x1=  96. x2= 108. y1=  -.01 y2= -3.35 BEST
GP: Deaths    Ecuador 5/9/2020        108    3690     1778    1717     1840     5   104 5/5/2020  
AAA2     1 Ecuador Deaths    cc1=  .978709 cc2=  .690034 lx=  7.47338 if=  97 il= 108 5/9/2020   n=  11 now=    3690 end=       1760      1717      1840 U=     3.30 T=   95.8 p1= -52.3 p2=   209.7 ed=   103 5/4/2020    x1=  97. x2= 108. y1=  -.35 y2= -3.69     
GP: Deaths    Ecuador 5/9/2020        108    3690     1760    1717     1840     5   103 5/4/2020  
AAA2     1 Ecuador Deaths    cc1=  .979371 cc2=  .677859 lx=  7.47338 if=  98 il= 108 5/9/2020   n=  10 now=    3690 end=       1760      1717      1840 U=     3.02 T=   96.9 p1= -52.3 p2=   209.7 ed=   103 5/4/2020    x1=  98. x2= 108. y1=  -.37 y2= -3.69     
GP: Deaths    Ecuador 5/9/2020        108    3690     1760    1717     1840     5   103 5/4/2020  
AAA2     1 Ecuador Deaths    cc1=  .975481 cc2=  .659253 lx=  7.46338 if=  99 il= 108 5/9/2020   n=   9 now=    3690 end=       1743      1717      1840 U=     2.38 T=   98.0 p1= -52.8 p2=   211.7 ed=   103 5/4/2020    x1=  99. x2= 108. y1=  -.41 y2= -4.20     
GP: Deaths    Ecuador 5/9/2020        108    3690     1743    1717     1840     5   103 5/4/2020  
AAA2     1 Ecuador Deaths    cc1=  .966163 cc2=  .632830 lx=  7.46338 if= 100 il= 108 5/9/2020   n=   8 now=    3690 end=       1743      1717      1840 U=     2.29 T=   98.4 p1= -52.8 p2=   211.7 ed=   103 5/4/2020    x1= 100. x2= 108. y1=  -.70 y2= -4.20     
GP: Deaths    Ecuador 5/9/2020        108    3690     1743    1717     1840     5   103 5/4/2020  
AAA1     1 Ecuador Deaths    cc1=  .962370 cc2=  .608816 lx=  7.49338 if= 101 il= 108 5/9/2020   n=   7 now=    3690 end=       1796      1717      1840 U=     3.91 T=   95.9 p1= -51.3 p2=   205.5 ed=   105 5/6/2020    x1= 101. x2= 108. y1= -1.31 y2= -3.10 BEST
AAA2     1 Ecuador Deaths    cc1=  .962515 cc2=  .608816 lx=  7.48838 if= 101 il= 108 5/9/2020   n=   7 now=    3690 end=       1796      1717      1840 U=     3.91 T=   95.9 p1= -51.3 p2=   205.5 ed=   105 5/6/2020    x1= 101. x2= 108. y1= -1.31 y2= -3.10 BEST
GP: Deaths    Ecuador 5/9/2020        108    3690     1796    1717     1840     5   105 5/6/2020  
AAA2     1 Ecuador Deaths    cc1=  .963290 cc2=  .585326 lx= 10.21338 if= 102 il= 108 5/9/2020   n=   6 now=    3690 end=      27265      1717      1840 U=   180.74 T=  291.8 p1= 638.9 p2=    13.5 ed=   718 1/9/2022    x1= 102. x2= 108. y1=  1.05 y2=  1.02     
GP: Deaths    Ecuador 5/9/2020        108    3690    -        1717     1840     5   718 1/9/2022  
AAA2     1 Ecuador Deaths    cc1=  .979379 cc2=  .571131 lx=  8.88338 if= 103 il= 108 5/9/2020   n=   5 now=    3690 end=       7211      1717      1840 U=    82.08 T=  137.6 p1=  95.4 p2=    51.2 ed=   331 12/18/2020  x1= 103. x2= 108. y1=   .42 y2=   .36     
GP: Deaths    Ecuador 5/9/2020        108    3690     7211    1717     1840     5   331 12/18/2020
AAA2     1 Ecuador Deaths    cc1=  .972342 cc2=  .754125 lx= 10.21338 if=  89 il= 109 5/10/2020  n=  20 now=    3690 end=      27265      2127      5248 U=    44.84 T=  151.0 p1= 638.9 p2=    13.5 ed=   256 10/4/2020   x1=  89. x2= 109. y1=  1.38 y2=   .94     
GP: Deaths    Ecuador 5/10/2020       109    3690    -        2127     5248     1   256 10/4/2020 
AAA2     1 Ecuador Deaths    cc1=  .973185 cc2=  .749578 lx= 10.21338 if=  90 il= 109 5/10/2020  n=  19 now=    3690 end=      27265      2127      5248 U=    43.21 T=  149.5 p1= 638.9 p2=    13.5 ed=   251 9/29/2020   x1=  90. x2= 109. y1=  1.38 y2=   .94     
GP: Deaths    Ecuador 5/10/2020       109    3690    -        2127     5248     1   251 9/29/2020 
AAA2     1 Ecuador Deaths    cc1=  .973362 cc2=  .743946 lx=  9.00338 if=  91 il= 109 5/10/2020  n=  18 now=    3690 end=       8130      2127      5248 U=    25.48 T=  116.5 p1= 120.3 p2=    45.4 ed=   176 7/16/2020   x1=  91. x2= 109. y1=  1.00 y2=   .29     
GP: Deaths    Ecuador 5/10/2020       109    3690     8130    2127     5248     1   176 7/16/2020 
AAA1     1 Ecuador Deaths    cc1=  .973141 cc2=  .737439 lx=  8.55338 if=  92 il= 109 5/10/2020  n=  17 now=    3690 end=       5184      2127      5248 U=    18.57 T=  106.9 p1=  40.5 p2=    71.2 ed=   150 6/20/2020   x1=  92. x2= 109. y1=   .80 y2=  -.12 BEST
AAA2     1 Ecuador Deaths    cc1=  .973141 cc2=  .737439 lx=  8.55238 if=  92 il= 109 5/10/2020  n=  17 now=    3690 end=       5184      2127      5248 U=    18.57 T=  106.9 p1=  40.5 p2=    71.2 ed=   150 6/20/2020   x1=  92. x2= 109. y1=   .80 y2=  -.12 BEST
GP: Deaths    Ecuador 5/10/2020       109    3690     5184    2127     5248     1   150 6/20/2020 
AAA2     1 Ecuador Deaths    cc1=  .975647 cc2=  .762446 lx= 10.21338 if=  89 il= 110 5/11/2020  n=  21 now=    3690 end=      27265      2145      4021 U=    46.73 T=  153.6 p1= 638.9 p2=    13.5 ed=   263 10/11/2020  x1=  89. x2= 110. y1=  1.38 y2=   .93     
GP: Deaths    Ecuador 5/11/2020       110    3690    -        2145     4021     1   263 10/11/2020
AAA2     1 Ecuador Deaths    cc1=  .976484 cc2=  .758266 lx=  9.31338 if=  90 il= 110 5/11/2020  n=  20 now=    3690 end=      11085      2145      4021 U=    32.15 T=  126.0 p1= 200.4 p2=    33.3 ed=   201 8/10/2020   x1=  90. x2= 110. y1=  1.12 y2=   .50     
GP: Deaths    Ecuador 5/11/2020       110    3690    -        2145     4021     1   201 8/10/2020 
AAA2     1 Ecuador Deaths    cc1=  .977034 cc2=  .753427 lx=  8.74338 if=  91 il= 110 5/11/2020  n=  19 now=    3690 end=       6269      2145      4021 U=    22.92 T=  111.6 p1=  69.9 p2=    58.9 ed=   165 7/5/2020    x1=  91. x2= 110. y1=   .90 y2=   .07     
GP: Deaths    Ecuador 5/11/2020       110    3690     6269    2145     4021     1   165 7/5/2020  
AAA2     1 Ecuador Deaths    cc1=  .977149 cc2=  .747733 lx=  8.46338 if=  92 il= 110 5/11/2020  n=  18 now=    3690 end=       4738      2145      4021 U=    18.16 T=  105.8 p1=  28.4 p2=    77.9 ed=   148 6/18/2020   x1=  92. x2= 110. y1=   .76 y2=  -.23     
GP: Deaths    Ecuador 5/11/2020       110    3690     4738    2145     4021     1   148 6/18/2020 
AAA1     1 Ecuador Deaths    cc1=  .976707 cc2=  .741005 lx=  8.30338 if=  93 il= 110 5/11/2020  n=  17 now=    3690 end=       4037      2145      4021 U=    15.12 T=  103.1 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1=  93. x2= 110. y1=   .67 y2=  -.46 BEST
AAA2     1 Ecuador Deaths    cc1=  .976707 cc2=  .741005 lx=  8.30438 if=  93 il= 110 5/11/2020  n=  17 now=    3690 end=       4037      2145      4021 U=    15.12 T=  103.1 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1=  93. x2= 110. y1=   .67 y2=  -.46 BEST
GP: Deaths    Ecuador 5/11/2020       110    3690     4037    2145     4021     1   138 6/8/2020  
AAA2     1 Ecuador Deaths    cc1=  .978651 cc2=  .770137 lx= 10.19338 if=  89 il= 111 5/12/2020  n=  22 now=    3690 end=      26725      2327      4342 U=    45.36 T=  151.5 p1= 624.3 p2=    13.8 ed=   258 10/6/2020   x1=  89. x2= 111. y1=  1.38 y2=   .89     
GP: Deaths    Ecuador 5/12/2020       111    3690    -        2327     4342     1   258 10/6/2020 
AAA2     1 Ecuador Deaths    cc1=  .979576 cc2=  .766375 lx=  9.23338 if=  90 il= 111 5/12/2020  n=  21 now=    3690 end=      10233      2327      4342 U=    30.04 T=  122.8 p1= 177.3 p2=    36.1 ed=   193 8/2/2020    x1=  90. x2= 111. y1=  1.09 y2=   .39     
GP: Deaths    Ecuador 5/12/2020       111    3690    10233    2327     4342     1   193 8/2/2020  
AAA2     1 Ecuador Deaths    cc1=  .980177 cc2=  .761959 lx=  8.81338 if=  91 il= 111 5/12/2020  n=  20 now=    3690 end=       6723      2327      4342 U=    23.04 T=  112.4 p1=  82.2 p2=    54.9 ed=   166 7/6/2020    x1=  91. x2= 111. y1=   .93 y2=   .06     
GP: Deaths    Ecuador 5/12/2020       111    3690     6723    2327     4342     1   166 7/6/2020  
AAA2     1 Ecuador Deaths    cc1=  .980331 cc2=  .756724 lx=  8.57338 if=  92 il= 111 5/12/2020  n=  19 now=    3690 end=       5288      2327      4342 U=    18.89 T=  107.3 p1=  43.3 p2=    69.8 ed=   151 6/21/2020   x1=  92. x2= 111. y1=   .81 y2=  -.20     
GP: Deaths    Ecuador 5/12/2020       111    3690     5288    2327     4342     1   151 6/21/2020 
AAA2     1 Ecuador Deaths    cc1=  .979969 cc2=  .750553 lx=  8.42338 if=  93 il= 111 5/12/2020  n=  18 now=    3690 end=       4552      2327      4342 U=    16.00 T=  104.6 p1=  23.4 p2=    81.1 ed=   142 6/12/2020   x1=  93. x2= 111. y1=   .73 y2=  -.40     
GP: Deaths    Ecuador 5/12/2020       111    3690     4552    2327     4342     1   142 6/12/2020 
AAA1     1 Ecuador Deaths    cc1=  .947478 cc2=  .539230 lx=  8.38338 if= 106 il= 111 5/12/2020  n=   5 now=    3690 end=       4373      2327      4342 U=    11.56 T=  105.7 p1=  18.5 p2=    84.4 ed=   132 6/2/2020    x1= 106. x2= 111. y1=  -.03 y2=  -.46 BEST
AAA2     1 Ecuador Deaths    cc1=  .947478 cc2=  .539230 lx=  8.38238 if= 106 il= 111 5/12/2020  n=   5 now=    3690 end=       4373      2327      4342 U=    11.56 T=  105.7 p1=  18.5 p2=    84.4 ed=   132 6/2/2020    x1= 106. x2= 111. y1=  -.03 y2=  -.46 BEST
GP: Deaths    Ecuador 5/12/2020       111    3690     4373    2327     4342     1   132 6/2/2020  
AAA2     1 Ecuador Deaths    cc1=  .980751 cc2=  .776627 lx=  9.43338 if=  89 il= 112 5/13/2020  n=  23 now=    3690 end=      12498      2334      2468 U=    35.55 T=  130.4 p1= 238.7 p2=    29.5 ed=   214 8/23/2020   x1=  89. x2= 112. y1=  1.16 y2=   .52     
GP: Deaths    Ecuador 5/13/2020       112    3690    -        2334     2468     1   214 8/23/2020 
AAA2     1 Ecuador Deaths    cc1=  .981808 cc2=  .773294 lx=  8.93338 if=  90 il= 112 5/13/2020  n=  22 now=    3690 end=       7580      2334      2468 U=    26.77 T=  116.4 p1= 105.4 p2=    48.7 ed=   179 7/19/2020   x1=  90. x2= 112. y1=   .99 y2=   .16     
GP: Deaths    Ecuador 5/13/2020       112    3690     7580    2334     2468     1   179 7/19/2020 
AAA2     1 Ecuador Deaths    cc1=  .982533 cc2=  .769333 lx=  8.66338 if=  91 il= 112 5/13/2020  n=  21 now=    3690 end=       5787      2334      2468 U=    21.82 T=  109.9 p1=  56.8 p2=    63.8 ed=   161 7/1/2020    x1=  91. x2= 112. y1=   .87 y2=  -.10     
GP: Deaths    Ecuador 5/13/2020       112    3690     5787    2334     2468     1   161 7/1/2020  
AAA2     1 Ecuador Deaths    cc1=  .982844 cc2=  .764626 lx=  8.48338 if=  92 il= 112 5/13/2020  n=  20 now=    3690 end=       4833      2334      2468 U=    18.43 T=  106.2 p1=  31.0 p2=    76.4 ed=   149 6/19/2020   x1=  92. x2= 112. y1=   .77 y2=  -.32     
GP: Deaths    Ecuador 5/13/2020       112    3690     4833    2334     2468     1   149 6/19/2020 
AAA2     1 Ecuador Deaths    cc1=  .982701 cc2=  .759094 lx=  8.36338 if=  93 il= 112 5/13/2020  n=  19 now=    3690 end=       4287      2334      2468 U=    15.91 T=  104.1 p1=  16.2 p2=    86.1 ed=   141 6/11/2020   x1=  93. x2= 112. y1=   .70 y2=  -.50     
