TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       28479.00000       10.25692
TAB:  Ukraine Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Ukraine Confirmed cc1=  .998180 cc2=  .890968 lx= 10.47592 if=  53 il= 139 6/9/2020   n=  86 now=   28479 end=      35487     28479     35247 U=    22.92 T=  104.3 p1=  24.6 p2=    80.3 ed=   158 6/28/2020   x1=  53. x2= 139. y1=  2.24 y2= -1.51 BEST
GP: Confirmed Ukraine 6/9/2020        139   28479    35487   28479    35247    14   158 6/28/2020 
AAA1     1 Ukraine Confirmed cc1=  .998260 cc2=  .890428 lx= 10.47692 if=  54 il= 139 6/9/2020   n=  85 now=   28479 end=      35487     28479     35247 U=    23.24 T=  103.8 p1=  24.6 p2=    80.3 ed=   158 6/28/2020   x1=  54. x2= 139. y1=  2.14 y2= -1.51 BEST
AAA2     1 Ukraine Confirmed cc1=  .998263 cc2=  .890428 lx= 10.48192 if=  54 il= 139 6/9/2020   n=  85 now=   28479 end=      35487     28479     35247 U=    23.24 T=  103.8 p1=  24.6 p2=    80.3 ed=   158 6/28/2020   x1=  54. x2= 139. y1=  2.14 y2= -1.51 BEST
GP: Confirmed Ukraine 6/9/2020        139   28479    35487   28479    35247    14   158 6/28/2020 
AAA2     1 Ukraine Confirmed cc1=  .998280 cc2=  .889815 lx= 10.48692 if=  55 il= 139 6/9/2020   n=  84 now=   28479 end=      35843     28479     35247 U=    23.80 T=  104.0 p1=  25.9 p2=    79.5 ed=   160 6/30/2020   x1=  55. x2= 139. y1=  2.06 y2= -1.47     
GP: Confirmed Ukraine 6/9/2020        139   28479    35843   28479    35247    14   160 6/30/2020 
AAA2     1 Ukraine Confirmed cc1=  .998254 cc2=  .889145 lx= 10.48692 if=  56 il= 139 6/9/2020   n=  83 now=   28479 end=      35843     28479     35247 U=    23.51 T=  104.4 p1=  25.9 p2=    79.5 ed=   159 6/29/2020   x1=  56. x2= 139. y1=  2.06 y2= -1.47     
GP: Confirmed Ukraine 6/9/2020        139   28479    35843   28479    35247    14   159 6/29/2020 
AAA2     1 Ukraine Confirmed cc1=  .998289 cc2=  .888525 lx= 10.49692 if=  57 il= 139 6/9/2020   n=  82 now=   28479 end=      36203     28479     35247 U=    23.62 T=  105.3 p1=  27.1 p2=    78.7 ed=   161 7/1/2020    x1=  57. x2= 139. y1=  2.04 y2= -1.43     
GP: Confirmed Ukraine 6/9/2020        139   28479    36203   28479    35247    14   161 7/1/2020  
AAA2     1 Ukraine Confirmed cc1=  .998395 cc2=  .887964 lx= 10.49692 if=  58 il= 139 6/9/2020   n=  81 now=   28479 end=      36203     28479     35247 U=    23.88 T=  104.9 p1=  27.1 p2=    78.7 ed=   161 7/1/2020    x1=  58. x2= 139. y1=  1.96 y2= -1.43     
GP: Confirmed Ukraine 6/9/2020        139   28479    36203   28479    35247    14   161 7/1/2020  
AAA2     1 Ukraine Confirmed cc1=  .998451 cc2=  .887340 lx= 10.50692 if=  59 il= 139 6/9/2020   n=  80 now=   28479 end=      36567     28479     35247 U=    24.38 T=  105.2 p1=  28.4 p2=    77.9 ed=   162 7/2/2020    x1=  59. x2= 139. y1=  1.90 y2= -1.39     
GP: Confirmed Ukraine 6/9/2020        139   28479    36567   28479    35247    14   162 7/2/2020  
AAA2     1 Ukraine Confirmed cc1=  .998470 cc2=  .886667 lx= 10.50692 if=  60 il= 139 6/9/2020   n=  79 now=   28479 end=      36567     28479     35247 U=    24.58 T=  104.9 p1=  28.4 p2=    77.9 ed=   162 7/2/2020    x1=  60. x2= 139. y1=  1.83 y2= -1.39     
GP: Confirmed Ukraine 6/9/2020        139   28479    36567   28479    35247    14   162 7/2/2020  
AAA2     1 Ukraine Confirmed cc1=  .998462 cc2=  .885953 lx= 10.51692 if=  61 il= 139 6/9/2020   n=  78 now=   28479 end=      36935     28479     35247 U=    24.56 T=  105.9 p1=  29.7 p2=    77.1 ed=   163 7/3/2020    x1=  61. x2= 139. y1=  1.83 y2= -1.35     
GP: Confirmed Ukraine 6/9/2020        139   28479    36935   28479    35247    14   163 7/3/2020  
AAA2     1 Ukraine Confirmed cc1=  .998533 cc2=  .885305 lx= 10.52692 if=  62 il= 139 6/9/2020   n=  77 now=   28479 end=      37306     28479     35247 U=    24.89 T=  106.4 p1=  31.0 p2=    76.3 ed=   165 7/5/2020    x1=  62. x2= 139. y1=  1.78 y2= -1.31     
GP: Confirmed Ukraine 6/9/2020        139   28479    37306   28479    35247    14   165 7/5/2020  
AAA2     1 Ukraine Confirmed cc1=  .998619 cc2=  .884658 lx= 10.52692 if=  63 il= 139 6/9/2020   n=  76 now=   28479 end=      37306     28479     35247 U=    25.14 T=  106.1 p1=  31.0 p2=    76.3 ed=   165 7/5/2020    x1=  63. x2= 139. y1=  1.71 y2= -1.31     
GP: Confirmed Ukraine 6/9/2020        139   28479    37306   28479    35247    14   165 7/5/2020  
AAA2     1 Ukraine Confirmed cc1=  .998663 cc2=  .883955 lx= 10.53692 if=  64 il= 139 6/9/2020   n=  75 now=   28479 end=      37681     28479     35247 U=    25.57 T=  106.4 p1=  32.3 p2=    75.6 ed=   166 7/6/2020    x1=  64. x2= 139. y1=  1.66 y2= -1.27     
GP: Confirmed Ukraine 6/9/2020        139   28479    37681   28479    35247    14   166 7/6/2020  
AAA2     1 Ukraine Confirmed cc1=  .998690 cc2=  .883220 lx= 10.54692 if=  65 il= 139 6/9/2020   n=  74 now=   28479 end=      38060     28479     35247 U=    26.35 T=  106.4 p1=  33.6 p2=    74.8 ed=   168 7/8/2020    x1=  65. x2= 139. y1=  1.57 y2= -1.24     
GP: Confirmed Ukraine 6/9/2020        139   28479    38060   28479    35247    14   168 7/8/2020  
AAA2     1 Ukraine Confirmed cc1=  .998655 cc2=  .882407 lx= 10.54692 if=  66 il= 139 6/9/2020   n=  73 now=   28479 end=      38060     28479     35247 U=    26.26 T=  106.5 p1=  33.6 p2=    74.8 ed=   168 7/8/2020    x1=  66. x2= 139. y1=  1.54 y2= -1.24     
GP: Confirmed Ukraine 6/9/2020        139   28479    38060   28479    35247    14   168 7/8/2020  
AAA2     1 Ukraine Confirmed cc1=  .998627 cc2=  .881586 lx= 10.54692 if=  67 il= 139 6/9/2020   n=  72 now=   28479 end=      38060     28479     35247 U=    26.51 T=  106.2 p1=  33.6 p2=    74.8 ed=   168 7/8/2020    x1=  67. x2= 139. y1=  1.48 y2= -1.24     
GP: Confirmed Ukraine 6/9/2020        139   28479    38060   28479    35247    14   168 7/8/2020  
AAA2     1 Ukraine Confirmed cc1=  .998576 cc2=  .880725 lx= 10.54692 if=  68 il= 139 6/9/2020   n=  71 now=   28479 end=      38060     28479     35247 U=    26.47 T=  106.2 p1=  33.6 p2=    74.8 ed=   168 7/8/2020    x1=  68. x2= 139. y1=  1.44 y2= -1.24     
GP: Confirmed Ukraine 6/9/2020        139   28479    38060   28479    35247    14   168 7/8/2020  
AAA2     1 Ukraine Confirmed cc1=  .998527 cc2=  .879849 lx= 10.55692 if=  69 il= 139 6/9/2020   n=  70 now=   28479 end=      38442     28479     35247 U=    26.80 T=  106.7 p1=  35.0 p2=    74.1 ed=   169 7/9/2020    x1=  69. x2= 139. y1=  1.41 y2= -1.20     
GP: Confirmed Ukraine 6/9/2020        139   28479    38442   28479    35247    14   169 7/9/2020  
AAA2     1 Ukraine Confirmed cc1=  .998476 cc2=  .878953 lx= 10.55692 if=  70 il= 139 6/9/2020   n=  69 now=   28479 end=      38442     28479     35247 U=    26.96 T=  106.5 p1=  35.0 p2=    74.1 ed=   170 7/10/2020   x1=  70. x2= 139. y1=  1.36 y2= -1.20     
GP: Confirmed Ukraine 6/9/2020        139   28479    38442   28479    35247    14   170 7/10/2020 
AAA2     1 Ukraine Confirmed cc1=  .998412 cc2=  .878026 lx= 10.55692 if=  71 il= 139 6/9/2020   n=  68 now=   28479 end=      38442     28479     35247 U=    26.90 T=  106.6 p1=  35.0 p2=    74.1 ed=   170 7/10/2020   x1=  71. x2= 139. y1=  1.32 y2= -1.20     
GP: Confirmed Ukraine 6/9/2020        139   28479    38442   28479    35247    14   170 7/10/2020 
AAA2     1 Ukraine Confirmed cc1=  .998347 cc2=  .877079 lx= 10.55692 if=  72 il= 139 6/9/2020   n=  67 now=   28479 end=      38442     28479     35247 U=    27.02 T=  106.5 p1=  35.0 p2=    74.1 ed=   170 7/10/2020   x1=  72. x2= 139. y1=  1.28 y2= -1.20     
GP: Confirmed Ukraine 6/9/2020        139   28479    38442   28479    35247    14   170 7/10/2020 
AAA2     1 Ukraine Confirmed cc1=  .998273 cc2=  .876103 lx= 10.55692 if=  73 il= 139 6/9/2020   n=  66 now=   28479 end=      38442     28479     35247 U=    27.04 T=  106.5 p1=  35.0 p2=    74.1 ed=   170 7/10/2020   x1=  73. x2= 139. y1=  1.24 y2= -1.20     
GP: Confirmed Ukraine 6/9/2020        139   28479    38442   28479    35247    14   170 7/10/2020 
AAA2     1 Ukraine Confirmed cc1=  .998194 cc2=  .875102 lx= 10.55692 if=  74 il= 139 6/9/2020   n=  65 now=   28479 end=      38442     28479     35247 U=    26.84 T=  106.7 p1=  35.0 p2=    74.1 ed=   170 7/10/2020   x1=  74. x2= 139. y1=  1.22 y2= -1.20     
GP: Confirmed Ukraine 6/9/2020        139   28479    38442   28479    35247    14   170 7/10/2020 
AAA2     1 Ukraine Confirmed cc1=  .998118 cc2=  .874083 lx= 10.55692 if=  75 il= 139 6/9/2020   n=  64 now=   28479 end=      38442     28479     35247 U=    26.45 T=  107.2 p1=  35.0 p2=    74.1 ed=   169 7/9/2020    x1=  75. x2= 139. y1=  1.22 y2= -1.20     
GP: Confirmed Ukraine 6/9/2020        139   28479    38442   28479    35247    14   169 7/9/2020  
AAA2     1 Ukraine Confirmed cc1=  .998100 cc2=  .873100 lx= 10.56692 if=  76 il= 139 6/9/2020   n=  63 now=   28479 end=      38828     28479     35247 U=    26.71 T=  107.7 p1=  36.3 p2=    73.3 ed=   170 7/10/2020   x1=  76. x2= 139. y1=  1.19 y2= -1.17     
GP: Confirmed Ukraine 6/9/2020        139   28479    38828   28479    35247    14   170 7/10/2020 
AAA2     1 Ukraine Confirmed cc1=  .998112 cc2=  .872123 lx= 10.57692 if=  77 il= 139 6/9/2020   n=  62 now=   28479 end=      39219     28479     35247 U=    27.08 T=  108.1 p1=  37.7 p2=    72.6 ed=   172 7/12/2020   x1=  77. x2= 139. y1=  1.15 y2= -1.14     
GP: Confirmed Ukraine 6/9/2020        139   28479    39219   28479    35247    14   172 7/12/2020 
AAA2     1 Ukraine Confirmed cc1=  .998135 cc2=  .871134 lx= 10.58692 if=  78 il= 139 6/9/2020   n=  61 now=   28479 end=      39613     28479     35247 U=    27.46 T=  108.6 p1=  39.1 p2=    71.9 ed=   173 7/13/2020   x1=  78. x2= 139. y1=  1.11 y2= -1.11     
GP: Confirmed Ukraine 6/9/2020        139   28479    39613   28479    35247    14   173 7/13/2020 
AAA2     1 Ukraine Confirmed cc1=  .998172 cc2=  .870135 lx= 10.59692 if=  79 il= 139 6/9/2020   n=  60 now=   28479 end=      40011     28479     35247 U=    27.99 T=  108.8 p1=  40.5 p2=    71.2 ed=   174 7/14/2020   x1=  79. x2= 139. y1=  1.06 y2= -1.08     
GP: Confirmed Ukraine 6/9/2020        139   28479    40011   28479    35247    14   174 7/14/2020 
AAA2     1 Ukraine Confirmed cc1=  .998185 cc2=  .869086 lx= 10.60692 if=  80 il= 139 6/9/2020   n=  59 now=   28479 end=      40413     28479     35247 U=    28.48 T=  109.1 p1=  41.9 p2=    70.5 ed=   176 7/16/2020   x1=  80. x2= 139. y1=  1.02 y2= -1.05     
GP: Confirmed Ukraine 6/9/2020        139   28479    40413   28479    35247    14   176 7/16/2020 
AAA2     1 Ukraine Confirmed cc1=  .998186 cc2=  .867997 lx= 10.61692 if=  81 il= 139 6/9/2020   n=  58 now=   28479 end=      40819     28479     35247 U=    28.85 T=  109.5 p1=  43.3 p2=    69.8 ed=   177 7/17/2020   x1=  81. x2= 139. y1=   .99 y2= -1.02     
GP: Confirmed Ukraine 6/9/2020        139   28479    40819   28479    35247    14   177 7/17/2020 
AAA2     1 Ukraine Confirmed cc1=  .998203 cc2=  .866896 lx= 10.62692 if=  82 il= 139 6/9/2020   n=  57 now=   28479 end=      41230     28479     35247 U=    29.31 T=  109.9 p1=  44.8 p2=    69.1 ed=   179 7/19/2020   x1=  82. x2= 139. y1=   .95 y2=  -.99     
GP: Confirmed Ukraine 6/9/2020        139   28479    41230   28479    35247    14   179 7/19/2020 
AAA2     1 Ukraine Confirmed cc1=  .998219 cc2=  .865765 lx= 10.63692 if=  83 il= 139 6/9/2020   n=  56 now=   28479 end=      41644     28479     35247 U=    29.64 T=  110.3 p1=  46.2 p2=    68.4 ed=   180 7/20/2020   x1=  83. x2= 139. y1=   .92 y2=  -.97     
GP: Confirmed Ukraine 6/9/2020        139   28479    41644   28479    35247    14   180 7/20/2020 
AAA2     1 Ukraine Confirmed cc1=  .998272 cc2=  .864641 lx= 10.64692 if=  84 il= 139 6/9/2020   n=  55 now=   28479 end=      42062     28479     35247 U=    30.17 T=  110.6 p1=  47.7 p2=    67.7 ed=   181 7/21/2020   x1=  84. x2= 139. y1=   .88 y2=  -.94     
GP: Confirmed Ukraine 6/9/2020        139   28479    42062   28479    35247    14   181 7/21/2020 
AAA2     1 Ukraine Confirmed cc1=  .998313 cc2=  .863473 lx= 10.66692 if=  85 il= 139 6/9/2020   n=  54 now=   28479 end=      42912     28479     35247 U=    31.05 T=  111.3 p1=  50.7 p2=    66.4 ed=   184 7/24/2020   x1=  85. x2= 139. y1=   .85 y2=  -.89     
GP: Confirmed Ukraine 6/9/2020        139   28479    42912   28479    35247    14   184 7/24/2020 
AAA2     1 Ukraine Confirmed cc1=  .998346 cc2=  .862264 lx= 10.67692 if=  86 il= 139 6/9/2020   n=  53 now=   28479 end=      43343     28479     35247 U=    31.75 T=  111.5 p1=  52.2 p2=    65.7 ed=   186 7/26/2020   x1=  86. x2= 139. y1=   .80 y2=  -.87     
GP: Confirmed Ukraine 6/9/2020        139   28479    43343   28479    35247    14   186 7/26/2020 
AAA2     1 Ukraine Confirmed cc1=  .998331 cc2=  .860970 lx= 10.68692 if=  87 il= 139 6/9/2020   n=  52 now=   28479 end=      43779     28479     35247 U=    32.32 T=  111.7 p1=  53.7 p2=    65.1 ed=   187 7/27/2020   x1=  87. x2= 139. y1=   .76 y2=  -.84     
GP: Confirmed Ukraine 6/9/2020        139   28479    43779   28479    35247    14   187 7/27/2020 
AAA2     1 Ukraine Confirmed cc1=  .998292 cc2=  .859617 lx= 10.69692 if=  88 il= 139 6/9/2020   n=  51 now=   28479 end=      44219     28479     35247 U=    32.69 T=  112.2 p1=  55.3 p2=    64.4 ed=   189 7/29/2020   x1=  88. x2= 139. y1=   .74 y2=  -.82     
GP: Confirmed Ukraine 6/9/2020        139   28479    44219   28479    35247    14   189 7/29/2020 
AAA2     1 Ukraine Confirmed cc1=  .998268 cc2=  .858240 lx= 10.71692 if=  89 il= 139 6/9/2020   n=  50 now=   28479 end=      45112     28479     35247 U=    33.28 T=  113.2 p1=  58.4 p2=    63.1 ed=   191 7/31/2020   x1=  89. x2= 139. y1=   .73 y2=  -.78     
GP: Confirmed Ukraine 6/9/2020        139   28479    45112   28479    35247    14   191 7/31/2020 
AAA2     1 Ukraine Confirmed cc1=  .998312 cc2=  .856891 lx= 10.73692 if=  90 il= 139 6/9/2020   n=  49 now=   28479 end=      46024     28479     35247 U=    34.14 T=  113.9 p1=  61.6 p2=    61.9 ed=   194 8/3/2020    x1=  90. x2= 139. y1=   .70 y2=  -.73     
GP: Confirmed Ukraine 6/9/2020        139   28479    46024   28479    35247    14   194 8/3/2020  
AAA2     1 Ukraine Confirmed cc1=  .998378 cc2=  .855520 lx= 10.75692 if=  91 il= 139 6/9/2020   n=  48 now=   28479 end=      46953     28479     35247 U=    35.09 T=  114.7 p1=  64.9 p2=    60.7 ed=   197 8/6/2020    x1=  91. x2= 139. y1=   .67 y2=  -.69     
GP: Confirmed Ukraine 6/9/2020        139   28479    46953   28479    35247    14   197 8/6/2020  
AAA2     1 Ukraine Confirmed cc1=  .998444 cc2=  .854107 lx= 10.78692 if=  92 il= 139 6/9/2020   n=  47 now=   28479 end=      48383     28479     35247 U=    36.67 T=  115.7 p1=  69.9 p2=    58.9 ed=   202 8/11/2020   x1=  92. x2= 139. y1=   .65 y2=  -.63     
GP: Confirmed Ukraine 6/9/2020        139   28479    48383   28479    35247    14   202 8/11/2020 
AAA2     1 Ukraine Confirmed cc1=  .998455 cc2=  .852590 lx= 10.80692 if=  93 il= 139 6/9/2020   n=  46 now=   28479 end=      49361     28479     35247 U=    37.67 T=  116.5 p1=  73.3 p2=    57.7 ed=   205 8/14/2020   x1=  93. x2= 139. y1=   .62 y2=  -.60     
GP: Confirmed Ukraine 6/9/2020        139   28479    49361   28479    35247    14   205 8/14/2020 
AAA2     1 Ukraine Confirmed cc1=  .998454 cc2=  .851012 lx= 10.82692 if=  94 il= 139 6/9/2020   n=  45 now=   28479 end=      50358     28479     35247 U=    38.68 T=  117.3 p1=  76.8 p2=    56.6 ed=   208 8/17/2020   x1=  94. x2= 139. y1=   .60 y2=  -.56     
GP: Confirmed Ukraine 6/9/2020        139   28479    50358   28479    35247    14   208 8/17/2020 
AAA2     1 Ukraine Confirmed cc1=  .998440 cc2=  .849369 lx= 10.85692 if=  95 il= 139 6/9/2020   n=  44 now=   28479 end=      51892     28479     35247 U=    40.14 T=  118.5 p1=  82.2 p2=    54.9 ed=   213 8/22/2020   x1=  95. x2= 139. y1=   .59 y2=  -.51     
GP: Confirmed Ukraine 6/9/2020        139   28479    51892   28479    35247    14   213 8/22/2020 
AAA2     1 Ukraine Confirmed cc1=  .998407 cc2=  .847652 lx= 10.87692 if=  96 il= 139 6/9/2020   n=  43 now=   28479 end=      52940     28479     35247 U=    40.97 T=  119.4 p1=  85.9 p2=    53.8 ed=   216 8/25/2020   x1=  96. x2= 139. y1=   .57 y2=  -.48     
GP: Confirmed Ukraine 6/9/2020        139   28479    52940   28479    35247    14   216 8/25/2020 
AAA2     1 Ukraine Confirmed cc1=  .998398 cc2=  .845900 lx= 10.90692 if=  97 il= 139 6/9/2020   n=  42 now=   28479 end=      54552     28479     35247 U=    42.23 T=  120.8 p1=  91.6 p2=    52.2 ed=   220 8/29/2020   x1=  97. x2= 139. y1=   .56 y2=  -.43     
GP: Confirmed Ukraine 6/9/2020        139   28479    54552   28479    35247    14   220 8/29/2020 
AAA2     1 Ukraine Confirmed cc1=  .998428 cc2=  .844124 lx= 10.94692 if=  98 il= 139 6/9/2020   n=  41 now=   28479 end=      56779     28479     35247 U=    44.05 T=  122.7 p1=  99.4 p2=    50.2 ed=   226 9/4/2020    x1=  98. x2= 139. y1=   .56 y2=  -.37     
GP: Confirmed Ukraine 6/9/2020        139   28479    56779   28479    35247    14   226 9/4/2020  
AAA2     1 Ukraine Confirmed cc1=  .998480 cc2=  .842306 lx= 10.99692 if=  99 il= 139 6/9/2020   n=  40 now=   28479 end=      59690     28479     35247 U=    46.57 T=  125.0 p1= 109.6 p2=    47.7 ed=   234 9/12/2020   x1=  99. x2= 139. y1=   .56 y2=  -.30     
GP: Confirmed Ukraine 6/9/2020        139   28479    59690   28479    35247    14   234 9/12/2020 
AAA2     1 Ukraine Confirmed cc1=  .998503 cc2=  .840389 lx= 11.04692 if= 100 il= 139 6/9/2020   n=  39 now=   28479 end=      62750     28479     35247 U=    48.90 T=  127.5 p1= 120.3 p2=    45.4 ed=   242 9/20/2020   x1= 100. x2= 139. y1=   .56 y2=  -.24     
GP: Confirmed Ukraine 6/9/2020        139   28479    62750   28479    35247    14   242 9/20/2020 
AAA2     1 Ukraine Confirmed cc1=  .998547 cc2=  .838418 lx= 11.10692 if= 101 il= 139 6/9/2020   n=  38 now=   28479 end=      66630     28479     35247 U=    52.02 T=  130.5 p1= 134.0 p2=    42.7 ed=   253 10/1/2020   x1= 101. x2= 139. y1=   .57 y2=  -.16     
GP: Confirmed Ukraine 6/9/2020        139   28479    66630   28479    35247    14   253 10/1/2020 
AAA2     1 Ukraine Confirmed cc1=  .998546 cc2=  .836325 lx= 11.16692 if= 102 il= 139 6/9/2020   n=  37 now=   28479 end=      70751     28479     35247 U=    55.08 T=  133.8 p1= 148.4 p2=    40.3 ed=   263 10/11/2020  x1= 102. x2= 139. y1=   .58 y2=  -.09     
GP: Confirmed Ukraine 6/9/2020        139   28479    70751   28479    35247    14   263 10/11/2020
AAA2     1 Ukraine Confirmed cc1=  .998520 cc2=  .834121 lx= 11.22692 if= 103 il= 139 6/9/2020   n=  36 now=   28479 end=      75126     28479     35247 U=    57.86 T=  137.2 p1= 163.8 p2=    37.9 ed=   273 10/21/2020  x1= 103. x2= 139. y1=   .59 y2=  -.03     
GP: Confirmed Ukraine 6/9/2020        139   28479    75126   28479    35247    14   273 10/21/2020
AAA2     1 Ukraine Confirmed cc1=  .998518 cc2=  .831852 lx= 11.31692 if= 104 il= 139 6/9/2020   n=  35 now=   28479 end=      82200     28479     35247 U=    61.78 T=  142.6 p1= 188.6 p2=    34.6 ed=   288 11/5/2020   x1= 104. x2= 139. y1=   .62 y2=   .06     
GP: Confirmed Ukraine 6/9/2020        139   28479    82200   28479    35247    14   288 11/5/2020 
AAA2     1 Ukraine Confirmed cc1=  .998614 cc2=  .829583 lx= 11.46692 if= 105 il= 139 6/9/2020   n=  34 now=   28479 end=      95503     28479     35247 U=    69.03 T=  152.2 p1= 235.3 p2=    29.8 ed=   315 12/2/2020   x1= 105. x2= 139. y1=   .68 y2=   .19     
GP: Confirmed Ukraine 6/9/2020        139   28479    -       28479    35247    14   315 12/2/2020 
AAA2     1 Ukraine Confirmed cc1=  .998734 cc2=  .827235 lx= 11.67692 if= 106 il= 139 6/9/2020   n=  33 now=   28479 end=     117821     28479     35247 U=    79.34 T=  166.8 p1= 313.7 p2=    24.2 ed=   354 1/10/2021   x1= 106. x2= 139. y1=   .77 y2=   .35     
GP: Confirmed Ukraine 6/9/2020        139   28479    -       28479    35247    14   354 1/10/2021 
AAA2     1 Ukraine Confirmed cc1=  .998854 cc2=  .824776 lx= 11.96692 if= 107 il= 139 6/9/2020   n=  32 now=   28479 end=     157459     28479     35247 U=    93.68 T=  189.3 p1= 452.9 p2=    18.1 ed=   410 3/7/2021    x1= 107. x2= 139. y1=   .88 y2=   .54     
GP: Confirmed Ukraine 6/9/2020        139   28479    -       28479    35247    14   410 3/7/2021  
AAA2     1 Ukraine Confirmed cc1=  .998961 cc2=  .822184 lx= 12.25692 if= 108 il= 139 6/9/2020   n=  31 now=   28479 end=     210432     28479     35247 U=   108.61 T=  214.3 p1= 638.9 p2=    13.5 ed=   470 5/6/2021    x1= 108. x2= 139. y1=   .98 y2=   .69     
GP: Confirmed Ukraine 6/9/2020        139   28479    -       28479    35247    14   470 5/6/2021  
AAA2     1 Ukraine Confirmed cc1=  .998982 cc2=  .819377 lx= 12.25692 if= 109 il= 139 6/9/2020   n=  30 now=   28479 end=     210432     28479     35247 U=   110.20 T=  215.4 p1= 638.9 p2=    13.5 ed=   475 5/11/2021   x1= 109. x2= 139. y1=   .97 y2=   .69     
