TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6595.00000        8.79407
TAB:  US_New_York_Erie Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_York_Erie Deaths    cc1=  .998533 cc2=  .869432 lx=  6.44394 if=  65 il= 124 5/25/2020  n=  59 now=     560 end=        631       480       630 U=    20.55 T=   97.4 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  65. x2= 124. y1=  1.58 y2= -1.29 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      631     480      630    25   145 6/15/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .998476 cc2=  .868287 lx=  6.43794 if=  66 il= 124 5/25/2020  n=  58 now=     560 end=        625       480       630 U=    20.23 T=   97.1 p1=  11.6 p2=    89.6 ed=   144 6/14/2020   x1=  66. x2= 124. y1=  1.54 y2= -1.33 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .998477 cc2=  .868287 lx=  6.44094 if=  66 il= 124 5/25/2020  n=  58 now=     560 end=        625       480       630 U=    20.23 T=   97.1 p1=  11.6 p2=    89.6 ed=   144 6/14/2020   x1=  66. x2= 124. y1=  1.54 y2= -1.33 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      625     480      630    25   144 6/14/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .998410 cc2=  .867103 lx=  6.43794 if=  67 il= 124 5/25/2020  n=  57 now=     560 end=        625       480       630 U=    20.12 T=   97.2 p1=  11.6 p2=    89.6 ed=   144 6/14/2020   x1=  67. x2= 124. y1=  1.50 y2= -1.33 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .998410 cc2=  .867103 lx=  6.43894 if=  67 il= 124 5/25/2020  n=  57 now=     560 end=        625       480       630 U=    20.12 T=   97.2 p1=  11.6 p2=    89.6 ed=   144 6/14/2020   x1=  67. x2= 124. y1=  1.50 y2= -1.33 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      625     480      630    25   144 6/14/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .998330 cc2=  .865876 lx=  6.43794 if=  68 il= 124 5/25/2020  n=  56 now=     560 end=        625       480       630 U=    19.76 T=   97.7 p1=  11.6 p2=    89.6 ed=   144 6/14/2020   x1=  68. x2= 124. y1=  1.50 y2= -1.33 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .998330 cc2=  .865876 lx=  6.43694 if=  68 il= 124 5/25/2020  n=  56 now=     560 end=        625       480       630 U=    19.76 T=   97.7 p1=  11.6 p2=    89.6 ed=   144 6/14/2020   x1=  68. x2= 124. y1=  1.50 y2= -1.33 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      625     480      630    25   144 6/14/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .998251 cc2=  .864621 lx=  6.43794 if=  69 il= 124 5/25/2020  n=  55 now=     560 end=        625       480       630 U=    19.62 T=   97.9 p1=  11.6 p2=    89.6 ed=   144 6/14/2020   x1=  69. x2= 124. y1=  1.47 y2= -1.33 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .998252 cc2=  .864621 lx=  6.43994 if=  69 il= 124 5/25/2020  n=  55 now=     560 end=        625       480       630 U=    19.62 T=   97.9 p1=  11.6 p2=    89.6 ed=   144 6/14/2020   x1=  69. x2= 124. y1=  1.47 y2= -1.33 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      625     480      630    25   144 6/14/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .998201 cc2=  .863361 lx=  6.44794 if=  70 il= 124 5/25/2020  n=  54 now=     560 end=        631       480       630 U=    20.05 T=   98.0 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  70. x2= 124. y1=  1.40 y2= -1.29 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .998201 cc2=  .863361 lx=  6.44494 if=  70 il= 124 5/25/2020  n=  54 now=     560 end=        631       480       630 U=    20.05 T=   98.0 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  70. x2= 124. y1=  1.40 y2= -1.29 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      631     480      630    25   145 6/15/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .998121 cc2=  .862038 lx=  6.44794 if=  71 il= 124 5/25/2020  n=  53 now=     560 end=        631       480       630 U=    19.84 T=   98.3 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  71. x2= 124. y1=  1.38 y2= -1.29 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .998121 cc2=  .862038 lx=  6.44894 if=  71 il= 124 5/25/2020  n=  53 now=     560 end=        631       480       630 U=    19.84 T=   98.3 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  71. x2= 124. y1=  1.38 y2= -1.29 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      631     480      630    25   145 6/15/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .998098 cc2=  .860738 lx=  6.45794 if=  72 il= 124 5/25/2020  n=  52 now=     560 end=        637       480       630 U=    20.68 T=   98.0 p1=  13.7 p2=    87.9 ed=   146 6/16/2020   x1=  72. x2= 124. y1=  1.26 y2= -1.26 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .998098 cc2=  .860738 lx=  6.45694 if=  72 il= 124 5/25/2020  n=  52 now=     560 end=        637       480       630 U=    20.68 T=   98.0 p1=  13.7 p2=    87.9 ed=   146 6/16/2020   x1=  72. x2= 124. y1=  1.26 y2= -1.26 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      637     480      630    25   146 6/16/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .997986 cc2=  .859311 lx=  6.45794 if=  73 il= 124 5/25/2020  n=  51 now=     560 end=        637       480       630 U=    20.63 T=   98.0 p1=  13.7 p2=    87.9 ed=   146 6/16/2020   x1=  73. x2= 124. y1=  1.21 y2= -1.26 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .997986 cc2=  .859311 lx=  6.45694 if=  73 il= 124 5/25/2020  n=  51 now=     560 end=        637       480       630 U=    20.63 T=   98.0 p1=  13.7 p2=    87.9 ed=   146 6/16/2020   x1=  73. x2= 124. y1=  1.21 y2= -1.26 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      637     480      630    25   146 6/16/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .997867 cc2=  .857839 lx=  6.45794 if=  74 il= 124 5/25/2020  n=  50 now=     560 end=        637       480       630 U=    20.75 T=   97.9 p1=  13.7 p2=    87.9 ed=   146 6/16/2020   x1=  74. x2= 124. y1=  1.15 y2= -1.26 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .997867 cc2=  .857839 lx=  6.45894 if=  74 il= 124 5/25/2020  n=  50 now=     560 end=        637       480       630 U=    20.75 T=   97.9 p1=  13.7 p2=    87.9 ed=   146 6/16/2020   x1=  74. x2= 124. y1=  1.15 y2= -1.26 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      637     480      630    25   146 6/16/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .997737 cc2=  .856315 lx=  6.45794 if=  75 il= 124 5/25/2020  n=  49 now=     560 end=        637       480       630 U=    20.63 T=   98.0 p1=  13.7 p2=    87.9 ed=   146 6/16/2020   x1=  75. x2= 124. y1=  1.12 y2= -1.26 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .997737 cc2=  .856315 lx=  6.45794 if=  75 il= 124 5/25/2020  n=  49 now=     560 end=        637       480       630 U=    20.63 T=   98.0 p1=  13.7 p2=    87.9 ed=   146 6/16/2020   x1=  75. x2= 124. y1=  1.12 y2= -1.26 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      637     480      630    25   146 6/16/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .997598 cc2=  .854741 lx=  6.45794 if=  76 il= 124 5/25/2020  n=  48 now=     560 end=        637       480       630 U=    21.00 T=   97.6 p1=  13.7 p2=    87.9 ed=   147 6/17/2020   x1=  76. x2= 124. y1=  1.03 y2= -1.26 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .997598 cc2=  .854741 lx=  6.45994 if=  76 il= 124 5/25/2020  n=  48 now=     560 end=        637       480       630 U=    21.00 T=   97.6 p1=  13.7 p2=    87.9 ed=   147 6/17/2020   x1=  76. x2= 124. y1=  1.03 y2= -1.26 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      637     480      630    25   147 6/17/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .997465 cc2=  .853128 lx=  6.45794 if=  77 il= 124 5/25/2020  n=  47 now=     560 end=        637       480       630 U=    21.05 T=   97.5 p1=  13.7 p2=    87.9 ed=   147 6/17/2020   x1=  77. x2= 124. y1=   .98 y2= -1.26 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .997466 cc2=  .853128 lx=  6.45594 if=  77 il= 124 5/25/2020  n=  47 now=     560 end=        637       480       630 U=    21.05 T=   97.5 p1=  13.7 p2=    87.9 ed=   147 6/17/2020   x1=  77. x2= 124. y1=   .98 y2= -1.26 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      637     480      630    25   147 6/17/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .997335 cc2=  .851470 lx=  6.44794 if=  78 il= 124 5/25/2020  n=  46 now=     560 end=        631       480       630 U=    20.75 T=   97.1 p1=  12.7 p2=    88.7 ed=   146 6/16/2020   x1=  78. x2= 124. y1=   .92 y2= -1.29 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .997336 cc2=  .851470 lx=  6.45094 if=  78 il= 124 5/25/2020  n=  46 now=     560 end=        631       480       630 U=    20.75 T=   97.1 p1=  12.7 p2=    88.7 ed=   146 6/16/2020   x1=  78. x2= 124. y1=   .92 y2= -1.29 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      631     480      630    25   146 6/16/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .997206 cc2=  .849764 lx=  6.44794 if=  79 il= 124 5/25/2020  n=  45 now=     560 end=        631       480       630 U=    20.44 T=   97.5 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  79. x2= 124. y1=   .91 y2= -1.29 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .997207 cc2=  .849764 lx=  6.44594 if=  79 il= 124 5/25/2020  n=  45 now=     560 end=        631       480       630 U=    20.44 T=   97.5 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  79. x2= 124. y1=   .91 y2= -1.29 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      631     480      630    25   145 6/15/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .997020 cc2=  .847948 lx=  6.44794 if=  80 il= 124 5/25/2020  n=  44 now=     560 end=        631       480       630 U=    19.99 T=   98.1 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  80. x2= 124. y1=   .91 y2= -1.29 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .997021 cc2=  .847948 lx=  6.44494 if=  80 il= 124 5/25/2020  n=  44 now=     560 end=        631       480       630 U=    19.99 T=   98.1 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  80. x2= 124. y1=   .91 y2= -1.29 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      631     480      630    25   145 6/15/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .996854 cc2=  .846099 lx=  6.44794 if=  81 il= 124 5/25/2020  n=  43 now=     560 end=        631       480       630 U=    19.80 T=   98.4 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  81. x2= 124. y1=   .88 y2= -1.29 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .996855 cc2=  .846099 lx=  6.44994 if=  81 il= 124 5/25/2020  n=  43 now=     560 end=        631       480       630 U=    19.80 T=   98.4 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  81. x2= 124. y1=   .88 y2= -1.29 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      631     480      630    25   145 6/15/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .996769 cc2=  .844270 lx=  6.45794 if=  82 il= 124 5/25/2020  n=  42 now=     560 end=        637       480       630 U=    20.22 T=   98.6 p1=  13.7 p2=    87.9 ed=   146 6/16/2020   x1=  82. x2= 124. y1=   .82 y2= -1.26 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .996771 cc2=  .844270 lx=  6.46294 if=  82 il= 124 5/25/2020  n=  42 now=     560 end=        637       480       630 U=    20.22 T=   98.6 p1=  13.7 p2=    87.9 ed=   146 6/16/2020   x1=  82. x2= 124. y1=   .82 y2= -1.26 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      637     480      630    25   146 6/16/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .996679 cc2=  .842376 lx=  6.47794 if=  83 il= 124 5/25/2020  n=  41 now=     560 end=        650       480       630 U=    20.78 T=   99.3 p1=  16.1 p2=    86.2 ed=   148 6/18/2020   x1=  83. x2= 124. y1=   .78 y2= -1.19     
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      650     480      630    25   148 6/18/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .996684 cc2=  .840511 lx=  6.49794 if=  84 il= 124 5/25/2020  n=  40 now=     560 end=        663       480       630 U=    22.74 T=   98.4 p1=  18.4 p2=    84.5 ed=   152 6/22/2020   x1=  84. x2= 124. y1=   .63 y2= -1.13     
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      663     480      630    25   152 6/22/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .996466 cc2=  .838353 lx=  6.48794 if=  85 il= 124 5/25/2020  n=  39 now=     560 end=        657       480       630 U=    22.23 T=   98.3 p1=  17.3 p2=    85.2 ed=   150 6/20/2020   x1=  85. x2= 124. y1=   .60 y2= -1.16     
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      657     480      630    25   150 6/20/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .996204 cc2=  .836076 lx=  6.48794 if=  86 il= 124 5/25/2020  n=  38 now=     560 end=        657       480       630 U=    21.66 T=   98.9 p1=  17.3 p2=    85.2 ed=   150 6/20/2020   x1=  86. x2= 124. y1=   .60 y2= -1.16     
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      657     480      630    25   150 6/20/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .995938 cc2=  .833716 lx=  6.49794 if=  87 il= 124 5/25/2020  n=  37 now=     560 end=        663       480       630 U=    21.92 T=   99.3 p1=  18.4 p2=    84.5 ed=   151 6/21/2020   x1=  87. x2= 124. y1=   .56 y2= -1.13     
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      663     480      630    25   151 6/21/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .995698 cc2=  .831299 lx=  6.50794 if=  88 il= 124 5/25/2020  n=  36 now=     560 end=        670       480       630 U=    22.96 T=   98.8 p1=  19.6 p2=    83.6 ed=   153 6/23/2020   x1=  88. x2= 124. y1=   .47 y2= -1.10     
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      670     480      630    25   153 6/23/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .995331 cc2=  .828664 lx=  6.50794 if=  89 il= 124 5/25/2020  n=  35 now=     560 end=        670       480       630 U=    22.32 T=   99.5 p1=  19.6 p2=    83.6 ed=   152 6/22/2020   x1=  89. x2= 124. y1=   .47 y2= -1.10     
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      670     480      630    25   152 6/22/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .995054 cc2=  .826023 lx=  6.52794 if=  90 il= 124 5/25/2020  n=  34 now=     560 end=        683       480       630 U=    24.24 T=   98.8 p1=  22.0 p2=    82.0 ed=   156 6/26/2020   x1=  90. x2= 124. y1=   .36 y2= -1.04     
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      683     480      630    25   156 6/26/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .994680 cc2=  .823181 lx=  6.51794 if=  91 il= 124 5/25/2020  n=  33 now=     560 end=        677       480       630 U=    23.16 T=   99.3 p1=  20.9 p2=    82.7 ed=   153 6/23/2020   x1=  91. x2= 124. y1=   .36 y2= -1.07     
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      677     480      630    25   153 6/23/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .994190 cc2=  .820112 lx=  6.51794 if=  92 il= 124 5/25/2020  n=  32 now=     560 end=        677       480       630 U=    24.34 T=   98.0 p1=  20.9 p2=    82.7 ed=   155 6/25/2020   x1=  92. x2= 124. y1=   .25 y2= -1.07     
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      677     480      630    25   155 6/25/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .993960 cc2=  .817184 lx=  6.49794 if=  93 il= 124 5/25/2020  n=  31 now=     560 end=        663       480       630 U=    23.54 T=   97.5 p1=  18.4 p2=    84.5 ed=   153 6/23/2020   x1=  93. x2= 124. y1=   .19 y2= -1.13     
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      663     480      630    25   153 6/23/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .993825 cc2=  .814220 lx=  6.47794 if=  94 il= 124 5/25/2020  n=  30 now=     560 end=        650       480       630 U=    22.00 T=   97.8 p1=  16.1 p2=    86.2 ed=   149 6/19/2020   x1=  94. x2= 124. y1=   .17 y2= -1.19     
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      650     480      630    25   149 6/19/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .993307 cc2=  .810733 lx=  6.45794 if=  95 il= 124 5/25/2020  n=  29 now=     560 end=        637       480       630 U=    21.07 T=   97.5 p1=  13.7 p2=    87.9 ed=   147 6/17/2020   x1=  95. x2= 124. y1=   .12 y2= -1.26 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .993308 cc2=  .810733 lx=  6.46094 if=  95 il= 124 5/25/2020  n=  29 now=     560 end=        637       480       630 U=    21.07 T=   97.5 p1=  13.7 p2=    87.9 ed=   147 6/17/2020   x1=  95. x2= 124. y1=   .12 y2= -1.26 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      637     480      630    25   147 6/17/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .992702 cc2=  .807006 lx=  6.44794 if=  96 il= 124 5/25/2020  n=  28 now=     560 end=        631       480       630 U=    19.96 T=   98.2 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  96. x2= 124. y1=   .11 y2= -1.29 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .992702 cc2=  .807006 lx=  6.44894 if=  96 il= 124 5/25/2020  n=  28 now=     560 end=        631       480       630 U=    19.96 T=   98.2 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  96. x2= 124. y1=   .11 y2= -1.29 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      631     480      630    25   145 6/15/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .991909 cc2=  .802927 lx=  6.45794 if=  97 il= 124 5/25/2020  n=  27 now=     560 end=        637       480       630 U=    19.62 T=   99.3 p1=  13.7 p2=    87.9 ed=   145 6/15/2020   x1=  97. x2= 124. y1=   .12 y2= -1.26 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .991910 cc2=  .802927 lx=  6.45494 if=  97 il= 124 5/25/2020  n=  27 now=     560 end=        637       480       630 U=    19.62 T=   99.3 p1=  13.7 p2=    87.9 ed=   145 6/15/2020   x1=  97. x2= 124. y1=   .12 y2= -1.26 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      637     480      630    25   145 6/15/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .991782 cc2=  .799332 lx=  6.51794 if=  98 il= 124 5/25/2020  n=  26 now=     560 end=        677       480       630 U=    24.18 T=   98.2 p1=  20.9 p2=    82.7 ed=   155 6/25/2020   x1=  98. x2= 124. y1=   .01 y2= -1.07     
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      677     480      630    25   155 6/25/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .990991 cc2=  .794875 lx=  6.49794 if=  99 il= 124 5/25/2020  n=  25 now=     560 end=        663       480       630 U=    24.11 T=   96.8 p1=  18.4 p2=    84.5 ed=   153 6/23/2020   x1=  99. x2= 124. y1=  -.09 y2= -1.13     
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      663     480      630    25   153 6/23/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .991007 cc2=  .791007 lx=  6.45794 if= 100 il= 124 5/25/2020  n=  24 now=     560 end=        637       480       630 U=    21.35 T=   97.1 p1=  13.7 p2=    87.9 ed=   147 6/17/2020   x1= 100. x2= 124. y1=  -.13 y2= -1.26 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .991007 cc2=  .791007 lx=  6.45694 if= 100 il= 124 5/25/2020  n=  24 now=     560 end=        637       480       630 U=    21.35 T=   97.1 p1=  13.7 p2=    87.9 ed=   147 6/17/2020   x1= 100. x2= 124. y1=  -.13 y2= -1.26 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      637     480      630    25   147 6/17/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .990267 cc2=  .786143 lx=  6.43794 if= 101 il= 124 5/25/2020  n=  23 now=     560 end=        625       480       630 U=    19.59 T=   97.9 p1=  11.6 p2=    89.6 ed=   144 6/14/2020   x1= 101. x2= 124. y1=  -.16 y2= -1.33 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .990268 cc2=  .786143 lx=  6.43394 if= 101 il= 124 5/25/2020  n=  23 now=     560 end=        625       480       630 U=    19.59 T=   97.9 p1=  11.6 p2=    89.6 ed=   144 6/14/2020   x1= 101. x2= 124. y1=  -.16 y2= -1.33 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      625     480      630    25   144 6/14/2020 
